Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,5.303716079652077e-06,2.8691891884591314e-07,7.063599838375012e-08,3.2593725052265654e-08,7.321285799832822e-09,6.218355963483191e-08,1.1198653737665154e-06,1.43871744739954e-07,9.948950037141913e-07,1.6877928601388703e-06,4.137015821470413e-06,2.6595530471240636e-06,3.6982441997679416e-06,7.62105059948226e-07,3.0585069907829165e-06,5.338517894415418e-06,0.0007521362276747823,0.018159005790948868,0.005533730145543814,0.050296299159526825,0.10069937258958817,0.358420193195343,0.34235748648643494,0.22050884366035461,0.9022012948989868,0.8887421488761902,0.9109759330749512,0.902470052242279,0.07701204717159271,0.040394823998212814,0.01707473024725914,0.06749491393566132,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.9220925651097787e-07,5.452388904814143e-07,1.5831567452551099e-06,1.196872403852467e-06,1.4781146546738455e-06,4.633587309399445e-07,3.5950336041423725e-08,9.097889552833749e-09,2.59812988900876e-08,5.340156690181175e-07,1.7862702179627377e-06,4.070893282914767e-06,1.2467486385503435e-06,3.731446213350864e-06,2.6826564862858504e-06,1.2289779078855645e-05,1.360076930723153e-05,1.6262145436485298e-05,0.00028345579630695283,7.325182377826422e-05,3.347131496411748e-05,1.7972639398067258e-05,0.0005163081805221736,0.00035952343023382127,0.0006789501057937741,0.0027306401170790195,0.007023089099675417,0.003752967109903693,0.04272496700286865,0.04999028146266937,0.07031376659870148,0.2882421314716339,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.475653306215463e-07,6.844488211754651e-07,3.892903066571307e-08,3.478367816001082e-08,1.8347311936395272e-07,2.5492602162557887e-07,2.328132353568435e-07,1.0750776482382207e-06,6.628701498812006e-07,3.4553460181996343e-07,2.2660312026800966e-07,9.496275765741302e-07,2.760142194802029e-07,2.6873274237004807e-06,7.498353625123855e-06,1.0657438906491734e-05,1.8861583157558925e-05,2.6397367037134245e-05,2.343422056583222e-05,2.935591692221351e-05,1.1946084669034462e-05,1.2797202543879393e-05,2.7385636713006534e-05,1.6821017197798938e-05,2.8613653739739675e-06,2.535449084462016e-06,3.6348790217743954e-06,9.190983405460429e-07,4.0932098954726825e-07,7.710887643952447e-07,7.935520443425048e-06,2.636142926348839e-05,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.9245981093263254e-06,3.2098093925014837e-06,1.0900587312789867e-06,1.0842785513887065e-06,1.0160271131098852e-06,2.3168904590420425e-06,1.4220524917618604e-06,2.5675158212834504e-06,2.3862990019551944e-06,6.758469680789858e-06,4.71303519589128e-06,1.1334574310239987e-06,2.8242398002475966e-06,6.920851092218072e-07,1.035765581036685e-05,9.728697477839887e-05,0.0001113789330702275,0.0024397424422204494,0.006901802495121956,0.00041787009104155004,0.008517247624695301,0.002163656521588564,0.0007755809347145259,0.0010312425438314676,3.2742012990638614e-05,2.502652569091879e-05,7.621114491485059e-06,1.0663325156201608e-06,1.6460056713185622e-06,4.299552642805793e-07,1.9889486679858237e-07,3.0902385788067477e-06,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,3.3261026146647055e-06,1.0057360668724868e-06,1.4702177963954455e-07,2.6426979715665766e-08,2.3095992673916044e-08,2.55657369052642e-07,9.102097919821972e-07,4.708555479737697e-06,4.3073521283076843e-07,6.728272410327918e-07,8.284428645310982e-07,3.847685547953006e-07,1.657045913816546e-07,3.6070252917852486e-07,6.332089469651692e-06,4.812259248865303e-06,3.591256700019585e-06,5.527616394829238e-06,8.781223186815623e-06,1.5017609257483855e-05,7.898331386968493e-05,7.277608528966084e-05,0.0003357556997798383,0.00011554968659766018,0.0007014201837591827,9.392954780196305e-06,3.12498705170583e-05,5.159165448276326e-05,0.0001758128055371344,0.00531813083216548,0.0019187479047104716,0.008528991602361202,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,7.525896705828927e-08,3.902227661001234e-07,1.004049021702258e-08,3.8268705537802816e-08,2.6426729959894146e-07,9.394310040988785e-08,2.3764684442539874e-07,7.45239731259062e-07,1.2605503343365854e-06,1.3235533515398856e-05,3.728975570993498e-05,4.677820470533334e-05,1.0920729437202681e-05,2.2352864107233472e-05,0.00012768604210577905,0.0004205706645734608,6.013095480739139e-05,5.999162749503739e-05,0.00015070918016135693,4.470459680305794e-05,2.3789916667737998e-05,2.575201688159723e-05,1.6875350411282852e-05,7.160431323427474e-06,4.909963172394782e-05,0.00014028229634277523,0.00021080543228890747,0.00017901566752698272,0.000168923448654823,0.00016431449330411851,0.000491828250233084,0.00037486350629478693,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,5.248164143267786e-06,1.0123625315827667e-06,5.732439944949874e-07,2.95894182045231e-07,1.8641103451955132e-06,1.7376916048306157e-06,5.688595905439797e-08,1.1940662716369843e-06,3.227745764888823e-06,6.498762559203897e-07,2.5883659873215947e-06,4.7667194280620606e-07,3.85802820801473e-08,1.1076463835024697e-07,4.154977872872223e-08,5.056497087707612e-08,8.143392449255771e-08,2.967113061913551e-07,1.694273578323191e-06,1.8220579249828006e-06,6.022812044648163e-07,9.818135140449158e-07,3.2091440971271368e-06,2.9341651952563552e-06,5.823112587677315e-06,2.130563871105551e-06,9.72040083979664e-07,6.246572752388602e-07,4.289284163405682e-07,1.615187414927277e-07,8.420492036975702e-08,2.2028551427411003e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.6552745591980056e-06,9.900403711071704e-06,2.959486948839185e-07,4.666681618914481e-08,5.599191510441415e-08,6.861906598487622e-08,4.357169558488749e-08,2.2291530399343173e-08,1.2239277680237137e-07,4.321242101923417e-07,3.6284841371525545e-06,2.6023992631962756e-06,2.900736433275597e-07,3.561927542250487e-06,2.283811045344919e-05,9.067038263310678e-06,2.2507176709041232e-06,6.387690518749878e-06,2.270783170388313e-06,7.93305389379384e-07,1.7570354771123675e-07,5.355992129807419e-07,5.069057920081832e-07,2.361742161838265e-07,1.6640954925151163e-07,1.42828127991379e-07,5.190085516915133e-07,2.1885171008761972e-06,6.807326826674398e-06,6.752773060725303e-06,5.630928171740379e-06,9.738572771311738e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,8.510266980010783e-07,2.5555868887749966e-07,1.0980196663012975e-07,6.679842385892698e-07,6.759470920769672e-07,3.058441393477551e-07,6.614118888137455e-07,3.515365960993222e-06,1.0858789210033137e-06,5.113125212119485e-07,5.578099830927385e-07,1.6930250978930417e-07,7.422089964848055e-08,3.532347392365409e-08,3.355472699695383e-08,5.102311106952584e-08,9.355276233691256e-07,3.1659158139518695e-07,1.043024894897826e-06,2.9824811917933403e-06,3.8708135434717406e-06,1.0710641618061345e-05,1.0199730240856297e-05,3.591697804949945e-06,0.00012712279567494988,7.976754568517208e-05,5.66006128792651e-05,2.6936626454698853e-05,1.9802382666966878e-05,1.6089763448690064e-05,1.0062132787425071e-05,3.668285717139952e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.7438419774862268e-07,3.9276810070987267e-07,1.0567178776454966e-07,1.9367012100701686e-06,1.396038982193204e-07,1.7724344658631708e-08,1.203999033805303e-07,1.0103651248982715e-07,1.9040166989725549e-06,1.3214378213888267e-06,1.665626427893585e-06,2.575412509031594e-06,5.4806073421787005e-06,3.736856115210685e-06,2.185111469543699e-07,2.2644551123107703e-08,2.756683556981443e-07,4.992622280042269e-07,3.15958772034719e-07,2.1172871811359073e-07,1.0800105201269616e-06,3.88961416319944e-06,8.837892892188393e-06,6.393749208655208e-05,4.352871474111453e-05,7.919951167423278e-05,0.00010012318671215326,0.0001354869018541649,0.0002083941362798214,0.00019440180039964616,0.0005761516513302922,0.00037586144753731787,3.727771627382026e-06,4.274486127542332e-05
