Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.907430143750389e-06,1.9384646066100686e-07,5.215769860456021e-08,2.6245135842373202e-08,1.0001151906635641e-08,9.194480554697293e-08,1.4669062693428714e-06,2.000026455561965e-07,9.076290439224977e-07,1.1604792007346987e-06,2.411864215901005e-06,1.8050292283078306e-06,3.1220442906487733e-06,5.630136570289324e-07,1.8608207028592005e-06,2.8127626592322486e-06,0.0004498777852859348,0.01755927875638008,0.003828544868156314,0.06653875857591629,0.10652893036603928,0.3826684355735779,0.423566997051239,0.2902151048183441,0.972648024559021,0.9690980911254883,0.9725726246833801,0.9553053379058838,0.03812417760491371,0.01823752373456955,0.013915149495005608,0.12274166196584702,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.997915326043767e-08,4.403744640057994e-07,3.316442871437175e-06,9.703296655061422e-07,1.4469649158854736e-06,1.2902751223009545e-06,7.000945601021158e-08,1.2187348019665478e-08,5.024612548254481e-08,8.915066018744255e-07,2.7555263386602746e-06,5.237383447820321e-06,9.165357255369599e-07,2.890482392103877e-06,2.017825636357884e-06,6.712264621455688e-06,1.355126551061403e-05,1.5783420167281292e-05,0.00027398765087127686,6.212852167664096e-05,1.964447437785566e-05,1.1392150554456748e-05,0.00027866775053553283,0.0001917338668135926,0.0004009245603810996,0.0014028933364897966,0.003342184005305171,0.0019634764175862074,0.019297661259770393,0.018931478261947632,0.028226042166352272,0.07480260729789734,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.702452863128201e-07,8.062139613684849e-07,4.941839648608948e-08,4.7819487036804276e-08,2.550354167851765e-07,2.862750818621862e-07,4.519842491390591e-07,1.1641648143267957e-06,4.130309605443472e-07,3.771135652641533e-07,2.306572071120172e-07,8.708024665793346e-07,2.4066690684776404e-07,2.025487219725619e-06,4.933910986437695e-06,4.516592071013292e-06,1.4072638805373572e-05,2.439766649331432e-05,1.9365323169040494e-05,4.141911995247938e-05,1.804323255782947e-05,1.1193379577889573e-05,1.9325130779179744e-05,1.4577320143871475e-05,4.213779448036803e-06,1.964725015568547e-06,1.1974965445915586e-06,2.841401851583214e-07,9.876740136860462e-08,1.228961963306574e-07,1.8228408862341894e-06,5.042491011408856e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,3.592653285977576e-07,2.037623971773428e-06,2.5458052732574288e-06,4.290840251996997e-07,6.594989940822416e-07,2.004033831326524e-06,8.184636044461513e-07,1.7162484482469154e-06,1.5978758938217652e-06,4.2578076318022795e-06,2.2506915229314473e-06,5.383208758757974e-07,1.6819836901049712e-06,3.8771725030528614e-07,7.101993105607107e-06,4.150426684645936e-05,2.4092178136925213e-05,0.0006181394564919174,0.0016402349574491382,9.611700079403818e-05,0.0016374578699469566,0.00047141144750639796,0.00018221006030216813,0.00030887668253853917,2.157520611945074e-06,1.4481362313745194e-06,5.597544827651291e-07,1.2089726908470766e-07,2.496452680134098e-07,1.0177435427749515e-07,6.400755125923752e-08,2.826082550200226e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,3.0350197448569816e-06,9.296066423303273e-07,2.786806589938351e-07,2.52454590565776e-08,6.978209654562306e-08,5.839672212459845e-07,7.950253575472743e-07,3.548310814949218e-06,3.5554046462493716e-07,7.151510885705648e-07,5.094326525068027e-07,1.4374083434631757e-07,5.890149168408243e-08,2.7866585128322185e-07,5.777973001386272e-06,4.6943509914854076e-06,4.604030436894391e-06,9.77668878476834e-06,2.4017635951167904e-05,5.02440489071887e-05,0.00021794020722154528,0.00022792677918914706,0.0008199997246265411,0.00018623097275849432,0.003260683733969927,0.00010730652138590813,0.00026995333610102534,0.0004486491088755429,0.0009190075797960162,0.02847694605588913,0.011284609325230122,0.038704149425029755,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,5.97054352624582e-08,4.4225910755812947e-07,2.0418205792793742e-08,6.767431415255487e-08,6.316997200883634e-07,1.3168414625397418e-07,4.740439578654332e-07,8.875041999090172e-07,7.965448389768426e-07,1.138746301876381e-05,5.6857330491766334e-05,4.2946609028149396e-05,6.421976650017314e-06,1.0703678526624572e-05,7.767068018438295e-05,0.00014974542136769742,3.695995110319927e-05,3.603813820518553e-05,6.730650784447789e-05,2.8797150662285276e-05,2.3949420210556127e-05,1.5407031241920777e-05,1.2468967724998947e-05,2.2904257548361784e-06,6.2828162299410906e-06,2.210427737736609e-05,3.109826866420917e-05,3.452778037171811e-05,2.0850455257459544e-05,1.619225622562226e-05,5.282854181132279e-05,8.816572517389432e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.554639129608404e-05,1.0787418887048261e-06,4.708014387233561e-07,3.0569768227906025e-07,1.3262346101328149e-06,3.873103651130805e-07,1.4728631647642487e-08,7.659313610020035e-07,9.300074452767149e-06,7.524686225224286e-07,1.1121866236862843e-06,1.402375175985071e-07,1.8385851063840164e-08,6.697445087411324e-08,1.2234028901048077e-08,2.0665442690415148e-08,2.3771042023668087e-08,7.515799893553776e-08,3.409063538128976e-07,7.86832117682934e-07,1.689030000306957e-07,3.220385167423956e-07,1.1659980145850568e-06,1.2580317161337007e-06,3.7087154396431288e-06,1.3393988638199517e-06,1.3499831084118341e-06,4.686581291934999e-07,2.962971734632447e-07,8.422284736298025e-08,3.4310012608784746e-08,9.948710300022867e-08,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.8601577949084458e-06,2.1216919776634313e-05,1.4479938670319825e-07,6.498395066500962e-08,9.18186700005208e-08,1.5274731879344472e-07,5.329329866299304e-08,2.8113351646652518e-08,1.629819763593332e-07,8.402042226407502e-07,7.053337867546361e-06,3.693813596328255e-06,1.519437518027189e-07,1.877093268376484e-06,1.4902850125508849e-05,3.673641913337633e-06,1.974379983948893e-06,5.13760642206762e-06,2.866852128136088e-06,7.194164481916232e-07,3.4275873872502416e-07,7.422211751872965e-07,1.7148300912595005e-06,2.2577883100893814e-06,3.2990228646667674e-06,1.2728869478451088e-06,9.047190019373375e-07,4.279890617908677e-06,7.330979315156583e-06,4.294198788556969e-06,5.484884582074301e-07,2.552723117332789e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,6.16498709860025e-07,1.743786128827196e-07,7.991048533995126e-08,5.91547404837911e-07,5.055367751083395e-07,3.683797444864467e-07,9.182875260194123e-07,4.332826392783318e-06,1.385137807119463e-06,7.958650485306862e-07,7.199540164037899e-07,2.5156705873996543e-07,1.1177120029515208e-07,4.9746727626143183e-08,5.4615913569477925e-08,6.08554842074227e-08,7.631498419868876e-07,2.681501314327761e-07,8.35412379274203e-07,2.133306452378747e-06,2.137640649380046e-06,4.939363861922175e-06,3.090541895289789e-06,1.0082770813824027e-06,3.3714165965648135e-06,1.972552809093031e-06,1.5110513231775258e-06,4.921270146951429e-07,4.4465565451901057e-07,3.1775196021044394e-06,1.5746422832307871e-06,1.1482720765343402e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.6171196765290006e-08,1.9344577140145702e-07,7.866448470394971e-08,2.82702444565075e-06,9.659009947426966e-08,7.906257870615718e-09,5.1603908701736145e-08,7.500862153619892e-08,9.546361070533749e-07,5.710362529498525e-07,9.926245638780529e-07,1.5577134035993367e-06,3.853332145808963e-06,3.149700887661311e-06,2.3220512446187058e-07,2.1767229796409993e-08,3.7822385934305203e-07,4.7139113235061814e-07,1.5616168980159273e-07,8.916056515317905e-08,2.367567759620215e-07,9.693767424323596e-07,2.6221687221550383e-06,2.062302883132361e-05,1.7342383216600865e-05,2.845989183697384e-05,3.682828901219182e-05,6.602183566428721e-05,0.00019152260210830718,0.0001897156034829095,0.0007904141675680876,0.0010759321739897132,3.727771627382026e-06,4.274486127542332e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,4.950860557073611e-07,1.7027632566168904e-06,1.7126191096394905e-06,2.7215858153795125e-06,7.859076731620007e-07,1.613131672684176e-07,1.570828089825227e-07,3.0687306917798196e-08,4.301134737261236e-08,2.411443489336307e-09,5.0735735612761346e-09,5.862777818776976e-09,1.4057498498587506e-09,2.859597003634917e-09,7.990005101987663e-09,9.719982152489592e-09,4.993183111423605e-08,7.421573400279158e-08,1.4235283742891625e-06,1.8777242075884715e-05,1.5317682482418604e-05,7.154708146117628e-05,3.020698750333395e-05,8.676993456901982e-05,0.00014414671750273556,7.723234739387408e-05,4.499132410273887e-05,1.9469818653305992e-05,3.233074676245451e-05,3.002597441081889e-05,9.154933650279418e-06,4.853903010371141e-05,0.001398396329022944,0.008005631156265736
