Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,5.986969881632831e-06,4.1890203306138574e-07,1.0231823210915536e-07,4.9555215042573764e-08,7.878652397153019e-09,5.3529696231180424e-08,8.68460233505175e-07,1.2266086457657366e-07,1.1375657322787447e-06,2.3098582460079342e-06,5.986140877212165e-06,3.6072344755666563e-06,3.988066055171657e-06,9.962332114810124e-07,4.415698640514165e-06,8.224690645874944e-06,0.0007353522814810276,0.011901150457561016,0.004508906044065952,0.020575081929564476,0.04107038304209709,0.269077867269516,0.15855851769447327,0.09976271539926529,0.676665186882019,0.6472627520561218,0.7022047638893127,0.7751532196998596,0.10856785625219345,0.05869390442967415,0.019265538081526756,0.029406702145934105,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,5.293086928759294e-07,6.764018962712726e-07,8.090171945696056e-07,1.2748770359394257e-06,1.4035496178621543e-06,2.1036652242401033e-07,2.4283275834591223e-08,9.084513585833065e-09,1.6636048982832108e-08,3.3310709568468155e-07,1.1601291589613538e-06,3.002597395607154e-06,1.6319221458616084e-06,4.516088665695861e-06,3.2488269425812177e-06,1.7596294128452428e-05,1.1156221262353938e-05,1.3590203707281034e-05,0.00020806265820283443,6.175434828037396e-05,4.402811100590043e-05,2.1874553567613475e-05,0.0006059346487745643,0.00043326072045601904,0.0009946288773790002,0.0034825364127755165,0.00923656951636076,0.004756433889269829,0.05015008896589279,0.0641692504286766,0.0916668027639389,0.4106590449810028,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.461120859858056e-07,6.236215881472162e-07,3.8988815731499926e-08,3.3085655104514444e-08,1.5066093794757762e-07,2.6703469302447047e-07,1.41795538866063e-07,9.530871238894179e-07,1.0365719163019094e-06,3.2279550055136497e-07,2.3753419498007133e-07,9.913648000292596e-07,3.320574535337073e-07,3.3812593756010756e-06,1.0096789083036128e-05,1.9295654055895284e-05,1.9956756659667008e-05,2.2902338969288394e-05,2.7774063710239716e-05,2.2297508621704765e-05,7.30345072952332e-06,6.525397566292668e-06,8.758343028603122e-06,3.7835493458260316e-06,4.812990255231853e-07,6.548739861500508e-07,5.728915311919991e-06,2.056299990726984e-06,1.3419833067018772e-06,2.885999492718838e-06,1.6640007743262686e-05,2.5806597477640025e-05,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,3.3493163300590822e-06,3.506283064780291e-06,4.999469069844054e-07,2.090695488732308e-06,1.3479722156262142e-06,2.399547838649596e-06,2.1871835542697227e-06,3.4061199585266877e-06,3.2220821140072076e-06,8.990601600089576e-06,8.344316483999137e-06,2.183058768423507e-06,3.946716333302902e-06,1.0785632866827655e-06,1.1644757250905968e-05,0.00013250795018393546,0.00029675205587409437,0.004909813869744539,0.015498035587370396,0.0010798783041536808,0.022662801668047905,0.005560553632676601,0.0018625290831550956,0.0020449759904295206,0.00030587706714868546,0.0002641936589498073,7.087561971275136e-05,8.146693289745599e-06,1.0645882866811007e-05,3.183090939273825e-06,1.328034727521299e-06,1.9441857148194686e-05,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,3.3567173431947595e-06,9.711319535199436e-07,1.299790994835348e-07,3.64815839759558e-08,1.8974423809936525e-08,1.6958682635959121e-07,9.66670654634072e-07,4.705230367108015e-06,5.114063128530688e-07,6.28049747319892e-07,1.182826508738799e-06,7.811078148733941e-07,3.866987583478476e-07,4.338675978488027e-07,6.004323040542658e-06,4.413318947626976e-06,2.6837415134650655e-06,3.2063815069705015e-06,3.3931739835679764e-06,5.362469437386608e-06,2.8456279324018396e-05,2.3111111659090966e-05,0.00011822951637441292,6.009223579894751e-05,0.00017261876200791448,4.136158622713992e-06,1.5083063772181049e-05,2.3876733393990435e-05,9.513914119452238e-05,0.0016817098949104548,0.0006515406421385705,0.0015579952159896493,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,9.301776060510747e-08,3.606593850236095e-07,9.264118361329565e-09,3.206528731425351e-08,1.3503098728051555e-07,8.422070152391825e-08,1.3815058252930612e-07,6.130705401119485e-07,1.808241449907655e-06,1.188850001199171e-05,2.0650144506362267e-05,3.701081732288003e-05,1.3934586604591459e-05,3.0446499295067042e-05,0.00014028123405296355,0.000512770377099514,6.255502376006916e-05,6.041602318873629e-05,0.0001847450330387801,4.6686967834830284e-05,1.4668247786175925e-05,1.9340022845426574e-05,1.42662047437625e-05,9.739584129420109e-06,7.74445798015222e-05,0.00018373104103375226,0.00038795502041466534,0.0003136981395073235,0.0003572803980205208,0.0003782485146075487,0.0010921532521024346,0.0006657451740466058,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,2.794194188027177e-06,9.953358812708757e-07,5.837002845510142e-07,3.2405202432528313e-07,2.239170044049388e-06,5.0458220357540995e-06,1.9533305817276414e-07,1.675561975389428e-06,1.2091994676666218e-06,6.144592816781369e-07,4.870740212936653e-06,1.3943022167950403e-06,8.493816494592465e-08,1.966621141491487e-07,1.411513750326776e-07,1.3023866074490797e-07,2.57445265106071e-07,7.938185149214405e-07,5.687096290785121e-06,3.3500612062198343e-06,1.7376070218233508e-06,2.2518233890878037e-06,6.065096840757178e-06,4.904885827272665e-06,8.093662472674623e-06,3.441723720243317e-06,1.3836793186783325e-06,1.3673917464984697e-06,1.0425035270600347e-06,5.466566790346405e-07,3.2840785024745855e-07,3.83642486667668e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.5940983075779513e-06,6.527148343593581e-06,3.9692372411082033e-07,4.9588205541795105e-08,5.7228312755341904e-08,5.057090035620604e-08,4.92986202971224e-08,2.378143193482174e-08,1.096900135166834e-07,2.7396893642617215e-07,1.9274411897640675e-06,1.8972216366819339e-06,5.310603796715441e-07,5.356311703508254e-06,2.53749549301574e-05,1.437721039110329e-05,2.242519940409693e-06,5.887342013011221e-06,1.962109763553599e-06,8.140798968270246e-07,5.090920041084246e-08,1.7560748233336199e-07,1.4422943195313565e-07,6.621223036518131e-08,5.810612080381361e-08,7.660106149387502e-08,9.059935450750345e-07,3.0785176932113245e-06,9.028198292071465e-06,1.17463969218079e-05,2.082266473735217e-05,1.647983845032286e-05,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,9.815770454224548e-07,3.8381091371775256e-07,1.7467509394464287e-07,7.565684541077644e-07,8.701704814484401e-07,2.874674009945011e-07,4.953139409735741e-07,2.742341166594997e-06,8.606820074419375e-07,3.4189281450380804e-07,4.483289899326337e-07,1.239971965105724e-07,5.648404410862895e-08,2.8124121698169802e-08,2.41411761692234e-08,4.747367654545087e-08,1.0920471140707377e-06,3.6954986626369646e-07,1.236418029293418e-06,3.6681710753327934e-06,5.595581569650676e-06,1.5933121176203713e-05,2.0319104805821553e-05,7.646926860616077e-06,0.001254242961294949,0.0008548140758648515,0.0005971252103336155,0.0005088517791591585,0.000275753322057426,5.655406857840717e-05,4.2610532545950264e-05,7.322256715269759e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,4.4710267843584006e-07,6.851183798062266e-07,1.4864822617255413e-07,1.243439669451618e-06,2.1394953364506364e-07,4.6218083582516556e-08,2.832381937878381e-07,1.5715809809080383e-07,3.6526832900563022e-06,2.7911462439078605e-06,2.5326037302875193e-06,3.987393938587047e-06,7.0589749157079495e-06,4.116277978027938e-06,2.258673816868395e-07,2.686457811762466e-08,2.1599056765353453e-07,5.41456984137767e-07,5.864513923370396e-07,4.576019136948162e-07,3.1855367979005678e-06,9.728113582241349e-06,1.755130142555572e-05,9.77067684289068e-05,6.926882633706555e-05,0.00011503646965138614,0.00013698128168471158,0.00014854905020911247,0.0001399094908265397,0.00011524844012456015,0.0002587773196864873,0.00011688056110870093,3.727771627382026e-06,4.274486127542332e-05
