Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.6420473204780137e-06,1.8923357458788814e-07,5.033854222347145e-08,2.6251054663362083e-08,1.0615388568169237e-08,9.531050437772137e-08,1.5092848570930073e-06,2.0616816698293405e-07,9.010937560560706e-07,1.1322865702823037e-06,2.300601181559614e-06,1.745835788824479e-06,3.025152636837447e-06,5.415383270701568e-07,1.7833071979111992e-06,2.6338152565585915e-06,0.0004228424222674221,0.017695315182209015,0.00363703235052526,0.06467583775520325,0.10119295865297318,0.3821641802787781,0.4129948616027832,0.2658880352973938,0.9749352335929871,0.9668871760368347,0.9703081250190735,0.9560832977294922,0.03366166725754738,0.017848409712314606,0.013896124437451363,0.11936655640602112,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.425309896305407e-08,4.3374575398047455e-07,3.554774821168394e-06,9.667003268987173e-07,1.4565075616701506e-06,1.3883233123124228e-06,7.236532439947041e-08,1.2768702539744936e-08,5.34336237478783e-08,9.186766192215146e-07,2.76155674328038e-06,5.292670266499044e-06,8.968685847321467e-07,2.802818016789388e-06,1.9315475583425723e-06,6.422893420676701e-06,1.3254660188977141e-05,1.564124431752134e-05,0.00026693817926570773,6.067057984182611e-05,1.8633369109011255e-05,1.0923218724201433e-05,0.0002646985522005707,0.00018210388952866197,0.0003857024130411446,0.0012995977886021137,0.0028945058584213257,0.0018193786963820457,0.017740173265337944,0.016289982944726944,0.024335285648703575,0.06117885559797287,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.7415077024907077e-07,8.237286692747148e-07,5.070793918093841e-08,4.986796398043225e-08,2.6583410317471134e-07,2.964003158467676e-07,4.832954800804146e-07,1.177684566755488e-06,4.039521002141555e-07,3.770947785142198e-07,2.371273382095751e-07,8.650679887978185e-07,2.3948291527631227e-07,1.9489848455123138e-06,4.647635705623543e-06,4.216046363580972e-06,1.351586433884222e-05,2.4069880964816548e-05,1.8766120774671435e-05,4.2614647099981084e-05,1.9133211026201025e-05,1.0739286153693683e-05,1.809437344491016e-05,1.3772881175100338e-05,3.9933524931257125e-06,1.7920775690072333e-06,1.0764033504528925e-06,2.534077623295161e-07,8.912331139754315e-08,1.0725648280640598e-07,1.574957650518627e-06,3.839935288851848e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.7675821456796257e-07,1.9164535842719488e-06,2.63693596025405e-06,3.9647352423344273e-07,6.393710805241426e-07,1.9543413145584054e-06,7.823539363016607e-07,1.6516726191184716e-06,1.5474140582227847e-06,3.995494353148388e-06,2.09254312721896e-06,4.99259726893797e-07,1.5872627727731015e-06,3.6859822216683824e-07,6.782561740692472e-06,3.760822073672898e-05,2.100325764331501e-05,0.0005495260120369494,0.0014250127132982016,8.350866119144484e-05,0.0013413382694125175,0.00039584358455613256,0.00015378286479972303,0.0002719167387112975,1.6787638514870196e-06,1.152422896666394e-06,4.5363822209765203e-07,1.0097778613271657e-07,2.1247151948955434e-07,9.111572296660597e-08,6.027180887713257e-08,2.1828078899943648e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,2.943245590358856e-06,9.036186838784488e-07,3.1665254596191517e-07,2.786831210244145e-08,8.185924116332899e-08,6.470374387390621e-07,7.789480491737777e-07,3.399537490622606e-06,3.525013880789629e-07,7.039175216050353e-07,4.887276645604288e-07,1.3280858013331454e-07,5.414540282799862e-08,2.707001840462908e-07,5.709304787160363e-06,4.651264589483617e-06,4.676989647123264e-06,1.0345934242650401e-05,2.5851011741906404e-05,5.522430728888139e-05,0.0002328071277588606,0.0002463671553414315,0.0008535237866453826,0.00018983542395289987,0.0035446821711957455,0.00014993135118857026,0.0003494615666568279,0.0005756632890552282,0.0010477594332769513,0.032896362245082855,0.012989738024771214,0.04377428814768791,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,6.006358432841807e-08,4.456213389403274e-07,2.2450254988370943e-08,7.292514681012108e-08,6.828948926340672e-07,1.4018884542110754e-07,5.10608685999614e-07,9.260538718081079e-07,7.833904760445876e-07,1.1276080840616487e-05,5.899259849684313e-05,4.24861500505358e-05,6.061369731469313e-06,9.983420568460133e-06,7.262769213411957e-05,0.00013167303404770792,3.407313852221705e-05,3.3623407944105566e-05,5.9828416851814836e-05,2.6488365620025434e-05,2.2386604541679844e-05,1.3420229151961394e-05,1.1528100912983064e-05,1.898628852359252e-06,4.8568508645985276e-06,1.7117943571065553e-05,2.4232649593614042e-05,2.7205525839235634e-05,1.5822906789253466e-05,1.1907832231372595e-05,4.081646693521179e-05,5.365129254641943e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.7330308764940128e-05,1.1012988352376851e-06,4.6144870680109307e-07,3.0959134278418787e-07,1.2920753533762763e-06,3.407336919281079e-07,1.3163258927306742e-08,7.399480637104716e-07,1.0156474672839977e-05,7.651860300939006e-07,1.0322454500055755e-06,1.2563631912598794e-07,1.7571823107687123e-08,6.352673409537601e-08,1.143755756771725e-08,1.9172604837081053e-08,2.132201437632375e-08,6.721153766875432e-08,2.927848470335448e-07,7.306661586881091e-07,1.5047777424115338e-07,2.941782781817892e-07,1.0688847851270111e-06,1.157946257990261e-06,3.4204970233986387e-06,1.2711665249298676e-06,1.3834319361194503e-06,4.502529975525249e-07,2.8400694418451167e-07,8.278214380652571e-08,3.220236166612267e-08,8.898356185227385e-08,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.8491083437766065e-06,2.2743415684089996e-05,1.321748470672901e-07,6.984370770624082e-08,1.0073319600678587e-07,1.7116505546255212e-07,5.667316216317886e-08,2.9390408329277307e-08,1.6861942242485384e-07,9.1024008952445e-07,7.47305557524669e-06,3.824278337560827e-06,1.4666680669961352e-07,1.7792939388527884e-06,1.415392671333393e-05,3.322702241348452e-06,1.972407517314423e-06,5.0125136112910695e-06,2.823723434630665e-06,7.173336484811443e-07,3.254757814374898e-07,6.599013318009384e-07,1.5517022120548063e-06,2.447585757181514e-06,3.940696387871867e-06,1.626944936106156e-06,1.0448334251123015e-06,4.668417659559054e-06,6.960642167541664e-06,3.817275683104526e-06,3.894979272445198e-07,1.7256371620533173e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,5.855248446096084e-07,1.7426566500944318e-07,7.800103674071579e-08,5.848894488735823e-07,4.91288972170878e-07,3.813889009052218e-07,9.295188192481874e-07,4.3273921619402245e-06,1.4061071169635397e-06,8.309020813612733e-07,7.281734042408061e-07,2.614391974020691e-07,1.166926111295652e-07,5.2821196305785634e-08,5.7185687296623655e-08,6.180805200983741e-08,7.445568712682871e-07,2.660225959516538e-07,8.187755611288594e-07,2.0900361050735228e-06,2.0137629235250643e-06,4.572448233375326e-06,2.7415433123678667e-06,8.773438935349986e-07,2.3110844722395996e-06,1.3378275980358012e-06,1.0413004929432645e-06,3.2982333664222097e-07,3.0456294553005137e-07,2.666148702701321e-06,1.2993057225685334e-06,9.793614481168333e-06,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.1584648735029077e-08,1.852267956792275e-07,7.826597681059866e-08,2.9124000775482273e-06,9.387034793917337e-08,7.521030020996022e-09,4.759451854852159e-08,7.335921026196957e-08,8.995931466415641e-07,5.357662189453549e-07,9.596639074516133e-07,1.4903480405337177e-06,3.723905138031114e-06,3.0302919640234904e-06,2.3479205424337124e-07,2.2049194470241673e-08,3.916285891136795e-07,4.6451361868093954e-07,1.487675689304524e-07,8.287650388183465e-08,2.0290801217015542e-07,8.315267336911347e-07,2.3171719476522412e-06,1.8366707081440836e-05,1.5062401871546172e-05,2.460312498442363e-05,3.2524865673622116e-05,5.6144152040360495e-05,0.00018070376245304942,0.00018469267524778843,0.0007602509576827288,0.0010936055332422256,3.727771627382026e-06,4.274486127542332e-05
