explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.4641924483148614e-06,6.2321610130311456e-06,1.0066633876704145e-05,1.1806188012997154e-05,3.553415444912389e-05,0.000238850770983845,2.495330818419461e-06,2.3929822418722324e-05,3.6188357626087964e-05,1.2754828276229091e-05,4.148050265939673e-06,8.78862522313284e-07,6.204709279700182e-06,1.6856337197168614e-06,8.004881806300546e-07,2.157575409000856e-06,7.438630746037234e-06,4.218345566187054e-06,0.00011496232764329761,0.0003026739868801087,2.8608430511667393e-05,0.00026754301507025957,0.0004061328072566539,0.0006393057992681861,0.0005679119494743645,0.0001591750915395096,5.423020775197074e-05,1.8970094970427454e-05,1.8177981473854743e-05,5.6887962784912816e-08,3.9178406296969115e-08,9.56676231567144e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.2990645447862335e-05,2.7846526791108772e-05,3.809201487570135e-08,2.4116547137964517e-05,0.0001998994266614318,8.915627404348925e-05,2.5567123884684406e-05,7.719104905845597e-05,2.530704477976542e-06,4.478214759728871e-05,0.00011115314555354416,1.3713720363739412e-05,7.325897058763076e-06,5.2534564019879326e-05,1.2874555977759883e-05,1.9088026874669595e-06,5.705665557798056e-07,9.419075013283873e-07,5.819517241434369e-07,6.2329181673703715e-06,2.1845911760465242e-05,1.3055020644969773e-05,5.131417310622055e-06,1.0439203833811916e-05,6.271120128076291e-06,0.0001511220762040466,1.2884956049674656e-05,2.4105998818413354e-05,2.246135591121856e-05,1.0868718163692392e-05,7.696005468460498e-07,1.0424724905533367e-06,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,3.5202006074541714e-06,0.00019961771613452584,0.0009652259177528322,3.48195644619409e-05,2.2716601506544976e-06,5.598035102138965e-08,4.279229415260488e-07,9.60652091208658e-09,2.2805495270006304e-09,3.1847608994439724e-09,1.1012074807581484e-08,2.178066722535732e-07,3.014965699321692e-08,1.0314075780115672e-06,2.0781470084330067e-05,0.00020444043911993504,0.13079622387886047,0.09345968812704086,0.024096621200442314,0.13309675455093384,0.22314293682575226,0.5126693844795227,0.16995199024677277,0.08148417621850967,0.08119180798530579,0.1256944239139557,0.005935778841376305,0.012607152573764324,0.006125232204794884,0.016552023589611053,0.01029447466135025,0.006097400560975075,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0006707974243909121,0.00011907756561413407,6.839625825705298e-07,6.193981221258582e-07,5.746517706128884e-10,3.12499892629603e-08,5.580639026447898e-07,1.3028646606016991e-08,3.8001448388058634e-07,1.3431379102257779e-06,5.072588010079926e-06,3.5773078366219124e-07,2.7876019430550514e-06,3.078133659073501e-06,1.3333941751625389e-05,1.4059487511985935e-05,1.2902368325740099e-05,1.798923585738521e-05,5.423221864475636e-06,2.4405237127211876e-05,0.00033037125831469893,0.0024581020697951317,0.005324846599251032,0.004110096488147974,0.03382117673754692,0.12086500972509384,0.15042515099048615,0.20498961210250854,0.09563422948122025,0.0013260908890515566,0.005411653313785791,0.0022016821894794703,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.0004942014347761869,0.001827917410992086,0.03174709156155586,0.0048226709477603436,0.01991238258779049,0.028221359476447105,4.813024133909494e-06,2.547529038565699e-05,3.176892641931772e-05,4.158896626904607e-05,2.2890124455443583e-05,5.423876427812502e-05,0.0001565056445542723,0.000939587305765599,3.989800461567938e-05,4.797338988282718e-05,0.00616518035531044,0.0018904265016317368,0.0007038352778181434,0.012913256883621216,0.006152863148599863,0.0004688513290602714,0.00024342267715837806,0.00030713039450347424,0.008150325156748295,0.04132650047540665,0.034398335963487625,0.013354425318539143,0.03361189365386963,0.032197482883930206,0.03301578015089035,0.07882703840732574,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,7.869369255786296e-06,2.1608619135804474e-05,3.5477071378409164e-06,9.24289724935079e-06,2.1155535705474904e-06,8.300165177388408e-08,3.9590321421201224e-07,1.2382255590637214e-05,1.4101183296588715e-05,5.629307997878641e-05,0.001123190624639392,0.0004939640057273209,0.0003448228817433119,0.000343607971444726,5.661006798618473e-05,0.00025517927133478224,0.00026957812951877713,2.72074066742789e-05,1.214074745803373e-05,0.0005011145258322358,0.0023076373618096113,0.0009553838754072785,0.0012719993246719241,0.0012170496629551053,0.001646568882279098,0.0006713364273309708,0.00012702991080004722,0.00015716075722593814,4.0560717025073245e-05,7.434637154801749e-06,3.5913801639253506e-06,1.1408985756133916e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,8.120798611344071e-07,2.750113890215289e-05,3.073291009059176e-05,1.816982035052206e-06,7.74589693719463e-07,5.435420575850003e-07,2.011740662055672e-06,1.740465762622989e-07,2.624688590913138e-07,1.4468544122792082e-06,9.316502655565273e-06,2.4328262952622026e-05,2.3898392100818455e-05,4.598072337103076e-05,3.095293868682347e-05,8.496166265103966e-05,0.004343757405877113,0.009791368618607521,0.039452314376831055,0.1610129177570343,0.10995972901582718,0.2814507484436035,0.021264897659420967,0.012782160192728043,5.398092253017239e-05,4.0678038203623146e-05,0.0001021395655698143,6.456685514422134e-05,0.00010995674529112875,0.003845459781587124,0.012665863148868084,0.03838081285357475,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,6.9525058279396035e-06,0.00036480865674093366,0.0012755660573020577,0.00020908461010549217,0.0003005955368280411,0.0009591375710442662,8.155500108841807e-05,2.2323631583276438e-06,1.495214632996067e-06,2.7079863684775773e-06,0.0001274187961826101,4.481350970308995e-06,4.155461738264421e-06,9.254888936993666e-06,1.411337416357128e-05,2.3460503143724054e-05,0.00488261179998517,0.10534657537937164,0.10664625465869904,0.06418612599372864,0.13970798254013062,0.0784185528755188,0.08659116178750992,0.046718914061784744,0.2803106904029846,0.32364609837532043,0.474420964717865,0.16922791302204132,0.17842832207679749,0.7657094597816467,0.5711851716041565,0.17594967782497406,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.6468700323457597e-06,5.050646905147005e-06,3.8168900573509745e-06,2.595347905298695e-05,4.468448241823353e-05,2.973619666590821e-05,4.1095083247455477e-07,1.559666998218745e-05,0.00015561700274702162,0.00019099969358649105,0.0018574163550511003,6.785363075323403e-05,5.739115658798255e-05,0.0001315821282332763,0.00029468233697116375,0.00045383069664239883,8.444619015790522e-05,0.0002928254543803632,0.003910792991518974,0.03306388482451439,0.2012229710817337,0.1179359033703804,0.08360134810209274,0.23197564482688904,0.29022714495658875,0.42657843232154846,0.4712854027748108,0.269214391708374,0.4816715121269226,0.6243370771408081,0.6657226085662842,0.16605471074581146,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.3925630898702366e-07,1.4746046872460283e-06,2.7010842131858226e-06,1.460367457184475e-06,1.5343738368756021e-06,3.4888646041508764e-05,0.00012303113180678338,4.341177555033937e-05,5.607806542684557e-06,1.0894795195781626e-05,9.832700015977025e-05,7.255309174070135e-05,4.389138121041469e-05,0.00014535758236888796,1.3122813470545225e-05,7.204871508292854e-05,0.00046780091361142695,6.288302392931655e-05,0.00015693983004894108,0.00013990547449793667,4.7880577767500654e-05,1.3365608538151719e-05,6.56269719456759e-07,1.303563635701721e-06,1.8355217434873339e-06,6.6443244577385485e-06,3.4001255698967725e-05,0.0002278233878314495,0.0002782866940833628,0.0037771998904645443,0.03606308624148369,0.08729130774736404,0.9786726832389832,0.9694126844406128
