explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,5.113708994031185e-07,4.709861514129443e-06,2.90105163003318e-05,0.00014601211296394467,0.0002547570620663464,0.0003126907395198941,0.0010265217861160636,0.0013920007040724158,0.0017874827608466148,0.0006311768083833158,0.0010240512201562524,0.0009503942565061152,0.003785137552767992,0.0032398251350969076,0.006511803716421127,0.004418425727635622,0.005796879064291716,0.0045810118317604065,0.14655949175357819,0.15441931784152985,0.015501282177865505,0.004236261826008558,0.03362184017896652,0.07662244886159897,0.13154089450836182,0.06539035588502884,0.0901063084602356,0.07389075309038162,0.13287249207496643,0.011340480297803879,0.0020044520497322083,0.0026484595146030188,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,4.13050929637393e-06,0.0004903504741378129,0.0001765986526152119,0.0002643143816385418,0.0015051077352836728,0.00035565748112276196,0.0003826141473837197,0.0018348032608628273,0.0007886263192631304,0.017940064892172813,0.046884384006261826,0.007975559681653976,0.0030452089849859476,0.008430512621998787,0.009875472635030746,0.010603074915707111,0.017318222671747208,0.032019488513469696,0.03221966326236725,0.14055539667606354,0.5221205353736877,0.23519392311573029,0.2696745693683624,0.274602472782135,0.5567426681518555,0.9994366765022278,0.9991458654403687,0.9951868653297424,0.988174557685852,0.9841618537902832,0.9131933450698853,0.9638493061065674,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.693773694772972e-06,0.0014944898430258036,0.017934106290340424,0.0038091253954917192,0.009323527105152607,0.004292321391403675,0.008297795429825783,0.0016122718807309866,0.0008137020631693304,0.00046686691348440945,0.0008149890345521271,0.001857467577792704,0.0033423732966184616,0.00517615769058466,0.05456046760082245,0.36998435854911804,0.9158787727355957,0.9339451789855957,0.9393659830093384,0.9515981674194336,0.9709287881851196,0.8914219737052917,0.847813606262207,0.9291833639144897,0.938152015209198,0.8783934116363525,0.6921629905700684,0.7576725482940674,0.7760615944862366,0.518345832824707,0.3454398810863495,0.37551432847976685,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.00017763828509487212,0.00020141006098128855,0.00040895832353271544,0.001607229234650731,0.00020807870896533132,0.0011649987427517772,0.0038286899216473103,0.0011205764021724463,0.0005722423666156828,0.000361842627171427,0.006062606815248728,0.00016647586016915739,0.0008775615715421736,0.0008401902159675956,0.0006413645460270345,0.0009708761353977025,0.0066450731828808784,0.13589957356452942,0.3254578709602356,0.78712397813797,0.9388434886932373,0.9822708964347839,0.9857400059700012,0.9824666976928711,0.9695413112640381,0.966636061668396,0.981780469417572,0.9850565791130066,0.9653477072715759,0.9752137064933777,0.9906434416770935,0.976686954498291,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.00017365130770485848,0.002863131696358323,0.27092620730400085,0.08519842475652695,0.37741029262542725,0.2661791741847992,0.4648149907588959,0.4997183382511139,0.6864802837371826,0.4518841803073883,0.5006420016288757,0.17188821732997894,0.16522106528282166,0.1533871293067932,0.08702072501182556,0.07978048920631409,0.4083339273929596,0.24375666677951813,0.22743162512779236,0.2742116153240204,0.2545408606529236,0.3490288555622101,0.1896325945854187,0.18904326856136322,0.16823987662792206,0.2580930292606354,0.27736350893974304,0.5193635821342468,0.7138268947601318,0.6832835674285889,0.6286030411720276,0.7765613794326782,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,8.81739742908394e-06,0.00012989329115953296,0.0006810795748606324,0.004109012428671122,0.0033201577607542276,0.005244166124612093,0.004459312651306391,0.006983925588428974,0.005244055762887001,0.011816635727882385,0.0222894586622715,0.022143522277474403,0.008553598076105118,0.0034483815543353558,0.005499447695910931,0.005250649526715279,0.01668015867471695,0.005331260617822409,0.007665329612791538,0.07530296593904495,0.1304801106452942,0.06352365761995316,0.07622959464788437,0.060818806290626526,0.02400229312479496,0.13144271075725555,0.11338092386722565,0.08891712874174118,0.06320905685424805,0.051495425403118134,0.06156632676720619,0.033809032291173935,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.7843193518274347e-06,7.785567868268117e-05,4.16957882407587e-05,6.260259397095069e-05,0.00017784611554816365,0.0002239955501863733,0.00016384849732276052,0.00027524196775630116,0.0004454413428902626,0.0007492731092497706,0.0005077929818071425,0.00014710804680362344,0.00024550629314035177,0.0005527886678464711,0.0028749615885317326,0.00998951680958271,0.13379323482513428,0.559154748916626,0.9243887662887573,0.984565794467926,0.9795658588409424,0.9878317713737488,0.9737764596939087,0.9926561117172241,0.9946086406707764,0.9915680289268494,0.9954729676246643,0.9955734014511108,0.9871801733970642,0.9943459630012512,0.9839836359024048,0.9950422048568726,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,6.261955149966525e-06,0.0006563600618392229,0.001413296558894217,0.0007528054993599653,0.0012935148552060127,0.006981119979172945,0.007699743378907442,0.0011166587937623262,0.001332649146206677,0.0011541818967089057,0.016851503401994705,0.002678191289305687,0.004411360248923302,0.003716462990269065,0.006402258295565844,0.003645282471552491,0.13529758155345917,0.4421378970146179,0.39503058791160583,0.7850944399833679,0.9373783469200134,0.9444562792778015,0.9318711161613464,0.95156329870224,0.9931035041809082,0.9817756414413452,0.9882081151008606,0.982822835445404,0.9726717472076416,0.9885618686676025,0.9843447804450989,0.982280433177948,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.5588169617331005e-06,1.3139195289113559e-05,7.75922217144398e-06,7.01311873854138e-05,0.0005723785725422204,0.001570654334500432,0.00031288142781704664,0.0010809850646182895,0.006542405113577843,0.007543553132563829,0.014519396238029003,0.005441691726446152,0.0019787217024713755,0.006420739460736513,0.0063497466035187244,0.00987868383526802,0.008159547112882137,0.0024831562768667936,0.012848684564232826,0.03584045171737671,0.3216165006160736,0.33973708748817444,0.29503366351127625,0.33786702156066895,0.6963194608688354,0.6019485592842102,0.677044153213501,0.7579724192619324,0.847470223903656,0.9387645721435547,0.9853362441062927,0.9967744946479797,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.8558320391548477e-07,1.0196190487476997e-06,1.6643006119920756e-06,4.2328547351644374e-06,1.6840023818076588e-05,1.1848221220134292e-05,2.6745143259176984e-05,2.4104372641886584e-05,4.3223089960520156e-06,3.2759121495473664e-06,1.2817576134693809e-05,8.224385055655148e-06,1.1238580555072986e-05,4.783286203746684e-05,1.5253282072080765e-05,2.928237518062815e-05,0.0030045723542571068,0.009842045605182648,0.056115929037332535,0.2216108739376068,0.2830088138580322,0.2454780638217926,0.3343050479888916,0.7855898141860962,0.7111347317695618,0.9440534710884094,0.9774883985519409,0.9731689095497131,0.9602964520454407,0.9681629538536072,0.8083403706550598,0.7528071403503418,0.9786726832389832,0.9694126844406128
