explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.4242997824330814e-05,1.510158085693547e-06,3.206046676496044e-05,6.078990281821461e-06,2.942168248409871e-05,1.5168137906584889e-05,2.53392897775484e-07,5.998223969072569e-06,3.21035895467503e-06,1.061808006852516e-06,9.506566129857674e-07,4.1496679159536143e-07,6.351765478029847e-06,4.603773049893789e-06,2.90326710228328e-07,1.15221303076396e-06,1.2515801017798367e-06,1.5993182955753582e-07,7.418153472826816e-06,1.711158620310016e-05,4.166862254351145e-06,5.5552125559188426e-05,1.9201572285965085e-05,0.00018233661830890924,0.00014676804130431265,0.0001221261773025617,5.112905637361109e-05,2.456356378388591e-05,2.768231206573546e-05,1.1609108696575277e-07,2.211309322319721e-07,2.728561128151341e-07,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.000409545173170045,3.4525157388998196e-05,7.866276064305566e-06,0.00021533922699745744,2.1638892576447688e-05,4.210655970382504e-05,7.60951588745229e-05,6.57573327771388e-05,8.530365107617399e-07,1.5892925148364156e-05,3.815485615632497e-05,1.3822849496136769e-06,1.0967522939608898e-05,1.1051417459384538e-05,2.0277882413211046e-06,8.879717938725662e-07,2.947711664091912e-06,5.986134965496603e-06,1.8842343934011296e-06,4.299915599403903e-05,0.00017186038894578815,0.0007443689974024892,9.896633855532855e-05,0.00010457645839778706,9.757535735843703e-05,0.055570270866155624,0.005415685009211302,0.00046433412353508174,8.163783058989793e-05,0.0003132183337584138,5.499586222867947e-06,4.861130946665071e-07,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.689690973056713e-06,3.3722035368555225e-06,1.2423616681189742e-05,6.44150941297994e-06,2.7025698727811687e-06,1.6045617030613357e-06,3.243194896640489e-06,5.686038093699608e-07,2.2399218835289503e-07,6.140850246083573e-07,1.6771801369941386e-07,1.118736349781102e-06,2.55000463766919e-06,6.635706085944548e-06,3.7636513297911733e-05,0.0004240302077960223,0.36520326137542725,0.1645786166191101,0.02873421274125576,0.05195173993706703,0.39404937624931335,0.5330426692962646,0.2938297986984253,0.16613207757472992,0.08863552659749985,0.035392262041568756,0.003357261186465621,0.012059008702635765,0.010592411272227764,0.0011365378741174936,0.0009983027121052146,0.0005727104726247489,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,7.469103002222255e-05,0.00017022994870785624,1.5568758726658416e-06,1.6035957742133178e-05,6.429644039407378e-10,7.045484551326808e-08,1.7046714617663383e-07,4.855907675960225e-09,8.626619774076971e-08,1.60213494382333e-05,1.7528182070236653e-05,4.036962195641536e-07,2.9413984066195553e-06,2.884042942241649e-06,3.249570363550447e-05,2.6065914425998926e-05,6.6121415329689626e-06,4.848100161325419e-06,4.4538037400343455e-06,7.392979023279622e-05,0.002965674502775073,0.0022134932223707438,0.009533057920634747,0.006659054663032293,0.1408565789461136,0.7019140720367432,0.6223217248916626,0.3180273771286011,0.17023806273937225,0.005586888641119003,0.0824069157242775,0.003681384027004242,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,6.946206212887773e-06,0.00013373862020671368,8.53632009238936e-05,6.071955340303248e-06,1.7932814444066025e-05,1.515982785349479e-05,6.641958407271886e-06,5.148180548530945e-07,1.7889149603433907e-05,3.543295179042616e-06,5.091549155622488e-06,7.325489605136681e-06,5.534637693926925e-06,5.164181857253425e-06,1.0237984042760218e-06,9.246553418051917e-06,0.00047381859621964395,8.283372881123796e-05,0.0008150690700858831,0.14587421715259552,0.01726323366165161,0.0025583235546946526,0.0012471223017200828,0.0010177009971812367,0.07536669820547104,0.1187477558851242,0.14879189431667328,0.07643048465251923,0.13593600690364838,0.053411200642585754,0.004644865170121193,0.05411580204963684,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,3.393344741198234e-05,1.2249723113200162e-05,1.239913331119169e-06,1.7301043726547505e-06,1.595697654011019e-07,4.943532161405528e-08,1.3000745013869164e-07,1.0461064903211081e-06,6.257261020436999e-07,5.574119654738752e-07,3.652110365237604e-07,4.390598462578055e-07,2.2316739887173753e-06,3.621190217018011e-06,5.157888267603994e-07,2.886572474380955e-07,4.049989570376056e-07,2.1150282236703788e-07,6.302475412667263e-07,5.214568318478996e-06,4.93927946081385e-05,2.458362178003881e-05,0.000135409805807285,3.710874807438813e-05,0.00021858194668311626,1.2965410860488191e-05,1.7615695469430648e-05,3.174439916620031e-05,1.3025030966673512e-05,5.351049367163796e-06,2.1165858470340027e-06,1.6800934190541739e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,2.3308350591833005e-06,1.4690032912767492e-05,1.382429400109686e-05,7.365742931142449e-07,4.037200938000751e-07,6.208827585396648e-07,1.3049686913291225e-06,8.173432206604048e-07,2.3265290565177565e-06,6.286468760663411e-06,7.224304681585636e-06,5.518844318430638e-06,7.0167593548831064e-06,3.9922988435137086e-06,5.135085757501656e-06,1.2652858458750416e-05,0.0005814107717014849,0.000170148370671086,0.003301228629425168,0.020740067586302757,0.05615835636854172,0.04629141837358475,0.0186541099101305,0.028323888778686523,0.0006718197837471962,0.0005271187983453274,0.00040429094224236906,9.895511902868748e-05,0.0011447927681729198,0.011281680315732956,0.0027129475492984056,0.028799915686249733,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,6.368171852955129e-06,5.539370613405481e-05,4.324076508055441e-05,2.5764772999536945e-06,1.3109953215462156e-05,3.029307845281437e-05,1.9939309936489735e-07,2.2022000223387295e-07,4.0431789471995216e-08,8.324050071450984e-08,2.0617774225684116e-06,5.183931079955073e-07,1.5146162013479625e-07,1.3531470699490455e-07,4.886837245976494e-07,6.907097940711537e-06,0.0003460769366938621,0.0023293502163141966,0.0018834007205441594,0.006154186557978392,0.013082095421850681,0.022636746987700462,0.03253062069416046,0.050767797976732254,0.33225464820861816,0.4643264412879944,0.718854546546936,0.20813855528831482,0.26597416400909424,0.5959481000900269,0.0841849148273468,0.05614779517054558,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,7.621901204402093e-06,1.1423840987845324e-05,4.3578443182923365e-06,7.952016858325806e-06,2.0251109162927605e-06,3.3930648442037636e-06,1.6382190892727522e-07,3.976851530751446e-06,3.503218977130018e-05,2.522906470403541e-07,0.00011851709859911352,5.8502151659922674e-05,8.863697439664975e-05,0.00026364941732026637,0.00039869098691269755,0.00019585098198149353,2.199888513132464e-05,4.646895104087889e-05,0.0013637386728078127,0.013542779721319675,0.15719901025295258,0.11514527350664139,0.04122603312134743,0.11067114025354385,0.11573048681020737,0.17801669239997864,0.17593716084957123,0.1964220106601715,0.5148574113845825,0.8025988340377808,0.7931102514266968,0.1754705011844635,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,8.49162574922957e-07,7.085490096869762e-07,1.7581661495569278e-06,1.739556182656088e-06,1.8376729713054374e-05,0.00010619858949212357,1.4062816262594424e-05,1.0109608410857618e-05,1.4337905440697796e-06,2.6126970169570995e-06,1.4143797670840286e-05,2.096778416671441e-06,6.707985903631197e-06,4.436875769897597e-06,1.6387144796681241e-06,1.3261438652989455e-05,0.00010861384362215176,2.2408145014196634e-05,7.704284507781267e-05,0.00010717709665186703,2.979463715746533e-05,1.5207338037726004e-05,6.011222467350308e-06,1.7785505406209268e-05,1.4181479855324142e-05,7.134618499549106e-05,0.00023256755957845598,0.0010992111638188362,0.0030936526600271463,0.012270265258848667,0.03741025552153587,0.09039855748414993,0.9786726832389832,0.9694126844406128
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.0006048496579751372,0.0002203973854193464,9.46776126511395e-05,1.953179707925301e-05,3.555033981683664e-05,1.4080113714953768e-06,3.7291914622983313e-07,6.945638688193867e-06,0.0002005648275371641,5.345472163753584e-05,3.523744680933305e-06,8.442529519925301e-07,9.629487749407417e-07,4.4379729047250294e-07,4.045060268254019e-05,3.4402808523736894e-05,0.0005291111301630735,0.003435834078118205,0.000923751387745142,0.007992398925125599,0.016811931505799294,0.2761799991130829,0.5496360659599304,0.29265910387039185,0.9663352966308594,0.980411171913147,0.9565603733062744,0.9267933964729309,0.8594566583633423,0.5345132350921631,0.16021257638931274,0.05244240537285805,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,6.917565042385831e-05,0.0004581776156555861,3.0494835300487466e-05,1.819003045966383e-05,0.0008907698793336749,7.662016287213191e-05,1.071359929483151e-05,0.0001224306906806305,0.0019395363051444292,0.0002692774578463286,0.0011030444875359535,6.704490078845993e-05,0.00016775935364421457,5.502621934283525e-05,4.6866432967362925e-05,0.0009394844528287649,0.002181730233132839,0.0007034179870970547,0.003709611715748906,0.00025711284251883626,0.0012223852099850774,0.0018002752913162112,0.0004795192216988653,0.00010711728828027844,0.0005075309309177101,8.278107270598412e-05,0.00012870329373981804,3.208993439329788e-05,2.2180967789608985e-05,0.00011353178706485778,1.572194742038846e-05,0.00010137369827134535,0.40789318084716797,0.4678117632865906
