explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.6439075756788952e-06,8.117772267723922e-06,5.592316483671311e-06,4.814288331544958e-06,2.0158984625595622e-05,0.00389791838824749,3.6570806969393743e-06,8.672413969179615e-05,0.00013209476310294122,3.355164881213568e-05,1.1850978808070067e-05,1.212059260069509e-06,8.581058864365332e-06,2.981989609907032e-06,7.618160680067376e-07,2.7295659492665436e-06,6.094121090427507e-06,4.824989446206018e-06,0.00015435295063070953,0.00014255550922825933,1.942519702424761e-05,0.0003216004988644272,0.000427358434535563,0.0008424568804912269,0.0006613673758693039,0.00014869910955894738,4.9824175221147016e-05,2.5570348952896893e-05,9.148560820904095e-06,4.537634623602571e-08,4.3089478651836544e-08,5.8291039550795176e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.149618012481369e-05,4.0342788452107925e-06,1.92121554221103e-08,1.756025267241057e-05,0.00015559523308183998,0.00019956150208599865,0.00013735807442571968,0.00011176405678270385,7.317225026781671e-06,8.804188837530091e-05,0.00011839689977932721,1.0825394383573439e-05,6.570525329152588e-06,4.211345003568567e-05,1.047885962179862e-05,6.929603273420071e-07,2.0902723463223083e-07,2.1894327062454977e-07,1.5804438646682684e-07,2.126721710737911e-06,5.13602662977064e-06,9.394233529746998e-06,3.233313691453077e-06,8.706220796739217e-06,1.3991217201692052e-05,5.6975826737470925e-05,3.1748104447615333e-06,3.035379677385208e-06,2.0526877051452175e-06,2.9994232590979664e-06,2.412586184163956e-07,8.22484253149014e-07,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.7061709513654932e-05,0.00022492809512186795,0.0004206967423669994,5.032136868976522e-06,2.407279282579111e-07,3.856839470017803e-08,2.3522204628534382e-07,4.927697361267747e-09,2.4217869931675295e-09,1.3850003366400188e-09,1.1410311806514528e-08,3.4518743063927104e-07,3.21378195167199e-08,8.335495067512966e-07,3.291071698185988e-05,0.0008110154303722084,0.22407624125480652,0.11977767944335938,0.02317183092236519,0.25140586495399475,0.10234088450670242,0.6837781667709351,0.10936834663152695,0.013355043716728687,0.020985836163163185,0.018712462857365608,0.0006679915823042393,0.00195885612629354,0.002585730282589793,0.007514579687267542,0.005599099211394787,0.0050637670792639256,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0009298979421146214,0.00011759829067159444,5.201630415285763e-07,2.911825163209869e-07,6.117344852896167e-09,1.0606107281319055e-07,1.2298090723561472e-06,1.9463232092675753e-07,6.345120254991343e-06,1.8976223145728e-05,1.0416329132567625e-05,1.5050936781335622e-06,3.5026112072955584e-06,5.065990080765914e-06,9.327395673608407e-06,6.955256139917765e-06,7.241975708893733e-06,5.271587269817246e-06,1.538437686576799e-06,7.150899818952894e-06,9.095793939195573e-05,0.0004587620496749878,0.0013362349709495902,0.0016072853468358517,0.009295615367591381,0.03467409685254097,0.03007158264517784,0.03775740787386894,0.026170149445533752,0.00039495815872214735,0.0007903072400949895,0.0004970215959474444,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.0003157832834403962,0.001803273567929864,0.08819485455751419,0.008948606438934803,0.01786591298878193,0.01625141315162182,3.192728627254837e-06,4.125596024096012e-05,1.9538139895303175e-05,4.377840377856046e-05,1.589789826539345e-05,6.289929297054186e-05,0.00010851677507162094,0.0003955051943194121,3.8025355024728924e-05,3.963333074352704e-05,0.0010645586298778653,0.0010052293073385954,0.0002742349461186677,0.0016729349736124277,0.00133429653942585,6.662753730779514e-05,4.4666147005045786e-05,0.00015239590720739216,0.002247388707473874,0.010664332658052444,0.005573837552219629,0.0016348399221897125,0.025616297498345375,0.030431846156716347,0.018661802634596825,0.054421208798885345,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.079264075087849e-05,5.0535538321128115e-05,1.5939531294861808e-06,3.797069894062588e-06,1.4398282246474992e-06,4.938828510603344e-07,1.0259548162139254e-06,1.011409858620027e-05,2.8095098969060928e-05,7.202939013950527e-05,0.006557629443705082,0.002366007072851062,0.001823688275180757,0.003559002187103033,8.795822941465303e-05,0.000256304134381935,0.000540088745765388,4.111396992811933e-05,8.258721209131181e-06,0.00017764608492143452,0.0013328600907698274,0.0005463822744786739,0.0005774780875071883,0.00038487365236505866,0.0004824914503842592,0.00015508393698837608,4.694424933404662e-05,8.180536678992212e-05,2.552819569245912e-05,7.298403943423182e-06,3.7471484120032983e-06,1.346730414297781e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.332713509327732e-06,5.1019185775658116e-05,3.417960397200659e-05,7.437104159180308e-07,5.021936431148788e-07,1.6901279309422534e-07,7.331566962420766e-07,8.518353666886469e-08,2.4093463935059845e-07,1.1078412853748887e-06,8.249126949522179e-06,3.068791556870565e-05,2.774103995761834e-05,3.747241498786025e-05,2.522678187233396e-05,4.584555790643208e-05,0.0011697367299348116,0.0026824071537703276,0.0037123668007552624,0.04919389635324478,0.02218741923570633,0.06822934746742249,0.003074922598898411,0.0022090449929237366,1.1410913430154324e-05,1.3412000043899752e-05,2.733956898737233e-05,1.7134943846031092e-05,2.5381044906680472e-05,0.0009174789302051067,0.005771953146904707,0.04444973170757294,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.0788973668240942e-05,0.00080593500752002,0.0026296330615878105,0.0002853699552360922,0.00029238630668260157,0.001563928322866559,0.000285853078821674,7.789646588207688e-06,6.052574462955818e-06,7.848689165257383e-06,0.00026392893050797284,6.243678399187047e-06,7.176985491241794e-06,1.4790287423238624e-05,1.0702243343985174e-05,2.208118894486688e-05,0.005004386883229017,0.13307754695415497,0.12007828056812286,0.07908493280410767,0.09924305975437164,0.04538927599787712,0.05633459612727165,0.027460869401693344,0.23107966780662537,0.18921151757240295,0.3357950747013092,0.21574081480503082,0.10338366776704788,0.6615881323814392,0.5487626194953918,0.12036667764186859,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.3673851526618819e-06,2.3352840798906982e-05,1.8703452951740474e-05,0.0003290635359007865,0.0003157241444569081,0.0001920568902278319,2.295345211678068e-06,3.8697136915288866e-05,0.000246908311964944,0.0012813357170671225,0.010075420141220093,5.677746594301425e-05,4.164395431871526e-05,0.00010520549403736368,0.0003330358013045043,0.0003377489629201591,8.411778981098905e-05,0.0003999723994638771,0.004423050209879875,0.06653636693954468,0.3115066885948181,0.21790862083435059,0.10392919182777405,0.47519537806510925,0.48641765117645264,0.7103942036628723,0.7578787803649902,0.2658465504646301,0.5215152502059937,0.6494559645652771,0.5955365896224976,0.17051051557064056,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.085166102006042e-07,1.6751320117691648e-06,4.8529859668633435e-06,1.603592522769759e-06,2.3015570604911773e-06,9.306208812631667e-05,0.00046497135190293193,3.440471482463181e-05,1.595526555320248e-05,5.8898647694149986e-05,0.00025418269797228277,6.340326217468828e-05,7.036911847535521e-05,0.00018936413107439876,6.046424459782429e-05,0.00028774369275197387,0.0002040507533820346,7.49749960959889e-05,8.618685387773439e-05,6.437960109906271e-05,3.007216946571134e-05,3.263777216488961e-06,3.33949202513395e-07,8.385915748476691e-07,3.959627008498501e-07,1.1816329248404145e-07,4.358818841865286e-06,2.029860479524359e-05,4.539338260656223e-05,0.0007033603615127504,0.007191229611635208,0.013401621952652931,0.9786726832389832,0.9694126844406128
