explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.9165342968772165e-06,7.010589342826279e-06,4.414761406223988e-06,3.6959556837246055e-06,1.6676132872817107e-05,0.003113500075414777,2.4094088075798936e-06,6.24188469373621e-05,9.30411260924302e-05,2.3868198695708998e-05,8.583411727158818e-06,8.386157901441038e-07,5.581334335147403e-06,2.0119002783758333e-06,5.190112233321997e-07,1.8492022491045645e-06,4.470279236556962e-06,3.4712825254246127e-06,0.00011379829084035009,0.0001090238947654143,1.4324439689517021e-05,0.00025610532611608505,0.0003311994660180062,0.0006465594051405787,0.000500024645589292,0.00010618789383443072,3.5559976822696626e-05,1.871017047960777e-05,6.5457338678243104e-06,3.419933847226275e-08,3.3834254509201855e-08,5.315240514391917e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.284593392687384e-05,2.7564424271986354e-06,1.2612901834074819e-08,1.4448720321524888e-05,0.0001321846357313916,0.0001808278466342017,0.00011316622840240598,9.031473018694669e-05,5.997415883030044e-06,6.786570884287357e-05,9.103574848268181e-05,8.27649546408793e-06,4.895328856946435e-06,3.274782284279354e-05,7.6022001849196386e-06,4.5893042965872155e-07,1.2616567346412921e-07,1.3033231027748116e-07,9.675780177076376e-08,1.1892688007719698e-06,2.666236923687393e-06,5.220416369411396e-06,1.7863573020804324e-06,5.25148516317131e-06,8.17104501038557e-06,2.608107570267748e-05,1.374119733554835e-06,1.4074495311433566e-06,8.627025067653449e-07,1.2479157476263936e-06,1.0226035129790034e-07,3.497694365250936e-07,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.772949872247409e-05,0.0001768911024555564,0.00030132438405416906,3.53140626430104e-06,1.6832076710215915e-07,2.9725315542350472e-08,1.739443860060419e-07,4.036211809221868e-09,2.0029782277219965e-09,1.178374620103284e-09,9.50128953292051e-09,2.811113404277421e-07,2.548732425111666e-08,6.872999165352667e-07,2.6274577976437286e-05,0.0006485733320005238,0.1884281188249588,0.09889550507068634,0.018744241446256638,0.21491101384162903,0.08551277220249176,0.6506548523902893,0.09619317948818207,0.010219314135611057,0.0170732494443655,0.015122699551284313,0.00053899094928056,0.001575143774971366,0.0020949903409928083,0.00653494568541646,0.005035686772316694,0.004398229997605085,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.00097751640714705,9.873112139757723e-05,3.244990409712045e-07,2.009315380746557e-07,4.575119394445437e-09,7.48309503251221e-08,8.705375762474432e-07,1.4268167092268413e-07,4.727054147224408e-06,1.3942830264568329e-05,6.841787580924574e-06,1.0539015420363285e-06,2.5251711122109555e-06,3.4541496916062897e-06,7.152105808927445e-06,4.538677785603795e-06,4.572274065139936e-06,2.970658670164994e-06,9.136390985986509e-07,3.8515163396368735e-06,4.453998917597346e-05,0.00020860852964688092,0.0005931933992542326,0.0006227699341252446,0.003948105964809656,0.012097880244255066,0.01062025222927332,0.015030991286039352,0.010019585490226746,0.0001415891747456044,0.0002718253235798329,0.00016811945533845574,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.00032499266671948135,0.0015317179495468736,0.061172567307949066,0.004290057346224785,0.008856219239532948,0.008766243234276772,1.482833340560319e-06,2.239467721665278e-05,1.126873121393146e-05,2.654015588632319e-05,9.481029337621294e-06,4.2745788960019127e-05,7.523116073571146e-05,0.00026759292813949287,2.4851000489434227e-05,2.6910727683571167e-05,0.0006768597522750497,0.0006177243776619434,0.00017044850392267108,0.001001117518171668,0.0006858909036964178,3.261267556808889e-05,2.2713547878083773e-05,7.025874219834805e-05,0.0010230635525658727,0.004807262681424618,0.002479552524164319,0.0006879280554130673,0.010032434947788715,0.013296696357429028,0.007544384337961674,0.021657375618815422,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,9.339645657746587e-06,4.2190004023723304e-05,9.89540808404854e-07,2.477790076227393e-06,1.0453323966430617e-06,3.425142551805038e-07,7.204728262877325e-07,7.94256993685849e-06,2.19310459215194e-05,5.672359111486003e-05,0.004986968357115984,0.0018522038590162992,0.0014791392022743821,0.002987280022352934,7.026396633591503e-05,0.00020252136164344847,0.00044271221850067377,3.13490309054032e-05,6.639497314608889e-06,0.00013708468759432435,0.0010350869270041585,0.00043508707312867045,0.00044681967119686306,0.00029569989419542253,0.00035456407931633294,0.00011553947115316987,3.470036244834773e-05,6.240938091650605e-05,1.9136843548039906e-05,5.603207682725042e-06,2.7935270736634266e-06,9.95932396108401e-07,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.2723211284537683e-06,4.291961158742197e-05,2.8482625566539355e-05,5.256546273813001e-07,3.4801934134520707e-07,1.2723322129204462e-07,5.737780384151847e-07,6.822494924563216e-08,1.9593996114508627e-07,8.67284484229458e-07,6.639652383455541e-06,2.5291345082223415e-05,2.3827136828913353e-05,3.12850643240381e-05,1.972980135178659e-05,3.5343808121979237e-05,0.000920817896258086,0.0018847528845071793,0.0026322761550545692,0.035187557339668274,0.015492748469114304,0.04883648455142975,0.002278822474181652,0.0015342520782724023,7.40559744372149e-06,8.984867235994898e-06,1.8059108697343618e-05,1.1287324923614506e-05,1.707730370981153e-05,0.0006126315565779805,0.0040545412339270115,0.02929641120135784,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.1240418643865269e-05,0.0006424067541956902,0.002086976310238242,0.00021664587256964296,0.0002444163546897471,0.001303049037232995,0.00017524043505545706,4.062155312567484e-06,3.5257087347417837e-06,5.016368049837183e-06,0.00016836605209391564,4.347624781075865e-06,5.165884431335144e-06,1.1542164429556578e-05,8.216538844862953e-06,1.7935801224666648e-05,0.0039871083572506905,0.11003977060317993,0.10219012945890427,0.061619892716407776,0.07345453649759293,0.032354485243558884,0.041097305715084076,0.01955268532037735,0.1748935729265213,0.1417437493801117,0.27399933338165283,0.1596350073814392,0.07325588911771774,0.5718320608139038,0.4640790820121765,0.0778685137629509,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.399957568537502e-06,2.0048479200340807e-05,1.6167163266800344e-05,0.0002589150972198695,0.00020251651585567743,9.713324106996879e-05,1.0300917665517773e-06,1.6823700207169168e-05,0.00011336645547999069,0.0006545271608047187,0.006346362642943859,2.960449091915507e-05,2.1805763026350178e-05,5.380151196732186e-05,0.00017904055130202323,0.00019859804888255894,4.463479854166508e-05,0.0002515045052859932,0.0028769848868250847,0.04935849457979202,0.2838296890258789,0.21687375009059906,0.0922321230173111,0.4344303607940674,0.4534016251564026,0.7007569074630737,0.7363619208335876,0.187236487865448,0.3919012248516083,0.5130748748779297,0.4382324516773224,0.0939420685172081,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.1108257897139993e-07,1.158559257419256e-06,4.240739599481458e-06,1.2291646953599411e-06,1.7165178860523156e-06,7.560235098935664e-05,0.00036577435093931854,2.72770703304559e-05,1.2321601388975978e-05,5.044338831794448e-05,0.00021670918795280159,5.305618469719775e-05,5.7959208788815886e-05,0.00015044996689539403,5.039097595727071e-05,0.0002426566934445873,0.00014388190174940974,5.1293409342179075e-05,5.319418778526597e-05,3.567466410459019e-05,1.5951603927533142e-05,1.6433658629466663e-06,1.6942121305874025e-07,3.533477581640909e-07,1.6732855101508903e-07,3.169057904983674e-08,1.6156109268194996e-06,7.348787221417297e-06,1.6994274119497277e-05,0.0002671062247827649,0.0026380543131381273,0.004577281419187784,0.9786726832389832,0.9694126844406128
