explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.3070896279241424e-06,9.451877303945366e-06,7.579565135529265e-06,6.831706286902772e-06,2.6184279704466462e-05,0.005160070024430752,6.188827228470473e-06,0.00012634784798137844,0.00019386401982046664,4.9839138227980584e-05,1.79943090188317e-05,1.8984501366503537e-06,1.4431331692321692e-05,4.786693352798466e-06,1.2231147366037476e-06,4.30921454608324e-06,9.074582521861885e-06,7.338331670325715e-06,0.00022687471937388182,0.0002080450503854081,2.782796582323499e-05,0.0004396222357172519,0.0005916193476878107,0.0011333934962749481,0.0009351199259981513,0.00021054738317616284,7.550580630777404e-05,3.658025889308192e-05,1.3925545317761134e-05,5.986980511352158e-08,6.124817275576788e-08,8.022663422480036e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.0446765120141208e-05,6.259774636419024e-06,3.1722592552796414e-08,2.1192008716752753e-05,0.00019350220100022852,0.0002278452302562073,0.0001752457901602611,0.00013725001190323383,9.6147177828243e-06,0.00012218735355418175,0.0001648138859309256,1.5068772881932091e-05,9.094405868381727e-06,5.9722831792896613e-05,1.6161917301360518e-05,1.1701704352162778e-06,3.921316249488882e-07,4.135158633289393e-07,3.0341874435180216e-07,4.273247213859577e-06,1.1187065865669865e-05,1.9273094949312508e-05,6.735997885698453e-06,1.490527210989967e-05,2.6835143216885626e-05,0.00014477493823505938,8.342782166437246e-06,7.855439434933942e-06,5.722017249354394e-06,8.544237061869353e-06,6.967412105041149e-07,2.333234078832902e-06,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.6415020581916906e-05,0.0002823792747221887,0.000611581897828728,8.037108273128979e-06,3.744921173165494e-07,5.4762971046784514e-08,3.388590528174973e-07,6.36778763052348e-09,2.9542919222080855e-09,1.7668052576524929e-09,1.473902155879614e-08,4.597543181716901e-07,4.231724304304407e-08,1.0497644780116389e-06,4.43272219854407e-05,0.001095987856388092,0.2787800133228302,0.15246719121932983,0.030706772580742836,0.28877851366996765,0.12767311930656433,0.71359783411026,0.13862775266170502,0.017563676461577415,0.02759382128715515,0.02427295781672001,0.0009040743461810052,0.0024588711094111204,0.0034086883533746004,0.008606075309216976,0.006738773547112942,0.005986627656966448,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0009181150235235691,0.0001442226639483124,9.246383569916361e-07,4.356548686246242e-07,9.359856001367461e-09,1.636401663063225e-07,1.929538939293707e-06,2.840275499238487e-07,9.223736014973838e-06,2.8346230465103872e-05,1.679813431110233e-05,2.362623263252317e-06,5.319770480127772e-06,7.99172994447872e-06,1.3293525626068003e-05,1.1731861377484165e-05,1.2783077181666158e-05,1.0656503945938312e-05,2.982006435559015e-06,1.4752638890058734e-05,0.00019667332526296377,0.0011315918527543545,0.0035960867535322905,0.004940969403833151,0.025785228237509727,0.10578864812850952,0.0981811136007309,0.09649357199668884,0.07266049832105637,0.0013711092760786414,0.002790183527395129,0.0016291295178234577,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.00029316521249711514,0.002243734197691083,0.12829221785068512,0.020444734022021294,0.034795552492141724,0.03480827808380127,7.888887012086343e-06,8.461787365376949e-05,3.908248254447244e-05,8.10346391517669e-05,2.8478149033617228e-05,0.00010119831858901307,0.00016893132124096155,0.0006344268913380802,6.500585732283071e-05,6.817072426201776e-05,0.0019006057409569621,0.001739703118801117,0.00047313733375631273,0.003343856893479824,0.0030506011098623276,0.00015473400708287954,0.00010331333760404959,0.000383188045816496,0.0055048493668437,0.02673349715769291,0.014455701224505901,0.004820653703063726,0.07191473990678787,0.07516226917505264,0.04898958280682564,0.13396748900413513,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.2284823242225684e-05,6.082991967559792e-05,2.70271152658097e-06,6.372216830641264e-06,2.135525619451073e-06,8.071613137872191e-07,1.4981488902776618e-06,1.44589857882238e-05,3.8353926356649026e-05,9.66995139606297e-05,0.008626405149698257,0.003108481876552105,0.0024047906044870615,0.004510539583861828,0.00011494706996018067,0.00034011469688266516,0.0007000472396612167,5.49327778571751e-05,1.0646293048921507e-05,0.00024001971178222448,0.001739910221658647,0.0007563751423731446,0.0007750433287583292,0.0005361060029827058,0.000675922492519021,0.00021812204795423895,6.583943468285725e-05,0.00011521960550453514,3.4950913686770946e-05,1.054381482390454e-05,5.451450761029264e-06,1.979329454115941e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.4362165074999211e-06,6.493163527920842e-05,3.9840273529989645e-05,1.1031823987650569e-06,7.882955515015055e-07,2.415118274257111e-07,1.0198456266152789e-06,1.122873243275535e-07,3.1715609338789363e-07,1.5148169723033789e-06,1.0946707334369421e-05,3.7920028262306005e-05,3.580010888981633e-05,4.553842154564336e-05,3.342720083310269e-05,6.334367935778573e-05,0.0016295032110065222,0.004070065449923277,0.0056203436106443405,0.07360249757766724,0.03388787433505058,0.09597127139568329,0.0047716074623167515,0.0034245275892317295,1.9358527424628846e-05,2.2650203391094692e-05,4.771706881001592e-05,2.8854194169980474e-05,4.149035521550104e-05,0.0015249642310664058,0.009395289234817028,0.07158181816339493,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.0543459211476147e-05,0.0010604758281260729,0.00334945903159678,0.000381102436222136,0.0003563101636245847,0.0019297668477520347,0.0004851217963732779,1.652060200285632e-05,1.1519949111971073e-05,1.3483860129781533e-05,0.00044949003495275974,9.824389053392224e-06,1.1317286407575011e-05,2.033382043009624e-05,1.4286666555562988e-05,2.895687248383183e-05,0.006765663158148527,0.1663668006658554,0.14691106975078583,0.10650292038917542,0.1407758891582489,0.06760117411613464,0.07704886049032211,0.04136422649025917,0.32662466168403625,0.2603803873062134,0.43275466561317444,0.2964922785758972,0.16205379366874695,0.7382630109786987,0.6552674174308777,0.19120272994041443,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.320681349170627e-06,2.6862187951337546e-05,2.1815176296513528e-05,0.0003989608376286924,0.0005040656542405486,0.00039471048512496054,5.6662897804926615e-06,9.845721069723368e-05,0.0005629957304336131,0.0026069642044603825,0.016682030633091927,0.00011442012328188866,8.79913495737128e-05,0.00023128266911953688,0.00067502650199458,0.0006214258028194308,0.0001669455086812377,0.0006892654928378761,0.007349924650043249,0.09197357296943665,0.35146984457969666,0.24034170806407928,0.11670879274606705,0.4870196282863617,0.549789547920227,0.7429664134979248,0.8058252930641174,0.36790919303894043,0.6524826288223267,0.7688724398612976,0.7404633164405823,0.3005565106868744,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.044405107426428e-07,2.434716407151427e-06,5.340837105904939e-06,2.1972487047605682e-06,3.1926101655699313e-06,0.00011467149306554347,0.0005936450324952602,4.5039367250865325e-05,2.0970561308786273e-05,7.04719714121893e-05,0.0003133141726721078,7.860034384066239e-05,8.669099770486355e-05,0.0002467808371875435,7.78373287175782e-05,0.0003565068473108113,0.0002980943245347589,0.00012213431182317436,0.0001567620929563418,0.00012991263065487146,6.48359491606243e-05,7.524962256866274e-06,7.869031151130912e-07,2.4631322048662696e-06,1.1652022067210055e-06,5.913184963901585e-07,1.5157830603129696e-05,6.964112253626809e-05,0.00015023503510747105,0.002279927022755146,0.024481220170855522,0.04596702381968498,0.9786726832389832,0.9694126844406128
