explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.3785837584000546e-06,1.6057229004218243e-05,2.7157235308550298e-05,3.140297485515475e-05,8.03437433205545e-05,0.01631402224302292,7.285803440026939e-05,0.0007090925937518477,0.0010481956414878368,0.00029453213210217655,0.00011759714834624901,1.7020995073835365e-05,0.00015624507796019316,4.063020969624631e-05,1.485163375036791e-05,4.283953603589907e-05,5.7187855418305844e-05,4.626137888408266e-05,0.00140495749656111,0.0011032458860427141,0.00015631657151971012,0.001466826070100069,0.002161447424441576,0.004091974347829819,0.0036278613843023777,0.0010028798133134842,0.0004410610708873719,0.00019000905740540475,8.606905612396076e-05,4.105217783489934e-07,3.128982086764154e-07,3.8965612247920944e-07,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,1.401260760758305e-05,4.0268481825478375e-05,3.5328048397786915e-07,5.652989057125524e-05,0.0005195325938984752,0.0003972564882133156,0.0005300025222823024,0.00039526112959720194,3.527856824803166e-05,0.000602717453148216,0.0009032950038090348,8.635544509161264e-05,4.9851143558043987e-05,0.00030267637339420617,0.00011895524949068204,1.560737655381672e-05,8.667930160299875e-06,1.0003030183725059e-05,7.988546713022515e-06,0.00013562297681346536,0.00047406626981683075,0.0004940468934364617,0.00020040225354023278,0.0001661955175222829,0.000433759531006217,0.009834008291363716,0.0008063792483881116,0.0005643455660901964,0.0006395119708031416,0.0011235402198508382,0.00010707703768275678,0.00028674304485321045,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.3049575500190258e-05,0.0007166282739490271,0.002489069476723671,6.220516661414877e-05,4.074542630405631e-06,4.0058097283690586e-07,2.799201411107788e-06,2.9779364751902904e-08,1.1878142913701595e-08,7.732849027775046e-09,6.388965090309284e-08,2.0781956209248165e-06,2.1255659987673425e-07,3.9829424167692196e-06,0.00021218089386820793,0.005354678723961115,0.6427967548370361,0.4692573547363281,0.12341973185539246,0.5686087012290955,0.33112040162086487,0.8419637084007263,0.3592612147331238,0.07691993564367294,0.12324938923120499,0.08800341933965683,0.003874956164509058,0.010487488470971584,0.012903707101941109,0.01850765570998192,0.013459783978760242,0.013380683027207851,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.0006668391288258135,0.00022624889970757067,1.2390807569317985e-05,3.5825983104587067e-06,9.004857304262259e-08,1.846311533881817e-06,2.161142765544355e-05,2.576023689471185e-06,6.050529918866232e-05,0.00019507808610796928,0.00019853316189255565,2.0594699890352786e-05,4.160143362241797e-05,7.075911707943305e-05,5.83558612561319e-05,0.0001243670703843236,0.0001841650519054383,0.0002528159529902041,7.272634684341028e-05,0.0005402437527664006,0.00793559942394495,0.05079489201307297,0.17651192843914032,0.3104515075683594,0.5685411691665649,0.8173171281814575,0.8354760408401489,0.7011420130729675,0.6707754731178284,0.14586935937404633,0.34226977825164795,0.17385603487491608,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.00022692742641083896,0.0035218780394643545,0.29395225644111633,0.15264123678207397,0.20312798023223877,0.2929471731185913,0.0007420061738230288,0.0029213617090135813,0.0012624941300600767,0.002250314923003316,0.0007321771117858589,0.0012371235061436892,0.0018738454673439264,0.007031165529042482,0.0009560319012962282,0.0011168729979544878,0.025927452370524406,0.02443351224064827,0.007240946404635906,0.06161051616072655,0.07577558606863022,0.009791516698896885,0.004544634837657213,0.026097791269421577,0.1378011554479599,0.33283841609954834,0.29950588941574097,0.23093371093273163,0.6519792675971985,0.5511067509651184,0.5869366526603699,0.6281017661094666,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.7880387531477027e-05,0.00011135054228361696,2.407102147117257e-05,6.755552749382332e-05,1.4931099030945916e-05,1.0150808520847932e-05,1.4671847566205543e-05,8.988670742837712e-05,0.00018148669914808124,0.00041893310844898224,0.031821109354496,0.011844608001410961,0.008067097514867783,0.012298365123569965,0.00044189608888700604,0.0015303929103538394,0.0020516077056527138,0.00026738931774161756,4.163868652540259e-05,0.0011793214362114668,0.00730245653539896,0.003310816828161478,0.0037036873400211334,0.002742396667599678,0.0037218844518065453,0.0014664484187960625,0.00043380362330935895,0.0006529000820592046,0.00018812663620337844,7.301205187104642e-05,4.315718979341909e-05,1.7669133740128018e-05,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.5991824966476997e-06,0.00016350249643437564,7.063290104269981e-05,5.7936667872127146e-06,9.239597602572758e-06,1.933569137690938e-06,6.1222795011417475e-06,6.142868187453132e-07,1.5659512655474828e-06,8.13845508673694e-06,4.914988312521018e-05,0.00011829628056148067,0.00011739323963411152,0.0001395703002344817,0.0001495389878982678,0.00031120149651542306,0.007404862437397242,0.030714554712176323,0.04392445459961891,0.4198111593723297,0.26196151971817017,0.4986472427845001,0.04709451645612717,0.03700719773769379,0.00039729781565256417,0.00038479926297441125,0.0008889673044905066,0.0005103836883790791,0.0006732406327500939,0.022143593057990074,0.09273897856473923,0.5171025991439819,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,8.955554221756756e-06,0.0018018209375441074,0.005501138046383858,0.0009344368008896708,0.0007058753981254995,0.003978240769356489,0.0026763479690998793,0.00025558561901561916,0.00017220537120010704,0.00015121014439500868,0.003766602138057351,7.6585631177295e-05,9.693084575701505e-05,0.00010084674431709573,7.045915845083073e-05,0.0001192544077639468,0.026516376063227654,0.3595353066921234,0.3260296583175659,0.34716445207595825,0.5010483264923096,0.31205952167510986,0.355094313621521,0.2548025846481323,0.825378954410553,0.7236923575401306,0.8424187302589417,0.7833985090255737,0.6729927659034729,0.9419846534729004,0.9221577644348145,0.7543299198150635,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.221167394760414e-06,3.5974513593828306e-05,3.1226518331095576e-05,0.0006751390174031258,0.0018406440503895283,0.002681296318769455,0.00013420733739621937,0.0019982969388365746,0.008468479849398136,0.025348445400595665,0.06767544895410538,0.0019160733791068196,0.0017466157441958785,0.00440047774463892,0.007919538766145706,0.004865957889705896,0.0020775431767106056,0.003837629919871688,0.029718276113271713,0.19004669785499573,0.4604277014732361,0.3140757977962494,0.19912771880626678,0.5744816660881042,0.7183619141578674,0.8188766837120056,0.863499104976654,0.7133373618125916,0.8988937735557556,0.9609788060188293,0.9635348916053772,0.9206386208534241,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.931970956547957e-07,7.013718459347729e-06,5.687633347406518e-06,6.374032182066003e-06,1.2967576367373113e-05,0.00021291151642799377,0.0012919813161715865,0.00012616385356523097,6.044469773769379e-05,0.00013421641779132187,0.0006425509345717728,0.0001953369501279667,0.00019933255680371076,0.0006972480332478881,0.00018090687808580697,0.0007220694678835571,0.0017402337398380041,0.0008614010876044631,0.002251513535156846,0.0029412335716187954,0.0021006499882787466,0.0004239589616190642,5.493716525961645e-05,0.000455780973425135,0.0002439382515149191,0.0005472633638419211,0.00559518625959754,0.020656684413552284,0.03670492395758629,0.27583298087120056,0.5162788033485413,0.7601648569107056,0.9786726832389832,0.9694126844406128
