explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.8987119574376266e-06,5.776292937298422e-07,3.5716334423341323e-07,1.5800671917531872e-06,4.736924438475398e-06,6.842198490630835e-05,2.3739970856695436e-05,2.5639448722358793e-05,3.467277929303236e-05,5.238973972154781e-05,0.00016445718938484788,0.00012115250865463167,0.00010005474177887663,3.852237205137499e-05,2.992424924741499e-06,2.545478537285817e-06,4.553693088382715e-06,2.7980865979770897e-06,4.832151262235129e-06,8.948219374360633e-07,1.6954993498075055e-06,5.1415172492852435e-06,2.6927029921353096e-06,1.9271892597316764e-06,2.1603570985462284e-06,2.692503585421946e-06,2.241544734715717e-06,2.1222706436674343e-06,4.628457645594608e-06,5.857926907992805e-07,4.321259723383264e-07,5.971499490442511e-07,1.030440216709394e-06,2.1393984752648976e-06,1.2497895340857212e-06,8.593360689701512e-07,8.425786859334039e-07,8.210748774217791e-07,1.651733327889815e-06,1.33840148919262e-06,5.509394213731866e-06,8.922372217057273e-06,9.871845577436034e-06,3.624751798270154e-06,6.691533144476125e-06,3.455571913946187e-06,3.2809148251544684e-06,4.564707523968536e-06,5.5082923609006684e-06,8.932139280659612e-06,1.0558884241618216e-05,1.4595582797483075e-05,6.12350704614073e-05,7.604469283251092e-05,0.00029982614796608686,0.0005757298786193132,0.00028814931283704937,0.00022955273743718863,0.0003208541311323643,0.0003082295588683337,0.00031792736263014376,0.0007667343597859144,0.000605948269367218,0.0005394558538682759,0.0006689787842333317,0.00038169484469108284,0.0008017506916075945,0.0008923211134970188,0.0007892876747064292,0.0010183841222897172,0.0011444389820098877,0.0013675554655492306,0.0005796875921078026,0.0003849182394333184,0.0003363212163094431,0.0001737213460728526,0.00012243677338119596,0.00014730080147273839,0.00011524601723067462,0.0003415136015973985,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.153862735416624e-07,5.029731937611359e-07,3.353368072112062e-07,1.5266105890532344e-07,8.720645610083011e-07,1.1833928965643281e-06,2.2160452317621093e-06,6.751243290636921e-06,1.0555068001849577e-05,1.3469306395563763e-05,0.00016988959396257997,6.875635153846815e-05,2.4347022190340795e-05,2.8573706003953703e-05,6.771231710445136e-05,3.274414484621957e-05,1.9591758245951496e-05,1.7040199963958003e-05,8.495479414705187e-05,2.729047082539182e-05,1.1210551747353747e-05,1.2073000107193366e-05,2.2855982024339028e-05,6.206081161508337e-05,4.2876610677922145e-05,3.052754982491024e-05,8.235166205849964e-06,3.520450263749808e-06,1.1530061783560086e-05,2.0365863747429103e-05,3.276979623478837e-05,2.1236872271401808e-05,2.430214408377651e-05,3.179432951583294e-06,2.117145641022944e-06,3.941263003071072e-06,4.41495194536401e-06,3.0060625704209087e-06,4.1793473428697325e-06,5.256549411569722e-05,7.322198507608846e-05,8.874034392647445e-05,4.790771345142275e-05,6.972059782128781e-05,4.013108627987094e-05,0.00010063744412036613,5.6897268223110586e-05,0.00043396788532845676,0.001024019904434681,0.0005741380737163126,0.0007305355975404382,0.0006003632443025708,0.0002150014042854309,0.00043477542931213975,0.0003854543901979923,0.00024112663231790066,0.00015191853162832558,0.0007220250554382801,0.0003682355163618922,0.00034517658059485257,0.00016616877110209316,0.00019117380725219846,0.000305533321807161,0.00010162980470340699,0.00012321803660597652,8.112931391224265e-05,3.053840919164941e-05,2.3193770175566897e-05,2.59902353718644e-05,0.00010420745093142614,3.617025868152268e-05,2.8322583602857776e-05,5.9223857533652335e-05,9.253246389562264e-05,5.8720321248983964e-05,2.8895863579236902e-05,1.1503022506076377e-05,8.562850780435838e-06,1.653926847211551e-05,4.281122892280109e-05,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,7.167946023400873e-06,7.680261660425458e-06,3.2729153645050246e-06,3.4266338388988515e-06,2.1315772755770013e-06,6.989488156250445e-06,1.1627885214693379e-05,1.1710782018781174e-05,2.9470841127476888e-06,1.3164531083020847e-06,1.0487137842574157e-06,5.102140789858822e-07,1.0535233059272286e-06,1.7730850743191695e-07,1.7570634724961565e-07,2.521910289488005e-07,8.618723086328828e-07,6.09355709002557e-07,2.596103456653509e-07,7.731339337624377e-07,7.375680297627696e-07,1.2913345699416823e-06,7.451476903952425e-06,4.8902393245953135e-06,8.876773790689185e-06,1.602228257979732e-05,1.2797083400073461e-05,0.000165187957463786,4.376440847408958e-05,9.921471792040393e-05,0.00010598076187307015,0.0002589148352853954,0.00029681975138373673,0.0004135069902986288,0.0010514366440474987,0.0006056664860807359,0.0011263173073530197,0.18920519948005676,0.17180892825126648,0.047529757022857666,0.011738079600036144,0.038840193301439285,0.10837455093860626,0.19311966001987457,0.37203875184059143,0.11528600007295609,0.07812759280204773,0.08790263533592224,0.08153939247131348,0.08795974403619766,0.049351900815963745,0.421484112739563,0.46082842350006104,0.6009255051612854,0.5896707773208618,0.7564238905906677,0.7611084580421448,0.6673256754875183,0.7602492570877075,0.7307024002075195,0.7389556169509888,0.5243871808052063,0.521030843257904,0.43876978754997253,0.29515454173088074,0.40964117646217346,0.10687375068664551,0.07202819734811783,0.06249193847179413,0.06629008054733276,0.030170215293765068,0.02588050812482834,0.02592797391116619,0.01808169111609459,0.06292641162872314,0.07815085351467133,0.06413441151380539,0.09412585943937302,0.07319556176662445,0.021330470219254494,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.6204795631201705e-06,2.8333083719189744e-06,1.0806878890434746e-05,5.037601113144774e-06,2.0000832137156976e-06,1.1114402695966419e-06,3.598864850573591e-06,8.25781910407386e-07,1.0329919177820557e-06,1.4133341608157934e-07,5.370586109165743e-07,6.003076578053879e-07,6.291966769822466e-08,9.903143194378572e-08,1.2412178307386057e-07,8.077323627730948e-07,2.2857498152006883e-06,3.6127425119047984e-05,1.0280837159371004e-05,8.179010364983696e-06,6.095205549172533e-07,5.823927494930103e-06,8.926378427531745e-07,1.933358362293802e-06,1.3181298754716408e-06,5.5822665672167204e-06,6.826627213740721e-06,4.706415893451776e-06,2.3733271063974826e-06,6.644053883064771e-06,8.969851478468627e-06,4.07854849981959e-06,4.576807896228274e-06,3.670570549729746e-06,2.7753574727285013e-07,8.668407076584117e-07,2.050672947007115e-06,4.600256033882033e-06,1.8670960344024934e-05,0.00013312618830241263,0.0003020288422703743,0.0005046876613050699,0.0005977707915008068,0.00031356915133073926,0.0016085095703601837,0.004102697595953941,0.001782775274477899,0.0027462621219456196,0.3075312376022339,0.24680441617965698,0.2581009268760681,0.2519473433494568,0.266431987285614,0.3556598126888275,0.4216667413711548,0.4543272852897644,0.49990496039390564,0.4669918417930603,0.6163392066955566,0.6920011639595032,0.3026052415370941,0.25786423683166504,0.19976219534873962,0.16134309768676758,0.1415831744670868,0.14702512323856354,0.14546102285385132,0.13706114888191223,0.16085439920425415,0.19072286784648895,0.22720471024513245,0.631602942943573,0.6589008569717407,0.5759254693984985,0.6917573809623718,0.7118369936943054,0.7362123131752014,0.7221733331680298,0.7520125508308411,0.5653052926063538,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.236372372659389e-05,1.4157115401758347e-05,2.8670508982031606e-05,4.342874308349565e-05,7.771255332045257e-05,0.0003869477368425578,0.00015154933498706669,3.8858815969433635e-05,6.564193427038845e-06,1.0673785254766699e-05,4.535483822110109e-05,9.692341336631216e-06,4.6833565647830255e-06,2.9864122552680783e-06,2.1113548882567557e-06,6.907108854647959e-06,1.4903572264302056e-05,7.027694664429873e-05,2.001529537665192e-05,3.0660110496683046e-05,6.248402496566996e-05,0.00014309650578070432,0.00015865484601818025,0.0002579304564278573,0.00047827005619183183,0.000608349684625864,0.0002911390329245478,0.0003513112897053361,0.0007468286785297096,0.0012098989682272077,0.0007177077932283282,0.0013964598765596747,0.000895563920494169,0.000973626272752881,0.009570552036166191,0.007170248776674271,0.016374239698052406,0.02701970562338829,0.028107697144150734,0.003882177174091339,0.007943606935441494,0.0009862290462478995,0.0014049876481294632,0.00127652648370713,0.002766188932582736,0.06818975508213043,0.05856240540742874,0.08219712972640991,0.077283576130867,0.45197173953056335,0.5430319905281067,0.6313557028770447,0.5752597451210022,0.45347994565963745,0.20039401948451996,0.1282528042793274,0.04877537861466408,0.04968247190117836,0.06369693577289581,0.09847046434879303,0.08263876289129257,0.0530102364718914,0.10960723459720612,0.117280513048172,0.074051633477211,0.052020516246557236,0.03538394346833229,0.024463430047035217,0.016340471804142,0.04115847870707512,0.04446789249777794,0.019674573093652725,0.024807699024677277,0.07585063576698303,0.30325818061828613,0.7525027990341187,0.8409124612808228,0.7262762188911438,0.8269498348236084,0.8420717120170593,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.806078555295244e-06,7.628517550983815e-07,1.5013250731499284e-06,2.087178245346877e-06,6.296100991676212e-07,1.8068041640617594e-07,4.801233330908872e-07,6.799527341172507e-07,4.040645364966622e-07,3.3250918818339414e-07,4.4161745904602867e-07,8.869901648722589e-07,1.0364893796577235e-06,8.521133736394404e-07,1.6737301393732196e-06,4.015358001652203e-07,1.198875906993635e-06,8.471112778352108e-06,4.461881871975493e-06,2.116060159096378e-06,5.548912213271251e-06,3.051325393244042e-06,7.874215043557342e-06,2.3740258257021196e-06,1.132913325818663e-06,3.7908866943325847e-06,1.7028654610840022e-06,6.9178795456537046e-06,1.0607446711219382e-05,7.318402822420467e-06,1.346936187474057e-05,1.2581143892020918e-05,1.887128564703744e-05,8.445105777354911e-06,1.6284409412037348e-06,1.166706852018251e-06,1.2811955230063177e-06,2.8109568575018784e-06,7.352197144427919e-07,8.33927913390653e-07,8.914292948247748e-07,8.922319807425083e-07,3.3259502174587396e-07,2.8534267926261236e-07,2.6382028295302007e-07,3.109677777501929e-07,4.4563876144820824e-07,1.1499087122501805e-06,4.048094069730723e-06,4.885111593466718e-06,3.5805092011287343e-06,5.586966835835483e-06,2.613704737086664e-06,2.643538209667895e-06,3.625172439569724e-06,2.0802624476345954e-06,4.1396547203476075e-06,3.93734308090643e-06,1.4441794746744563e-06,2.9553359581768746e-06,3.1279869290301576e-06,1.0977346391882747e-06,7.547241125394066e-07,7.440841045536217e-07,1.0093964419866097e-06,1.7247676851184224e-06,1.3967955965199508e-06,6.299408710219723e-07,4.0723261918174103e-07,2.2045944092496939e-07,2.3251543268543173e-07,3.1691922686150065e-07,1.8974081683609256e-07,1.1941831701278716e-07,2.376120278313465e-07,2.8891895453853067e-07,2.767610567389056e-07,1.2857535125476716e-07,1.46271091239214e-07,4.6986889401523513e-07,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.5951862224028446e-05,2.9809259558533086e-06,3.2183572784560965e-06,2.3902941848064074e-06,1.7940800489668618e-06,6.745195150870131e-06,4.7067956074897666e-06,3.383834837222821e-06,3.202696007065242e-06,2.812327920764801e-06,1.132957436311699e-06,2.1021717202529544e-06,1.978008867808967e-06,2.158478309866041e-06,1.1449900512161548e-06,2.700827508306247e-06,5.272413091006456e-06,1.3974238299852004e-06,5.805844466522103e-06,3.913768068741774e-06,2.4295154616993386e-06,2.3834375042497413e-06,1.3766203664999921e-05,7.112123057595454e-06,4.0924601307779085e-06,2.8527163067337824e-06,1.7259787910006708e-06,9.498634199189837e-07,1.5759150073790806e-07,1.1662413612611999e-07,1.3775890295164572e-07,3.743254524124495e-07,4.806987590200151e-07,1.0410020649942453e-06,2.6343047920818208e-06,5.173617410036968e-07,3.4670713375817286e-06,0.01455664448440075,0.012931974604725838,0.023721912875771523,0.01882796734571457,0.02654378116130829,0.029175734147429466,0.025286059826612473,0.029606955125927925,0.6576932072639465,0.568378746509552,0.4611421227455139,0.2546024024486542,0.3618484437465668,0.26142212748527527,0.12937326729297638,0.11582431197166443,0.04452706128358841,0.04814186319708824,0.015106084756553173,0.02817157655954361,0.015029273927211761,0.015446041710674763,0.019119327887892723,0.011942415498197079,0.00736585957929492,0.006918167229741812,0.007976135239005089,0.00800483301281929,0.011210654862225056,0.008691542781889439,0.0070794727653265,0.004788034129887819,0.004751070402562618,0.0032126563601195812,0.0025740177370607853,0.005671165883541107,0.004967838525772095,0.0010515189496800303,0.0011966725578531623,0.001330472412519157,0.0025214923080056906,0.001877574366517365,0.010675879195332527,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.4361598914547358e-06,7.50114963921078e-07,9.374961109642754e-07,2.1262642349029193e-06,2.8645386009884533e-06,3.1009365102363518e-06,8.411212547798641e-06,1.0954280696751084e-05,9.405420314578805e-06,3.2085724797070725e-06,0.0003115012659691274,0.0006332946941256523,0.00014879200898576528,5.94969569647219e-05,0.00016340492584276944,2.60226552200038e-05,7.294971965166042e-06,9.753252015798353e-06,4.0863324102247134e-05,6.326349102891982e-05,0.00037828792119398713,0.00022377232380677015,0.0005613454850390553,0.00034709335886873305,7.132821338018402e-05,1.42327062349068e-05,8.65890433487948e-06,1.3603406841866672e-05,1.2842127944168169e-05,2.4144042981788516e-05,0.0015423472505062819,0.002705938648432493,0.0016547504346817732,0.001328555983491242,0.0015746584394946694,0.0010794296395033598,0.0011284643551334739,0.7114459276199341,0.42014676332473755,0.18482783436775208,0.10414116829633713,0.42069634795188904,0.4416179955005646,0.486311674118042,0.6230602264404297,0.48247092962265015,0.6193592548370361,0.6561532020568848,0.6654660701751709,0.8564344644546509,0.8493620753288269,0.8173540234565735,0.8036693930625916,0.8077622056007385,0.9337111115455627,0.9337860345840454,0.9511566162109375,0.9266526103019714,0.9145832657814026,0.9321967959403992,0.9295833706855774,0.9166994094848633,0.9102691411972046,0.9230543375015259,0.9500027894973755,0.9278305768966675,0.9011648297309875,0.9385371208190918,0.9160556197166443,0.9198868274688721,0.9473425149917603,0.8962081074714661,0.9162157773971558,0.9240979552268982,0.9099777340888977,0.9267631769180298,0.938713550567627,0.3784363567829132,0.3713974952697754,0.6021213531494141,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,5.187091574043734e-07,2.697865966183599e-07,1.7569914234627504e-06,2.174619112338405e-06,5.30117358721327e-06,1.7131022786998074e-06,3.1820816275285324e-06,1.780067577783484e-06,6.487859423032205e-07,1.0343666190237855e-06,1.6983425439320854e-06,3.8104685700091068e-06,1.9711444565473357e-06,2.015787458731211e-06,2.6197142233286286e-06,1.0868784556805622e-05,4.835703748540254e-06,1.247921318281442e-05,3.0265719033195637e-05,2.0780144041054882e-05,9.680373295850586e-06,1.4862202078802511e-05,0.0001056104083545506,0.00011607426131376997,0.00031984326778911054,0.00014797828043811023,0.00019807183707598597,0.00010750302317319438,0.00017960014520213008,4.6507760998792946e-05,8.837680070428178e-05,7.381604518741369e-05,5.75036792724859e-05,0.0004391601833049208,0.0004546069249045104,0.001160821644589305,0.002187779638916254,0.005637951660901308,0.0024986383505165577,0.0050540161319077015,0.004337830003350973,0.028408901765942574,0.17206743359565735,0.19212450087070465,0.1868142932653427,0.18803951144218445,0.21321578323841095,0.3172670304775238,0.35607558488845825,0.4325830936431885,0.5709530115127563,0.5129453539848328,0.20386041700839996,0.13630734384059906,0.22823239862918854,0.16385453939437866,0.17958088219165802,0.19110660254955292,0.24727588891983032,0.29218122363090515,0.1894049495458603,0.2111792266368866,0.24606004357337952,0.35695546865463257,0.5221969485282898,0.6136342883110046,0.6193440556526184,0.5687442421913147,0.5846176147460938,0.4837285578250885,0.47735264897346497,0.6790942549705505,0.6016750335693359,0.5726847648620605,0.6345618367195129,0.7775585055351257,0.7303566932678223,0.863671600818634,0.9147524833679199,0.9472267627716064,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,9.380914320900047e-07,2.059124881270691e-06,5.211335064814193e-06,6.099397523939842e-06,5.9274125305819325e-06,3.0129017432045657e-06,2.678776127140736e-06,4.1715088627825025e-06,7.124084731913172e-06,8.022244401217904e-06,1.571434404468164e-05,1.9008812159881927e-05,9.459560715185944e-06,1.8453490611136658e-06,3.5062751635450695e-07,1.2527293620223645e-06,1.0019032288255403e-06,1.2044799859722843e-06,4.368074769445229e-06,1.538084507046733e-05,4.112202805117704e-05,0.00011013993207598105,0.0003798780671786517,0.000647363078314811,0.0002714653965085745,9.98060786514543e-05,6.65820189169608e-05,0.00010648054740158841,7.171492325142026e-05,3.489018126856536e-05,2.3339134713751264e-05,3.668196950457059e-05,1.71296633197926e-05,1.012735901895212e-05,2.9513771551137324e-06,4.204453944112174e-06,1.0843960808415432e-05,1.4106960406934377e-05,2.605688860057853e-05,1.4233379260986112e-05,2.4474258680129424e-05,7.143781112972647e-05,2.251126352348365e-05,0.00013668595056515187,0.00043310789624229074,0.0006545590586028993,0.00092523597413674,0.000949476205278188,0.0017291130498051643,0.0019610871095210314,0.005699572153389454,0.003991831559687853,0.0028185886330902576,0.003770499024540186,0.006954420357942581,0.01218973845243454,0.01064006332308054,0.008265584707260132,0.004297907929867506,0.006884882692247629,0.008626467548310757,0.02253168635070324,0.03179852291941643,0.04516032710671425,0.030256979167461395,0.013271234929561615,0.025290340185165405,0.001269780332222581,0.0016493471339344978,0.0026651814114302397,0.0034231855534017086,0.0020765461958944798,0.0018085902556777,0.002942419843748212,0.007588998414576054,0.013535194098949432,0.010510891675949097,0.00947755016386509,0.021569110453128815,0.05459447205066681,0.954092800617218,0.945635199546814
