explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.8399231294097262e-06,6.34476862160227e-07,4.6514375640072103e-07,1.6343864217560622e-06,3.624522150857956e-06,2.7467058316688053e-05,1.2274786058696918e-05,1.4786484825890511e-05,2.0486377252382226e-05,4.333160541136749e-05,0.00014255635323934257,0.00010608912270981818,0.0001122341855079867,7.507301052100956e-05,9.07690355234081e-06,6.8931508394598495e-06,7.64944707043469e-06,7.107853434717981e-06,1.3700798263016623e-05,6.388526344380807e-06,1.1624266335275024e-05,2.3283142581931315e-05,1.0453931281517725e-05,1.206961132993456e-05,1.0835431567102205e-05,1.4469034795183688e-05,1.4660302440461237e-05,1.1362221812305506e-05,3.995575025328435e-05,5.9376102399255615e-06,3.963649760407861e-06,8.470345164823812e-06,7.139883564377669e-06,1.4671626558993012e-05,8.64111916598631e-06,7.134290626709117e-06,6.097527602832997e-06,1.3447961464407854e-05,1.143343706644373e-05,7.286711479537189e-06,2.6587527827359736e-05,6.453608511947095e-05,7.837548764655367e-05,2.4233961084974e-05,6.190974090714008e-05,9.106389916269109e-05,9.895885159494355e-05,0.00011350651038810611,8.678014273755252e-05,0.00014966406160965562,0.00016103312373161316,0.00017219307483173907,0.0007826581713743508,0.0007699873531237245,0.001932215760461986,0.00460756104439497,0.0007142593385651708,0.003543493337929249,0.006608170457184315,0.0037440131418406963,0.002339032245799899,0.0028515902813524008,0.002112562768161297,0.00207870383746922,0.0024843828286975622,0.0006435282994061708,0.00732899084687233,0.005959483329206705,0.00384575710631907,0.005498481448739767,0.006603411864489317,0.0050961109809577465,0.0006760948454029858,0.0005094256484881043,0.0004016109451185912,0.00019384776533115655,0.00019643099221866578,0.00011823773820651695,0.00014112489589024335,0.0009583949577063322,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.458890773799794e-07,4.162241680205625e-07,3.655880220776453e-07,1.7516883588086785e-07,1.0067265066027176e-06,1.7935801679413998e-06,2.970462219309411e-06,6.530377959279576e-06,1.203861665999284e-05,1.046977467922261e-05,0.0001820605539251119,0.00013852704432792962,5.0354869017610326e-05,8.409373549511656e-05,0.00025746977189555764,0.0001352642138954252,7.197490776889026e-05,8.981083374237642e-05,0.00032699876464903355,0.00012482833699323237,7.837616431061178e-05,7.334734254982322e-05,0.0001210459231515415,0.00045486976159736514,0.00047538609942421317,0.0002194766711909324,8.475383947370574e-05,4.0604736568639055e-05,9.688243153505027e-05,0.00019831514509860426,0.000250836688792333,0.00016009756654966623,0.00019756653637159616,3.8638096157228574e-05,6.551419937750325e-05,0.00010276398825226352,0.0002071384369628504,0.000111396933789365,0.00025728243053890765,0.0016768814530223608,0.001952844439074397,0.0030899273697286844,0.0024058548733592033,0.003367647295817733,0.0021356598008424044,0.004798589739948511,0.006250320468097925,0.10836530476808548,0.1070922240614891,0.0615912564098835,0.08132576197385788,0.07717952877283096,0.03701680898666382,0.7216671109199524,0.7126253843307495,0.6414409279823303,0.5579107999801636,0.572043240070343,0.508449912071228,0.5250287652015686,0.42691799998283386,0.48291465640068054,0.5150367617607117,0.2670398950576782,0.21433676779270172,0.15743841230869293,0.07297168672084808,0.0778612270951271,0.11669227480888367,0.248214453458786,0.09841416776180267,0.09005081653594971,0.2830013632774353,0.3295776844024658,0.20874638855457306,0.22344204783439636,0.09630734473466873,0.01674620248377323,0.028413420543074608,0.048902008682489395,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,5.429297289083479e-06,5.470861196954502e-06,3.547699179762276e-06,4.43903718405636e-06,3.0418557344091823e-06,7.638152965228073e-06,1.2585732292791363e-05,2.0502639017649926e-05,9.327703992312308e-06,3.647427547548432e-06,7.674302651139442e-06,3.489047003313317e-06,5.0930289035022724e-06,5.850682782693184e-07,6.361224222928286e-07,3.8749990949327184e-07,8.138063094520476e-07,7.595407964799961e-07,4.826529789170309e-07,1.2364623671601294e-06,1.0388241662440123e-06,1.8889287503043306e-06,1.2234967471158598e-05,7.730250217719004e-06,1.8353457562625408e-05,2.4814136850181967e-05,1.555702692712657e-05,0.00020076737564522773,6.052817843738012e-05,0.00018186263332609087,0.00023441878147423267,0.0007641596021130681,0.000711626373231411,0.0008792474982328713,0.0021235563326627016,0.0011830814182758331,0.0027279877103865147,0.4728664755821228,0.49098652601242065,0.18864227831363678,0.05956816300749779,0.24713383615016937,0.47553113102912903,0.6463695764541626,0.8318700790405273,0.4881731867790222,0.3729160726070404,0.4035228490829468,0.5143053531646729,0.5325055122375488,0.3244510293006897,0.7892550230026245,0.806778609752655,0.8789647817611694,0.870309054851532,0.8891558051109314,0.7026086449623108,0.5582746863365173,0.7229712605476379,0.7192858457565308,0.8017404675483704,0.7242991328239441,0.7575380206108093,0.7259729504585266,0.6147810220718384,0.7231172919273376,0.374223917722702,0.31686079502105713,0.3207572102546692,0.3879980444908142,0.06819893419742584,0.07687386870384216,0.08316532522439957,0.0677480548620224,0.2084299921989441,0.23997379839420319,0.19671128690242767,0.22920386493206024,0.15449918806552887,0.06097204238176346,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.319000032002805e-06,1.5794400951563148e-06,3.278413259977242e-06,1.7256044202440535e-06,9.07420201201603e-07,1.0030305475083878e-06,2.7367620987206465e-06,1.219527348439442e-06,1.2616658295883099e-06,3.6920053503308736e-07,1.1287454526609508e-06,7.028633604022616e-07,1.667339972755144e-07,2.818547102378943e-07,4.0938596157502616e-07,2.235876308986917e-06,4.351935785962269e-06,3.0571110983146355e-05,1.0951434887829237e-05,1.120625438488787e-05,1.7384052171109943e-06,6.456300525314873e-06,1.2760702929881518e-06,2.7664586923492607e-06,2.2142021407489665e-06,6.136676802270813e-06,5.690054877049988e-06,3.897101578331785e-06,2.9251402793306625e-06,6.745643531758105e-06,8.211791282519698e-06,5.770503776147962e-06,5.273421720630722e-06,4.541530870483257e-06,6.644673931077705e-07,2.9620653094752925e-06,1.1037088370358106e-05,4.7460009227506816e-05,0.00015959484153427184,0.0009957547299563885,0.0027912857476621866,0.004133670590817928,0.0067364610731601715,0.003790479153394699,0.016381384804844856,0.0519154854118824,0.0395192950963974,0.07054509222507477,0.38594383001327515,0.2565843164920807,0.2588755488395691,0.2589508593082428,0.31355512142181396,0.3376789689064026,0.45223504304885864,0.4262787401676178,0.4604645073413849,0.4911230206489563,0.6134241223335266,0.7437744140625,0.5258293747901917,0.4381454586982727,0.43184033036231995,0.37469959259033203,0.4255674183368683,0.40080323815345764,0.3510477542877197,0.3546611964702606,0.3840292692184448,0.43646788597106934,0.49060478806495667,0.7700832486152649,0.7705520987510681,0.7001963257789612,0.751221239566803,0.7937121987342834,0.792767345905304,0.8697914481163025,0.9102796912193298,0.8774532079696655,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.4080736946198158e-05,1.5356807125499472e-05,1.7155269233626314e-05,2.244103598059155e-05,5.69073818041943e-05,0.0002927728637587279,0.0002551860234234482,0.00017555244266986847,4.419326069182716e-05,5.2331182814668864e-05,0.00019270913617219776,3.090558675467037e-05,1.8776827346300706e-05,9.918586329149548e-06,1.1448584700701758e-05,1.738843093335163e-05,1.9685188817675225e-05,6.517297879327089e-05,1.7191516235470772e-05,6.813752406742424e-05,0.00027966737980023026,0.0006910482770763338,0.0007018881151452661,0.0014997223624959588,0.0025231086183339357,0.004649631213396788,0.0035176160745322704,0.0036769541911780834,0.008184882812201977,0.017956925556063652,0.007949604652822018,0.009877240285277367,0.00803257804363966,0.012338165193796158,0.10307839512825012,0.07097302377223969,0.1498776376247406,0.26026612520217896,0.2953800857067108,0.0976027101278305,0.14046619832515717,0.06182727590203285,0.10192650556564331,0.0858348160982132,0.19362853467464447,0.37546759843826294,0.3861919343471527,0.28356263041496277,0.3086218535900116,0.40436258912086487,0.55519700050354,0.6906158328056335,0.5517524480819702,0.7074338793754578,0.7120476365089417,0.8013338446617126,0.7583296895027161,0.7935023307800293,0.7611581087112427,0.7871283888816833,0.7832493782043457,0.7241505980491638,0.8219859004020691,0.7956477403640747,0.825107753276825,0.8869139552116394,0.8506717681884766,0.8541175723075867,0.8098209500312805,0.8767423629760742,0.9172526001930237,0.8403760194778442,0.8593543171882629,0.8777313828468323,0.8951467275619507,0.8634602427482605,0.8645482659339905,0.9178955554962158,0.925831139087677,0.8721717596054077,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.089296913254657e-06,8.564747986383736e-07,1.0072285476780962e-06,1.3305447055245168e-06,5.174749730940675e-07,2.3662865089590923e-07,5.165304628462764e-07,1.0759123370007728e-06,9.716192153064185e-07,1.2450391295715235e-06,2.077267481581657e-06,3.227203478672891e-06,3.4554191188362893e-06,2.827471917044022e-06,4.569026714307256e-06,1.2122914085921366e-06,3.114193305009394e-06,1.6825806596898474e-05,8.966887435235549e-06,4.560191428026883e-06,1.1301678568997886e-05,7.888237632869277e-06,1.7641337763052434e-05,3.658671857920126e-06,1.3298608791956212e-06,2.9021286991337547e-06,1.4373180192706059e-06,4.583801000990206e-06,6.87798183207633e-06,5.585774488281459e-06,1.0284501513524447e-05,1.4248141269490588e-05,2.1998503143549897e-05,7.689420272072311e-06,1.348814407720056e-06,1.644532744649041e-06,2.3491334104619455e-06,1.0242470125376713e-06,2.798224443267827e-07,7.62814806876122e-07,1.154486085397366e-06,1.9972642348875524e-06,4.968428584106732e-07,2.321111054470748e-07,4.6441732592938934e-07,4.182424220289249e-07,4.546203058453102e-07,9.682157724455465e-07,4.451597305887844e-06,6.749827207386261e-06,4.56398583992268e-06,7.606765393575188e-06,5.731757937610382e-06,7.329619165830081e-06,1.3514550118998159e-05,9.03256113815587e-06,1.6004067219910212e-05,2.7697180485120043e-05,1.1155859283462632e-05,7.921428732515778e-06,1.240013625647407e-05,4.512047780735884e-06,4.637439360521967e-06,5.727239567931974e-06,7.654129149159417e-06,1.647835051699076e-05,1.4712012671225239e-05,7.824058229743969e-06,5.115642125019804e-06,3.1503875561611494e-06,2.9378459203144303e-06,4.032222932437435e-06,2.373754114159965e-06,1.5940447610773845e-06,2.9703619475185405e-06,2.7628057068795897e-06,3.249819201300852e-06,6.833935799477331e-07,2.483360049154726e-06,1.4089657270233147e-05,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.5739653463242576e-05,2.954153842438245e-06,3.144228912788094e-06,2.815912239384488e-06,1.5864064835113822e-06,3.1603037768945796e-06,1.9307165075588273e-06,1.101085672416957e-06,1.3953141433376004e-06,8.874891932464379e-07,3.1589834748046997e-07,8.609188171249116e-07,1.043510906129086e-06,1.162963258138916e-06,8.192934615181002e-07,1.74848582901177e-06,2.479672275512712e-06,9.60506099545455e-07,4.103607807337539e-06,3.9113956518121995e-06,3.6229725992598105e-06,5.679824425897095e-06,3.82034013455268e-05,2.3634844183106907e-05,1.1845047083625104e-05,6.73012800689321e-06,4.54683186035254e-06,2.749462055362528e-06,4.315716637393052e-07,5.217318062022969e-07,9.501273439127544e-07,3.850449957099045e-06,7.261134669533931e-06,1.2496144336182624e-05,1.593477099959273e-05,5.272033376968466e-06,2.9029524739598855e-05,0.20266307890415192,0.2382439374923706,0.2360333353281021,0.16548123955726624,0.3108498752117157,0.37070825695991516,0.38663673400878906,0.4283704161643982,0.9579470157623291,0.9111504554748535,0.8878675103187561,0.8106439709663391,0.8696357011795044,0.890941321849823,0.8457666635513306,0.7971426844596863,0.779922366142273,0.775861382484436,0.7014929056167603,0.793160617351532,0.6604107022285461,0.24725788831710815,0.2958718538284302,0.2435583472251892,0.19237779080867767,0.18206995725631714,0.14500369131565094,0.17671839892864227,0.13604149222373962,0.16049842536449432,0.1532432734966278,0.12980984151363373,0.10617635399103165,0.09859541058540344,0.0710754469037056,0.06887810677289963,0.06227942183613777,0.04484265670180321,0.04528908431529999,0.0333319753408432,0.06219381466507912,0.06812707334756851,0.5159114003181458,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.9491671992000192e-06,9.092445907299407e-07,1.2629874390768236e-06,2.5975239168474218e-06,2.9882482976972824e-06,3.173393452016171e-06,8.263883501058444e-06,1.1684665878419764e-05,1.0156744792766403e-05,4.802706371265231e-06,0.00015585616347379982,0.00031225121347233653,7.97364700702019e-05,5.1257971790619195e-05,0.0001727414201013744,3.2659252610756084e-05,1.3930901332059875e-05,2.0719888198073022e-05,4.086918488610536e-05,6.568923708982766e-05,0.0002735619491431862,0.0002275395527249202,0.000659072888083756,0.000527228054124862,0.00018013360386248678,4.085748878424056e-05,2.693983697099611e-05,3.9699119952274486e-05,3.2153460779227316e-05,4.004910806543194e-05,0.0010876319138333201,0.002262092661112547,0.0010822697076946497,0.0011451330501586199,0.0010747658088803291,0.0009992780396714807,0.0009054101537913084,0.6549522876739502,0.33664748072624207,0.23835676908493042,0.2760862112045288,0.6729164719581604,0.7241325378417969,0.7235354781150818,0.7863079905509949,0.7569009065628052,0.7997201681137085,0.846592128276825,0.867682158946991,0.9507791996002197,0.945686399936676,0.9454432725906372,0.9528814554214478,0.9614278674125671,0.9836967587471008,0.9835007190704346,0.9683948159217834,0.9472002387046814,0.9515290856361389,0.9748467803001404,0.9788119196891785,0.9836924076080322,0.9840846061706543,0.9862082004547119,0.9892292022705078,0.9880592226982117,0.9835343956947327,0.9857330322265625,0.9831174612045288,0.9841630458831787,0.9869066476821899,0.9719126224517822,0.9732515811920166,0.9845667481422424,0.9786020517349243,0.9840613007545471,0.9825168251991272,0.760336697101593,0.7670661807060242,0.9468804597854614,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,6.068362381483894e-07,2.9052782224425755e-07,1.862827730292338e-06,2.151967919417075e-06,4.863344656769186e-06,1.677462137195107e-06,2.319676696060924e-06,1.3297075156515348e-06,6.122817808318359e-07,1.2705347671726486e-06,2.3557745407742914e-06,3.2458303849125514e-06,1.4257809652917786e-06,1.0168944299948635e-06,1.8084730299960938e-06,5.89672436035471e-06,4.43326598542626e-06,1.55894103954779e-05,6.676657358184457e-05,6.209756975295022e-05,3.6460274714045227e-05,7.015991286607459e-05,0.00047549401642754674,0.0010375083656981587,0.001953853527083993,0.0011524881701916456,0.0018988406518474221,0.0009741309913806617,0.0013039516052231193,0.0004555693012662232,0.0009581238846294582,0.0013353234389796853,0.0008188851061277092,0.003596284193918109,0.006522181443870068,0.01233262475579977,0.019002480432391167,0.03607824444770813,0.017484651878476143,0.019502608105540276,0.0167254488915205,0.12106584757566452,0.15413446724414825,0.15812423825263977,0.15026840567588806,0.25559520721435547,0.24935144186019897,0.2928994297981262,0.2972681224346161,0.3441106975078583,0.4353545308113098,0.38567566871643066,0.4005751609802246,0.2940916121006012,0.36557725071907043,0.37359997630119324,0.39493995904922485,0.4563392996788025,0.5717631578445435,0.6618826389312744,0.6120846271514893,0.6501366496086121,0.693260669708252,0.8208974003791809,0.8749278783798218,0.900296688079834,0.884867250919342,0.8760790228843689,0.8826203942298889,0.8811374306678772,0.8821694254875183,0.9279283881187439,0.9108312129974365,0.8590452075004578,0.8840405941009521,0.8860795497894287,0.8155375123023987,0.8843558430671692,0.941351592540741,0.9761921167373657,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.162872194981901e-06,2.707799467316363e-06,6.881512035761261e-06,8.51610820973292e-06,1.277206411032239e-05,7.820044629625045e-06,9.311769645137247e-06,1.107113803300308e-05,2.1413794456748292e-05,2.4534150725230575e-05,3.6597361031454057e-05,3.217380435671657e-05,2.3740361939417198e-05,8.926221198635176e-06,3.63941103387333e-06,7.960938091855496e-06,7.944589924591128e-06,4.9345821935276035e-06,1.0133819159818813e-05,1.8959593944600783e-05,6.0268161178100854e-05,0.00022854542476125062,0.0005354796885512769,0.0007839456666260958,0.0003963495255447924,0.00014876999193802476,0.00018544493650551885,0.00020798917103093117,0.0001940535003086552,0.00011621464363997802,4.893290679319762e-05,5.5648171837674454e-05,5.733451325795613e-05,6.187043618410826e-05,1.725585025269538e-05,1.9321361833135597e-05,3.810276393778622e-05,6.418846169253811e-05,8.265356882475317e-05,7.75753942434676e-05,0.00018541801546234637,0.0007126654963940382,0.0003125564835499972,0.001407673116773367,0.005337106063961983,0.008312659338116646,0.009796053171157837,0.016349660232663155,0.02622360549867153,0.031177081167697906,0.10801416635513306,0.08476068824529648,0.08861397206783295,0.11629258096218109,0.1927860826253891,0.390546977519989,0.33503156900405884,0.31583836674690247,0.23354870080947876,0.3259409964084625,0.4252401888370514,0.5880978107452393,0.6593259572982788,0.6431218385696411,0.45312124490737915,0.015588300302624702,0.04640814661979675,0.0045262849889695644,0.006339842453598976,0.012353089638054371,0.02225651405751705,0.018985694274306297,0.011412965133786201,0.02846570499241352,0.08148717135190964,0.1678267866373062,0.12056839466094971,0.08816001564264297,0.14004471898078918,0.24137526750564575,0.954092800617218,0.945635199546814
