explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.9224946754548e-06,5.368738698052766e-07,3.0045907806197647e-07,1.520126716059167e-06,6.088383543101372e-06,0.000119715383334551,3.4302123822271824e-05,3.066211138502695e-05,3.915742854587734e-05,4.0473896660842e-05,0.00010787240898935124,8.393226016778499e-05,5.699632674804889e-05,1.6342186427209526e-05,1.2821515156247187e-06,1.3199014574638568e-06,3.0971593787398888e-06,1.6581252566538751e-06,2.4848543489497388e-06,2.889840686748357e-07,5.424268465503701e-07,1.9728838651644764e-06,1.1346039627824211e-06,6.065317847969709e-07,7.710760883128387e-07,9.382871439811424e-07,7.034163900243584e-07,7.798195724717516e-07,1.235804575117072e-06,1.60242635161012e-07,1.2563603490889363e-07,1.2850365749272896e-07,3.324027773032867e-07,6.374651206897397e-07,3.729052764356311e-07,2.3224481537909014e-07,2.3481391053792322e-07,1.199025945197718e-07,4.0188490402215393e-07,3.587568926377571e-07,1.4185253576215473e-06,1.4012308611199842e-06,1.348107048215752e-06,6.482994763246097e-07,7.696324360040308e-07,1.6046971040850622e-07,1.3038633994710835e-07,2.2858202441966569e-07,3.352896271735517e-07,5.045459943175956e-07,6.497504614344507e-07,1.0092246611748124e-06,2.79793289337249e-06,4.6995901357149705e-06,1.2176071322755888e-05,1.781401806510985e-05,1.7534666767460294e-05,4.715653631137684e-06,5.392297680373304e-06,7.346664006036008e-06,9.629587111703586e-06,3.0770654120715335e-05,2.378397766733542e-05,1.7487102013546973e-05,1.6934300219872966e-05,1.8152864868170582e-05,2.2328264094539918e-05,2.955313539132476e-05,2.978944576170761e-05,3.5667791962623596e-05,3.65931773558259e-05,4.929827628075145e-05,3.3131505915662274e-05,2.4974844563985243e-05,3.15797769872006e-05,1.6666601368342526e-05,1.170936957350932e-05,1.9594886907725595e-05,8.264918506029062e-06,1.0403576197859365e-05,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.829657148595288e-07,8.747169886191841e-07,3.886054571466957e-07,1.7118073003530299e-07,8.145515835167316e-07,7.779503903293516e-07,1.693932972557377e-06,5.985677489661612e-06,7.629375886608614e-06,1.3225901966507081e-05,0.00010337482672184706,2.928504727606196e-05,1.1406628800614271e-05,1.0857178494916297e-05,2.0509272872004658e-05,9.95921072899364e-06,6.930729796295054e-06,4.706039362645242e-06,2.6932964829029515e-05,8.625827831565402e-06,2.822508122335421e-06,3.4500369565648725e-06,6.817969733674545e-06,1.3621152902487665e-05,6.843680239398964e-06,6.602051598747494e-06,1.5302769043046283e-06,6.856787990727753e-07,2.5114384243352106e-06,3.868477051582886e-06,6.950381248316262e-06,4.66929259346216e-06,4.9529785428603645e-06,5.607295179288485e-07,1.895933507967129e-07,3.6105006984143984e-07,2.434620114399877e-07,2.0566784542097594e-07,2.05137226316765e-07,3.465600229901611e-06,4.843222995987162e-06,4.831093519896967e-06,2.1384739739005454e-06,3.146678864140995e-06,1.830648102441046e-06,4.413378519529942e-06,1.3333433344087098e-06,3.7574504858639557e-06,1.312855147261871e-05,7.90181275078794e-06,9.600343219062779e-06,7.755216756777372e-06,2.6889667879004264e-06,3.240072032895114e-07,3.3637786600593245e-07,1.6421287796219985e-07,1.4218649369013292e-07,1.8461652189216693e-06,8.260305435214832e-07,7.337476972679724e-07,2.822625333465112e-07,2.775964844659029e-07,4.690146511165949e-07,1.8935560319732758e-07,2.8371675853122724e-07,2.116456698786351e-07,7.959213377262131e-08,4.632138228544136e-08,4.0654551725083365e-08,1.819086179466467e-07,7.051114891964971e-08,5.110286949161491e-08,5.379905232416604e-08,8.916348548382302e-08,5.4935110682663435e-08,1.3896985784356275e-08,6.755246140244253e-09,1.5933331098949566e-08,3.1303574843377646e-08,1.2132777271745e-07,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.1128820915473625e-05,1.2920147128170356e-05,2.530654228394269e-06,2.0270103959774133e-06,1.2472448815969983e-06,4.885968337475788e-06,7.203782843134832e-06,5.328924544301117e-06,1.0478624972165562e-06,6.13485667599889e-07,2.614761172026192e-07,1.5522000751388987e-07,3.690505536724231e-07,9.84356205435688e-08,9.970698755523699e-08,2.3051600805956696e-07,9.362083233099838e-07,6.010041602166893e-07,2.1495334578958136e-07,6.404530950021581e-07,6.560138103850477e-07,1.0545046507104416e-06,5.384205451264279e-06,3.677209178931662e-06,5.600276836048579e-06,1.1554757293197326e-05,1.0460244993737433e-05,0.00012308600707910955,3.104129427811131e-05,5.696305015590042e-05,5.487686939886771e-05,0.00010551993909757584,0.00013805787602905184,0.00020376012253109366,0.0005261219921521842,0.00030531903030350804,0.0004779029986821115,0.05922812968492508,0.05305924639105797,0.013293161056935787,0.0034251876641064882,0.008673956617712975,0.025592150166630745,0.04789629206061363,0.09205588698387146,0.02471625804901123,0.016784586012363434,0.018368108198046684,0.01318921335041523,0.01438942737877369,0.008135059848427773,0.1010473445057869,0.12426512688398361,0.17712555825710297,0.18031346797943115,0.35124972462654114,0.6173514127731323,0.5716122388839722,0.5588269829750061,0.46191054582595825,0.40782004594802856,0.19970734417438507,0.19095586240291595,0.1400151550769806,0.07480686902999878,0.11384022980928421,0.026171907782554626,0.016453707590699196,0.013744751922786236,0.014272441156208515,0.01205002423375845,0.007673729211091995,0.007470935583114624,0.005480192136019468,0.016085084527730942,0.023000650107860565,0.01895037107169628,0.029781484976410866,0.03476715087890625,0.010776910930871964,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,3.2361297144234413e-06,8.302634341816884e-06,6.213884626049548e-05,2.0984900402254425e-05,5.79483412366244e-06,1.3202455875216401e-06,4.416529463924235e-06,5.943871883573593e-07,9.041234534379328e-07,7.760147013868846e-08,3.263063490521745e-07,5.959971076663351e-07,4.6816463594723245e-08,6.423915976938588e-08,6.943960073613198e-08,4.305221636968781e-07,1.5126437347134924e-06,3.630008359323256e-05,9.197577128361445e-06,6.412230050045764e-06,3.800977594892174e-07,5.247579338174546e-06,7.710872296229354e-07,1.6073771575975115e-06,1.0133924206456868e-06,5.233980573393637e-06,7.531306891905842e-06,5.196995971346041e-06,2.1680289137293585e-06,6.504936663986882e-06,9.057242095877882e-06,3.300024445707095e-06,4.132312369620195e-06,3.2585639928583987e-06,1.9362886405360769e-07,4.5440887674885744e-07,7.688236109970603e-07,9.337008464171959e-07,3.810864200204378e-06,2.3464674086426385e-05,3.571230263332836e-05,5.5458833230659366e-05,4.4021897338097915e-05,2.7677164325723425e-05,0.00012166315718786791,0.00021125432976987213,7.707692566327751e-05,0.00010005653894040734,0.0015613911673426628,0.00211186520755291,0.002395371440798044,0.003249148605391383,0.015301594510674477,0.016134299337863922,0.009117149747908115,0.12991952896118164,0.2572498321533203,0.14361728727817535,0.236860990524292,0.24674364924430847,0.003013105597347021,0.002456853399053216,0.0014243912883102894,0.000690325687173754,0.0004520754446275532,0.0005306753446348011,0.0006744512356817722,0.0007711921352893114,0.0007376988069154322,0.0011491469340398908,0.0014848847640678287,0.4571986794471741,0.5047184824943542,0.3878420889377594,0.502369225025177,0.29640328884124756,0.20349489152431488,0.034023284912109375,0.023790016770362854,0.003885706188157201,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,8.150893336278386e-06,1.0243523320241366e-05,6.27957415417768e-05,0.00010626011498970911,7.749294309178367e-05,0.000258267653407529,3.467068017926067e-05,3.1336394386016764e-06,6.468562787631527e-07,1.4312174698716262e-06,6.3034840422915295e-06,2.539600700401934e-06,1.079196067621524e-06,1.0841341691048e-06,6.44249439574196e-07,3.4687882362050004e-06,1.0755473340395838e-05,5.876954674022272e-05,1.8901735529652797e-05,1.6122277884278446e-05,2.053527168754954e-05,4.233267100062221e-05,4.785397322848439e-05,6.348846363835037e-05,0.00011459361849119887,0.00011804542737081647,4.115276169613935e-05,5.666387369274162e-05,0.00010903627116931602,0.00013961264630779624,0.000108353364339564,0.0002646196517162025,0.00014244411431718618,0.00011191609519300982,0.0008170558139681816,0.0006474126712419093,0.0011019858065992594,0.0014559150440618396,0.0010049004340544343,0.00011792967416113243,0.00022722972789779305,1.6628469893475994e-05,1.3524760106520262e-05,1.49598181451438e-05,1.9770985090872273e-05,3.1011401006253436e-05,2.858656444004737e-05,6.663878593826666e-05,5.647600119118579e-05,0.0015485271578654647,0.0023084492422640324,0.004098507575690746,0.0022457370068877935,0.00018562350305728614,5.283098289510235e-05,2.5890531105687842e-05,8.980191523733083e-06,1.256450286746258e-05,1.368928587908158e-05,2.394943112449255e-05,1.9897626771125942e-05,1.4705296962347347e-05,3.553747956175357e-05,3.4455970308044925e-05,2.3732576664770022e-05,1.4895250387780834e-05,1.572431210661307e-05,1.0455548363097478e-05,8.37091192806838e-06,2.011823744396679e-05,2.556878825998865e-05,1.9018860257347114e-05,1.908981539600063e-05,5.8771693147718906e-05,0.00010727111657615751,0.0006821162533015013,0.004497162532061338,0.0024320678785443306,0.010233803652226925,0.14564083516597748,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,5.02059356222162e-06,6.442597850764287e-07,3.0627884370915126e-06,4.169288331468124e-06,9.611275118004414e-07,1.8694844072797423e-07,4.969610358784848e-07,4.944186571265163e-07,2.2549538414295967e-07,1.3988375258122687e-07,1.5207390902105544e-07,3.6717563034471823e-07,4.7037548256412265e-07,4.0408946233583265e-07,8.835954190544726e-07,2.2102935304246785e-07,6.630141342611751e-07,4.835481831833022e-06,2.7362034416000824e-06,1.2774083870681352e-06,3.3493004139018012e-06,1.6631960306767724e-06,4.309852101869183e-06,1.77568074377632e-06,1.035365698953683e-06,4.19923981098691e-06,1.8941414055007044e-06,8.464471648039762e-06,1.2892628546978813e-05,8.008159966266248e-06,1.4101968190516345e-05,1.0580662092252169e-05,1.4690004718431737e-05,9.467594281886704e-06,2.8305798878136557e-06,1.427539245923981e-06,9.836222716330667e-07,2.0708105239464203e-06,5.93291190398304e-07,4.057270928115031e-07,4.1096166114584776e-07,3.7189238355495036e-07,1.4885284826959833e-07,1.5259480790064117e-07,9.675525802776974e-08,1.344069744391163e-07,1.9965592912285501e-07,5.610948505818669e-07,1.6758322090026923e-06,1.9266485651314724e-06,1.4820803926340886e-06,2.394662487859023e-06,9.866007530945353e-07,9.556265467836056e-07,1.2397833870636532e-06,6.434280521716573e-07,1.1846411780425115e-06,8.343744184458046e-07,3.4221170608361717e-07,7.462580811079533e-07,7.953206591082562e-07,3.330149525027082e-07,2.2351827055899776e-07,2.2661676268853626e-07,3.0146301810418663e-07,4.574764034259715e-07,3.6490456523097237e-07,1.619655733975378e-07,1.0695867302956685e-07,5.47093961245082e-08,6.045107880936484e-08,7.700986515146724e-08,4.913490769808959e-08,2.9532703393897464e-08,5.994381524487835e-08,7.71441577285259e-08,7.073582253269706e-08,3.4648344637844275e-08,2.3707539043016368e-08,5.380818279832056e-08,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.2925423106935341e-05,2.7544747354113497e-06,3.2083801215776475e-06,1.6583310298301512e-06,2.1686244053853443e-06,1.5269250070559792e-05,1.1445997188275214e-05,9.81019275059225e-06,6.398010555130895e-06,7.271289632626576e-06,3.552586576915928e-06,4.381777671369491e-06,3.207591362297535e-06,3.4747088193398667e-06,1.5620745443811757e-06,3.4927145406982163e-06,7.808398549968842e-06,1.9115086615784094e-06,6.519616363220848e-06,3.7201216400717385e-06,1.8489214426153922e-06,1.3524733049052884e-06,6.110472440923331e-06,2.978223847094341e-06,1.9555275230231928e-06,1.5727664504083805e-06,9.466056098972331e-07,5.199703423386381e-07,1.0169741671006705e-07,5.5343928551110366e-08,5.243140677180236e-08,9.835023462301251e-08,9.522423027874538e-08,2.167400765529237e-07,7.573904099444917e-07,1.1894983487081845e-07,7.47334297557245e-07,0.0008600373403169215,0.0006296433275565505,0.001580208307132125,0.0014295392902567983,0.0012781380210071802,0.0012827625032514334,0.0009581762715242803,0.0011262823827564716,0.05287658050656319,0.043258391320705414,0.02649209089577198,0.011398826725780964,0.016131974756717682,0.008807409554719925,0.003428434720262885,0.0033308258280158043,0.0007766340859234333,0.0007532320450991392,0.00015408390027005225,0.00023657266865484416,0.00013235333608463407,0.0001475289900554344,0.00017889041919261217,0.0001120512024499476,7.604936399729922e-05,7.459607149939984e-05,9.905810293275863e-05,0.00010080174979520962,0.00016763215535320342,0.00012831631465815008,0.00011188501957803965,7.88448378443718e-05,4.365580025478266e-05,2.7598609449341893e-05,2.1124678823980503e-05,2.813546780089382e-05,2.6187040930381045e-05,2.4638806280563585e-05,2.9974011340527795e-05,4.1846542444545776e-05,6.402203143807128e-05,4.321994128986262e-05,0.00012887797493021935,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,6.179784008963907e-07,4.862920945924998e-07,4.6132228703754663e-07,1.2732949699056917e-06,2.4270375433843583e-06,2.7032074285671115e-06,6.64309391140705e-06,7.332988388952799e-06,6.269990535656689e-06,1.5699669120294857e-06,0.0003431066870689392,0.000568017887417227,0.00015666203398723155,4.032281140098348e-05,6.766333535779268e-05,1.2200065611978061e-05,2.809330453601433e-06,3.501965238683624e-06,2.406499879725743e-05,3.6760455259354785e-05,0.00025356945116072893,0.00012330054596532136,0.00026009432622231543,0.00014660251326858997,2.3700878955423832e-05,4.919814273307566e-06,3.051942485399195e-06,5.080261416878784e-06,5.170687472855207e-06,1.1902226106030867e-05,0.0008762795478105545,0.0012971620308235288,0.0010672913631424308,0.0007019609329290688,0.0009798564715310931,0.0005382007802836597,0.0006430321955122054,0.4557952582836151,0.19421230256557465,0.05179032310843468,0.01544608548283577,0.09980586916208267,0.11699702590703964,0.1623999923467636,0.23834362626075745,0.11199290305376053,0.19195671379566193,0.18032051622867584,0.18654388189315796,0.40439343452453613,0.36215099692344666,0.2719305753707886,0.22844518721103668,0.2210438996553421,0.522341251373291,0.5437743067741394,0.7697614431381226,0.694851815700531,0.706713080406189,0.725552499294281,0.6711685657501221,0.6612401008605957,0.6183915734291077,0.6637287139892578,0.744416356086731,0.6474692225456238,0.5368070006370544,0.6298136711120605,0.48775333166122437,0.5172193646430969,0.614020824432373,0.47585466504096985,0.4418027698993683,0.4188341498374939,0.3491617441177368,0.3484533131122589,0.4385546147823334,0.016134215518832207,0.01178804412484169,0.01612078957259655,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,3.406952089335391e-07,2.2910545283139072e-07,1.4474244380835444e-06,2.204681322837132e-06,6.153258709673537e-06,1.7857084912975552e-06,5.7739366638998035e-06,3.0460341804428026e-06,7.920131110950024e-07,6.933078680049221e-07,9.269031693293073e-07,4.034756329929223e-06,3.1508836855209665e-06,5.679904461430851e-06,4.177753908152226e-06,1.8216702301288024e-05,4.653963969758479e-06,6.80600942359888e-06,7.672945685044397e-06,4.057220849063015e-06,1.6318033431161894e-06,1.602701445335697e-06,8.685932698426768e-06,3.7027555208624108e-06,1.1139831258333288e-05,4.756239832204301e-06,4.75685510537005e-06,3.6753833683178527e-06,7.535509666922735e-06,2.1467265014507575e-06,3.0376631912076846e-06,1.323341166425962e-06,1.5447171790583525e-06,1.1922566045541316e-05,5.496301582752494e-06,1.251387129741488e-05,2.466044134052936e-05,7.630018080817536e-05,3.516438664519228e-05,0.0001503983949078247,0.0001313178800046444,0.00024066799960564822,0.002547746989876032,0.0067804851569235325,0.007945150136947632,0.002143787918612361,0.0031897362787276506,0.009671413339674473,0.011585716158151627,0.020152438431978226,0.04163172468543053,0.03501524031162262,0.0009151204722002149,0.0007824489730410278,0.0007631932967342436,0.00022811324743088335,0.0001960665249498561,0.000127959341625683,0.00014829772408120334,0.00015080420416779816,7.523486419813707e-05,6.25914690317586e-05,7.490099233109504e-05,9.213912562699988e-05,6.158517498988658e-05,9.903117461362854e-05,0.00012422002328094095,0.0001124347691074945,0.00011181412264704704,8.712113049114123e-05,7.007380918366835e-05,0.0001318900176556781,0.0001937255437951535,0.0001203063948196359,9.116109868045896e-05,0.00020378504996187985,0.0003519659803714603,0.0007822740590199828,0.0003139027685392648,0.00013478207984007895,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,5.199885890760925e-07,9.962900548998732e-07,2.444372967147501e-06,2.407539568594075e-06,9.489856438449351e-07,3.5400483966441243e-07,2.168599024798823e-07,5.674160661328642e-07,7.237152317429718e-07,7.888484674367646e-07,2.8063527679478284e-06,4.997036285203649e-06,1.6043309187807608e-06,2.3137114624205424e-07,2.371855067906381e-08,1.5676565112698881e-07,1.036481620531049e-07,2.5266015768465877e-07,1.398745553160552e-06,7.939087481645402e-06,1.4078985259402543e-05,2.1085897969896905e-05,0.00012404285371303558,0.00020816393953282386,7.96344320406206e-05,3.4278356906725094e-05,1.2789559150405694e-05,2.879043859138619e-05,1.3723077245231252e-05,6.235064574866556e-06,7.419422217935789e-06,1.4105531590757892e-05,3.394413624846493e-06,1.2160893447799026e-06,4.5767808387608966e-07,7.689473022765014e-07,2.45877959059726e-06,2.5220538191206288e-06,5.7474535424262285e-06,2.1877619929000502e-06,2.596745844130055e-06,5.0406911213940475e-06,1.5830372603886644e-06,1.0084851965075359e-05,1.976072417164687e-05,2.349396891077049e-05,3.3919757697731256e-05,2.619162478367798e-05,4.867877214564942e-05,5.21912588737905e-05,9.489407239016145e-05,6.694266630802304e-05,3.250699955970049e-05,4.235253800288774e-05,6.417473923647776e-05,7.800515595590696e-05,7.292051304830238e-05,4.851697667618282e-05,2.2011918190401047e-05,3.2417567126685753e-05,3.335051951580681e-05,6.11027717241086e-05,9.585548104951158e-05,0.00014479973469860852,0.00013026765373069793,0.0009221254731528461,0.0004055087047163397,2.8321406716713682e-05,3.387083415873349e-05,4.8707544920034707e-05,5.308918480295688e-05,3.0970957595855e-05,5.205738125368953e-05,4.8778387281345204e-05,8.721728227101266e-05,0.00017886408022604883,0.0001507665147073567,0.00015620228077750653,0.0002686539082787931,0.0007150305900722742,0.954092800617218,0.945635199546814
