explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.89270406281139e-06,1.2197552905490738e-06,1.8984637506491708e-07,8.884887279236864e-07,3.0679520932608284e-06,4.81211427540984e-05,4.4371474359650165e-05,5.563240483752452e-05,4.8961002903524786e-05,6.766580190742388e-05,0.0001627820311114192,0.00012223998783156276,9.41448743105866e-05,2.6120158509002067e-05,3.1319430036091944e-06,1.5571342828479828e-06,3.4330189464526484e-06,1.9610563413152704e-06,2.9415266453725053e-06,5.391502782003954e-07,6.66650805669633e-07,2.4036037302721525e-06,8.678201766088023e-07,8.611829116489389e-07,7.528479386564868e-07,1.5379413298433064e-06,1.8143394981962047e-06,1.7676811694400385e-06,2.7774103728006594e-06,5.258182227407815e-07,3.4078630051226355e-07,3.279835993907909e-07,7.184186756603594e-07,1.5312131154132658e-06,6.898539481881016e-07,5.367610924622568e-07,4.910261850454845e-07,5.076889237898286e-07,5.909857918595662e-07,7.213044455056661e-07,3.174681978634908e-06,3.229844423913164e-06,3.2376601666328497e-06,1.05431661268085e-06,1.7317242964054458e-06,6.031440875631233e-07,3.6310450468590716e-07,7.492803320019448e-07,7.32920057089359e-07,1.1560014172573574e-06,1.022969286168518e-06,2.1244468371151015e-06,4.526694283413235e-06,8.526683814125136e-06,2.3722775949863717e-05,2.905660221586004e-05,1.601594703970477e-05,1.1365757018211298e-05,9.806485650187824e-06,2.0890503947157413e-05,2.2936550521990284e-05,7.259545236593112e-05,6.427476182579994e-05,6.357391248457134e-05,5.644429620588198e-05,6.441916775656864e-05,8.602573507232592e-05,0.0001441643398720771,5.935911030974239e-05,0.00011503944551805034,8.819332288112491e-05,0.00016337436682078987,9.499619773123413e-05,9.41615435294807e-05,0.00010762906458694488,4.539735891739838e-05,1.9369001165614463e-05,4.452889697859064e-05,5.959939517197199e-05,7.530569564551115e-05,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.1343658974947175e-06,9.468108146393206e-06,7.185051345004467e-06,3.582774525057175e-06,7.0433502514788415e-06,1.0173848750127945e-05,2.9964909117552452e-05,7.191194163169712e-05,3.810662019532174e-05,3.4577282349346206e-05,0.00034931188565678895,0.0003956084547098726,0.00013551894517149776,0.00010078500781673938,0.00011927643208764493,6.123641651356593e-05,1.8605465811560862e-05,1.040933420881629e-05,5.2790324843954295e-05,1.5806259398232214e-05,8.982438885141164e-06,1.3927163308835588e-05,1.7077634765882976e-05,3.8397294702008367e-05,5.5642863117100205e-06,8.461369361612014e-06,3.1677654988016e-06,6.513270704999741e-07,4.6830205064907204e-06,8.94838922249619e-06,1.0774103429866955e-05,2.1917487174505368e-05,2.1746018319390714e-05,2.2836845801066374e-06,2.9467937565641478e-06,4.233570962242084e-06,6.872767244203715e-06,2.6305608571419725e-06,2.7373705506761326e-06,2.819762084982358e-05,3.9689064578851685e-05,8.132318907883018e-05,4.069482019986026e-05,9.230322757503018e-05,4.494783206610009e-05,0.00011354406888131052,2.585236325103324e-05,0.00018934987019747496,0.0006654130411334336,0.00023072623298503458,0.00027824239805340767,0.00019377977878320962,7.594812632305548e-05,5.8406280004419386e-05,4.226254895911552e-05,1.1679855560942087e-05,1.1169987374159973e-05,0.00010552830644883215,4.209392864140682e-05,7.973465108079836e-05,1.5303849068004638e-05,1.3827107977704145e-05,5.4784810345154256e-05,1.2622996109712403e-05,1.3037250937486533e-05,9.276062883145642e-06,4.37362041338929e-06,1.8442460714140907e-06,3.5784496503765695e-06,2.102948656101944e-06,1.207666741720459e-06,1.8104522041539894e-06,3.181619149472681e-06,6.912404842296382e-06,1.4561019270331599e-06,6.178051421557029e-07,3.4657824699024786e-07,1.9696619801834458e-07,4.069854355748248e-07,1.6786333389973151e-06,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,8.164282189682126e-05,8.94154654815793e-05,5.098052861285396e-05,4.0481460018781945e-05,1.4215381270332728e-05,2.2313848603516817e-05,2.0121093257330358e-05,1.7867858332465403e-05,6.003752787364647e-06,1.302100827160757e-06,5.673501846104045e-07,4.6464404590551567e-07,1.083824258785171e-06,2.7451363848740584e-07,3.266205510499276e-07,2.7850131800732925e-07,1.5354055449279258e-06,1.3256958482088521e-06,3.377962798367662e-07,5.253950803307816e-07,5.53252277768479e-07,6.386753739207052e-07,9.939664778357837e-06,3.890310381393647e-06,9.040375516633503e-06,2.2349191567627713e-05,1.9126015104120597e-05,0.00022385767078958452,4.573003752739169e-05,0.00014053106133360416,0.00013134417531546205,0.0003759059472940862,0.0004362326581031084,0.0003760210529435426,0.0010059716878458858,0.0013114195317029953,0.0014030932215973735,0.13145561516284943,0.09459666907787323,0.028161639347672462,0.005033561494201422,0.014459204860031605,0.036477528512477875,0.07682603597640991,0.2095550149679184,0.029327496886253357,0.07025124877691269,0.04207565635442734,0.03005177713930607,0.030763575807213783,0.015691129490733147,0.17073363065719604,0.17351996898651123,0.397947758436203,0.3667069673538208,0.4798945188522339,0.7460616230964661,0.6134056448936462,0.6394140720367432,0.47616925835609436,0.4995095133781433,0.23702272772789001,0.17817792296409607,0.1739211529493332,0.09588467329740524,0.16998791694641113,0.03766690194606781,0.010749447159469128,0.020352425053715706,0.012482190504670143,0.02779555507004261,0.007502840366214514,0.006355474703013897,0.008359394036233425,0.008411011658608913,0.011866181157529354,0.01594339869916439,0.018110113218426704,0.05179629474878311,0.015589897520840168,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,6.768613820895553e-05,5.290433546178974e-05,0.0005734185106121004,0.00015260360669344664,0.00010578317596809939,2.8078158720745705e-05,5.036379661760293e-05,9.932298780768178e-06,8.79001891007647e-06,6.000819325890916e-07,2.5305907911388204e-06,3.7475815588550176e-06,1.1847753000893135e-07,1.8836122706034075e-07,5.473019655255484e-07,5.198292001296068e-06,3.1001156912680017e-06,9.929214866133407e-05,3.380093039595522e-05,2.550498720665928e-05,5.051168159297958e-07,4.99838597534108e-06,1.054491804097779e-06,4.359520517027704e-06,1.4543069255523733e-06,8.127295586746186e-06,2.9807817554683425e-05,2.357591438340023e-05,2.13537277886644e-05,3.754571298486553e-05,5.259414319880307e-05,3.495532655506395e-05,2.947911707451567e-05,7.959117283462547e-06,5.75282797399268e-07,6.219814167707227e-06,1.5316130657083704e-06,4.6160034798958804e-06,7.404915777442511e-06,5.2390649216249585e-05,0.0001311331579927355,0.00010381553875049576,0.0004711161309387535,8.40113207232207e-05,0.0006856474210508168,0.000801670306827873,0.00022123183589428663,0.0005007449653930962,0.07252777367830276,0.060609135776758194,0.05695036053657532,0.12710246443748474,0.1539495289325714,0.30496910214424133,0.3136259913444519,0.48416823148727417,0.2927994132041931,0.21517902612686157,0.3381548225879669,0.5419737100601196,0.014355622231960297,0.010366643778979778,0.005910907872021198,0.004901362117379904,0.008276916109025478,0.006815296597778797,0.009338906966149807,0.00981825776398182,0.006548494566231966,0.030101818963885307,0.005464976653456688,0.20296289026737213,0.20468509197235107,0.458492249250412,0.35807710886001587,0.18311424553394318,0.18838214874267578,0.07827124744653702,0.03170238062739372,0.013410050421953201,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,2.473342465236783e-05,2.4501787265762687e-05,0.00010542893141973764,0.00019640757818706334,0.0003203909727744758,0.0013922153739258647,0.00031541328644379973,0.00012300278467591852,1.8605876903166063e-05,2.9835884561180137e-05,0.00021784142882097512,3.5885874240193516e-05,1.0193632988375612e-05,7.326499599003e-06,5.042722477810457e-06,3.2986175938276574e-05,5.6192486226791516e-05,0.00043421328882686794,8.949988114181906e-05,3.804403240792453e-05,0.00011892453039763495,0.0001279614371014759,0.00037607899866998196,0.0002564799797255546,0.0005366456462070346,0.0008874493651092052,0.0004698857956100255,0.00039029031177051365,0.0008923342684283853,0.0010174023918807507,0.0012682630913332105,0.0037292991764843464,0.001921699265949428,0.0015544965863227844,0.009365980513393879,0.015518774278461933,0.014006579294800758,0.023807164281606674,0.00689981784671545,0.002437828341498971,0.005944766569882631,0.00022515167074743658,0.00037816818803548813,0.00014358556654769927,0.00023875532497186214,0.0008582585724070668,0.0026514327619224787,0.0035950427409261465,0.0018736415077000856,0.22690634429454803,0.3826369047164917,0.18602901697158813,0.19573695957660675,0.02225036732852459,0.004735651891678572,0.0014631011290475726,0.0005780694773420691,0.0009851559298112988,0.00019652651099022478,0.00158994912635535,0.000744068413041532,0.0005727132083848119,0.0009255082695744932,0.0009683540556579828,0.0004988582222722471,0.00018501540762372315,0.00021441625722218305,0.00017765456868801266,0.00017901984392665327,0.0004460407071746886,0.0006876284023746848,0.000617103825788945,0.0001140421736636199,0.00029712478863075376,0.0028531283605843782,0.012572895735502243,0.02601112797856331,0.005576451774686575,0.0802241861820221,0.5986493825912476,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.1770774765172973e-05,5.80821779294638e-06,1.564011472510174e-05,1.660588532104157e-05,5.322636297933059e-06,6.713523248436104e-07,2.5247770736314123e-06,1.6896950683076284e-06,7.304492442017363e-07,4.107350832782686e-07,6.215847179191769e-07,2.1190717234276235e-06,2.2467179405794013e-06,1.7754285863702535e-06,2.671286893018987e-06,7.926234957267297e-07,1.3822578921462991e-06,9.047493222169578e-06,6.665010459983023e-06,3.481542989902664e-06,1.0102757187269162e-05,5.810139100503875e-06,6.4349583226430696e-06,3.6529036151478067e-06,1.909803813759936e-06,5.320106538420077e-06,2.1534096958930604e-06,9.183238944387995e-06,1.6958738342509605e-05,1.089510988094844e-05,1.2441738363122568e-05,1.5507115676882677e-05,1.4627168638980947e-05,8.826878911349922e-06,3.05807020595239e-06,3.3943374546652194e-06,1.8848911622626474e-06,5.619508101517567e-06,1.9578860701585654e-06,2.3047223294270225e-06,1.5497832919209031e-06,1.7819211279856972e-06,4.907296897727065e-07,4.167676479482907e-07,3.45080650276941e-07,4.1274523709944333e-07,5.272053158478229e-07,1.7303465256190975e-06,1.8041581597572076e-06,4.135576091357507e-06,5.5902928579598665e-06,2.4258861230919138e-06,2.2967299173615174e-06,1.611863012840331e-06,2.2774224817112554e-06,8.642992952445638e-07,9.525971336188377e-07,1.4456308008448104e-06,5.774743385700276e-07,1.7376478353980929e-06,1.4714192957399064e-06,5.165961738384794e-07,1.240467355501096e-07,4.4951920585845073e-07,4.2059113525283465e-07,4.0533768697059713e-07,5.14744328938832e-07,1.323538612041375e-07,1.0666814631576926e-07,1.4723966046403802e-07,1.311956481231391e-07,4.1161555941471306e-07,1.1739849270497871e-07,7.984532857108206e-08,1.2121563486289233e-07,2.3143061866903736e-07,2.3651693936699303e-07,9.714636206581417e-08,5.1101757492233446e-08,1.4976167506119964e-07,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.3470608791976701e-05,2.9705804536206415e-06,3.7864235764573095e-06,2.1898808881815057e-06,2.7185849376110127e-06,9.80615550361108e-06,7.466472652595257e-06,6.097460754972417e-06,8.357926162716467e-06,4.784495558851631e-06,2.445813379381434e-06,3.4042839160974836e-06,4.6471686800941825e-06,3.7518807403102983e-06,2.6359693947597407e-06,3.812092245425447e-06,5.877641797269462e-06,1.6506938891325262e-06,7.69026064517675e-06,3.5552834560803603e-06,2.7361352294974495e-06,1.5327777873608284e-06,1.0680465493351221e-05,5.847160991834244e-06,3.6033131891599623e-06,2.8789638690795982e-06,1.7048211020664894e-06,9.465090329285886e-07,1.2891992184904666e-07,8.250943750454098e-08,1.1107447761560252e-07,1.6204299413402623e-07,1.5190471458481625e-07,3.282566183315794e-07,1.2458600622267113e-06,1.8781634025799576e-07,1.5563854276479105e-06,0.003671483602374792,0.0027714038733392954,0.0062012136913836,0.004429695196449757,0.006756154354661703,0.00421690521761775,0.004204149357974529,0.005899699870496988,0.18556757271289825,0.17594663798809052,0.10360901802778244,0.04719778522849083,0.08178483694791794,0.04051017761230469,0.02368052303791046,0.014879871159791946,0.005919618532061577,0.00587884895503521,0.0015695852926000953,0.002194922184571624,0.00163830176461488,0.0014271968975663185,0.0018130707321688533,0.001030023442581296,0.0005082620191387832,0.0005824597319588065,0.0008878863300196826,0.0011238709557801485,0.0013142979005351663,0.000922293693292886,0.00046231408487074077,0.00031145752291195095,0.0003722013789229095,0.00023974492796696723,0.00016597809735685587,0.00012291266466490924,0.0001739455183269456,5.9744470490841195e-05,8.963914297055453e-05,9.998230234486982e-05,0.0002614275726955384,0.00025792044471018016,0.0010604142444208264,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.2854782198701287e-06,8.083239890765981e-07,6.335373541332956e-07,9.6868564014585e-07,4.544402145256754e-06,4.384672593005234e-06,1.6255880836979486e-05,1.6009877072065137e-05,2.1809444660902955e-05,6.790453880967107e-06,0.0005305889644660056,0.0013161589158698916,0.0005172884557396173,0.00028358702547848225,0.00038350108661688864,3.7738118408015e-05,1.3310077520145569e-05,2.5758719857549295e-05,4.989020453649573e-05,9.03562395251356e-05,0.0006768287275917828,0.00019696581875905395,0.0006047195638529956,0.00037233601324260235,6.508221122203395e-05,7.0895557655603625e-06,6.6546876951179e-06,7.674585503991693e-06,1.035970217344584e-05,1.729179530229885e-05,0.0011153323575854301,0.0021477697882801294,0.0012362217530608177,0.0006652881857007742,0.0008386563276872039,0.0009111620020121336,0.0006227452540770173,0.511894941329956,0.3030525743961334,0.07957183569669724,0.02767040580511093,0.14334636926651,0.17381855845451355,0.17695221304893494,0.2535158693790436,0.1589479297399521,0.257918119430542,0.14663100242614746,0.248167023062706,0.43373429775238037,0.5259535312652588,0.3463430106639862,0.47787290811538696,0.2823662757873535,0.7867055535316467,0.7517552375793457,0.8729367852210999,0.8514841198921204,0.852678120136261,0.8152387142181396,0.8754279613494873,0.8557296395301819,0.799502968788147,0.7846158146858215,0.8732209205627441,0.8582937717437744,0.8923535346984863,0.8242542147636414,0.7903026342391968,0.8005631566047668,0.8323288559913635,0.7125471830368042,0.7658496499061584,0.44499874114990234,0.6437015533447266,0.6577336192131042,0.7417198419570923,0.09149286150932312,0.12096951901912689,0.12121383100748062,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,6.83032624237967e-07,4.267112387879024e-07,2.4476075850543566e-06,5.402076112659415e-06,1.4225309314497281e-05,3.3094272566813743e-06,1.0899377230089158e-05,4.729891770693939e-06,3.122553607681766e-06,2.5270271635235986e-06,2.6163827442360343e-06,7.924702913442161e-06,3.866645784000866e-06,4.736232313007349e-06,5.7717179515748285e-06,1.898884875117801e-05,6.174023383209715e-06,1.2416648132784758e-05,2.145612597814761e-05,1.0456655218149535e-05,6.379705610015662e-06,6.499918981717201e-06,3.86784304282628e-05,3.1152954761637375e-05,8.419554069405422e-05,2.9950089810881764e-05,2.8026206564391032e-05,1.73439912032336e-05,3.447943527135067e-05,8.294898179883603e-06,2.1072784875286743e-05,1.0636595106916502e-05,1.3776480955129955e-05,0.0001448863185942173,6.333608325803652e-05,0.00023802497889846563,0.0003869502688758075,0.001110816141590476,0.0004922910593450069,0.0011495305225253105,0.0010910166893154383,0.0038707340136170387,0.06558110564947128,0.09471029043197632,0.0788898691534996,0.05503403767943382,0.0758214145898819,0.20039895176887512,0.21676383912563324,0.2758118808269501,0.4185853898525238,0.3685937821865082,0.037985123693943024,0.024428946897387505,0.030047109350562096,0.020945889875292778,0.016096558421850204,0.014128761366009712,0.014407996088266373,0.023851672187447548,0.007452281657606363,0.009129838086664677,0.012125981040298939,0.023948494344949722,0.02531968429684639,0.03244422376155853,0.04846983402967453,0.043413642793893814,0.025760266929864883,0.028515968471765518,0.030471492558717728,0.06552452594041824,0.0559329017996788,0.05836028978228569,0.04410812258720398,0.1387571096420288,0.13949455320835114,0.3294169306755066,0.16491520404815674,0.12347912788391113,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.474982920830371e-07,6.161877763588564e-07,3.0189291919668904e-06,2.0530699202936376e-06,1.2601897196873324e-06,3.266947032898315e-07,5.658513373418828e-07,1.2277071164135123e-06,9.595221399649745e-07,1.8076916603604332e-06,3.838204520434374e-06,4.585455371852731e-06,3.526549107846222e-06,5.400564759838744e-07,6.598494195486637e-08,4.93062543682754e-07,4.3200068944315717e-07,3.1663392974223825e-07,1.7943207240023185e-06,1.0128901521966327e-05,1.5502948372159153e-05,3.054917397093959e-05,8.394056203542277e-05,0.0001694254024187103,6.390776252374053e-05,4.939478822052479e-05,1.0684349035727791e-05,5.429123848443851e-05,3.207871850463562e-05,2.0144792870269157e-05,2.511900311219506e-05,5.244110070634633e-05,6.733817826898303e-06,2.424092372166342e-06,6.710974389534385e-07,9.530953661851527e-07,2.6636928396328585e-06,5.191271611693082e-06,1.3360007869778201e-05,5.35387289346545e-06,7.004753115325002e-06,1.0276050488755573e-05,6.042366749170469e-06,2.77494327747263e-05,0.00014904413546901196,9.633813169784844e-05,0.00021961827587801963,0.0001917486370075494,0.0003760384861379862,0.00025688225287012756,0.0007515550241805613,0.000274696882115677,0.000250096753006801,0.00022302870638668537,0.0005349228158593178,0.0004933267482556403,0.0005652483087033033,0.00023007113486528397,0.00017274862329941243,0.000328781025018543,0.00014365077367983758,0.0007072925218380988,0.0011122412979602814,0.0018437975086271763,0.0011541058775037527,0.016627375036478043,0.008881304413080215,0.00017444236436858773,0.00035604482400231063,0.00038468328421004117,0.0002241695037810132,0.00025011293473653495,0.0001849069813033566,0.00036381505196914077,0.0009842237923294306,0.002685694955289364,0.0015580753097310662,0.0013388037914410233,0.004423705395311117,0.013170384801924229,0.954092800617218,0.945635199546814
