explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.084184643535991e-06,1.4078556205276982e-06,2.138739745305429e-07,1.0543363941906136e-06,4.240514499542769e-06,7.425294461427256e-05,5.252320261206478e-05,5.521714047063142e-05,5.3170035243965685e-05,6.278476939769462e-05,0.00015355578216258436,0.00011812656157417223,8.228670048993081e-05,2.088233122776728e-05,2.3211021016322775e-06,1.3738472262048163e-06,2.994404439959908e-06,1.6875000028448994e-06,2.5484803245490184e-06,3.9421703945663467e-07,4.814132807950955e-07,1.8049034906653105e-06,7.009894602560962e-07,6.284761866481858e-07,5.470461132972559e-07,1.1711449587892275e-06,1.3241552778708865e-06,1.2737324368572445e-06,1.9193980733689386e-06,3.649519157988834e-07,2.3506392210492777e-07,2.0952684565145319e-07,5.315385465110012e-07,1.0706608009058982e-06,4.854065878134861e-07,3.6161901562081766e-07,3.280243277004047e-07,2.9497550713131204e-07,4.5455246322489984e-07,5.207674007579044e-07,2.123395915987203e-06,1.942369408425293e-06,1.8674271586860414e-06,7.212299237835396e-07,9.111326448874024e-07,2.4741785864534904e-07,1.5129506891753408e-07,3.1563089919472986e-07,3.375810138095403e-07,5.805246132695174e-07,5.041404165240237e-07,1.0390423312856e-06,1.9653480194392614e-06,4.101049853488803e-06,1.0498642950551584e-05,1.2698125829047058e-05,9.527954716759268e-06,4.067671852681087e-06,3.7223669551167404e-06,8.096863894024864e-06,9.63610909821e-06,3.354651926201768e-05,2.6115387299796566e-05,2.4431179554085247e-05,2.0574883819790557e-05,2.681037221918814e-05,3.129340984742157e-05,5.685078940587118e-05,2.564768510637805e-05,5.164449248695746e-05,3.559913966455497e-05,7.002811616985127e-05,4.0125680243363604e-05,3.923051917809062e-05,5.347339902073145e-05,2.019440034928266e-05,8.700106263859197e-06,2.3072083422448486e-05,2.2168949726619758e-05,2.2662172341370024e-05,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.8531776479212567e-06,8.880087989382446e-06,6.85800614519394e-06,2.6743598482426023e-06,5.2031628001714125e-06,6.4121363720914815e-06,2.703929385461379e-05,6.488482176791877e-05,2.548718111938797e-05,2.309395495103672e-05,0.00018729755538515747,0.00023591858916915953,9.470178338233382e-05,6.313727499218658e-05,7.114781328709796e-05,3.827692853519693e-05,1.2004130439891014e-05,5.737354513257742e-06,3.267237116233446e-05,1.0014051440521143e-05,5.906460046389839e-06,8.510553925589193e-06,1.1017857104889117e-05,2.0345467419247143e-05,2.748410906860954e-06,4.564648406812921e-06,1.6351527847291436e-06,3.531191055117233e-07,2.6058150979224592e-06,4.8392034841526765e-06,6.291826139204204e-06,1.506706939835567e-05,1.2753741430060472e-05,1.231382270816539e-06,1.4793921536693233e-06,2.1209323222137755e-06,3.0788664844294544e-06,1.1910939292647527e-06,1.1830056791950483e-06,1.2430425158527214e-05,1.7364132872899063e-05,3.553528222255409e-05,1.6285921446979046e-05,3.945471689803526e-05,1.7768923498806544e-05,4.694828385254368e-05,9.012695045385044e-06,4.974901821697131e-05,0.0001877823524409905,6.432195368688554e-05,8.10286874184385e-05,5.6653658248251304e-05,1.823942147893831e-05,7.445139544870472e-06,5.971961400064174e-06,1.463222815800691e-06,1.4966883554734522e-06,1.7447619029553607e-05,7.230580195027869e-06,1.577206057845615e-05,2.683455022634007e-06,2.1827179352840176e-06,9.398966540175024e-06,1.88614546914323e-06,2.140309334208723e-06,1.5255044445439125e-06,7.049878263387654e-07,2.664555154296977e-07,5.436893957266875e-07,3.0746772949896695e-07,2.031584358519467e-07,2.8321187528490555e-07,4.2996430238417815e-07,9.739204642755794e-07,1.988152575904678e-07,8.13937717225599e-08,5.3167937608122884e-08,3.892648692271905e-08,8.015308594622184e-08,3.5800411524178344e-07,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,7.991615711944178e-05,0.00010602892143651843,3.98368647438474e-05,2.5841945898719132e-05,8.100567356450483e-06,1.5129785424505826e-05,1.0929812560789287e-05,1.0312120139133185e-05,3.0528128718287917e-06,6.748746841367392e-07,2.656444735293917e-07,2.192925308008853e-07,5.659513817590778e-07,1.6976970584892115e-07,2.1964304153243575e-07,2.20639691406177e-07,1.3273452168505173e-06,1.127991481553181e-06,2.8691388820334396e-07,4.308226948523952e-07,4.88448279156728e-07,5.409695518210356e-07,8.86676298250677e-06,3.358557250976446e-06,7.63735624786932e-06,1.960546251211781e-05,1.726002483337652e-05,0.00019786422490142286,4.020191772724502e-05,0.00012116740253986791,0.00010802413453347981,0.00027867904282175004,0.0003319432435091585,0.00028639257652685046,0.0007597974617965519,0.0010193907655775547,0.0010503055527806282,0.09166944772005081,0.062057361006736755,0.019332287833094597,0.003357799956575036,0.00851187203079462,0.0225947517901659,0.046410348266363144,0.12838178873062134,0.016782300546765327,0.04744262248277664,0.02361353486776352,0.0166306234896183,0.017145337536931038,0.00935161579400301,0.10248592495918274,0.1052742749452591,0.27392178773880005,0.25128602981567383,0.36856380105018616,0.6926414370536804,0.5633715987205505,0.5575130581855774,0.40087106823921204,0.39212483167648315,0.16126203536987305,0.1271907091140747,0.11055213958024979,0.06762044131755829,0.11438636481761932,0.024901993572711945,0.007214617449790239,0.012222953140735626,0.007426268421113491,0.01847023144364357,0.0048615047708153725,0.004105567932128906,0.005345987156033516,0.0053724683821201324,0.007743408437818289,0.010193833149969578,0.011657594703137875,0.03650563955307007,0.011805732734501362,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,5.668968879035674e-05,4.7614434151910245e-05,0.0009450953803025186,0.00013293363736011088,0.00010641060362104326,2.6225643523503095e-05,4.281920337234624e-05,7.3249561864940915e-06,7.998146429599728e-06,3.948816242882458e-07,1.7680773680694983e-06,2.643436573634972e-06,7.312884520160878e-08,1.0999269761668984e-07,3.228104787922348e-07,3.5708214909391245e-06,2.1100236153870355e-06,8.103394065983593e-05,2.9160928534111008e-05,2.1008087060181424e-05,3.643955039933644e-07,4.095360964129213e-06,8.45360943912965e-07,3.7357544897531625e-06,1.1323564876875025e-06,6.696591299260035e-06,2.623162254167255e-05,2.156945993192494e-05,1.9391927708056755e-05,3.412967998883687e-05,4.462065771804191e-05,2.828632204909809e-05,2.494335058145225e-05,6.092205694585573e-06,4.15954843902e-07,4.199775958113605e-06,8.357501997124928e-07,2.3564409730170155e-06,3.60308376912144e-06,2.2068961698096246e-05,5.2191619033692405e-05,3.997652675025165e-05,0.00016528688138350844,2.9986098525114357e-05,0.00022240454563871026,0.00022880286269355565,6.878898420836776e-05,0.00014127734175417572,0.009380929172039032,0.0074091204442083836,0.008240165188908577,0.0249619223177433,0.03182278946042061,0.0568133220076561,0.057254496961832047,0.3561132550239563,0.1757824867963791,0.1170806810259819,0.18394142389297485,0.35981106758117676,0.0022072240244597197,0.001727219088934362,0.0009394196094945073,0.0006564407958649099,0.0009792452910915017,0.0008802256197668612,0.00114816811401397,0.0013490907149389386,0.0008339735213667154,0.004557294771075249,0.0009964455384761095,0.14477746188640594,0.13149386644363403,0.32152611017227173,0.12528502941131592,0.0356450192630291,0.03532983362674713,0.020138658583164215,0.005866877268999815,0.0020784407388418913,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.0028872060938738e-05,2.8806654881918803e-05,0.00018560359603725374,0.00031894532730802894,0.0004577519721351564,0.0013229664182290435,0.0002141315781045705,4.774647459271364e-05,7.84521944297012e-06,1.5726705896668136e-05,0.00010324145114282146,1.9585862901294604e-05,5.825453627039678e-06,4.010219981864793e-06,2.5559695586707676e-06,2.1103176550241187e-05,3.7881385651417077e-05,0.0003324219142086804,6.18174162809737e-05,2.4262801161967218e-05,7.016678864602e-05,7.290166831808165e-05,0.00024580126046203077,0.00014065485447645187,0.0003031975938938558,0.0004631973570212722,0.00023960268299560994,0.000207656659767963,0.0004765572084579617,0.0004516147600952536,0.0006177473696880043,0.002065039239823818,0.0009249750291928649,0.0006534938584081829,0.003699385328218341,0.006194783374667168,0.005595574155449867,0.007812779396772385,0.001910479972139001,0.000662776583340019,0.0016681655542925,5.824861364089884e-05,9.761780529515818e-05,2.9645814720424823e-05,4.8864148993743584e-05,5.987455369904637e-05,0.00020851912267971784,0.0003206128312740475,0.00017573915829416364,0.014971282333135605,0.039406318217515945,0.013924113474786282,0.011713801883161068,0.0011188535718247294,0.00031472943373955786,8.026219438761473e-05,4.362053005024791e-05,7.029892731225118e-05,1.3016153388889506e-05,0.00011132575309602544,4.431014531292021e-05,4.049656490678899e-05,7.272760558407754e-05,7.139790250221267e-05,4.018171239295043e-05,1.3775184015685227e-05,1.9115697796223685e-05,1.6919770132517442e-05,1.728770621411968e-05,3.816777461906895e-05,7.046292739687487e-05,7.513413584092632e-05,1.3967964150651824e-05,3.3503671147627756e-05,0.00026764514041133225,0.0009699282236397266,0.0022644493728876114,0.0006253667525015771,0.00944199226796627,0.14982469379901886,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.659958954609465e-05,5.595798484137049e-06,1.5794244973221794e-05,1.893401895358693e-05,5.433513706520898e-06,4.881442805526603e-07,1.991901172004873e-06,1.1957400829487597e-06,4.2339422634540824e-07,2.3199936549644917e-07,3.442623039973114e-07,1.3325205827641184e-06,1.418716578882595e-06,1.0979838407365605e-06,1.680560558270372e-06,5.149760795575276e-07,9.217528145200049e-07,6.44114516035188e-06,5.057197995483875e-06,2.7200883323530434e-06,8.255646207544487e-06,4.535974312602775e-06,5.412505743151996e-06,3.13230748361093e-06,1.8493941524866386e-06,5.053498625784414e-06,1.9724207049875986e-06,9.059134754352272e-06,1.7054175259545445e-05,1.0953834134852514e-05,1.2403992514009587e-05,1.3560834304371383e-05,1.2471542504499666e-05,7.799502782290801e-06,3.351786290295422e-06,3.1582646897732047e-06,1.6327156799889053e-06,4.293113761377754e-06,1.4982238099037204e-06,1.6865342331584543e-06,1.0812229902512627e-06,1.3351799452721025e-06,3.2995876608765684e-07,2.866468378215359e-07,2.1910929604018747e-07,2.310560773821635e-07,3.3628728601797775e-07,1.074184410754242e-06,1.068221649802581e-06,2.6176669507549377e-06,3.599313231461565e-06,1.4415497844311176e-06,1.435201284039067e-06,9.720115485833958e-07,1.333510681433836e-06,5.272815428725153e-07,5.274346790429263e-07,7.815997378202155e-07,3.2483913514624874e-07,9.844790156421368e-07,8.075835467025172e-07,2.6943675379698107e-07,6.621254300398505e-08,2.5419095095458033e-07,2.458345420564001e-07,2.3652603431401076e-07,3.17830995300028e-07,7.656346667772596e-08,6.14090183148619e-08,8.217981672942187e-08,7.266696400165529e-08,2.2296251245279564e-07,7.298842064074051e-08,4.9313285899188486e-08,6.92399027002466e-08,1.520569412605255e-07,1.4839503137409338e-07,6.111748263037953e-08,2.837949786282934e-08,8.239770465934271e-08,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.5366220395662822e-05,2.9445589007082162e-06,4.1222515392291825e-06,2.162677674277802e-06,2.6455138595338212e-06,1.1631670531642158e-05,9.002013030112721e-06,8.190528205886949e-06,8.867731594364159e-06,4.907026777800638e-06,2.8092933916923357e-06,3.448384859439102e-06,4.450085270946147e-06,3.4811805562640075e-06,2.6079585495608626e-06,3.5494206258590566e-06,5.726994913857197e-06,1.5774554640302085e-06,7.354486115218606e-06,3.396127112864633e-06,2.4189000669139205e-06,1.2341930641923682e-06,8.278196219180245e-06,4.432936748344218e-06,3.0053120099182706e-06,2.5338026716781314e-06,1.4260988336900482e-06,8.325017120114353e-07,1.215696130429933e-07,6.85964280933149e-08,8.747607438408522e-08,1.1658800502800659e-07,9.957845747976535e-08,2.0960899860256177e-07,8.42498195652297e-07,1.2605148924649257e-07,9.958989721781109e-07,0.001602192409336567,0.0011594342067837715,0.0027602945920079947,0.0021140826866030693,0.0027396418154239655,0.0016527414554730058,0.0015702173113822937,0.0023811019491404295,0.0675065740942955,0.07312120497226715,0.039870135486125946,0.016721710562705994,0.031052585691213608,0.013820389285683632,0.008994698524475098,0.005266806110739708,0.0019021625630557537,0.001959571149200201,0.00043562438804656267,0.0006133118295110762,0.0004870471893809736,0.0004300615401007235,0.0004597048682626337,0.0002763180818874389,0.00012999039608985186,0.00015040232392493635,0.00024316080089192837,0.0003323598357383162,0.0003783679858315736,0.0002482797426637262,0.00012061273446306586,8.634600817458704e-05,9.162149945041165e-05,5.7001117966137826e-05,4.207802703604102e-05,2.2286392777459696e-05,3.5124325222568586e-05,1.7156695321318693e-05,2.6581552447169088e-05,2.9423612431855872e-05,7.096171611919999e-05,7.195416401373222e-05,0.000249765143962577,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.1721915598172927e-06,8.191038318727806e-07,6.092835178606038e-07,1.08740698578913e-06,4.473424723983044e-06,4.577278104989091e-06,1.4012929568707477e-05,1.4056131476536393e-05,2.1501695300685242e-05,5.2991863412898965e-06,0.0005022971308790147,0.0011374478926882148,0.0005629321094602346,0.00021115293202456087,0.0002737276372499764,2.405045052000787e-05,8.951756171882153e-06,1.6469031834276393e-05,3.219436985091306e-05,6.234839383978397e-05,0.0005162021843716502,0.0001328442886006087,0.000430431857239455,0.00025893800193443894,4.635738514480181e-05,5.018031970394077e-06,4.572105353872757e-06,5.2375849008967634e-06,7.707471013418399e-06,1.328349480900215e-05,0.0008639360312372446,0.001485831686295569,0.0009501436725258827,0.0005151070654392242,0.0006680464139208198,0.0006430955254472792,0.0004883455112576485,0.40689826011657715,0.21818481385707855,0.05169579014182091,0.015027645975351334,0.08411979675292969,0.11075551062822342,0.11225833743810654,0.1632566601037979,0.08834752440452576,0.1593756377696991,0.08043209463357925,0.13932034373283386,0.28888043761253357,0.36636075377464294,0.21686340868473053,0.3146674335002899,0.1636403650045395,0.6259980201721191,0.5877302289009094,0.7929559946060181,0.7895909547805786,0.7862805128097534,0.7249467372894287,0.8073933720588684,0.7867137789726257,0.6990422606468201,0.6952521204948425,0.806245744228363,0.776332437992096,0.8050503730773926,0.7222386598587036,0.6395458579063416,0.663644552230835,0.7055380940437317,0.5125017762184143,0.5967041254043579,0.29621630907058716,0.44248297810554504,0.4246186316013336,0.5236685872077942,0.03341011703014374,0.0450289323925972,0.035151928663253784,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,5.514374379345099e-07,3.8109445199552283e-07,2.4152870992111275e-06,5.2703840083268005e-06,1.4523656318488065e-05,3.477480731817195e-06,1.3627263797388878e-05,5.419528861239087e-06,3.060531071241712e-06,2.0320733256085077e-06,2.358609663133393e-06,7.467622253898298e-06,4.416319370648125e-06,6.593991656700382e-06,6.426079380617011e-06,2.018305895035155e-05,5.459289695863845e-06,9.697239875094965e-06,1.2676408005063422e-05,5.8842392718361225e-06,3.420077518967446e-06,2.9965383419039426e-06,1.8702234228840098e-05,9.572925591783132e-06,2.958522964036092e-05,9.312532711192034e-06,8.637529390398413e-06,6.088172540330561e-06,1.3522602785087656e-05,3.3468602396169445e-06,7.55705787014449e-06,3.1474357911065454e-06,4.447181709110737e-06,4.653958967537619e-05,1.8186015950050205e-05,6.552680133609101e-05,9.672273881733418e-05,0.00028900447068735957,0.00012187870015623048,0.0003489588270895183,0.00038376080919988453,0.0008090472547337413,0.01250781212002039,0.03749861568212509,0.03415388613939285,0.011350169777870178,0.020483730360865593,0.055756326764822006,0.0661480575799942,0.08091691136360168,0.1629418283700943,0.14285098016262054,0.005827633664011955,0.004179366398602724,0.004277411382645369,0.002451239852234721,0.0012436416000127792,0.0009428983903490007,0.0008439031662419438,0.00135450204834342,0.0003669891448225826,0.00037170754512771964,0.0005439733504317701,0.0009965618373826146,0.0008075707592070103,0.0009974956046789885,0.0016746787587180734,0.0014804815873503685,0.0009487146162427962,0.0012724697589874268,0.0013731478247791529,0.0023810567799955606,0.0026054452173411846,0.0024108365178108215,0.0015538929728791118,0.00494116498157382,0.006786879617720842,0.017807263880968094,0.004638186655938625,0.0020977065432816744,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.0968937519683095e-07,5.659258022205904e-07,3.6088633805775316e-06,2.136347347914125e-06,8.81866981217172e-07,1.758451162459096e-07,2.738711089023127e-07,7.491876203857828e-07,5.379175718189799e-07,1.0540367156863795e-06,2.280596618220443e-06,3.5475154618325178e-06,2.2063738924771314e-06,3.224047020466969e-07,3.715761920375371e-08,3.0814808837931196e-07,2.558314236011938e-07,2.2038740610241803e-07,1.3822651681039133e-06,9.066875463759061e-06,1.2519675692601595e-05,1.7879849110613577e-05,5.97368816670496e-05,0.00012588918616529554,4.931856892653741e-05,3.9788938011042774e-05,6.557874257850926e-06,3.6047214962309226e-05,2.097457218042109e-05,1.2992146366741508e-05,1.825206163630355e-05,4.080478538526222e-05,4.26698034061701e-06,1.334074681835773e-06,3.622715212259209e-07,5.799760174340918e-07,1.7117373545261216e-06,2.9593095405289205e-06,8.03949387773173e-06,2.9707630346820224e-06,3.6972376165067544e-06,4.634694960259367e-06,2.6133295705221826e-06,1.2558770322357304e-05,6.086585926823318e-05,3.299744275864214e-05,7.793923577992246e-05,6.395156378857791e-05,0.00011948362225666642,8.500787953380495e-05,0.00021122735051903874,7.620928954565898e-05,6.581941852346063e-05,5.6927456171251833e-05,0.0001343706826446578,0.00011351865396136418,0.00012001338473055512,5.254884308669716e-05,4.351264942670241e-05,7.587013533338904e-05,3.2142517738975585e-05,0.00013097607006784528,0.00022859388263896108,0.0003680891531985253,0.00025787585764192045,0.0043102228082716465,0.0011805277317762375,5.2052804676350206e-05,9.584095823811367e-05,0.0001221776765305549,7.007297972450033e-05,6.804037548135966e-05,5.6687116739340127e-05,9.219694038620219e-05,0.0002284251677338034,0.0007151158642955124,0.0003990817640442401,0.00036370454472489655,0.0010634964564815164,0.0032513991463929415,0.954092800617218,0.945635199546814
