explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.0375971416797256e-06,1.3343857290237793e-06,2.0053336413639045e-07,9.656829433879466e-07,3.6756700865225866e-06,6.114257121225819e-05,4.944538522977382e-05,5.598823190666735e-05,5.187705755815841e-05,6.618464976781979e-05,0.00015757633082102984,0.00012551351392176002,8.677891310071573e-05,2.2705478841089644e-05,2.656995548022678e-06,1.448552552574256e-06,3.2042321436165366e-06,1.8114130853064125e-06,2.705282213355531e-06,4.5232278012008464e-07,5.607349180536403e-07,2.0505999600572977e-06,7.596320301672677e-07,7.122631586753414e-07,6.350018111334066e-07,1.3169554904379766e-06,1.5111236280063167e-06,1.4708169828736573e-06,2.2521207938552834e-06,4.294895461498527e-07,2.7198362317903957e-07,2.536041279199708e-07,6.053103902559087e-07,1.2596931355801644e-06,5.613469511445146e-07,4.2669182676036144e-07,3.921849156540702e-07,3.627639841852215e-07,5.043369242230256e-07,6.02297234308935e-07,2.536922920626239e-06,2.4401301743637305e-06,2.333818429178791e-06,8.396452813030919e-07,1.2006066754111089e-06,3.7078567061143985e-07,2.2024656232133566e-07,4.6792789021310455e-07,4.822089181288902e-07,7.950952181090543e-07,6.949064186301257e-07,1.4348009926834493e-06,2.822532223945018e-06,5.642953510687221e-06,1.525997868156992e-05,1.8460392311681062e-05,1.2080437045369763e-05,6.509740160254296e-06,5.8366563280287664e-06,1.2420075108821038e-05,1.4403307432075962e-05,4.6865534386597574e-05,3.9305548853008077e-05,3.784705768339336e-05,3.227509660064243e-05,4.024113150080666e-05,4.9521870096214116e-05,8.727012027520686e-05,3.676960477605462e-05,7.50414255890064e-05,5.346207399270497e-05,0.00010247368481941521,6.0134414525236934e-05,5.943293945165351e-05,7.465755334123969e-05,2.9655166144948453e-05,1.2607602911884896e-05,3.1452058465220034e-05,3.486485002213158e-05,3.9288250263780355e-05,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.9803113648085855e-06,9.323676749772858e-06,6.994052455411293e-06,3.0712337775185006e-06,5.977361979603302e-06,7.958058631629683e-06,2.83552726614289e-05,6.769353058189154e-05,3.0801962566329166e-05,2.7866164600709453e-05,0.00025065228692255914,0.00030142886680550873,0.0001114722981583327,7.737286068731919e-05,8.908451127354056e-05,4.724555401480757e-05,1.4609398931497708e-05,7.3885526035155635e-06,4.048218033858575e-05,1.2069204785802867e-05,7.184033620433183e-06,1.06329516711412e-05,1.3340542864170857e-05,2.6300827812519856e-05,3.712894795171451e-06,5.878629053768236e-06,2.1561731955443975e-06,4.5732133457931923e-07,3.350327915541129e-06,6.372123607434332e-06,7.923159500933252e-06,1.7876545825856738e-05,1.6035541193559766e-05,1.601164285602863e-06,1.982933554245392e-06,2.856991841326817e-06,4.327054284658516e-06,1.6504827726748772e-06,1.7248790982193896e-06,1.7647551430854946e-05,2.474444409017451e-05,5.025278733228333e-05,2.441246215312276e-05,5.7054119679378346e-05,2.689226676011458e-05,6.921171006979421e-05,1.429725580237573e-05,8.98570433491841e-05,0.00033457865356467664,0.00011250120587646961,0.00013774177932646126,9.989498357754201e-05,3.373047729837708e-05,1.833742317103315e-05,1.4123701475909911e-05,3.6106844163441565e-06,3.606367954489542e-06,3.954777275794186e-05,1.557599716761615e-05,3.237104829167947e-05,5.6829362620192114e-06,4.8430883907713e-06,2.0228069843142293e-05,4.256646661815466e-06,4.690486548497574e-06,3.3213143524335464e-06,1.5396968819914036e-06,6.156273002488888e-07,1.214818325934175e-06,7.136673616514599e-07,4.3473804112181824e-07,6.267341632337775e-07,1.0184720622419263e-06,2.283406274727895e-06,4.696493647315947e-07,1.9157066333264083e-07,1.203438984020977e-07,7.88662575246235e-08,1.602482342377698e-07,6.937526677575079e-07,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,8.100595005089417e-05,9.654133464209735e-05,4.5801978558301926e-05,3.202729203621857e-05,1.0615724931994919e-05,1.81655450433027e-05,1.442192296963185e-05,1.3343716091185343e-05,4.040366093249759e-06,9.022384119816707e-07,3.6272487591304525e-07,3.008275086813228e-07,7.575333711429266e-07,2.0661668997945526e-07,2.591415295682964e-07,2.469184607889474e-07,1.4133617014522315e-06,1.2153697070971248e-06,3.0100767389740213e-07,4.6407893705691095e-07,5.114426357977209e-07,5.810855441268359e-07,9.468240932619665e-06,3.5778750770987244e-06,8.274816536868457e-06,2.0639181457227096e-05,1.7942305930773728e-05,0.00021321199892554432,4.306453047320247e-05,0.00012793097994290292,0.00011842715321108699,0.00032287838985212147,0.00037813890958204865,0.0003270059241913259,0.0008689246024005115,0.0011314966250211,0.0012096795253455639,0.10647889226675034,0.07658407837152481,0.02252562902867794,0.003960764966905117,0.0106727359816432,0.028551027178764343,0.05763230472803116,0.1641567200422287,0.021366477012634277,0.05783588066697121,0.0314059779047966,0.020903324708342552,0.02149771898984909,0.011530844494700432,0.13220351934432983,0.13514992594718933,0.31973087787628174,0.30526793003082275,0.4159736633300781,0.7121034860610962,0.5801374912261963,0.6037746071815491,0.4425327777862549,0.4385358393192291,0.19231323897838593,0.15085238218307495,0.1394716501235962,0.08090873062610626,0.14402180910110474,0.028903711587190628,0.008677366189658642,0.015263336710631847,0.009300603531301022,0.02260970138013363,0.006047762464731932,0.00491610961034894,0.006653336808085442,0.0064113992266356945,0.009405149146914482,0.012302442453801632,0.013628160580992699,0.04340803995728493,0.013605698011815548,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,6.288307486101985e-05,5.0566559366416186e-05,0.0007680035196244717,0.0001394208666170016,0.00010916205792455003,2.7208092433284037e-05,4.6184366510715336e-05,8.260727554443292e-06,8.358673767361324e-06,4.779568598678452e-07,2.092662725772243e-06,3.0645201150036883e-06,8.97642138397714e-08,1.3772442741810664e-07,4.0655442035131273e-07,4.190442723484011e-06,2.499050424376037e-06,8.76744743436575e-05,3.089872552664019e-05,2.307436261617113e-05,4.2573199721118726e-07,4.518880814430304e-06,9.186739475808281e-07,4.019454081571894e-06,1.2514379932326847e-06,7.187960818555439e-06,2.766961551969871e-05,2.242463051516097e-05,2.0336105080787092e-05,3.610830390243791e-05,4.728800922748633e-05,3.1267223675968125e-05,2.6987941964762285e-05,6.969813512114342e-06,4.813761051991605e-07,4.963341325492365e-06,1.0912741572610685e-06,3.1456245324079646e-06,4.920585524814669e-06,3.207408371963538e-05,7.80722257331945e-05,6.014832615619525e-05,0.00025673891650512815,4.635446748579852e-05,0.00035181944258511066,0.0003851455985568464,0.00011578860721783713,0.0002426283317618072,0.023670237511396408,0.01801461912691593,0.019859679043293,0.05425030738115311,0.07114001363515854,0.13381756842136383,0.13821770250797272,0.42152971029281616,0.23251238465309143,0.17023970186710358,0.2669929265975952,0.45958125591278076,0.005027974955737591,0.0038539711385965347,0.0021014511585235596,0.0016078060725703835,0.0025444268248975277,0.0021992253605276346,0.0029075476340949535,0.003321512835100293,0.002093276707455516,0.010930477641522884,0.00214269757270813,0.1692933887243271,0.16161173582077026,0.39744773507118225,0.22390274703502655,0.07846305519342422,0.08173263072967529,0.03989919275045395,0.01245654933154583,0.004840507637709379,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,2.798189416353125e-05,2.626022615004331e-05,0.00013867684174329042,0.0002618914586491883,0.00039231739356182516,0.001408809912391007,0.00025867551448754966,7.404378266073763e-05,1.1734833606169559e-05,2.1798041416332126e-05,0.00014560970885213464,2.5902341803885065e-05,7.536835255450569e-06,5.222726031206548e-06,3.412073965591844e-06,2.5496659873169847e-05,4.5472668716683984e-05,0.0003771392221096903,7.270045898621902e-05,2.973041046061553e-05,8.803904347587377e-05,9.260125807486475e-05,0.00029626875766552985,0.00018326472491025925,0.0003819247940555215,0.0006188093684613705,0.0003142641216982156,0.00027493140078149736,0.0006305472343228757,0.0006312702898867428,0.0008540269336663187,0.0026466206181794405,0.001267038518562913,0.000925073807593435,0.00558721087872982,0.00930172298103571,0.008252223953604698,0.013161253184080124,0.0033073928207159042,0.0011621849844232202,0.002884182846173644,0.00010714990639826283,0.00017321569612249732,5.92136311752256e-05,9.893660171655938e-05,0.0001891089923446998,0.0006364121218211949,0.0009200391359627247,0.00048398497165180743,0.05825520679354668,0.13195466995239258,0.04832813888788223,0.042507048696279526,0.004190947860479355,0.0010176138021051884,0.00028151203878223896,0.00013541936641559005,0.00022192833421286196,4.206235462334007e-05,0.0003426021430641413,0.00015292871103156358,0.00012410459748934954,0.00021617162565235049,0.00021831734920851886,0.00011763062502723187,4.211858686176129e-05,5.460149623104371e-05,4.634551078197546e-05,4.8584421165287495e-05,0.00011074559733970091,0.00018612683925312012,0.0001884599041659385,3.45762018696405e-05,8.644562331028283e-05,0.0007438682951033115,0.0030403758864849806,0.006666333880275488,0.0016635435167700052,0.024462586268782616,0.3201958239078522,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.430734457448125e-05,5.7198890317522455e-06,1.5696336049586535e-05,1.784122287062928e-05,5.445165243145311e-06,5.572745180870697e-07,2.189473207181436e-06,1.4017890634931973e-06,5.404970124800457e-07,2.9508910870390537e-07,4.453012820704316e-07,1.6383080492232693e-06,1.7133177152572898e-06,1.3529620446206536e-06,2.041814695985522e-06,6.192680075400858e-07,1.0942623021037434e-06,7.43610507925041e-06,5.69113308301894e-06,3.0071873879933264e-06,8.971101124188863e-06,5.034024979977403e-06,5.825039352203021e-06,3.299374611742678e-06,1.8653784081834601e-06,5.152045105205616e-06,2.0677885004261043e-06,9.085071724257432e-06,1.7016747733578086e-05,1.0983218999172095e-05,1.2577663255797233e-05,1.4495059076580219e-05,1.3427898011286743e-05,8.25521692604525e-06,3.2564335015194956e-06,3.3206315492861904e-06,1.7443945807826822e-06,4.8518204494030215e-06,1.7000144225676195e-06,1.933469093273743e-06,1.2550258361443412e-06,1.514909172328771e-06,3.893182451975008e-07,3.4154760442106635e-07,2.6697802013586625e-07,2.9496027309505735e-07,4.0616387764202955e-07,1.3313439239936997e-06,1.3497846111931722e-06,3.1481124551646644e-06,4.268568318366306e-06,1.8238768006995087e-06,1.7637121345615014e-06,1.1932547749893274e-06,1.656359017943032e-06,6.455339871536125e-07,6.74422722113377e-07,1.0270651955579524e-06,4.1599892597332655e-07,1.2689174582192209e-06,1.0559242582530715e-06,3.5336546488906606e-07,8.612175150801704e-08,3.263600092395791e-07,3.0338836154442106e-07,2.963269309930183e-07,3.8721154282939096e-07,9.712258020044828e-08,7.925590495005963e-08,1.0525756977131095e-07,9.364978126313872e-08,2.915452341767377e-07,8.880898860752495e-08,6.018728271328655e-08,8.82419399772516e-08,1.8199853002442978e-07,1.8369880194768484e-07,7.37842995590654e-08,3.6540122039241396e-08,1.0593424804028473e-07,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.4406517038878519e-05,2.972760512420791e-06,3.8995040085865185e-06,2.159373480026261e-06,2.66708184426534e-06,1.073692965292139e-05,8.365773283003364e-06,7.2332986746914685e-06,8.673870979691856e-06,4.876802904618671e-06,2.650044962138054e-06,3.4059310110023944e-06,4.536559117696015e-06,3.5964424114354188e-06,2.646407892825664e-06,3.648808615253074e-06,5.838747711095493e-06,1.6185387039513444e-06,7.430431651300751e-06,3.472312300800695e-06,2.5815370463533327e-06,1.3659201840710011e-06,9.279217920266092e-06,4.975667707185494e-06,3.225220325475675e-06,2.6902564513875404e-06,1.5482081607842701e-06,8.753438009989623e-07,1.2295687668029132e-07,7.492706544098837e-08,9.746574392011098e-08,1.325850291777897e-07,1.194432286411029e-07,2.537846626182727e-07,9.895903758661007e-07,1.4590517594115227e-07,1.209557922265958e-06,0.002275768667459488,0.001675824518315494,0.003873160108923912,0.002914590295404196,0.0039626481011509895,0.002534240484237671,0.002427790779620409,0.0036180568858981133,0.1068030297756195,0.10575423389673233,0.06273923069238663,0.025616329163312912,0.046165645122528076,0.022234072908759117,0.01339371595531702,0.008189002983272076,0.003183245426043868,0.0031409545335918665,0.0007509398856200278,0.0010550766019150615,0.0008262597839348018,0.0007305246545001864,0.0008398678037337959,0.0004920552019029856,0.00023930826864670962,0.000275671569397673,0.00042639265302568674,0.0005613547982648015,0.000654980365652591,0.0004376280994620174,0.00021174854191485792,0.00014694927085656673,0.00016598588263150305,0.00010405664943391457,7.56892331992276e-05,4.687537148129195e-05,6.906249473104253e-05,2.952040813397616e-05,4.4718435674440116e-05,4.7984176489990205e-05,0.00012184835213702172,0.00012910916120745242,0.0004709592030849308,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.2360649179754546e-06,8.182949500223913e-07,6.231366000974958e-07,1.0398300673841732e-06,4.522409653873183e-06,4.494579570746282e-06,1.5099932170414831e-05,1.530302506580483e-05,2.2304104277282022e-05,6.104793556005461e-06,0.0005265162326395512,0.0012296305503696203,0.0005496822413988411,0.00024999267770908773,0.0003331329789943993,2.9532577173085883e-05,1.0820837815117557e-05,2.0407785996212624e-05,3.909722363459878e-05,7.3221031925641e-05,0.0005705470684915781,0.00015778036322444677,0.000496446795295924,0.00030343118123710155,5.401147063821554e-05,5.782376774732256e-06,5.378032710723346e-06,6.144413873698795e-06,8.714189789316151e-06,1.5073636859597173e-05,0.0009778195526450872,0.0017493932973593473,0.0010774385882541537,0.0005819615325890481,0.0007509852875955403,0.0007611940382048488,0.0005392179009504616,0.44175371527671814,0.2569727301597595,0.06410495191812515,0.0196832288056612,0.10728328675031662,0.13249734044075012,0.1336776167154312,0.20376712083816528,0.115644671022892,0.203616201877594,0.10498376935720444,0.18054082989692688,0.35080036520957947,0.4361345171928406,0.2710312008857727,0.3847658932209015,0.21182867884635925,0.7008654475212097,0.6671994924545288,0.8238653540611267,0.8131321668624878,0.8133921027183533,0.7704185247421265,0.842642068862915,0.8344390988349915,0.7431546449661255,0.7333588600158691,0.8346714973449707,0.8180405497550964,0.8500862121582031,0.7714648842811584,0.7132774591445923,0.7244090437889099,0.770581066608429,0.6008149981498718,0.6805157661437988,0.3536549210548401,0.5357682704925537,0.5410670042037964,0.6221548318862915,0.05332297459244728,0.0702490583062172,0.06242777407169342,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,6.01455155901931e-07,3.984009424584656e-07,2.40332792600384e-06,5.356119345378829e-06,1.4413552889891434e-05,3.466627731540939e-06,1.2254464309080504e-05,5.159804004506441e-06,3.111276555500808e-06,2.2632245872955536e-06,2.505268412278383e-06,7.72682687966153e-06,4.162121058470802e-06,5.643124040943803e-06,6.17599607721786e-06,1.9969578715972602e-05,5.831165253766812e-06,1.089301713363966e-05,1.6135780242620967e-05,7.625971193192527e-06,4.5313427108339965e-06,4.260304649505997e-06,2.6189252821495757e-05,1.648700526857283e-05,4.7814177378313616e-05,1.601968688191846e-05,1.4845071746094618e-05,9.84394773695385e-06,2.072588358714711e-05,4.997635187464766e-06,1.200362021336332e-05,5.366444383980706e-06,7.243925665534334e-06,7.642700074939057e-05,3.168777402606793e-05,0.00011621250450843945,0.00018143196939490736,0.0005405644187703729,0.00023480095842387527,0.000609199283644557,0.0006320298416540027,0.0017204132163897157,0.0295415036380291,0.06726717203855515,0.0566696971654892,0.02477356791496277,0.04023323953151703,0.1115763932466507,0.12547345459461212,0.16272662580013275,0.2864491641521454,0.24766723811626434,0.014623301103711128,0.00997510552406311,0.011251219548285007,0.006772362161427736,0.004274845123291016,0.0034776690881699324,0.0032466547563672066,0.005409754812717438,0.001524721272289753,0.0017012800090014935,0.0023461899254471064,0.004427409265190363,0.004135012626647949,0.005151182413101196,0.008111554197967052,0.00727609870955348,0.00452034967020154,0.005709237419068813,0.005877326242625713,0.01111823320388794,0.011509307660162449,0.010792693123221397,0.0073398444801568985,0.0259320717304945,0.029434869065880775,0.07852770388126373,0.025646120309829712,0.014863700605928898,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.2606636207456177e-07,5.796393338641792e-07,3.3408614399377257e-06,2.1333178210625192e-06,1.032649947774189e-06,2.365735554121784e-07,3.879812879858946e-07,9.41422456435248e-07,7.147865517254104e-07,1.3733146033700905e-06,2.914712013080134e-06,4.064248514623614e-06,2.7486548788147047e-06,4.0593101857666625e-07,4.784480367447941e-08,3.801517607371352e-07,3.257426612890413e-07,2.5804524739214685e-07,1.5615956954206922e-06,9.761311048350763e-06,1.4026189091964625e-05,2.2931011699256487e-05,6.85078339301981e-05,0.00014739681500941515,5.5581949709448963e-05,4.399365570861846e-05,8.277510460175108e-06,4.377783625386655e-05,2.5009132514242083e-05,1.6021678675315343e-05,2.0804276573471725e-05,4.565727067529224e-05,5.207469257584307e-06,1.727791527628142e-06,4.807734512723982e-07,7.247064104376477e-07,2.0676372969319345e-06,3.803524350587395e-06,9.99812164081959e-06,3.870021373586496e-06,4.8612769205647055e-06,6.614513495151186e-06,3.7240045003272826e-06,1.784808046068065e-05,8.9585009845905e-05,5.302497811499052e-05,0.00012217671610414982,0.00010365811613155529,0.0001984188857022673,0.00014006986748427153,0.0003759808314498514,0.0001338319998467341,0.0001180907929665409,0.00010267741163261235,0.0002415671042399481,0.0002188340004067868,0.00023486862482968718,9.956271242117509e-05,7.999667286640033e-05,0.0001468929840484634,6.281238165684044e-05,0.0002829894656315446,0.00046725981519557536,0.0007662501302547753,0.0004928161506541073,0.009831082075834274,0.0030270013958215714,9.077882714336738e-05,0.00017297492013312876,0.0002044390857918188,0.00011904421990038827,0.00012431603681761771,9.871465590549633e-05,0.0001710294745862484,0.00043699302477762103,0.0012805269798263907,0.0007312351954169571,0.0006655706092715263,0.002013877034187317,0.006201200187206268,0.954092800617218,0.945635199546814
