explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,9.999985195463523e-07,5.343616180653044e-07,1.8884408348185389e-07,5.466869765768934e-07,6.953607112336613e-07,2.2682913822791306e-06,2.4423068225587485e-06,2.293137185915839e-06,8.942971589931403e-07,4.117986463825218e-06,3.408240218050196e-06,8.456826435576659e-06,7.965384611452464e-06,1.3377686627791263e-05,7.580995770695154e-06,1.4484368193734554e-06,2.576830411271658e-06,3.3810886179708177e-06,7.581673457934812e-07,3.314414425403811e-05,9.037414565682411e-05,4.078539859619923e-05,2.18432232941268e-05,7.898749026935548e-05,3.543424463714473e-05,4.042245200253092e-05,0.0001029257764457725,0.00011214781989110634,0.0002503487921785563,0.0001222381688421592,6.0814716562163085e-05,0.00013920424680691212,3.9855724025983363e-05,6.98934672982432e-05,2.7602447516983375e-05,3.9731468859827146e-05,4.249747871654108e-05,0.0001892064028652385,1.2271442756173201e-05,8.912476005207282e-06,7.795818237354979e-05,0.00015275808982551098,0.00019062669889535755,8.088850881904364e-05,0.00012827526370529085,0.0004911612486466765,0.0002365354885114357,0.0004058729100506753,0.00014434833428822458,0.00010841985931620002,0.00010076923354063183,0.00014583532174583524,0.00035215436946600676,0.0005170205840840936,0.0005412449827417731,0.0008114433730952442,7.379175076493993e-05,0.0026456343475729227,0.003905167570337653,0.00163272803183645,0.0017284651985391974,0.0010498588671907783,0.0027051770593971014,0.0017306669615209103,0.0014940527034923434,0.000493213243316859,0.009311269037425518,0.004882196430116892,0.0011725198710337281,0.0017412692541256547,0.0023394525051116943,0.001867911429144442,0.0004778737493325025,0.0007302186568267643,0.0007326207705773413,0.00042170999222435057,0.00037528600660152733,0.00016699574189260602,0.0005070926272310317,0.0034552239812910557,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.5980817756353645e-06,7.630203072039876e-06,8.240152965299785e-06,8.03372859081719e-06,2.2223613996175118e-05,4.2669071262935176e-05,3.757034573936835e-05,4.153301051701419e-05,8.466136932838708e-05,6.390929047483951e-05,0.001071857288479805,0.0010587092256173491,0.0004390063986647874,0.0010810255771502852,0.0012268516002222896,0.00048599185538478196,0.00019838492153212428,0.00033195113064721227,0.0007196394144557416,0.0005367825506255031,0.0002273308055009693,0.0007601483957841992,0.0005216613062657416,0.002004251815378666,0.0021801621187478304,0.0007269509951584041,0.0007648049504496157,0.000651537615340203,0.0008362928056158125,0.002485944889485836,0.0014674238627776504,0.0018553932895883918,0.0020570445340126753,0.0009238686761818826,0.003324694000184536,0.002795660635456443,0.024312108755111694,0.008116059005260468,0.02692418359220028,0.05206197127699852,0.04837722331285477,0.10020151734352112,0.13754485547542572,0.1628565937280655,0.15279492735862732,0.12095367908477783,0.27000635862350464,0.9263057112693787,0.9297151565551758,0.8696627020835876,0.820884108543396,0.6751009225845337,0.8623468279838562,0.9947949051856995,0.9938127994537354,0.9907717704772949,0.9919396042823792,0.9846336245536804,0.9865729808807373,0.9784843325614929,0.9689792990684509,0.9880244135856628,0.988654375076294,0.9925762414932251,0.9632236957550049,0.9549023509025574,0.953315794467926,0.960475742816925,0.9753493070602417,0.9381908178329468,0.886081337928772,0.9493705630302429,0.9660952687263489,0.978527843952179,0.88875412940979,0.8228657841682434,0.8034583926200867,0.22656646370887756,0.29971301555633545,0.6751031875610352,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,4.7797217121114954e-05,3.792345160036348e-05,5.4828356951475143e-05,4.426580562721938e-05,5.2579234761651605e-05,4.1750685340957716e-05,0.00012273577158339322,6.818203837610781e-05,7.94591978774406e-05,8.505723235430196e-05,0.0004702978185378015,0.00011125623859697953,8.106471796054393e-05,1.2588736353791319e-05,2.371084974583937e-06,4.9232671699428465e-06,4.843019269173965e-06,7.489646122849081e-06,4.160457137913909e-06,4.95931681143702e-06,3.9387477954733185e-06,6.4800783547980245e-06,2.4956834749900736e-05,1.5501698726438917e-05,5.008556036045775e-05,3.0489298296743073e-05,2.0789031623280607e-05,1.2055101251462474e-05,1.3643930287798867e-05,0.0001460851781303063,0.00027721436345018446,0.001716924482025206,0.0009751144098117948,0.0013450516853481531,0.002962148981168866,0.0025772484950721264,0.004993780050426722,0.466829776763916,0.6691049337387085,0.2851252555847168,0.17439600825309753,0.570003092288971,0.6703675985336304,0.7702561020851135,0.8887708187103271,0.6216668486595154,0.567731499671936,0.5504478216171265,0.6530365943908691,0.7476004362106323,0.38435518741607666,0.5486149787902832,0.4819951057434082,0.7556890845298767,0.8055101037025452,0.7625455260276794,0.4953039288520813,0.34708765149116516,0.5872001051902771,0.3916485011577606,0.5233581066131592,0.4752279818058014,0.4867939054965973,0.4689507782459259,0.39740607142448425,0.641572117805481,0.39430683851242065,0.2765507102012634,0.4746388792991638,0.6402024626731873,0.6634127497673035,0.41592976450920105,0.37215152382850647,0.48438218235969543,0.3763050138950348,0.47266778349876404,0.606124222278595,0.46225908398628235,0.6043898463249207,0.22331863641738892,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,8.111416536848992e-05,4.1514267650200054e-05,6.354822107823566e-05,5.973146471660584e-05,4.741050361189991e-05,3.373126673977822e-05,6.593131547560915e-05,3.587830360629596e-05,1.6388525182264857e-05,1.4664211448689457e-05,2.8834943805122748e-05,2.7837926609208807e-05,1.2857749425165821e-05,2.7790145395556465e-05,3.012077468156349e-05,0.00010016054875450209,6.11292925896123e-05,5.492428317666054e-05,3.8651243812637404e-05,6.0298607422737405e-05,0.0001097970744012855,4.769226143253036e-05,3.2487052521901205e-05,2.8510523407021537e-05,4.2894647776847705e-05,4.536475898930803e-05,4.70820305054076e-05,3.2665557228028774e-05,5.111252539791167e-05,5.1481933041941375e-05,8.290314144687727e-05,0.00016530760331079364,9.949629020411521e-05,8.088338654488325e-05,4.213795546093024e-05,0.00026037421775981784,0.0009472269448451698,0.006299107801169157,0.007588626351207495,0.052597805857658386,0.1085023432970047,0.09576039761304855,0.29760998487472534,0.11221259832382202,0.33168309926986694,0.4596487879753113,0.21024006605148315,0.5023881793022156,0.7278239130973816,0.7034191489219666,0.46407100558280945,0.464680939912796,0.5902808904647827,0.8505968451499939,0.7010933756828308,0.6750758290290833,0.7260337471961975,0.6154265999794006,0.5526426434516907,0.7899447083473206,0.630476713180542,0.5695506930351257,0.556920051574707,0.6156953573226929,0.7618888020515442,0.7686288952827454,0.7636285424232483,0.8132180571556091,0.7821781635284424,0.8771267533302307,0.809272050857544,0.7652447819709778,0.6960968375205994,0.8690953254699707,0.8697717189788818,0.9020801782608032,0.7739338874816895,0.8928358554840088,0.9343423843383789,0.8807084560394287,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.47210212162463e-05,1.3697794202016667e-05,1.7455698980484158e-05,2.7179588869330473e-05,3.989220567746088e-05,0.0003138186002615839,0.0005155865801498294,0.0007793668191879988,0.00016126730770338327,4.897658800473437e-05,0.00021597027080133557,2.114908602379728e-05,9.589417459210381e-05,8.339094347320497e-05,0.0002742517099250108,0.00010816131543833762,2.221899376309011e-05,3.739220119314268e-05,3.436551196500659e-05,0.00018913645180873573,0.0036597158759832382,0.002055780729278922,0.002830804092809558,0.008570159785449505,0.003734552301466465,0.004808350000530481,0.023541700094938278,0.02193213440477848,0.028337478637695312,0.11587055027484894,0.01343995239585638,0.01661551371216774,0.007867935113608837,0.0730893611907959,0.12776082754135132,0.119420126080513,0.22370171546936035,0.433693528175354,0.30078125,0.22084671258926392,0.16126911342144012,0.11337227374315262,0.14612121880054474,0.1898234337568283,0.19217701256275177,0.2178460657596588,0.31526631116867065,0.16309888660907745,0.20009297132492065,0.32059890031814575,0.4984515607357025,0.6477065086364746,0.5594818592071533,0.6166372299194336,0.6890712976455688,0.8523492217063904,0.7850742340087891,0.8375921845436096,0.7538385987281799,0.7540497183799744,0.6922529935836792,0.6417954564094543,0.7397516369819641,0.7665731310844421,0.8371860980987549,0.9092140793800354,0.889452338218689,0.8308876752853394,0.8340968489646912,0.9192023873329163,0.9208816885948181,0.9049463272094727,0.8686899542808533,0.8627327680587769,0.822335422039032,0.7682766318321228,0.7423298358917236,0.9036606550216675,0.9251939654350281,0.920767605304718,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.2319816050876398e-05,5.741013865190325e-06,1.188198530144291e-05,8.689295100339223e-06,4.577815616357839e-06,2.770681248875917e-06,5.4695778999303e-06,7.017328698566416e-06,1.5066188097989652e-05,2.6796606107382104e-05,5.835397678310983e-05,4.5144730393076316e-05,5.654282358591445e-05,6.519226008094847e-05,4.551235178951174e-05,2.2798365534981713e-05,3.6630412068916485e-05,3.696514249895699e-05,4.988961518392898e-05,3.6373003240441903e-05,4.256869578966871e-05,5.574185342993587e-05,2.548509837652091e-05,1.2002492439933121e-05,2.7563353341975017e-06,2.8171630219731014e-06,2.375015583311324e-06,3.750339601538144e-06,3.7491872717509978e-06,4.545455340121407e-06,5.134572347742505e-06,1.8169846953242086e-05,1.6640944522805512e-05,3.8046156987547874e-05,2.0037981812492944e-05,3.4546486858744174e-05,1.762194915500004e-05,1.8694092432269827e-05,2.2749509298591875e-05,3.201351501047611e-05,7.803907647030428e-05,3.4556203900137916e-05,4.400556281325407e-05,2.6921628887066618e-05,6.355836376314983e-05,0.00010310417565051466,0.00010446849773870781,0.00013916377793066204,0.0002684854553081095,0.0002203024923801422,0.00022157281637191772,0.00016936389147303998,0.00018987998191732913,0.00015719955263193697,0.0002582576416898519,0.00012545347271952778,0.0003871577209793031,0.0007303989259526134,0.0003463799075689167,0.0002402930404059589,0.0004352753749117255,0.000461303599877283,0.00024212892458308488,0.000214915577089414,0.00016296133981086314,0.0003712975885719061,0.0002965878520626575,0.00035561402910389006,0.0003887726634275168,0.00033783583785407245,0.00047059074859134853,0.0010301186703145504,0.00028221652610227466,0.00021103558538015932,0.0003785518347285688,0.00013226974988356233,0.0002512375940568745,0.00039245112566277385,0.0006006488110870123,0.001474350574426353,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,6.229636255739024e-06,2.7967328151135007e-06,3.091076905548107e-06,1.705165914245299e-06,1.9040937786485301e-06,2.3318359581026016e-06,1.2611835700226948e-06,3.029959714240249e-07,3.8014854908396956e-07,4.1756632640499447e-07,4.4018923972544144e-07,3.948434823541902e-07,4.2608508010744117e-07,5.005780394640169e-07,1.6240026923242112e-07,1.4897237861077883e-06,1.5690784493926913e-06,1.6237776208072319e-06,3.1159049740381306e-06,2.674388952073059e-06,5.153282018000027e-06,8.21771754999645e-06,5.9714435337809846e-05,4.275840547052212e-05,2.0471432435442694e-05,7.180306056397967e-06,1.3551261872635223e-05,2.7977878289675573e-06,9.59454951043881e-07,3.407332769711502e-06,9.6596040748409e-06,3.9007936720736325e-05,0.0001076650369213894,0.00013699721603188664,7.256253593368456e-05,3.842797377728857e-05,0.00016557263734284788,0.3427821099758148,0.5363848805427551,0.36007580161094666,0.2543146014213562,0.49526873230934143,0.41976693272590637,0.5306918025016785,0.45831725001335144,0.9248007535934448,0.8227055668830872,0.8617170453071594,0.7435678243637085,0.8399075865745544,0.9159311056137085,0.8644044995307922,0.7412045001983643,0.85516357421875,0.8990926146507263,0.9255737066268921,0.9418670535087585,0.9280498027801514,0.6660264134407043,0.6966059803962708,0.6046870350837708,0.5307942032814026,0.451259046792984,0.493825227022171,0.6071909070014954,0.4471476078033447,0.44186079502105713,0.4340282082557678,0.4138660430908203,0.4288312494754791,0.1607237458229065,0.1191646158695221,0.19763414561748505,0.1711627095937729,0.33417969942092896,0.3262861371040344,0.43674352765083313,0.5744404792785645,0.6204431653022766,0.9489444494247437,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.5301170606107917e-06,7.168763431764091e-07,7.93088133832498e-07,6.06788205459452e-07,3.321247959320317e-06,2.7061282708018553e-06,1.615610199223738e-05,1.3462365131999832e-05,4.216863544570515e-06,4.225863449391909e-06,5.9264399169478565e-05,0.0001763477921485901,6.259472866076976e-05,0.00012210081331431866,0.00011604804603848606,4.281073051970452e-05,4.792613617610186e-05,8.274563151644543e-05,5.991119905957021e-05,0.00013285616296343505,0.00024918888811953366,0.0001839773467509076,0.0004268447810318321,0.00038904015673324466,0.0002577981213107705,6.695976480841637e-05,9.071682870853692e-05,6.206807302078232e-05,7.398414163617417e-05,5.8693713071988896e-05,0.00031053496059030294,0.0008942076819948852,0.0003232630551792681,0.00034626974957063794,0.0003318254020996392,0.0005740269552916288,0.0002520127745810896,0.06353629380464554,0.022548511624336243,0.020369399338960648,0.04318613559007645,0.1112888976931572,0.03899051994085312,0.0632728785276413,0.036314960569143295,0.09013691544532776,0.044300638139247894,0.08937948942184448,0.08189577609300613,0.22243480384349823,0.2778076231479645,0.2855060398578644,0.25146734714508057,0.29518866539001465,0.7121905088424683,0.6757338643074036,0.4225273132324219,0.5982404947280884,0.580577552318573,0.556250810623169,0.7358824610710144,0.7780968546867371,0.8317675590515137,0.7527381181716919,0.8576878905296326,0.8642984628677368,0.9025887846946716,0.7630407810211182,0.8152291774749756,0.761814534664154,0.9056184887886047,0.8749784231185913,0.8692444562911987,0.8398259282112122,0.8415320515632629,0.9132806658744812,0.8741482496261597,0.522820234298706,0.7879675030708313,0.9634425044059753,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.2687338539763005e-06,5.850377533533901e-07,2.523431248846464e-06,5.359062924981117e-06,1.295107722398825e-05,2.547306849010056e-06,4.7575949793099426e-06,2.2760493720852537e-06,2.3260786292667035e-06,3.3935757528524846e-06,3.195992576365825e-06,4.825927135243546e-06,1.5006810372142354e-06,1.1806215525211883e-06,2.2702495243720477e-06,5.623299330181908e-06,5.621929631161038e-06,1.1829099094029516e-05,0.00012533797416836023,0.00011256220022914931,7.56937952246517e-05,0.0002033758064499125,0.0007138081127777696,0.0014525104779750109,0.001876372960396111,0.0019788111094385386,0.0016245628939941525,0.0010948689887300134,0.0011599300196394324,0.0007625984726473689,0.002967260545119643,0.0027028489857912064,0.0027117859572172165,0.007348089478909969,0.01286705955862999,0.022026652470231056,0.013934762217104435,0.03038010373711586,0.013993415981531143,0.0195432398468256,0.007394059561192989,0.06118225306272507,0.05221450701355934,0.0464477501809597,0.03927985951304436,0.10094735771417618,0.10707749426364899,0.14363573491573334,0.14110055565834045,0.19357730448246002,0.21796120703220367,0.2830272316932678,0.21788758039474487,0.20519016683101654,0.260614275932312,0.301646888256073,0.4327477812767029,0.4031103253364563,0.4158795475959778,0.4649959206581116,0.6124752163887024,0.6439415216445923,0.5520567893981934,0.8100642561912537,0.817439079284668,0.8986921310424805,0.8006135821342468,0.8730378746986389,0.747685968875885,0.8601877093315125,0.8401548862457275,0.9044920802116394,0.8504399061203003,0.8352416157722473,0.8654903173446655,0.8826544284820557,0.8412973880767822,0.939762532711029,0.9648985266685486,0.9698672890663147,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,4.281793621885299e-07,9.70334212979651e-07,1.5690669670220814e-06,1.698793539617327e-06,4.117560365557438e-06,3.265195573476376e-06,7.714976163697429e-06,6.43809289613273e-06,7.850615475035738e-06,1.1591773727559485e-05,2.0456689526326954e-05,9.193658115691505e-06,1.6492229406139813e-05,8.659259037813172e-06,3.983151600550627e-06,7.653526154172141e-06,4.871640157944057e-06,2.819545670718071e-06,5.571218025579583e-06,7.778752660669852e-06,1.8643428120412864e-05,0.00011621712474152446,0.00015730108134448528,0.00017609703354537487,6.150113040348515e-05,4.1478317143628374e-05,9.991889965021983e-05,0.00012922265159431845,0.00013161399692762643,0.0001048212725436315,5.871829853276722e-05,5.852693720953539e-05,5.828887515235692e-05,6.26903201919049e-05,2.9082404580549337e-05,1.775704004103318e-05,3.522435508784838e-05,0.00011876258213305846,0.00011389715655241162,0.00018289301078766584,0.0003204548847861588,0.0013903131475672126,0.0024317980278283358,0.002556079998612404,0.010720419697463512,0.0059358105063438416,0.013367275707423687,0.012449395842850208,0.01822601445019245,0.015462188981473446,0.12069563567638397,0.0756000354886055,0.1295514702796936,0.07998247444629669,0.10478323698043823,0.32552552223205566,0.4596675932407379,0.22883084416389465,0.07931099832057953,0.2058238387107849,0.2847161591053009,0.4849470257759094,0.6278875470161438,0.6759527921676636,0.5195359587669373,0.07204744964838028,0.2382698655128479,0.01153472252190113,0.018201110884547234,0.03424817696213722,0.05077408626675606,0.06336922198534012,0.0759393647313118,0.1586133986711502,0.31863653659820557,0.3125826120376587,0.3418009281158447,0.19854478538036346,0.49623486399650574,0.5410152077674866,0.954092800617218,0.945635199546814
