explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.7799696934162057e-06,1.0719143119786168e-06,1.7890972969780705e-07,7.788611924297584e-07,2.4385055894526886e-06,3.5570286854635924e-05,3.735067366505973e-05,4.9902380851563066e-05,4.441535929800011e-05,6.800082337576896e-05,0.0001569261949043721,0.00012286410492379218,9.977050649467856e-05,2.988246524182614e-05,3.904804543708451e-06,1.6449691884190543e-06,3.7181405332376016e-06,2.1663672669092193e-06,3.301984634163091e-06,6.799647849220491e-07,8.674448395140644e-07,3.0057090043555945e-06,1.033146190820844e-06,1.0995305501637631e-06,9.365921869175509e-07,1.8908430092778872e-06,2.3152683752414305e-06,2.327528591195005e-06,3.7759298265882535e-06,6.999174502198002e-07,4.46344131432852e-07,4.7238884803846304e-07,8.931610295803694e-07,2.024634113695356e-06,9.045479600899853e-07,7.300539550669782e-07,6.770362688257592e-07,7.695903150306549e-07,6.838295689703955e-07,9.305199455411639e-07,4.398712462716503e-06,4.684059149440145e-06,4.783157692145323e-06,1.3497171948984032e-06,2.773008191070403e-06,1.1727128139682463e-06,6.950226065782772e-07,1.3861866818842827e-06,1.311726805397484e-06,1.86022145953757e-06,1.7007840824589948e-06,3.5247030609752983e-06,7.996551175892819e-06,1.4891165847075172e-05,4.016568709630519e-05,5.006428182241507e-05,2.106338615703862e-05,2.2205143977771513e-05,1.9576520571717992e-05,3.8685968320351094e-05,3.8534282793989405e-05,0.000116512062959373,0.00011513732897583395,0.00011240378807997331,0.00010731734073488042,0.00010755071707535535,0.00017595790268387645,0.0002735908201429993,0.00010325371113140136,0.00019148328283336014,0.00015931850066408515,0.0002754603629000485,0.00016195066564250737,0.00016327241610269994,0.0001633819774724543,7.198970706667751e-05,3.13233322231099e-05,6.665919499937445e-05,0.00011073541827499866,0.00016549567226320505,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.2027976430981653e-06,9.473905265622307e-06,7.2822717811504845e-06,4.164352048974251e-06,8.574294952268247e-06,1.3570705959864426e-05,3.1903931812848896e-05,7.34686545911245e-05,4.971971793565899e-05,4.563126276480034e-05,0.0005254129064269364,0.000545710208825767,0.00016653662896715105,0.00013701528951060027,0.00016769208014011383,8.70351868798025e-05,2.5873156118905172e-05,1.6157146092155017e-05,7.572003232780844e-05,2.2508167603518814e-05,1.2415851415426005e-05,2.092362592520658e-05,2.3482227334170602e-05,6.213201413629577e-05,9.794519428396598e-06,1.3496518477040809e-05,5.383981260820292e-06,1.0800043810377247e-06,7.46387831895845e-06,1.4221740457287524e-05,1.6805655832285993e-05,2.8902561098220758e-05,3.2286858186125755e-05,3.6663514038082212e-06,5.158400654181605e-06,7.117806489986833e-06,1.3061357094557025e-05,5.009348114981549e-06,5.341812084225239e-06,5.13687809871044e-05,7.452945283148438e-05,0.000148916311445646,8.019264350878075e-05,0.0001794393901946023,9.326567669631913e-05,0.0002153831737814471,5.9488997067091987e-05,0.0005269526154734194,0.001650035846978426,0.0006103019695729017,0.0007041905191726983,0.00047729472862556577,0.0002145892649423331,0.0002730125852394849,0.00019210058962926269,5.898869858356193e-05,5.219845479587093e-05,0.00041104896808974445,0.00016168149886652827,0.00028539495542645454,6.0417041822802275e-05,6.109817331889644e-05,0.0002246503863716498,5.687771408702247e-05,5.3545154514722526e-05,3.642782030510716e-05,1.8202399587607943e-05,8.361868822248653e-06,1.587589031259995e-05,9.4424558483297e-06,4.953486495651305e-06,7.906222890596837e-06,1.5248413546942174e-05,3.176636164425872e-05,6.977207249292405e-06,3.0211608645913657e-06,1.5064820217958186e-06,7.086371169862105e-07,1.4105200989433797e-06,5.7994584494736046e-06,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,7.793668919475749e-05,7.96750100562349e-05,5.650229286402464e-05,4.8360783694079146e-05,1.9389379303902388e-05,2.812466846080497e-05,3.1865693017607555e-05,2.504533222236205e-05,9.265943845093716e-06,2.222571765742032e-06,1.0697976904339157e-06,8.699561817593349e-07,1.8187240584666142e-06,3.9705480503471335e-07,4.5956710437167203e-07,3.4382881608507887e-07,1.667577294028888e-06,1.5465379874513019e-06,3.7769683558508405e-07,6.335108651001065e-07,6.153931622066011e-07,7.272371362887498e-07,1.074783085641684e-05,4.412611360748997e-06,1.0345996088290121e-05,2.518697510822676e-05,2.0411172954482026e-05,0.0002437036018818617,4.954848191118799e-05,0.00016117835184559226,0.0001566505670780316,0.00046918599400669336,0.0005255975993350148,0.0004557979409582913,0.001225656596943736,0.0015363584971055388,0.0017866314155980945,0.17411984503269196,0.13231246173381805,0.038200464099645615,0.006962239742279053,0.021257810294628143,0.05382248014211655,0.10990069806575775,0.3064102530479431,0.04615834727883339,0.10131654888391495,0.06402081251144409,0.04945089668035507,0.05007797107100487,0.023585185408592224,0.2516818642616272,0.2541848123073578,0.5160003900527954,0.47615358233451843,0.5747513175010681,0.7629857659339905,0.6303462982177734,0.6871911287307739,0.5274935960769653,0.5658653974533081,0.3029960095882416,0.24008312821388245,0.2375444918870926,0.12616834044456482,0.2316056191921234,0.052329957485198975,0.014358671382069588,0.027691809460520744,0.018219873309135437,0.038574956357479095,0.010330519638955593,0.008878867141902447,0.01251559890806675,0.012024468742311,0.018317390233278275,0.0217630323022604,0.023954270407557487,0.06840340048074722,0.019461026415228844,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,7.366280624410138e-05,5.343236625776626e-05,0.0004273728991393,0.00015616785094607621,0.00010183142876485363,3.001270852109883e-05,5.393135143094696e-05,1.178152160719037e-05,9.412477083969861e-06,8.211886779463384e-07,3.3585686196602182e-06,4.7068238018255215e-06,1.7583516864760895e-07,2.966732495224278e-07,8.030809794945526e-07,6.925799880264094e-06,4.179911229584832e-06,0.00011242015170864761,3.69856643374078e-05,2.9149943657102995e-05,6.800472647228162e-07,5.855067229276756e-06,1.2692000836977968e-06,4.976935542799765e-06,1.7392557083439897e-06,9.546886758471373e-06,3.255848423577845e-05,2.5277699023718014e-05,2.2816710043116473e-05,4.023580549983308e-05,5.930757106398232e-05,4.1011342545971274e-05,3.486546120257117e-05,9.8558230092749e-06,7.599932700941281e-07,8.23974005470518e-06,2.4928747279773233e-06,8.099596925603691e-06,1.3049239896645304e-05,0.00010402250336483121,0.00026821778737939894,0.0002161429001716897,0.0010149775771424174,0.00018507782078813761,0.0015319782542064786,0.002065361710265279,0.0005625331541523337,0.0012939943699166179,0.23037682473659515,0.20596042275428772,0.15797968208789825,0.2822425663471222,0.23495514690876007,0.5121102333068848,0.5140026211738586,0.5041581392288208,0.3125898838043213,0.26445209980010986,0.41339853405952454,0.5994392037391663,0.04746701940894127,0.03272368386387825,0.0198934655636549,0.01768176071345806,0.03234945237636566,0.025762533769011497,0.034408096224069595,0.03372665122151375,0.024746863171458244,0.10238290578126907,0.01740388758480549,0.2480999380350113,0.2472485601902008,0.519292414188385,0.5220812559127808,0.37907126545906067,0.3554937243461609,0.18115633726119995,0.08855406939983368,0.04261957108974457,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,2.284721085743513e-05,2.1612806449411437e-05,7.729670323897153e-05,0.0001390228426316753,0.00023681827588006854,0.001333549153059721,0.0003900220326613635,0.00020698153821285814,2.993133784912061e-05,3.9982274756766856e-05,0.00032031492446549237,5.076367233414203e-05,1.4364480193762574e-05,1.1007689863617998e-05,8.500145668222103e-06,4.590224489220418e-05,7.45290526538156e-05,0.0004972859169356525,0.00011690457176882774,5.382890594773926e-05,0.00017456528439652175,0.00019341977895237505,0.0005145714385434985,0.00039969987119548023,0.0008355538593605161,0.001435379614122212,0.0007546950946561992,0.000632999581284821,0.0014406249392777681,0.0018848497420549393,0.0021317144855856895,0.005542458035051823,0.0032460170332342386,0.002930440939962864,0.017926592379808426,0.02915637381374836,0.029001275077462196,0.05260216444730759,0.016715651378035545,0.006380775477737188,0.014714909717440605,0.0006274600164033473,0.0010376927675679326,0.00045869481982663274,0.0007764584734104574,0.006338735576719046,0.017183730378746986,0.01966295950114727,0.01085398904979229,0.4775230288505554,0.617755651473999,0.505576491355896,0.5385770797729492,0.15477611124515533,0.03553375229239464,0.012768756598234177,0.004422241356223822,0.007240712642669678,0.0016864071367308497,0.011718811467289925,0.006479624193161726,0.004232180770486593,0.0066749476827681065,0.007498665247112513,0.0035609565675258636,0.0014483677223324776,0.0013309881323948503,0.0010480077471584082,0.0010919980704784393,0.0029624842572957277,0.0037189412396401167,0.0030514916870743036,0.00060533348005265,0.0014717201702296734,0.01514541357755661,0.0713198110461235,0.13574959337711334,0.0262004267424345,0.28151026368141174,0.8209626078605652,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.9803082977887243e-05,5.837527623953065e-06,1.5182433344307356e-05,1.4774079318158329e-05,5.204003628023202e-06,8.031151992327068e-07,2.8863453280791873e-06,2.143452775271726e-06,1.0803280474647181e-06,6.389521445271384e-07,9.866538448477513e-07,2.9626028208440403e-06,3.1759852845425485e-06,2.546845735196257e-06,3.769738214032259e-06,1.12213001557393e-06,1.8839068616216537e-06,1.1397350135666784e-05,8.223666554840747e-06,4.194292614556616e-06,1.1672804248519242e-05,7.002128313615685e-06,7.370743333012797e-06,4.082512987224618e-06,1.976128714886727e-06,5.408190190792084e-06,2.281107526869164e-06,9.129402315011248e-06,1.640063783270307e-05,1.1023165825463366e-05,1.2101691027055494e-05,1.7764410586096346e-05,1.6619102098047733e-05,9.535441677144263e-06,2.9447535325743956e-06,3.58071997652587e-06,2.080743342958158e-06,6.865469003969338e-06,2.3497325400967384e-06,2.931552444351837e-06,2.090825773848337e-06,2.2271931356954155e-06,6.818809197284281e-07,5.519627279682027e-07,5.050057438893418e-07,6.601209179279977e-07,7.605482323924662e-07,2.6073009848914808e-06,2.690406972760684e-06,5.914752364333253e-06,7.858120625314768e-06,3.6844032820226857e-06,3.346096718814806e-06,2.4190201202145545e-06,3.5088912682113005e-06,1.294561343456735e-06,1.5219163742585806e-06,2.394960120000178e-06,9.415215913577413e-07,2.6647035156202037e-06,2.3910827167128446e-06,8.572948786422785e-07,2.0337566297712328e-07,7.344705750256253e-07,6.643588221777463e-07,6.516563075820159e-07,7.50187268749869e-07,2.113330879183195e-07,1.722984848129272e-07,2.343931413406608e-07,2.1726333443439216e-07,6.727320851496188e-07,1.8017199465703015e-07,1.1610701022846115e-07,1.9324625100125559e-07,3.384946865025995e-07,3.5371496664993174e-07,1.3391215247793298e-07,8.230704651168708e-08,2.4110076424221916e-07,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.2151072951382957e-05,2.931326207544771e-06,3.6455594454309903e-06,2.122521891578799e-06,2.6792288281285437e-06,8.55830694490578e-06,6.2722983784624375e-06,4.619178071152419e-06,7.561218808405101e-06,4.56832094641868e-06,2.16901980820694e-06,3.338552232889924e-06,4.736080882139504e-06,3.8392076930904295e-06,2.6241766590828774e-06,4.0806203287502285e-06,5.95871915720636e-06,1.707796741357015e-06,7.842522791179363e-06,3.7518414046644466e-06,2.973012897200533e-06,1.8224703808300546e-06,1.3253815268399194e-05,7.266629381774692e-06,4.192009782855166e-06,3.1860158742347267e-06,1.9231936221331125e-06,1.0812801747306366e-06,1.3521784580916574e-07,9.653425792066628e-08,1.373425106976356e-07,2.129371949877168e-07,2.1359403490350815e-07,4.798839086106454e-07,1.6765101236160262e-06,2.643935204105219e-07,2.2215226636035368e-06,0.006627765949815512,0.0054054479114711285,0.010707858949899673,0.007762473076581955,0.013225278817117214,0.008689497597515583,0.00879478920251131,0.012547457590699196,0.3484427332878113,0.291220098733902,0.20361249148845673,0.09653332829475403,0.157387837767601,0.08753877133131027,0.05008244514465332,0.030675021931529045,0.014213759452104568,0.01371991541236639,0.0041295732371509075,0.0060599795542657375,0.00412798160687089,0.003464222652837634,0.005264769773930311,0.002786606550216675,0.001468438422307372,0.0016668763710185885,0.0023870887234807014,0.0028058839961886406,0.003361112903803587,0.0025117218028753996,0.0012903772294521332,0.0008234080160036683,0.0011264060158282518,0.0007119124056771398,0.0004958380595780909,0.0004870508564636111,0.0006191864958964288,0.00015140551840886474,0.0002252690464956686,0.0002551496436353773,0.0007397501030936837,0.0006744194542989135,0.0028939098119735718,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.344532506664109e-06,7.852676731090469e-07,6.700845460727578e-07,9.084382099899813e-07,4.469423856789945e-06,4.041057763970457e-06,1.7178963389596902e-05,1.692956720944494e-05,1.9077233446296304e-05,7.2499087764299475e-06,0.0004920520004816353,0.001260258606635034,0.0004433960421010852,0.0003231488517485559,0.00043260131496936083,5.0478160119382665e-05,1.759425322234165e-05,3.4629647416295484e-05,6.63390092086047e-05,0.00011060727410949767,0.0008072201744653285,0.0002635024720802903,0.0007670617778785527,0.0004802843905054033,8.361788786714897e-05,9.184794180328026e-06,8.99090082384646e-06,1.016287296806695e-05,1.3361316632654052e-05,2.1387408196460456e-05,0.0013263124274089932,0.0027741522062569857,0.0014406020054593682,0.0007938165217638016,0.000940288242418319,0.0011442505056038499,0.0007377683650702238,0.5855072736740112,0.3561716675758362,0.10677772015333176,0.0445815846323967,0.2088695764541626,0.229523167014122,0.23702305555343628,0.3242811858654022,0.2445320338010788,0.34140661358833313,0.21411263942718506,0.3494550585746765,0.5430063605308533,0.6455869078636169,0.4781157076358795,0.6083340644836426,0.3844858407974243,0.860173225402832,0.830215573310852,0.9031547904014587,0.8860436081886292,0.8851178288459778,0.8640844821929932,0.9185133576393127,0.9034022092819214,0.8565918207168579,0.8442986607551575,0.9089528918266296,0.9048445820808411,0.9295691847801208,0.8770332336425781,0.8598987460136414,0.8593721389770508,0.8862401843070984,0.8037045001983643,0.8520209193229675,0.5645474791526794,0.762981116771698,0.7960174679756165,0.8362889885902405,0.17339874804019928,0.21416571736335754,0.26732173562049866,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,7.649268241038953e-07,4.510511359967495e-07,2.451052978358348e-06,5.403861905506346e-06,1.4153584743326064e-05,3.1519405183644267e-06,9.473061254539061e-06,4.225883458275348e-06,3.036468569916906e-06,2.730011374296737e-06,2.7028759177483153e-06,7.58312262405525e-06,3.4045342545141466e-06,3.834887593257008e-06,5.073433840152575e-06,1.7436404959880747e-05,6.478392606368288e-06,1.389049521094421e-05,3.0350536690093577e-05,1.5635132513125427e-05,9.606118510419037e-06,1.1210131560801528e-05,6.0716134612448514e-05,6.75494666211307e-05,0.00015692772285547107,6.472363020293415e-05,6.016714178258553e-05,3.483764157863334e-05,6.30420254310593e-05,1.580811476742383e-05,4.401024852995761e-05,2.40873487200588e-05,3.0182049158611335e-05,0.0003007909399457276,0.00014791302965022624,0.0005526603781618178,0.0009064060286618769,0.0024921996518969536,0.0011279132449999452,0.002299648942425847,0.0018935702973976731,0.009900527074933052,0.10417972505092621,0.10705297440290451,0.08161135017871857,0.0955711305141449,0.11121430993080139,0.2821303904056549,0.29845720529556274,0.3814963698387146,0.47715410590171814,0.48668771982192993,0.0911281406879425,0.05847987160086632,0.08061046153306961,0.060959864407777786,0.060347530990839005,0.05629321187734604,0.06464910507202148,0.10240943729877472,0.042947813868522644,0.05163154751062393,0.06284219026565552,0.1258656233549118,0.16524413228034973,0.19321197271347046,0.2642751932144165,0.2411312460899353,0.1583980917930603,0.15363724529743195,0.16152290999889374,0.33466461300849915,0.25488951802253723,0.2797599732875824,0.2616322338581085,0.5094739198684692,0.47300824522972107,0.7494850754737854,0.6090089082717896,0.6117749810218811,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,2.7406773028815223e-07,6.539149239870312e-07,2.6670174975151895e-06,2.003546114792698e-06,1.5707751117588487e-06,4.861289539803693e-07,8.596562111051753e-07,1.6151132058439543e-06,1.3799202633890673e-06,2.4653847958688857e-06,5.2795244300796185e-06,5.37141704626265e-06,4.669416739488952e-06,7.768765044602333e-07,9.893132357774448e-08,6.848921429991606e-07,6.224967137313797e-07,4.032757772165496e-07,2.103925908158999e-06,1.0820052011695225e-05,1.7664746337686665e-05,4.36682348663453e-05,0.00010144057159777731,0.00021012980141676962,7.418590394081548e-05,5.5114796850830317e-05,1.4857580936222803e-05,7.028441177681088e-05,4.338443250162527e-05,2.7122438041260466e-05,3.149614349240437e-05,6.125865911599249e-05,9.204209163726773e-06,3.670257683552336e-06,1.0505564205232076e-06,1.3474826801029849e-06,3.735585551112308e-06,7.853313945815898e-06,1.8623097275849432e-05,8.241290743171703e-06,1.1070043910876848e-05,1.8353173800278455e-05,1.1532551070558839e-05,4.9911264795809984e-05,0.0002966568572446704,0.00020628028141800314,0.0004670203197747469,0.00041964920819737017,0.0008690431714057922,0.0005761930369772017,0.0018644692609086633,0.0006884799804538488,0.0006666696281172335,0.0006043237517587841,0.0014138843398541212,0.0014136242680251598,0.0016786856576800346,0.0006729417946189642,0.0004746534687001258,0.0009241466759704053,0.000439743249444291,0.002416989766061306,0.003273398382589221,0.005675368942320347,0.003485640976577997,0.02264396660029888,0.02614515647292137,0.0003822461876552552,0.0008251174003817141,0.0008300887420773506,0.0004933300078846514,0.0006142627680674195,0.0003898252034559846,0.000943115446716547,0.0027099528815597296,0.006346253678202629,0.003918980713933706,0.0032344628125429153,0.011359126307070255,0.03222649544477463,0.954092800617218,0.945635199546814
