explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.1274279333738377e-06,1.464664023842488e-06,2.269508172503265e-07,1.0999270898537361e-06,4.6623645175714046e-06,8.545853779651225e-05,5.408118158811703e-05,5.450845492305234e-05,5.196478377911262e-05,6.043235043762252e-05,0.0001458495098631829,0.00011190439545316622,7.443160575348884e-05,1.8830598492058925e-05,2.0744066659972304e-06,1.2935627182741882e-06,2.8465806281019468e-06,1.5869998151174514e-06,2.387420181548805e-06,3.56258254896602e-07,4.2297412505831744e-07,1.6206964801313006e-06,6.438653485929535e-07,5.634134367937804e-07,4.96129075600038e-07,1.0794040008477168e-06,1.1645087170109036e-06,1.1463763485153322e-06,1.6605296195848496e-06,3.286107244093728e-07,2.0838075442952686e-07,1.7983664690746082e-07,4.780837912221614e-07,9.522098025627201e-07,4.3629148649415583e-07,3.151481848817639e-07,2.906938902924594e-07,2.441965136767976e-07,4.127907402562414e-07,4.6015153998268943e-07,1.8428462453812244e-06,1.6263273892036523e-06,1.5333840792663977e-06,6.140710411273176e-07,7.127212029445218e-07,1.7985432521072653e-07,1.1075127304138732e-07,2.2913631880783214e-07,2.514311177037598e-07,4.57810045872975e-07,3.917485287274758e-07,7.99473582446808e-07,1.466305320718675e-06,3.0754679301026044e-06,7.558292963949498e-06,9.086292266147211e-06,7.542152161477134e-06,2.8293409286561655e-06,2.581892658781726e-06,5.675840384355979e-06,6.853850209154189e-06,2.4194852812797762e-05,1.833163514675107e-05,1.7251475583179854e-05,1.4235792150429916e-05,1.923390300362371e-05,2.127692823705729e-05,4.0012899262364954e-05,1.8680471839616075e-05,3.784169894061051e-05,2.574899554019794e-05,5.189448347664438e-05,2.9229440769995563e-05,2.805042458930984e-05,4.075689867022447e-05,1.474791224609362e-05,6.356035555654671e-06,1.7703465346130542e-05,1.520222122053383e-05,1.4757932149223052e-05,0.08630707114934921,0.03394823148846626
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.7294238407193916e-06,8.390632501686923e-06,6.765034868294606e-06,2.338525519007817e-06,4.584174348565284e-06,5.227075234870426e-06,2.5399833248229697e-05,6.127019150881097e-05,2.1604129869956523e-05,1.9563254681997932e-05,0.00015060443547554314,0.00019595831690821797,8.379079372389242e-05,5.253833660390228e-05,5.9140009398106486e-05,3.219571590307169e-05,1.0317181477148551e-05,4.650438768294407e-06,2.8493737772805616e-05,8.453347618342377e-06,5.185061127122026e-06,7.084659955580719e-06,9.510423296887893e-06,1.6543581295991316e-05,2.171187134081265e-06,3.6761764476977987e-06,1.3125338682584697e-06,2.794664624161669e-07,2.119378677889472e-06,3.90753302781377e-06,5.166392384126084e-06,1.3182204384065699e-05,1.0801367352542002e-05,1.0158256600334425e-06,1.1621119710980565e-06,1.6789072105893865e-06,2.3305299237108557e-06,8.944812179834116e-07,9.036075425683521e-07,9.477109415456653e-06,1.3044908882875461e-05,2.739835144893732e-05,1.2091247299395036e-05,2.889126517402474e-05,1.2571019397000782e-05,3.5133882192894816e-05,6.246926659514429e-06,3.146812377963215e-05,0.0001226131134899333,4.029234332847409e-05,5.0744463806040585e-05,3.674593608593568e-05,1.1010648449882865e-05,3.7084325867908774e-06,2.99819657811895e-06,7.050761041682563e-07,7.630927143509325e-07,9.597051757737063e-06,4.00549879486789e-06,9.445204341318458e-06,1.4779873254155973e-06,1.1753541002690326e-06,5.14949761054595e-06,9.89252498584392e-07,1.1805977919721045e-06,8.432658660240122e-07,3.756881028493808e-07,1.417690782545833e-07,2.926833531091688e-07,1.6482962905683962e-07,1.1132875243902163e-07,1.512212435272886e-07,2.1979138864480774e-07,5.075725653114205e-07,1.026139955229155e-07,4.1219703206252234e-08,2.8522064710045925e-08,2.2769810925638012e-08,4.7306052408657706e-08,2.1431810637295712e-07,0.8543716669082642,0.6189217567443848
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,7.543259562226012e-05,0.0001081100053852424,3.480950545053929e-05,2.0422417946974747e-05,6.530663540615933e-06,1.3037363714829553e-05,8.530434570275247e-06,8.337096005561762e-06,2.385924290138064e-06,5.393726496549789e-07,2.0940325384799507e-07,1.699354896800287e-07,4.5226408929011086e-07,1.4508246692912508e-07,1.8820652769591106e-07,2.0401427036631503e-07,1.2798558373106061e-06,1.065403353095462e-06,2.702731762838084e-07,4.057667126744491e-07,4.724056452687364e-07,5.136559479979041e-07,8.537226676708087e-06,3.154730393362115e-06,7.271611593751004e-06,1.864564728748519e-05,1.676445026532747e-05,0.0001897360198199749,3.902743264916353e-05,0.0001116264465963468,0.00010068894334835932,0.00025695303338579834,0.00029502931283786893,0.000261003035120666,0.0006934480043128133,0.0009292088798247278,0.0009557215380482376,0.07928909361362457,0.05364985018968582,0.01669926382601261,0.0028692346531897783,0.0072733438573777676,0.019322052597999573,0.03983939066529274,0.11152704060077667,0.014181572943925858,0.04157763719558716,0.020150328055024147,0.013347477652132511,0.013861901126801968,0.007843739353120327,0.08429724723100662,0.08682814985513687,0.2340352088212967,0.22444595396518707,0.3239557445049286,0.6647219657897949,0.5450807809829712,0.532333493232727,0.39013469219207764,0.36112135648727417,0.13495168089866638,0.10745488852262497,0.0981593057513237,0.06007792055606842,0.10123993456363678,0.0215607862919569,0.006280165631324053,0.010836577974259853,0.006142045371234417,0.016073986887931824,0.004194188397377729,0.0035146870650351048,0.004584497306495905,0.004576117731630802,0.006634197197854519,0.00849060993641615,0.009983228519558907,0.032543495297431946,0.010883059352636337,0.0355692058801651,0.3625369668006897
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,5.0520127842901275e-05,4.4197873648954555e-05,0.0011309878900647163,0.00012079243606422096,0.00010596119682304561,2.4788198061287403e-05,3.931616811314598e-05,6.638141258008545e-06,7.85092925070785e-06,3.404648794003151e-07,1.5552255945294746e-06,2.324627530470025e-06,6.100604821313027e-08,8.910827631325446e-08,2.706367183691327e-07,3.0907986001693644e-06,1.8193974256064394e-06,7.744533650111407e-05,2.8010757887386717e-05,1.996765422518365e-05,3.297336377272586e-07,3.8085595406300854e-06,7.766399221509346e-07,3.638504722403013e-06,1.0512092103454052e-06,6.4415312408527825e-06,2.5096711397054605e-05,2.064250838884618e-05,1.885046367533505e-05,3.295896385679953e-05,4.209937105770223e-05,2.608274735393934e-05,2.3028385840007104e-05,5.676722139469348e-06,3.7310545053514943e-07,3.7073025396239245e-06,6.906848852850089e-07,1.887012444967695e-06,2.877353381336434e-06,1.6622396287857555e-05,3.762868800549768e-05,2.910220246121753e-05,0.00011387202539481223,2.124167440342717e-05,0.0001510380971012637,0.00014767629909329116,4.690136120188981e-05,9.396196401212364e-05,0.004447891376912594,0.00347903766669333,0.004144026432186365,0.012721163220703602,0.015013177879154682,0.026424739509820938,0.02604963630437851,0.2725321054458618,0.12537242472171783,0.07347499579191208,0.10665146261453629,0.2533671259880066,0.001149205956608057,0.0009275783668272197,0.00048546434845775366,0.00031768882763572037,0.0004624766588676721,0.0004173348715994507,0.0005397546919994056,0.0006652081501670182,0.0004084981046617031,0.0022372708190232515,0.0005474115023389459,0.12574343383312225,0.10579700767993927,0.26997295022010803,0.0723624974489212,0.018538398668169975,0.017286796122789383,0.012272008694708347,0.0031440313905477524,0.0010794166009873152,0.9403198957443237,0.9352973699569702
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.218299025320448e-05,3.075828499277122e-05,0.00023513777705375105,0.00037906997022219,0.00048551708459854126,0.0012615128653123975,0.0001843952777562663,3.132499841740355e-05,5.541340669878991e-06,1.1735560292436276e-05,7.496782927773893e-05,1.5118069313757587e-05,4.754015662911115e-06,3.254633611504687e-06,2.003833287744783e-06,1.8040229406324215e-05,3.2890180591493845e-05,0.0003099435707554221,5.453338235383853e-05,2.0880015654256567e-05,5.8975878346245736e-05,6.008669515722431e-05,0.0002133170928573236,0.00011419025395298377,0.0002494841755833477,0.0003808431210927665,0.00018560027820058167,0.00016784746549092233,0.00038449547719210386,0.00033639484900049865,0.00047817069571465254,0.0016115594189614058,0.0007049425621517003,0.00048320088535547256,0.002724115503951907,0.004415741190314293,0.00396237475797534,0.0053688473999500275,0.0012687720591202378,0.0004108402645215392,0.0010855859145522118,3.724443740793504e-05,5.946510282228701e-05,1.7789807316148654e-05,2.7659341867547482e-05,2.373103598074522e-05,8.291800622828305e-05,0.0001364792842650786,7.948818529257551e-05,0.004887668881565332,0.013414307497441769,0.004687107168138027,0.004014689940959215,0.00042039883555844426,0.0001204694781336002,2.9442526283673942e-05,1.8810287656378932e-05,2.9671224183402956e-05,5.267804226605222e-06,4.409041866892949e-05,1.7476560969953425e-05,1.66988029377535e-05,2.946590757346712e-05,2.9157632525311783e-05,1.731752672640141e-05,5.651064839184983e-06,8.567239092371892e-06,7.871773959777784e-06,7.934896530059632e-06,1.6349165889550932e-05,3.262511017965153e-05,3.7250247260089964e-05,6.810720606154064e-06,1.580540083523374e-05,0.00011330591223668307,0.000390311615774408,0.000902489002328366,0.00028923284844495356,0.0042104641906917095,0.0690377801656723,0.6360928416252136,0.7828002572059631
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.895190118579194e-05,5.5790942496969365e-06,1.5804880604264326e-05,2.008837145694997e-05,5.4547890613321215e-06,4.241607030053274e-07,1.7724939880281454e-06,1.0284950349159772e-06,3.465958684500947e-07,1.9008564322575694e-07,2.816086350776459e-07,1.1362611758158891e-06,1.2117609458073275e-06,9.348550520371646e-07,1.4428600252358592e-06,4.4583993030755664e-07,8.101829962470219e-07,5.770962161477655e-06,4.586340764944907e-06,2.485163349774666e-06,7.695684871578123e-06,4.1689736463013105e-06,5.06775268149795e-06,2.961618747576722e-06,1.812631126085762e-06,4.947693923895713e-06,1.929577592818532e-06,9.018892342282925e-06,1.699637323326897e-05,1.0760907571238931e-05,1.2518433322838973e-05,1.2870724276581313e-05,1.1859864571306389e-05,7.489424206141848e-06,3.384677029316663e-06,3.1007361940282863e-06,1.5542219671260682e-06,3.88911166737671e-06,1.341838355983782e-06,1.5139318065848784e-06,9.438625738766859e-07,1.2146997505624313e-06,2.885494723159354e-07,2.57451404195308e-07,1.8633605236573203e-07,1.9159675446189794e-07,2.8619032832466473e-07,9.057492889041896e-07,8.859068998390285e-07,2.2797139536123723e-06,3.0549795155820902e-06,1.2280487453608657e-06,1.2128767821195652e-06,8.301390721499047e-07,1.1240520052524516e-06,4.4516770003610873e-07,4.299863292089867e-07,6.310900175776624e-07,2.7183392603546963e-07,8.287514674520935e-07,6.575427846655657e-07,2.2160996593356685e-07,5.533588876005524e-08,2.0751971874233277e-07,2.0895190289138554e-07,1.952185897380332e-07,2.7081921416538535e-07,6.469841196121706e-08,5.0916849403392916e-08,6.82814516039798e-08,5.9929462281616e-08,1.8223764186586777e-07,6.182676770549733e-08,4.157886124289689e-08,5.6691323635504887e-08,1.3089410799693724e-07,1.2571121033033705e-07,5.143977688248924e-08,2.397184672986441e-08,6.883990977257781e-08,0.023658061400055885,0.007474442012608051
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.585971040185541e-05,2.9583011382783297e-06,4.244478532200446e-06,2.085505457216641e-06,2.606894895507139e-06,1.1970459127041977e-05,9.579820471117273e-06,8.893904123397078e-06,8.905235517886467e-06,4.831824298889842e-06,2.940402055173763e-06,3.438207613726263e-06,4.281569999875501e-06,3.387411425137543e-06,2.5721390102262376e-06,3.454207899267203e-06,5.706565389118623e-06,1.561551698614494e-06,7.235455996124074e-06,3.297555394965457e-06,2.342773541386123e-06,1.1746056998163112e-06,7.568501132482197e-06,4.078824531461578e-06,2.8358385861793067e-06,2.4268838387797587e-06,1.357761561848747e-06,7.841236424610543e-07,1.1880606365366475e-07,6.62370354120867e-08,8.018820807365046e-08,1.0618050794164446e-07,8.735745637977743e-08,1.7970161536595697e-07,7.49584899040201e-07,1.0943759320980462e-07,8.548262826479913e-07,0.0012196695897728205,0.0008317734464071691,0.0021703308448195457,0.0015988288214430213,0.0019652536138892174,0.001230842201039195,0.001131070894189179,0.0017378184711560607,0.04749935492873192,0.05319805443286896,0.02690526284277439,0.011736949905753136,0.022103242576122284,0.009773088619112968,0.0060784765519201756,0.0037334426306188107,0.0012941033346578479,0.0013051684945821762,0.00028904431383125484,0.00038243914605118334,0.0003173288132529706,0.0002861381508409977,0.00028134597232565284,0.00018318301590625197,8.12652797321789e-05,9.443592716706917e-05,0.0001585772552061826,0.00021722087694797665,0.00025150144938379526,0.00015865977911744267,7.828671368770301e-05,5.473053897731006e-05,5.669106758432463e-05,3.6002420529257506e-05,2.605997542559635e-05,1.2483243153837975e-05,2.0184881577733904e-05,1.1435290616645943e-05,1.7556089005665854e-05,1.9223391063860618e-05,4.496549445320852e-05,4.5227014197735116e-05,0.00015297214849852026,0.8373129367828369,0.9475685358047485
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.1076668897658237e-06,8.230559274124971e-07,5.94063465086947e-07,1.1317542885080911e-06,4.300636192056118e-06,4.620429990609409e-06,1.296178834309103e-05,1.308355149376439e-05,2.0033556211274117e-05,4.629194336303044e-06,0.0004792173858731985,0.001010387553833425,0.0005637497524730861,0.00018886281759478152,0.00023700763995293528,2.0030876839882694e-05,7.710929821769241e-06,1.3987013517180458e-05,2.6581201382214203e-05,5.509005859494209e-05,0.0004705206083599478,0.0001171026160591282,0.00037662158138118684,0.00022391366655938327,4.082930172444321e-05,4.433290996530559e-06,4.021467702841619e-06,4.583569989335956e-06,6.947904239495983e-06,1.212183360621566e-05,0.0007971102022565901,0.0012706074630841613,0.0008713746792636812,0.0004575237981043756,0.0006174925365485251,0.0005673356936313212,0.00044555493514053524,0.36055588722229004,0.19356881082057953,0.04211551323533058,0.012205203995108604,0.06592115014791489,0.0920950397849083,0.09407909959554672,0.14439362287521362,0.0676627829670906,0.13135018944740295,0.0649094507098198,0.11342310905456543,0.24443191289901733,0.3046557307243347,0.173966184258461,0.25306349992752075,0.13428881764411926,0.56013423204422,0.5203658938407898,0.7619318962097168,0.7385151982307434,0.7494875192642212,0.6955116987228394,0.7723263502120972,0.7558677792549133,0.6606067419052124,0.6475973129272461,0.7658390998840332,0.7374715805053711,0.7609793543815613,0.6629058718681335,0.5901299118995667,0.6123183965682983,0.6449049115180969,0.43992260098457336,0.5398595929145813,0.24593661725521088,0.37004730105400085,0.3471156656742096,0.42766815423965454,0.02260526828467846,0.03225479647517204,0.022208321839571,0.2082185000181198,0.7491705417633057
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.958371846441878e-07,3.5760217542701866e-07,2.363045950914966e-06,5.2631107791967224e-06,1.4693983757751994e-05,3.5245693652541377e-06,1.4886211829434615e-05,5.666218385158572e-06,2.959186758744181e-06,1.8457209307598532e-06,2.208270643677679e-06,7.107452347554499e-06,4.520841230259975e-06,7.352289230766473e-06,6.600887900276575e-06,2.0590185158653185e-05,5.196548499952769e-06,8.785064892435912e-06,1.0492988621990662e-05,4.686571628553793e-06,2.7574919840844814e-06,2.23205097427126e-06,1.4170412214298267e-05,6.0458860389189795e-06,1.940277979883831e-05,5.921615866100183e-06,5.619166131509701e-06,4.115325737075182e-06,9.655745088821277e-06,2.3705676994723035e-06,5.162542038306128e-06,2.0283093817852205e-06,2.8958218081243103e-06,3.0266355679486878e-05,1.1495671060401946e-05,4.020000415039249e-05,5.690605394192971e-05,0.00017324060900136828,7.045990059850737e-05,0.00022076995810493827,0.0002478034293744713,0.0004176875518169254,0.005443219561129808,0.019481565803289413,0.017475031316280365,0.005356760695576668,0.010405662469565868,0.02747071534395218,0.0345933698117733,0.03908785432577133,0.08522076159715652,0.07613322883844376,0.0026445044204592705,0.0018587387166917324,0.0017904991982504725,0.000945399166084826,0.00041634446824900806,0.00029681078740395606,0.00025718717370182276,0.00039811822352930903,0.00011068587627960369,0.00010479698539711535,0.0001527557469671592,0.00027028724434785545,0.0001961695379577577,0.00024214357836171985,0.0004042864602524787,0.000369971472537145,0.0002485057630110532,0.0003628135600592941,0.0003842483856715262,0.0006062634638510644,0.0007253563380800188,0.0006221547373570502,0.0003904357727151364,0.0011367060942575336,0.0017804584931582212,0.004620871506631374,0.0010362932225689292,0.0004173564084339887,0.9951085448265076,0.9965139031410217
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.9195881861833186e-07,5.491001502377912e-07,3.862312041746918e-06,2.157953076675767e-06,7.459107109752949e-07,1.3084782324312982e-07,2.0539395961804985e-07,6.160346401884453e-07,4.329274077008449e-07,8.180455779438489e-07,1.8343021110922564e-06,3.1210972792905523e-06,1.804708517738618e-06,2.69327131263708e-07,3.060130993048915e-08,2.626197499466798e-07,2.091315280949857e-07,1.9710205378942192e-07,1.255013671652705e-06,8.53236997500062e-06,1.1523503417265601e-05,1.4786456631554756e-05,5.140220309840515e-05,0.0001124083501053974,4.4898064516019076e-05,3.6711706343339756e-05,5.561653324548388e-06,3.159638072247617e-05,1.7995082089328207e-05,1.1065123544540256e-05,1.610481740499381e-05,3.659336653072387e-05,3.647717448984622e-06,1.085498638531135e-06,2.9216968755463313e-07,4.927508712171402e-07,1.4621417676607962e-06,2.4212592961703194e-06,6.703892722725868e-06,2.4066318928817054e-06,2.964801979032927e-06,3.507687551973504e-06,1.961676389328204e-06,9.570907423039898e-06,4.376833749120124e-05,2.288006726303138e-05,5.502146450453438e-05,4.3764688598457724e-05,8.010355668375269e-05,5.7786473917076364e-05,0.0001372114202240482,4.84683841932565e-05,4.0923790947999805e-05,3.556544106686488e-05,8.230307139456272e-05,6.738572847098112e-05,7.045885286061093e-05,3.100189860560931e-05,2.6576888558338396e-05,4.602016633725725e-05,1.9073935618507676e-05,7.201190601335838e-05,0.00013139116344973445,0.0002091025817207992,0.00014904375711921602,0.0019781580194830894,0.0005509679322130978,3.3425014407839626e-05,5.943976793787442e-05,7.82715724199079e-05,4.53190368716605e-05,4.340659506851807e-05,3.6395216739038005e-05,5.5805183365009725e-05,0.00013272589421831071,0.0004440652555786073,0.00024457156541757286,0.0002277823950862512,0.0006228979327715933,0.0018383688293397427,0.954092800617218,0.945635199546814
