Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.5273231838364154e-05,8.143457671394572e-05,6.734092312399298e-05,3.036957059521228e-05,2.2702448404743336e-05,2.1360798200475983e-05,0.00012077340215910226,9.32714028749615e-05,3.767268935916945e-05,0.0003289920277893543,0.0002517999382689595,0.0001568521693116054,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.5419130906811915e-05,3.845898845611373e-06,3.689739514811663e-06,5.378210516937543e-07,4.738245351632031e-08,4.847774803806715e-08,1.0722494891979295e-07,1.807140250775774e-07,1.5089139537849405e-07,5.71574128116481e-06,4.135669087190763e-07,3.8280188618955435e-07,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,4.4815231376560405e-05,4.058645208715461e-05,3.9096135878935456e-05,2.2557942429557443e-05,4.6319082684931345e-06,2.508575107640354e-06,3.748240942513803e-06,1.9847709609166486e-06,9.229956049239263e-06,1.85259214049438e-05,2.8019712772220373e-06,2.9477250791387632e-06,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.349020905967336e-05,3.3492040529381484e-05,5.299759777699364e-06,1.2303572475502733e-05,6.308770025498234e-06,6.855956144136144e-06,5.296585368341766e-05,0.00015757011715322733,1.2861477443948388e-05,7.476943210349418e-06,4.244271167408442e-06,1.027547227749892e-06,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,7.57123707444407e-05,6.381716957548633e-05,5.216657882556319e-05,6.570645928150043e-05,8.905716822482646e-05,0.0003263372927904129,0.00032573717180639505,0.0002581817389000207,6.302732799667865e-05,2.7174828574061394e-05,5.550663627218455e-05,5.120102287037298e-05,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,3.063024632865563e-05,9.944690100383013e-05,7.675209053559229e-05,4.1421226342208683e-05,4.447854371392168e-05,4.6014756662771106e-05,1.9619888917077333e-05,2.7183905331185088e-06,1.520461523796257e-06,1.6504629911651136e-06,4.4999978854320943e-08,2.120552977658008e-08,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.4130153431324288e-05,1.7833739548223093e-05,9.179534572467674e-06,7.459485459548887e-06,1.354859250568552e-06,1.5643136919152312e-07,3.0682031137985177e-07,1.9554255104026197e-08,5.213604659104476e-09,1.2838165253103995e-10,2.149750155666652e-09,6.161012144900724e-09,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,5.59821528440807e-05,4.805928983842023e-05,2.194929948018398e-05,2.953062539745588e-05,1.1090355656051543e-05,7.760596417938359e-06,7.740912224107888e-06,2.1649125301337335e-06,4.4064649955544155e-06,1.1390157851565164e-05,9.224007044394966e-06,2.400079210929107e-05,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.4868819511757465e-06,5.907605100219371e-06,4.0045392779575195e-07,6.879144507365709e-07,1.3867957022739574e-06,2.2016358798282454e-06,4.682863163907314e-08,5.1025583758246285e-09,5.469295571991495e-10,8.847541026636013e-14,1.4481921351949378e-15,2.0761143455436115e-14,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.9913135222159326e-05,2.188490361731965e-05,1.2120369319745805e-05,2.32250640692655e-05,4.496818291954696e-05,7.67336314311251e-05,0.0002751058782450855,2.9270820959936827e-05,3.315523645142093e-05,5.2427614718908444e-05,4.2760562791954726e-05,3.220765393052716e-06,4.707958964900172e-07,1.0843669770110864e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,6.357995061989641e-06,5.843330654897727e-05,1.3492689504346345e-05,3.3244599762838334e-05,2.4231794668594375e-05,1.6923650036915205e-05,5.2685700211441144e-05,2.099764606100507e-05,2.6726978830993176e-05,3.0116509606159525e-06,4.087001457264705e-07,1.5675415454552422e-07,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.5862769942032173e-05,4.110094596398994e-05,8.08422191767022e-06,1.6588630387559533e-05,5.359200440580025e-05,4.156037903157994e-05,2.30096593440976e-05,1.3938026313553564e-05,4.06332810598542e-06,0.00010026503150584176,0.00012707397399935871,8.92552052391693e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,3.097030639764853e-05,8.727668318897486e-05,4.152107794652693e-05,5.212080941419117e-05,5.280492769088596e-05,4.2261366616003215e-05,1.973675171029754e-05,7.39736424293369e-05,2.3664924810873345e-05,5.4687552619725466e-05,0.00010205240687355399,0.0001784990745363757,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,2.8289403417147696e-05,1.8367471056990325e-05,2.0097902961424552e-05,0.00034145897370763123,7.252925570355728e-05,0.00022770343639422208,0.00017773521540220827,5.6575965572847053e-05,4.3633615860017017e-05,2.0315059373388067e-05,2.3486209101974964e-05,4.738569998608e-07,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,2.9464924864441855e-06,1.4518409443553537e-05,1.8034015738521703e-05,1.9203942429157905e-05,2.4102904717437923e-05,1.8520109733799472e-05,1.2693411008513067e-05,9.438276902073994e-05,4.022167922812514e-05,0.0001343015319434926,2.5895020371535793e-05,1.6165492979780538e-06,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,2.3976914235390723e-05,1.4276101865107194e-05,1.112346762965899e-05,1.974872066057287e-05,1.438933213648852e-05,9.89005457086023e-06,2.865133637897088e-06,2.7575336503105063e-07,2.156990746016163e-07,3.143991307297256e-06,1.703479711068212e-06,7.151253953452397e-07,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,1.4412365089810919e-05,7.790798917994834e-06,7.973726496857125e-06,7.2186689976661e-06,1.0654340258042794e-05,1.0502111763344146e-05,1.2852113286498934e-05,1.514224277343601e-05,1.919586975418497e-05,8.596549741923809e-05,7.257487595779821e-05,0.00010652410855982453,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,4.1351173422299325e-05,0.00016515451716259122,0.0005973391234874725,0.0003662672243081033,0.00025763065787032247,0.00030122589669190347,0.0001470148708904162,0.0002293474826728925,4.930146678816527e-05,0.00012523410259746015,8.356315083801746e-05,4.463519417186035e-06,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,1.0577893590379972e-05,2.090766247420106e-05,1.2178947145002894e-05,2.001850589294918e-06,1.049226966642891e-06,3.0831316166768374e-07,6.304901489784243e-07,2.467504600645043e-08,9.538109679851914e-08,6.000792609484051e-07,6.364188607221877e-07,1.1664833436952904e-05,0.00010031083365902305,0.00010867132368730381
