Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,3.858540367218666e-06,1.3365621498451219e-06,5.942246730228362e-07,1.134188664764224e-06,4.311314683036471e-07,5.494529773386603e-07,1.0019955425377702e-06,1.7870158899313537e-06,1.7478215568189626e-06,6.793177817598917e-06,2.4670862330822274e-06,4.587339844874805e-06,1.3692593711311929e-05,4.609546067513293e-06,4.044670276925899e-06,2.2740684926247923e-06,3.0872774914314505e-06,1.2742560784317902e-06,1.3545580259233247e-05,8.724450708541553e-06,1.8146263300877763e-06,4.8072452045744285e-06,1.1033783266611863e-05,7.279609235411044e-06,6.1004240706097335e-05,4.151699977228418e-05,3.4208391298307106e-05,6.994644354563206e-05,0.00012038002023473382,2.389542351011187e-05,0.0006872514495626092,0.0008999778074212372,0.0016841195756569505,0.0009616920142434537,0.0006996893207542598,0.0008835674962028861,0.0003191123832948506,0.05379133298993111,0.027098441496491432,0.015224841423332691,0.004904162138700485,0.0075850337743759155,0.7210237383842468,0.7290709018707275,0.593494176864624,0.5146073698997498,0.4358832836151123,0.340816468000412,0.38893744349479675,0.25674718618392944,0.24345602095127106,0.25877252221107483,0.2609393894672394,0.15520481765270233,0.0679234191775322,0.1045517548918724,0.10654241591691971,0.18213479220867157,0.13258154690265656,0.24439193308353424,0.1322060227394104,0.1187252402305603,0.09494977444410324,0.10623342543840408,0.11853520572185516,0.09501179307699203,0.13239946961402893,0.09479734301567078,0.06131231412291527,0.03912029787898064,0.03347104787826538,0.034483667463064194,0.05398228019475937,0.04598446190357208,0.061406210064888,0.04909047111868858,0.07539469748735428,0.05247277021408081,0.026062920689582825,0.016857989132404327,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.713698847855994e-07,2.3463060472295183e-07,1.4994531738921069e-05,2.8184419988974696e-06,3.338291435284191e-06,4.7776579776837025e-06,1.2950771406394779e-06,3.533375092956703e-06,3.986920546594774e-06,5.754500307375565e-06,7.5538118835538626e-06,5.266867901809746e-06,8.397010788030457e-06,8.60140335134929e-06,5.511425115400925e-06,8.137558324960992e-06,2.9087852453812957e-05,1.7064041458070278e-05,5.7923571148421615e-06,5.550444984692149e-05,4.1048704588320106e-05,5.550077912630513e-05,1.6132526070578024e-05,3.85205839847913e-06,7.1731665229890496e-06,5.764751676906599e-06,3.991160156147089e-06,8.160155630321242e-06,5.703445822291542e-06,5.8602677199814934e-06,2.3918619262985885e-06,1.0632567182256025e-06,2.0124391539866338e-06,7.100956622707599e-07,2.331872366312382e-07,4.910855295747751e-07,2.2816995226548897e-07,1.2165593261670438e-06,1.5570557252431172e-06,8.005089284779388e-07,3.0983894703240367e-06,2.2763026663596975e-06,7.000630262155028e-07,9.63787897489965e-07,9.90062289929483e-07,8.626886938145617e-07,4.895327947451733e-07,4.1735663103281695e-07,2.6953892984238337e-07,1.5757173343899922e-07,4.190546931681638e-08,4.4338687388290055e-08,6.3254042004246e-08,6.758502735237926e-08,1.3958261213531387e-08,6.94170365633795e-09,2.851343383625249e-09,3.015093286151682e-09,7.080645514356831e-10,4.931420272136222e-10,7.741053908993933e-10,4.4505626961566236e-10,2.0286658464208074e-10,1.4106722734386068e-10,2.1907825553668658e-10,1.7552204134574367e-10,4.978039508385379e-11,3.4431388296063403e-11,2.5244778489863506e-11,2.1564793353801015e-11,3.559502692596084e-11,1.8757294328874963e-10,9.942522360972816e-10,2.114845010225963e-08,4.8457405199542336e-08,3.928186913526588e-07,3.2649600711920357e-07,1.9476150555419736e-05,6.002871032251278e-06,4.706616437033517e-06,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.6870071704033762e-06,2.2561667378795391e-07,4.17984296063878e-07,3.551740519469604e-07,1.1848580925288843e-06,2.0083320123376325e-05,2.1514147192647215e-06,9.21720527458092e-07,3.6808430650125956e-06,3.794940994339413e-06,4.038499810121721e-06,1.136260834755376e-05,4.801196155312937e-06,1.3009058648094651e-06,5.193197125663573e-07,1.6877187363206758e-06,8.276102562376764e-06,6.893782483530231e-06,6.318715804809472e-06,1.1817491213150788e-05,2.875140353353345e-06,3.842641490336973e-06,1.4951657476558466e-06,6.2862068261893e-06,3.240111936975154e-06,2.488620793883456e-06,3.742240551218856e-06,1.7849550204118714e-05,1.6527594198123552e-05,8.786621037870646e-05,1.7132724678958766e-05,2.4034216039581224e-05,3.4975495509570464e-05,2.3364344087895006e-05,2.7140351448906586e-05,4.709948188974522e-05,1.203661577164894e-05,2.1772157197119668e-05,8.257696026703343e-05,5.20180728926789e-05,3.619788185460493e-05,0.00012498906289692968,7.149758312152699e-05,7.198804087238386e-05,6.441789446398616e-05,5.801937368232757e-05,1.8908320271293633e-05,1.766206150932703e-05,1.3815144484397024e-05,5.9350945775804576e-06,3.3336698379571317e-06,4.922605057799956e-06,4.8011611397669185e-06,4.640955921786372e-06,3.599491265049437e-06,4.889527644991176e-06,1.0966477020701859e-05,3.3074497878260445e-06,3.0330843401316088e-06,3.853544058074476e-06,2.4763996862020576e-06,3.046207211809815e-06,4.473267381399637e-06,4.6221953198255505e-06,6.668613877991447e-06,8.20099921838846e-06,4.585447186400415e-06,6.380011200235458e-06,7.3055502980423626e-06,6.502702490251977e-06,9.502005923422985e-06,1.2872714250988793e-05,1.0669167750165798e-05,6.304210728558246e-06,9.698465873952955e-06,1.2080390661139973e-05,7.454317710653413e-06,3.091181497438811e-05,0.00010062641376862302,0.0007827599183656275,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,3.87915952160256e-06,1.716888505143288e-06,1.0552374760663952e-06,2.609306477552309e-07,2.413150639313244e-07,1.5345820258971798e-07,2.5771544187591644e-07,4.952357244292216e-07,1.566917973150339e-07,1.949093757502851e-07,2.126013356473777e-07,2.3531903536877508e-07,1.324584673056961e-07,5.628008921121364e-07,3.174969833708019e-07,9.25675692542427e-07,6.973543236199475e-07,2.160019505481614e-07,3.530497281190037e-07,1.8947427804505423e-07,1.550533710314994e-07,4.4118274900029064e-07,1.9792153125308687e-06,3.079615282786108e-07,1.4560974648247793e-07,1.6991748452710453e-07,8.16713594531393e-08,3.79584754739426e-08,1.169143075685497e-07,1.0388115612158799e-07,3.5447405934974086e-06,3.885347268806072e-06,1.0250898412778042e-05,4.120351150049828e-06,1.3836381640430773e-06,8.664900406074594e-07,2.99281259685813e-06,2.854468448276748e-06,5.883308404008858e-06,4.4677955884253606e-05,6.288438726187451e-06,1.3388979596129502e-06,4.4859723402623786e-07,6.432281338675239e-07,4.540198688118835e-07,5.374370743993495e-07,7.320490169604454e-08,7.776849741958358e-08,5.3379409337139805e-08,5.998018082209455e-08,3.595653197407955e-08,2.605323956572647e-08,5.397498625825392e-08,2.0440296566448524e-08,4.289604227381005e-09,2.677338351020353e-09,7.290529069337026e-09,7.296192983119454e-09,7.534703527767306e-09,1.0707382536168097e-08,1.3933450837555483e-08,1.3530460307720205e-08,8.734360790185747e-09,1.0384053616974143e-08,8.496785497413839e-09,6.667953300620866e-09,1.0070822398233759e-08,1.7474636848646696e-08,2.7454939655058297e-08,2.0946997025816927e-08,3.0666225114828194e-08,4.145151422108029e-08,5.7369760497749667e-08,1.1428131330148972e-07,1.4597276276617777e-07,4.6390806573981536e-07,6.639258458562836e-07,2.130342409145669e-06,2.737384193096659e-06,8.805434390524169e-07,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.1125737273687264e-06,4.533424089459004e-07,5.681246193489642e-07,3.194990227939343e-08,5.136994829513242e-08,4.841947642830746e-08,3.143491511536922e-08,3.01415994385934e-08,1.4737305775724963e-07,2.1968435248709284e-07,9.257743727175693e-08,3.8062276530581585e-07,5.316479132488894e-07,2.61924611777431e-07,1.7392544293670653e-07,2.687888525088056e-07,9.549086144033936e-07,2.2238309611566365e-06,2.272357960464433e-06,7.661254130653106e-06,2.538308081057039e-06,1.2337701491560438e-06,3.48401812289012e-07,3.6962961758035817e-07,4.453301585272129e-07,1.6047113149397774e-06,6.602328426197346e-07,2.8450126592360903e-06,1.5024382946648984e-06,7.689410495004267e-07,3.1721330628897704e-07,3.648624442575965e-07,6.807237014072598e-07,1.0435269359732047e-06,6.132407293080178e-07,1.901248651847709e-06,9.492702588431712e-07,1.8319650507692131e-06,1.4999291124695446e-06,9.982474011849263e-07,1.3872214594812249e-06,1.1084657671744935e-06,2.8817885322496295e-06,3.1016666071082e-06,2.298454319316079e-06,2.50850644079037e-06,2.5046699647646165e-06,3.3326036827929784e-06,8.721369340491947e-06,9.650928404880688e-06,9.235416655428708e-06,1.1013832590833772e-05,6.337943887047004e-06,1.0780088814499322e-05,9.724828487378545e-06,7.446517702192068e-05,8.563502342440188e-05,6.137658056104556e-05,9.238897473551333e-05,7.75942753534764e-05,0.0001761266466928646,0.00043104495853185654,0.00034117026370950043,0.0002836344938259572,0.00017838737403508276,0.0002724398800637573,0.00028157461201772094,0.00023678920115344226,0.00021390555775724351,0.00014084255963098258,0.0003101833863183856,0.0004741462180390954,0.0003372386272531003,0.0006939472514204681,0.0005577788106165826,0.00034470396349206567,0.00036868490860797465,0.0013494803570210934,0.003113290062174201,0.0004515917971730232,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,7.70222904975526e-05,9.347095328848809e-06,7.478846328012878e-06,8.006153620954137e-06,2.0065659555257298e-05,4.3520922190509737e-05,5.565719220612664e-06,2.375866642978508e-06,5.369502559915418e-06,4.379728125059046e-06,7.192242605924548e-07,2.7705380034603877e-06,1.1476360668893903e-05,3.554363956936868e-06,2.296825641678879e-06,4.525212716544047e-06,2.718972427828703e-05,4.09688291256316e-05,7.063954399200156e-05,5.990394492982887e-05,1.3877263882022817e-05,6.252519597182982e-06,3.0054611670493614e-06,3.187972652085591e-06,1.6176551071112044e-05,2.574065547378268e-05,5.950829654466361e-05,1.8481781808077358e-05,4.5529970520874485e-05,7.772091339575127e-05,0.00010293228115187958,6.536149157909676e-05,8.50027718115598e-05,6.829151971032843e-05,0.00010158423538086936,7.080935756675899e-05,4.083029125467874e-05,7.730250945314765e-05,6.71449743094854e-05,4.897980761597864e-05,2.4546807253500447e-05,4.990251545677893e-05,1.584054552949965e-05,1.9151011656504124e-05,1.6621565009700134e-05,1.7505381038063206e-05,1.1892781913047656e-05,1.0039111657533795e-05,7.404195457638707e-06,9.412575309397653e-06,1.0143096005776897e-05,1.3328906788956374e-05,1.261851048184326e-05,1.0096876394527499e-05,9.349236279376782e-06,8.569032615923788e-06,7.705923962930683e-06,3.7476711440831423e-06,2.8383519747876562e-06,4.6948921408329625e-06,3.6554483813233674e-06,2.81662119050452e-06,8.415262527705636e-06,6.407885848602746e-06,8.926965165301226e-06,4.143381374888122e-06,4.259196884959238e-06,5.005553248338401e-06,4.316669219406322e-06,3.8825291994726285e-06,2.951964916064753e-06,4.423603058967274e-06,2.981335001095431e-06,4.679337507695891e-06,4.011701548733981e-06,2.59802050095459e-06,2.684280389075866e-06,5.735479135182686e-06,1.3604366358777042e-05,1.639445690670982e-05,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.226317272084998e-05,3.3023927244357765e-05,7.347510108957067e-05,5.144941951584769e-06,7.136378371797036e-06,1.5385952565338812e-06,6.122556897025788e-07,1.189090312436747e-06,1.9268682081019506e-06,5.239244273980148e-07,1.3719749404117465e-05,2.1971472961013205e-05,0.0001478483172832057,2.296156708325725e-05,2.102417784044519e-05,3.757015065275482e-06,5.668041012540925e-06,6.5320155044901185e-06,1.9785242329817265e-05,1.610673643881455e-05,3.485208253550809e-06,1.853738103818614e-05,1.1193615137017332e-05,2.893334203690756e-05,1.620552552594745e-06,4.659921160055092e-06,7.290389021363808e-07,3.3134506338683423e-07,8.464342613478948e-07,3.4737982446131355e-07,1.0524937579248217e-06,1.4649402828581515e-06,3.0863013762427727e-06,5.629289717035135e-06,1.59978924330062e-06,1.3153145346223027e-06,3.610675548770814e-06,1.6405917904194212e-06,9.773474403118598e-07,9.975449302146444e-07,7.762153586554632e-07,8.867366886988748e-06,4.034590801893501e-06,2.3150842025643215e-06,1.3753719940723386e-06,3.3927692584256874e-06,2.0843001493631164e-06,3.852526788250543e-06,3.8057976325944765e-06,4.298752173781395e-06,2.042966798398993e-06,2.9655511752935126e-06,1.8886706811827025e-06,2.521351234463509e-06,2.2010706288710935e-06,8.999280112220731e-07,4.0610396467855026e-07,3.965369899106008e-07,3.3096731044679473e-07,2.280335849036419e-07,1.5128532027119945e-07,1.7658928186392586e-07,3.211740988717793e-07,4.878083927906118e-07,6.064933018024021e-07,1.6634122346204094e-07,1.042260606709533e-07,8.850438604213196e-08,1.3548392985285318e-07,1.2653492831304902e-07,6.5678861460583e-08,5.70166029945085e-08,8.806544826711615e-08,1.8471767759820068e-07,1.5532486941083334e-07,2.8856800327048404e-07,1.9241274173964484e-07,4.586620718782797e-07,1.9692046748787106e-07,1.8585892291866912e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,4.887510840489995e-06,6.339019819279201e-06,2.2645435819868e-06,9.091014362638816e-06,5.754936864832416e-06,9.265867220165092e-07,6.347064527290058e-07,1.6930498532019556e-06,4.196401732770028e-06,5.813643383589806e-06,3.520675306845078e-07,3.4155541470681783e-06,3.112725244136527e-05,1.5673434972995892e-05,7.842502964194864e-05,5.441577377496287e-05,6.925236812094226e-05,4.887779869022779e-05,0.0001879512274172157,0.0006960416794754565,0.0003055863198824227,0.00047584722051396966,4.678305231209379e-06,3.810590101238631e-07,6.194331376718765e-07,6.661616112069169e-07,5.016019031245378e-07,8.888798674888676e-07,1.20327865715808e-06,1.0890005341934739e-06,3.697808779179468e-06,6.988166205701418e-06,2.1950954760541208e-05,6.841260073997546e-06,2.6265020096616354e-06,4.304098638385767e-06,5.891017735848436e-06,1.8520732965043862e-06,2.6504335437493864e-06,5.942741267972451e-07,1.9447520571702626e-06,4.708190317614935e-06,1.1402790960346465e-06,4.4437723545343033e-07,2.023133731654525e-07,2.2282517875282792e-07,2.5199139486176136e-07,1.5875482972660393e-07,3.277852158589667e-07,2.96251300824224e-07,2.0827948787882633e-07,1.85354011250638e-07,1.7278338759751932e-07,6.012241442476807e-07,7.741972467556479e-07,1.3762064554612152e-06,3.1691938602307346e-06,3.702366257130052e-06,4.5596807467518374e-06,8.972203431767412e-06,3.4504435461713e-05,6.879540160298347e-05,5.802465238957666e-05,0.00011707947123795748,0.0002409161243122071,0.006966510787606239,0.002216100925579667,0.0020589567720890045,0.005539471749216318,0.0030306277330964804,0.019070738926529884,0.43964529037475586,0.4424283504486084,0.6873064637184143,0.7229757308959961,0.7297011017799377,0.789002537727356,0.9555343389511108,0.7659409046173096,0.9461577534675598,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.597029490265413e-06,2.405117811576929e-07,3.576881724143277e-08,4.635476358316737e-08,2.438123090087174e-07,4.5898670464339375e-07,4.324332536498332e-08,4.583246848710587e-08,1.7728655166138196e-07,9.954989366178779e-08,1.5656836183097766e-07,1.7983582267788734e-07,5.994541396603381e-08,7.864920803513087e-08,5.715000384043378e-08,5.6366211254044174e-08,1.136557230552171e-07,8.503755566380278e-08,2.3016329464553564e-07,2.56724888458848e-07,2.522093325296737e-07,8.472066497233754e-07,4.866612357545819e-07,1.0322676189389313e-06,6.673318239336368e-06,2.74881926998205e-06,4.420517996095441e-07,3.423724024287367e-07,3.2514705594621773e-07,9.818837725106278e-07,5.448604838420579e-07,3.8090104226284893e-07,3.1702458613835915e-07,7.831532116142625e-07,6.58668568576104e-07,2.0624236185540212e-07,2.1779567305202363e-07,6.464706530096009e-07,5.227053065937071e-07,4.1228375380342186e-07,5.202218744670972e-07,9.000463592201413e-07,2.1494104657904245e-05,2.7837781090056524e-05,4.1245060856454074e-05,2.6353232897236012e-05,2.309147203050088e-05,1.7773480067262426e-05,4.4591095502255484e-05,3.2175717933569103e-05,3.0442890420090407e-05,4.064973472850397e-05,1.591980253579095e-05,2.0763030988746323e-05,1.571960274304729e-05,8.141900252667256e-06,7.143499715311918e-06,6.585517439816613e-06,7.729667231615167e-06,5.323059667716734e-06,4.290918241167674e-06,2.846868483175058e-06,4.064021595695522e-06,2.3756806513119955e-06,8.239952080657531e-07,6.775501901756797e-07,8.90428680122568e-07,8.041411660997255e-07,1.7397766214344301e-06,3.061791403524694e-06,4.937871381116565e-06,7.808252121321857e-06,8.03667808213504e-06,1.1322214049869217e-05,9.70634755503852e-06,7.298239324882161e-06,5.060249463895161e-07,2.0860666438693443e-07,1.9364883030448254e-07,1.4489855004740093e-07,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.7669541421128088e-06,7.865641237003729e-06,2.9847394671378424e-06,9.90477274172008e-05,1.1874930351041257e-05,0.00018289894796907902,0.00012167361273895949,0.00012935709673911333,1.8406890376354568e-05,7.479220948880538e-05,7.957642083056271e-05,1.0301145266566891e-05,4.504301159613533e-06,1.7237471183761954e-05,2.4270823359984206e-06,1.5554834362774272e-06,7.337640113291855e-07,7.5805962751474e-07,1.110863195208367e-06,2.9368165996856987e-06,3.112178455921821e-05,2.6408231860841624e-05,3.4832955861929804e-06,4.654772965295706e-06,6.0855627452838235e-06,1.4752519746252801e-05,1.1691933650581632e-05,3.935159838874824e-06,3.5901950923289405e-06,2.6407949462736724e-06,2.560810798968305e-06,1.2892936638309038e-06,4.000397666459321e-07,2.2633652463355247e-07,3.6004780668008607e-07,3.6754274788108887e-06,3.259026925661601e-06,2.150195541616995e-06,2.0308743842178956e-06,3.4517590847826796e-06,2.2759804778615944e-06,3.7003685520176077e-06,1.2715370758087374e-05,1.6440966646769084e-05,2.9848713893443346e-05,3.0280214559752494e-05,1.3527742339647375e-05,2.1438019757624716e-05,1.5205890122160781e-05,1.1450265446910635e-06,1.6331448478013044e-06,1.781643959475332e-06,5.244551175564993e-06,2.602003405627329e-06,1.509427784185391e-05,1.868847175501287e-05,5.404508556239307e-05,8.737359166843817e-05,0.00010415285942144692,8.900771354092285e-05,7.276832184288651e-05,7.768117939122021e-05,9.933368710335344e-05,8.841014641802758e-05,9.632316505303606e-05,6.62320526316762e-05,7.336503767874092e-05,5.815873373649083e-05,7.127872231649235e-05,8.480049291392788e-05,0.00011833591997856274,0.0001210267873830162,0.000108620326500386,0.00013125110126566142,0.00014577980618923903,0.00022685974545311183,0.00020571827189996839,0.00016568019054830074,0.0002481573901604861,0.0002452331827953458,7.766246199025773e-06,4.225887096254155e-05
