Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,4.091215942025883e-06,1.4531619854096789e-06,6.513226367133029e-07,1.2385854688545805e-06,4.457743614239007e-07,5.625101380246633e-07,1.034003730637778e-06,1.7979342601393e-06,1.751061518007191e-06,6.999041033850517e-06,2.5342080789414467e-06,4.776667537953472e-06,1.4140588064037729e-05,4.848494427278638e-06,4.184044428257039e-06,2.388659140706295e-06,3.2414222914667334e-06,1.329956148765632e-06,1.4162103980197571e-05,9.032693014887627e-06,1.8959339058710611e-06,4.967802851751912e-06,1.1350067325111013e-05,7.677007488382515e-06,6.45965410512872e-05,4.265848838258535e-05,3.520800601108931e-05,7.402121991617605e-05,0.00012192998110549524,2.454254172334913e-05,0.0006944439373910427,0.0009376296657137573,0.0016985252732411027,0.0009719884255900979,0.0007036897004581988,0.0009204396046698093,0.00033233052818104625,0.05734802037477493,0.027319204062223434,0.01631808467209339,0.005244995933026075,0.008137413300573826,0.7348953485488892,0.7429533004760742,0.5802862644195557,0.5458243489265442,0.4380928575992584,0.3423471450805664,0.3781515061855316,0.2614576518535614,0.2392842173576355,0.2536906599998474,0.2650713324546814,0.15714271366596222,0.07208302617073059,0.10484644770622253,0.09523116797208786,0.1643069088459015,0.11889542639255524,0.24446068704128265,0.13224127888679504,0.11876947432756424,0.09498410671949387,0.09499715268611908,0.11856900155544281,0.08484620600938797,0.11877714842557907,0.09483479708433151,0.058242883533239365,0.039408259093761444,0.030311334878206253,0.03501223400235176,0.055400580167770386,0.04773898422718048,0.05845370143651962,0.04992831125855446,0.07893604040145874,0.054864756762981415,0.02680664323270321,0.0182789359241724,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.8221106163073273e-07,2.314181415385974e-07,1.4815764188824687e-05,2.736905571509851e-06,3.270451770731597e-06,4.6398231461353134e-06,1.2729821037282818e-06,3.4545107610028936e-06,3.945498065149877e-06,5.700190286006546e-06,7.530868060712237e-06,5.34119681105949e-06,8.387498382944614e-06,8.684663953317795e-06,5.476248588820454e-06,8.091073141258676e-06,2.922205749200657e-05,1.713393794489093e-05,5.838111064804252e-06,5.5328415328403935e-05,4.165119753452018e-05,5.522594437934458e-05,1.6392821635236032e-05,3.874930825986667e-06,7.333108442253433e-06,5.866858828085242e-06,4.119477125641424e-06,8.321848326886538e-06,5.857169071532553e-06,6.118236342445016e-06,2.49823642661795e-06,1.1380394653315307e-06,2.1153693978703814e-06,7.48849402043561e-07,2.459459551573673e-07,5.200839723329409e-07,2.4071869120234624e-07,1.321221702710318e-06,1.6864157714735484e-06,8.613124578005227e-07,3.4075530948030064e-06,2.4893017780414084e-06,7.707794225098041e-07,1.0720748377934797e-06,1.084033783627092e-06,9.375462468597107e-07,5.370458211473306e-07,4.5438952156473533e-07,2.93709348397897e-07,1.7338216196094436e-07,4.587647950415885e-08,4.66203466942261e-08,6.758654791383378e-08,7.242124411277473e-08,1.570751173574081e-08,7.350445585529997e-09,3.2582889719634522e-09,3.3177138814011187e-09,8.46548220412302e-10,5.989336804290701e-10,8.551247487886826e-10,4.897125482905551e-10,2.486900407827619e-10,1.738612587232069e-10,2.4165838774514725e-10,1.94311081114229e-10,5.4687122885699324e-11,3.912261833938224e-11,3.089550837387378e-11,2.5412819418257904e-11,3.911327511874063e-11,2.2773738450609926e-10,1.207046906870346e-09,2.5656227364834194e-08,6.150477105393293e-08,4.899051759821305e-07,4.0985327132148086e-07,2.5413617549929768e-05,8.126901775540318e-06,6.176305760163814e-06,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.7895545170176774e-06,2.398413698756485e-07,4.3131649363203906e-07,3.712603984240559e-07,1.1784709386120085e-06,1.973490543605294e-05,2.109447677867138e-06,9.108867402574106e-07,3.5931791444454575e-06,3.6830133467447013e-06,3.933693733415566e-06,1.1193123100383673e-05,4.737505605589831e-06,1.266545496036997e-06,5.161276703802287e-07,1.684148173808353e-06,8.140602403727826e-06,6.834283794887597e-06,6.225970537343528e-06,1.1807840564870276e-05,2.882727130781859e-06,3.8002990550012328e-06,1.5227719813992735e-06,6.345734618662391e-06,3.290238282716018e-06,2.553065314714331e-06,3.86935107599129e-06,1.825212166295387e-05,1.6913518265937455e-05,8.847084973240271e-05,1.810935282264836e-05,2.5004510462167673e-05,3.6388039006851614e-05,2.431041866657324e-05,2.830489211191889e-05,4.922263906337321e-05,1.2717442587018013e-05,2.2280964913079515e-05,8.59764768392779e-05,5.398936627898365e-05,3.694180122693069e-05,0.00012953471741639078,7.42070988053456e-05,7.478060433641076e-05,6.911154923727736e-05,6.022886009304784e-05,1.9696237359312363e-05,1.860314660007134e-05,1.4391856893780641e-05,6.196709364303388e-06,3.559075366865727e-06,5.257224074739497e-06,5.0764588195306715e-06,4.9038017095881514e-06,3.747848495549988e-06,5.118464741826756e-06,1.1956669368373696e-05,3.540543957569753e-06,3.293584995844867e-06,4.08974710808252e-06,2.6333977984904777e-06,3.2619038847769843e-06,4.7862895371508785e-06,4.9984473662334494e-06,7.140128218452446e-06,8.875447747414e-06,4.924599579680944e-06,6.851486432424281e-06,8.00309226178797e-06,6.951646355446428e-06,9.995655091188382e-06,1.4067150004848372e-05,1.157365750259487e-05,6.829533504060237e-06,1.0545999430178199e-05,1.3362266145122703e-05,8.26962696010014e-06,3.44271284120623e-05,0.00011564501619432122,0.0008521697600372136,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,3.7350243928813143e-06,1.7566059113960364e-06,1.0894916613324312e-06,2.7083555664830783e-07,2.5802313530221e-07,1.6315844675318658e-07,2.721909879710438e-07,5.242463885224424e-07,1.6165017768798862e-07,2.0137976264322788e-07,2.2528726617565553e-07,2.496633157988981e-07,1.39511456609398e-07,5.82009647587256e-07,3.193614475094364e-07,9.2296158982208e-07,6.898408173583448e-07,2.1720089193877357e-07,3.5845752677232667e-07,1.9291688602152135e-07,1.572104082470105e-07,4.4212464445081423e-07,1.9887036160071148e-06,3.1941283396008657e-07,1.4938680692466733e-07,1.7476806135618972e-07,8.55111466080416e-08,4.016433408082776e-08,1.2388358072712435e-07,1.0870078881453082e-07,3.7598572362185223e-06,4.123648523091106e-06,1.0864024261536542e-05,4.364369488030206e-06,1.4630323903475073e-06,9.024748237607128e-07,3.0882779356034007e-06,3.031735332115204e-06,6.256503638724098e-06,4.774852277478203e-05,6.694685907859821e-06,1.4173539284456638e-06,4.870576617577171e-07,7.112216735549737e-07,5.016162276660907e-07,5.851215973962098e-07,7.948467839469231e-08,8.457353573021464e-08,5.806260361396198e-08,6.486210679668147e-08,3.853205754467126e-08,2.7997044682592787e-08,5.754139209557252e-08,2.1869935196150436e-08,4.581325097063882e-09,2.977224022870928e-09,7.802406720713861e-09,7.842489324616508e-09,7.842976934568924e-09,1.118221781837292e-08,1.4495178390916408e-08,1.4071765086498544e-08,9.095500352884756e-09,1.141039529528598e-08,9.003052525713429e-09,6.953564835043835e-09,1.103216806797036e-08,1.8295981618621227e-08,2.8980871036310418e-08,2.3303821095055355e-08,3.257081360175107e-08,4.5647489343991765e-08,6.182808931498585e-08,1.228332848768332e-07,1.5504544137456833e-07,5.03600006140914e-07,7.166166255956341e-07,2.262887164761196e-06,3.000174501721631e-06,9.987764997276827e-07,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.0644492931533023e-06,4.77973287615896e-07,6.299935080278374e-07,3.907831569449627e-08,6.126789031668523e-08,5.266863567499058e-08,3.3053133563498704e-08,3.2029493723939595e-08,1.5397097286040662e-07,2.2804908894613618e-07,9.830266378685337e-08,4.1394937966288126e-07,5.603848194368766e-07,2.7568916038944735e-07,1.8672017176868394e-07,2.7545237912818266e-07,9.81122070697893e-07,2.308381681359606e-06,2.4102505449263845e-06,8.021182111406233e-06,2.6872344278672244e-06,1.3002020295971306e-06,3.706848588080902e-07,3.9607746771253005e-07,4.834588480662205e-07,1.713104438749724e-06,6.911257059982745e-07,3.0182279715518234e-06,1.5996220099623315e-06,8.188169431377901e-07,3.366733949405898e-07,3.913167745395185e-07,7.36227946163126e-07,1.1464514955150662e-06,6.761179633940628e-07,2.0926620436512167e-06,1.0350221373300883e-06,2.023557271968457e-06,1.6305165218000184e-06,1.098060806725698e-06,1.5050718502607197e-06,1.1986718391199247e-06,3.14816406898899e-06,3.3878213798743673e-06,2.5338781597383786e-06,2.734864210651722e-06,2.7828659767692443e-06,3.703959691847558e-06,9.644980309531093e-06,1.0505100362934172e-05,1.0116471457877196e-05,1.2073349353158846e-05,6.917998234712286e-06,1.180569324787939e-05,1.0511012987990398e-05,8.021218673093244e-05,9.480108565185219e-05,6.710548041155562e-05,0.00010124246909981593,8.622690802440047e-05,0.0001983871916308999,0.00046903372276574373,0.00037392834201455116,0.0003069908998440951,0.0001922269439091906,0.0002962135476991534,0.00031375244725495577,0.00025718341930769384,0.0002319240156793967,0.00015181821072474122,0.000328458467265591,0.0005122157745063305,0.0003660498186945915,0.0007501610089093447,0.0005795981851406395,0.00035539924283511937,0.00038814081926830113,0.0014584296150133014,0.003536673029884696,0.0005146657931618392,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,7.458776235580444e-05,9.507694812782574e-06,7.566154636151623e-06,8.12991402199259e-06,2.0026593119837344e-05,4.3408454075688496e-05,5.619356670649722e-06,2.4062128431978635e-06,5.367171524994774e-06,4.2431479414517526e-06,6.930459903742303e-07,2.6873149181483313e-06,1.113909820560366e-05,3.433048050283105e-06,2.286620201630285e-06,4.497765530686593e-06,2.640620914462488e-05,4.050232746521942e-05,7.074599125189707e-05,5.858447912032716e-05,1.3574936929217074e-05,6.116580152593087e-06,3.0485221031995025e-06,3.260513494751649e-06,1.6341098671546206e-05,2.7122288884129375e-05,6.183320510899648e-05,1.8934320905827917e-05,4.780977178597823e-05,7.78607209213078e-05,0.0001032332147588022,6.610407581320032e-05,8.652913675177842e-05,7.102078961906955e-05,0.00010587368160486221,7.496645412174985e-05,4.243264993419871e-05,8.036238432396203e-05,6.968321395106614e-05,5.1804490794893354e-05,2.6014367904281244e-05,5.265708750812337e-05,1.6697498722351156e-05,2.030028190347366e-05,1.7607024346943945e-05,1.8515249394113198e-05,1.2809960935555864e-05,1.0795503840199672e-05,7.845861546229571e-06,9.987476005335338e-06,1.099388100556098e-05,1.4668883522972465e-05,1.3718549780605827e-05,1.1130847269669175e-05,1.029026407195488e-05,9.289808076573536e-06,8.23721620690776e-06,4.082069153810153e-06,3.1568317808705615e-06,5.071638952358626e-06,3.987573563790647e-06,3.0784356113144895e-06,9.072718967217952e-06,7.1181457315105945e-06,9.802357453736477e-06,4.4899038584844675e-06,4.724277914647246e-06,5.421410151029704e-06,4.713662292488152e-06,4.278107553545851e-06,3.224640522603295e-06,4.883524525212124e-06,3.3466828881500987e-06,5.171536486159312e-06,4.483838893065695e-06,2.905017936427612e-06,3.058572929148795e-06,6.426573690987425e-06,1.572020300955046e-05,1.833574424381368e-05,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.1335943781887181e-05,3.099469540757127e-05,7.49528844607994e-05,5.174610578251304e-06,6.9936204454279505e-06,1.509213916506269e-06,5.966851972516451e-07,1.151397100329632e-06,1.8797084067045944e-06,5.017437842980144e-07,1.2884313946415205e-05,2.1369914975366555e-05,0.00014422157255467027,2.1989862943883054e-05,1.979805347218644e-05,3.6946819363947725e-06,5.540472102438798e-06,6.411006324924529e-06,1.9614632037701085e-05,1.591245563759003e-05,3.400958348720451e-06,1.7957268937607296e-05,1.0826406651176512e-05,2.8301787097007036e-05,1.5945373661452322e-06,4.672573595598806e-06,7.472126526408829e-07,3.325550608224148e-07,8.610958275312441e-07,3.4979453289452067e-07,1.0528557368161273e-06,1.4781118125029025e-06,3.1242805107467575e-06,5.723991307604592e-06,1.621915316718514e-06,1.355729523311311e-06,3.7533418435486965e-06,1.6657958212817903e-06,9.66017637438199e-07,9.777567129276576e-07,7.73418037169904e-07,8.798581802693661e-06,4.017816536361352e-06,2.321682586625684e-06,1.3691287676920183e-06,3.355857870701584e-06,2.0939942260156386e-06,3.858227046293905e-06,3.813310058831121e-06,4.315558726375457e-06,2.031410758718266e-06,2.9661605367437005e-06,1.9072793975283275e-06,2.5485348942311248e-06,2.184067398047773e-06,8.988828881228983e-07,4.0784559018902655e-07,3.976231255364837e-07,3.259769414398761e-07,2.2997802773261355e-07,1.5245497309024358e-07,1.793811037487103e-07,3.260380765368609e-07,4.959246098223957e-07,6.100535756559111e-07,1.6769436683716776e-07,1.0454131427195534e-07,8.892099145896282e-08,1.4057957287150202e-07,1.314103741378858e-07,6.734773450034481e-08,5.9240932159809745e-08,9.196966743729718e-08,1.9283537255887495e-07,1.5635481531717232e-07,3.0099215564405313e-07,1.9537245066203468e-07,4.687086629928672e-07,2.0981079273951764e-07,1.9621870706032496e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,4.925476787320804e-06,6.314697657217039e-06,2.4680075512151234e-06,9.070402484212536e-06,5.3193612075119745e-06,9.176640105579281e-07,5.918042234043241e-07,1.6422947055616532e-06,4.189219453110127e-06,5.6998665058927145e-06,3.4841502838389715e-07,3.425373051868519e-06,3.177302278345451e-05,1.6202779079321772e-05,7.848233508411795e-05,5.468624294735491e-05,6.964530621189624e-05,4.918084596283734e-05,0.00018888826889451593,0.0007024141377769411,0.0003082702460233122,0.0004799356684088707,4.676216121879406e-06,3.892943141181604e-07,6.226188702385116e-07,6.790769475628622e-07,5.122254833622719e-07,8.953125529842509e-07,1.2135557199144387e-06,1.1060633369197603e-06,3.723951977008255e-06,7.03461319062626e-06,2.1855568775208667e-05,6.968547950236825e-06,2.6963077743857866e-06,4.464615813049022e-06,6.253336323425174e-06,1.926105142047163e-06,2.7230360046814894e-06,6.235235332496813e-07,2.045096152869519e-06,4.813422037841519e-06,1.1693837222992443e-06,4.551677932340681e-07,2.0780066734005231e-07,2.261373452938642e-07,2.5663695168987033e-07,1.648590597369548e-07,3.3282685762969777e-07,3.0924292104828055e-07,2.1463083044181985e-07,1.9378880722342728e-07,1.7866605617200548e-07,6.241048708943708e-07,8.095645966932352e-07,1.4532731711369706e-06,3.303755420347443e-06,4.004788934253156e-06,4.93272318635718e-06,9.61698515311582e-06,3.75193303625565e-05,7.461978384526446e-05,6.313688936643302e-05,0.00012710200098808855,0.00026207222254015505,0.007546475622802973,0.0025753744412213564,0.002392931841313839,0.006408531218767166,0.0035120858810842037,0.02095937915146351,0.47883379459381104,0.4818471372127533,0.7209019064903259,0.7654058933258057,0.7604624629020691,0.8239209651947021,0.9618399143218994,0.7954935431480408,0.9505774974822998,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.4644135666894726e-06,2.387496067512984e-07,3.5976224666001144e-08,4.5127777070774755e-08,2.3649451463825244e-07,4.435400740021578e-07,4.3165027108216236e-08,4.568858713582813e-08,1.733810677251313e-07,9.597416550377602e-08,1.5057692337450135e-07,1.7938403118478163e-07,5.978425576813606e-08,7.97607100366804e-08,5.801751257195065e-08,5.7274544218444134e-08,1.1550412182259606e-07,8.64118305798911e-08,2.312874585186364e-07,2.6149064069613814e-07,2.614656295918394e-07,8.581750421399192e-07,4.973753675585613e-07,1.0759323458842118e-06,6.86628072799067e-06,2.8286910946917487e-06,4.6002264753042255e-07,3.5533133768694825e-07,3.364964413776761e-07,1.0061700095320703e-06,5.759804935223656e-07,3.994875612534088e-07,3.2361177204620617e-07,8.072882451415353e-07,6.711259743497067e-07,2.1037105568666448e-07,2.1910170744376956e-07,6.905769964760111e-07,5.602454962172487e-07,4.4040911006959504e-07,5.589545821749198e-07,9.521023116576544e-07,2.4842243874445558e-05,3.146043309243396e-05,4.6290795580716804e-05,2.954380943265278e-05,2.572206358308904e-05,1.9827148207696155e-05,5.02904222230427e-05,3.617981928982772e-05,3.4268960007466376e-05,4.500848808675073e-05,1.77484325831756e-05,2.3375238015432842e-05,1.769957998476457e-05,9.32197508518584e-06,8.608521966380067e-06,7.906971404736396e-06,9.264608706871513e-06,6.44868623567163e-06,5.155506187293213e-06,3.4569350191304693e-06,4.91456876261509e-06,2.917085566878086e-06,1.0448543434904423e-06,8.636770303382946e-07,1.1329216249578167e-06,1.0148697811018792e-06,2.145613507309463e-06,3.815887794189621e-06,6.150699846330099e-06,9.701614544610493e-06,9.905519618769176e-06,1.3834091078024358e-05,1.1782878573285416e-05,8.510376574122347e-06,5.543794259210699e-07,2.2075612093885866e-07,2.1426626517495606e-07,1.7348608594147663e-07,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.8994938955074758e-06,8.114843694784213e-06,3.0806650102022104e-06,0.00010302639566361904,1.2535131645563524e-05,0.00018902166630141437,0.00013013894204050303,0.0001383176277158782,2.0186180336168036e-05,7.688231562497094e-05,8.2009268226102e-05,1.0613084668875672e-05,4.642447493097279e-06,1.7962167476071045e-05,2.5159176857414423e-06,1.6194238696698449e-06,7.743070113974682e-07,7.811661362211453e-07,1.1730479627658497e-06,3.040106776097673e-06,3.32142662955448e-05,2.7492527806316502e-05,3.6294461551733548e-06,4.91627179144416e-06,6.3900511122483294e-06,1.54118661157554e-05,1.244489976670593e-05,4.1918642637028825e-06,3.7830541259609163e-06,2.7583821520238416e-06,2.66322172137734e-06,1.3708764754483127e-06,4.1569128939045186e-07,2.314910574341411e-07,3.6845213458036596e-07,3.7847389648959506e-06,3.4503277674957644e-06,2.250219949928578e-06,2.1177343114686664e-06,3.5495436350174714e-06,2.3264351511897985e-06,3.8295511330943555e-06,1.3466107702697627e-05,1.712865923764184e-05,3.1644220143789425e-05,3.204236782039516e-05,1.4702758562634699e-05,2.31153862841893e-05,1.6290128769469447e-05,1.1409252920202562e-06,1.639686047383293e-06,1.6613942079857225e-06,4.968636858393438e-06,2.516112544981297e-06,1.53083437908208e-05,1.981344394152984e-05,5.5610405979678035e-05,9.248491551261395e-05,0.00011090301268268377,9.160530316876248e-05,7.695350359426811e-05,8.191248343791813e-05,0.00010714823292801157,9.54990682657808e-05,0.00010041808127425611,7.023063517408445e-05,7.803307380527258e-05,6.172029679873958e-05,7.617253868374974e-05,9.336142102256417e-05,0.00012874427193310112,0.0001297552662435919,0.00011508578609209508,0.00014280766481533647,0.00015658025222364813,0.00024692484294064343,0.00021976232528686523,0.00017126469174399972,0.0002629340160638094,0.0002330575225641951,7.766246199025773e-06,4.225887096254155e-05
