Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,5.240607606538106e-06,2.747316102613695e-06,1.3463128425428295e-06,2.072792540275259e-06,5.635142770188395e-07,6.695378829135734e-07,1.3525515214496409e-06,1.8799773897626437e-06,1.7872405351226917e-06,8.093418728094548e-06,3.372360197317903e-06,6.556164862558944e-06,1.8948030628962442e-05,7.3834580689435825e-06,5.611287178908242e-06,3.3722158150339965e-06,4.730765340354992e-06,1.8486757653590757e-06,1.7979939002543688e-05,1.2321115718805231e-05,2.7465077891974943e-06,6.438302079914138e-06,1.526277446828317e-05,1.0393494449090213e-05,9.511048119748011e-05,5.951406274107285e-05,4.804672789759934e-05,9.534476703265682e-05,0.00015184567018877715,3.0209745091269724e-05,0.0008247377700172365,0.0011230034288018942,0.002051685471087694,0.0011368794366717339,0.0008708638488315046,0.001154846278950572,0.00044604187132790685,0.08100581169128418,0.04153916612267494,0.02346264012157917,0.007927796803414822,0.012529216706752777,0.7191342711448669,0.7276257276535034,0.5755634903907776,0.490079402923584,0.38973215222358704,0.2844522297382355,0.3534025251865387,0.24117347598075867,0.2398519366979599,0.2545955181121826,0.2673037052154541,0.16905371844768524,0.0698130652308464,0.09457975625991821,0.09528660029172897,0.1479479968547821,0.09524575620889664,0.20157213509082794,0.10645974427461624,0.09518585354089737,0.07571952790021896,0.07572395354509354,0.10642927885055542,0.06743710488080978,0.09518931806087494,0.06740041077136993,0.05120847001671791,0.03212056681513786,0.02498769387602806,0.028078878298401833,0.04480168968439102,0.043562255799770355,0.054989852011203766,0.038077808916568756,0.08723338693380356,0.0683305636048317,0.028648683801293373,0.025367459282279015,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.346777870978258e-07,2.4442601898044813e-07,1.3113934983266518e-05,2.510010517653427e-06,2.762688836810412e-06,3.794129497691756e-06,1.1318493307044264e-06,2.95658264803933e-06,3.3577750855329214e-06,5.160022737982217e-06,7.735725375823677e-06,5.873632744624047e-06,9.145765034190845e-06,9.435684660275001e-06,5.753443929279456e-06,8.18698936200235e-06,2.918417339969892e-05,1.6402791516156867e-05,5.405232059274567e-06,5.6666667660465464e-05,4.539782094070688e-05,5.3364299674285576e-05,1.7767970348359086e-05,4.137883934163256e-06,8.258396519522648e-06,6.765316356904805e-06,4.994060873286799e-06,1.018731200019829e-05,7.201121661637444e-06,8.136617907439359e-06,3.836752057395643e-06,1.7217997765328619e-06,3.2233533602266107e-06,1.1687129699566867e-06,3.8130076518427813e-07,8.726536293579557e-07,3.8250189504651644e-07,2.472103005857207e-06,2.9372017706918996e-06,1.4889780004523345e-06,7.259146968863206e-06,5.129330020281486e-06,1.7132231278083054e-06,2.2371066279447405e-06,2.2359499780577607e-06,2.0321526790212374e-06,1.2004974223600584e-06,9.759912700246787e-07,6.151207117000013e-07,3.39822747719154e-07,8.339171131410694e-08,8.998109279900746e-08,1.3109976748637564e-07,1.3922407049449248e-07,3.1973961256426264e-08,1.7051418055302747e-08,8.944188500947803e-09,1.0193176080974808e-08,2.6302322542193224e-09,1.8821155745030183e-09,3.149696503612631e-09,1.7834277388217856e-09,8.546353624794278e-10,5.718478468530463e-10,8.951296370796058e-10,6.953585485192093e-10,1.937411620023255e-10,1.463280469016226e-10,1.0865617433575281e-10,8.42595646033395e-11,1.3885298466576046e-10,8.620221203514689e-10,4.932618757891305e-09,1.860127696318159e-07,4.726489919448795e-07,3.5385617138672387e-06,3.08739527099533e-06,0.0002882916887756437,0.00010087630653288215,6.74998591421172e-05,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,2.729944753809832e-06,4.312471730827383e-07,5.728790029024822e-07,5.025274276704295e-07,1.09923780655663e-06,1.650979720579926e-05,1.914694166771369e-06,8.462743608106393e-07,2.8663043849519454e-06,2.738456259976374e-06,3.005615781148663e-06,8.891715879144613e-06,3.830024979833979e-06,1.0734638635767624e-06,4.857412250203197e-07,1.6134318912008894e-06,7.294617716979701e-06,6.686330380034633e-06,6.254058916965732e-06,1.133180830947822e-05,2.624610942802974e-06,3.4607805901032407e-06,1.5924275658107945e-06,7.338025170611218e-06,4.08139067076263e-06,3.5076225231023272e-06,5.34190985490568e-06,2.2262507627601735e-05,2.0419016436790116e-05,0.0001107751450035721,2.5483912395429797e-05,3.260132871218957e-05,4.934821117785759e-05,3.5003966331714764e-05,3.925259443349205e-05,6.540260801557451e-05,1.6573800166952424e-05,2.9427841582219116e-05,0.00011070135951740667,6.950561510166153e-05,4.906943649984896e-05,0.00016099904314614832,9.650472202338278e-05,9.273039904655889e-05,8.912000339478254e-05,7.764258043607697e-05,2.726846832956653e-05,2.5891908080666326e-05,2.012731238210108e-05,8.66080699779559e-06,5.454684469441418e-06,8.01884107204387e-06,8.09856010164367e-06,7.856257980165537e-06,6.259696874622023e-06,8.615185834059957e-06,2.0530869733192958e-05,6.251669674384175e-06,5.725453775085043e-06,7.331359029194573e-06,4.4790494939661585e-06,5.672140559909167e-06,8.587019692640752e-06,8.839288057060912e-06,1.2773822163580917e-05,1.589539897395298e-05,8.786357284407131e-06,1.224360221385723e-05,1.4575764907931443e-05,1.277000228583347e-05,1.7634278265177272e-05,2.7354975827620365e-05,2.2660115064354613e-05,1.3239256986707915e-05,2.259193752252031e-05,2.8369557185214944e-05,1.8801287296810187e-05,8.151093061314896e-05,0.0003065250348299742,0.0017024192493408918,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.792029363263282e-06,2.032821385000716e-06,1.331160888184968e-06,3.6099137901146605e-07,4.227026977332571e-07,2.6782655027091096e-07,4.3763199641944084e-07,7.884732440288644e-07,2.420828195681679e-07,2.57617415400091e-07,3.6970681094317115e-07,4.3490240386745427e-07,2.3025118878194917e-07,7.457971946678299e-07,3.805467940765084e-07,9.751017842063447e-07,6.880628120597976e-07,2.1968462249333243e-07,3.843954630156077e-07,2.4664009856678604e-07,1.8394146650280163e-07,4.680843233018095e-07,2.1997552721586544e-06,3.9110648231144296e-07,1.9291610442451201e-07,2.2591223114432069e-07,1.2136457883116236e-07,5.9364850812926306e-08,1.8372570309566072e-07,1.6731269170122687e-07,5.820456408400787e-06,6.622989531024359e-06,1.6170535673154518e-05,6.552257218572777e-06,2.164220177292009e-06,1.2106937674616347e-06,4.016876118839718e-06,4.658652869693469e-06,9.992440936912317e-06,8.834683831082657e-05,1.1391998668841552e-05,2.423912292215391e-06,1.0838824664460844e-06,1.5268624338204972e-06,1.0600799669191474e-06,1.1970146260864567e-06,1.5863631119827915e-07,1.679320291714248e-07,1.1185215953446459e-07,1.238570774830805e-07,6.931852425395846e-08,5.1554266633502266e-08,1.0730527577607063e-07,3.8799736756800485e-08,8.47948555815492e-09,5.62676927273742e-09,1.3969309264894036e-08,1.3246184593640464e-08,1.3224064510097833e-08,1.9187559985311964e-08,2.4663410869152358e-08,2.2891940787417298e-08,1.4551934768292085e-08,1.769909907523015e-08,1.4360610478547642e-08,1.1391788845571682e-08,1.8406019819394714e-08,3.339828680282153e-08,5.1949498924841464e-08,4.08525302475482e-08,6.078374070739301e-08,8.366691162109419e-08,1.1244059550108432e-07,2.1729677257553703e-07,3.0282521379376703e-07,9.221629966305045e-07,1.3619251149066258e-06,4.4693406380247325e-06,6.735532224411145e-06,3.0537603379343636e-06,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,8.766502901380591e-07,6.365648914652411e-07,1.0858170753635932e-06,1.7433211496609147e-07,1.8730546003098425e-07,1.0686922990998937e-07,6.205284819316148e-08,6.263937279982201e-08,2.541452204241068e-07,3.203116705208231e-07,1.6855504725299397e-07,7.797541456966428e-07,8.925058523345797e-07,4.2232733221680974e-07,3.429247783515166e-07,3.594923896343971e-07,1.245280259354331e-06,2.9671900847461075e-06,3.4111524200852728e-06,1.0510830179555342e-05,4.598586201609578e-06,1.9935141608584672e-06,6.12601525062928e-07,6.839095476607326e-07,8.944417686507222e-07,2.9702641768381e-06,1.0854575975827174e-06,4.754332621814683e-06,2.801648406602908e-06,1.3325718555279309e-06,6.381391131071723e-07,7.197608624665008e-07,1.3556247040469316e-06,2.3066563699103426e-06,1.5670423181290971e-06,4.394143616082147e-06,1.937212346092565e-06,4.445139438757906e-06,3.4483859963074792e-06,2.4265825686597964e-06,2.811577815009514e-06,2.3622183107363526e-06,6.67063659420819e-06,7.009325599938165e-06,5.332957698556129e-06,5.731809324061032e-06,6.114634288678644e-06,8.360242645721883e-06,1.945009353221394e-05,1.9444169083726592e-05,1.962645910680294e-05,2.5729108529048972e-05,1.4572851796401665e-05,2.4708848286536522e-05,2.1622150597977452e-05,0.00016223856073338538,0.00018412726058159024,0.00012893551320303231,0.00019113539019599557,0.00016291870269924402,0.00040999759221449494,0.0009283791296184063,0.0007011862471699715,0.00031132620642893016,0.00026527128648012877,0.00041375236469320953,0.00039686448872089386,0.0003317193186376244,0.0003387160541024059,0.00023072487965691835,0.0004838569147977978,0.0005848524742759764,0.0003921418101526797,0.0008215730194933712,0.0005382261006161571,0.0001647678145673126,0.00029623325099237263,0.0016620749374851584,0.0045515550300478935,0.0012947561917826533,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,5.3468538681045175e-05,9.928845429385547e-06,7.326080321945483e-06,8.747700121602975e-06,1.765020533639472e-05,3.8602644053753465e-05,5.789118404209148e-06,2.626407422212651e-06,5.155251983524067e-06,3.5657276384881698e-06,5.822230946250784e-07,2.3470056476071477e-06,9.326158760813996e-06,3.208161388101871e-06,2.314968469363521e-06,4.47072943643434e-06,2.279881118738558e-05,3.601593562052585e-05,6.326314905891195e-05,5.2870407671434805e-05,1.1437203284003772e-05,4.9878972276928835e-06,3.062914402107708e-06,3.5158284390490735e-06,1.9878258171956986e-05,3.569357068045065e-05,8.577109110774472e-05,2.3490289095207117e-05,6.203849625308067e-05,0.00010044729424407706,0.00013120599032845348,8.320367487613112e-05,0.0001119652297347784,9.43862323765643e-05,0.0001502558880019933,0.00010575843043625355,5.729313852498308e-05,0.00011043262929888442,9.7319258202333e-05,7.416267180815339e-05,4.006879680673592e-05,8.306658855872229e-05,2.574139944044873e-05,3.1626794225303456e-05,2.8608184948097914e-05,2.8436088541639037e-05,2.110657442244701e-05,1.838637763285078e-05,1.3300292266649194e-05,1.801404323487077e-05,2.117399708367884e-05,2.9051094315946102e-05,2.6824283850146458e-05,2.2267149688559584e-05,2.0848530766670592e-05,1.8982489564223215e-05,1.696570143394638e-05,8.565393727621995e-06,6.7425271481624804e-06,1.073844850907335e-05,8.08801269158721e-06,6.092092462495202e-06,1.9182980395271443e-05,1.5438226910191588e-05,2.0767703972524032e-05,9.462463822274003e-06,9.301033060182817e-06,1.0596476386126596e-05,9.759326530911494e-06,9.066212442121468e-06,6.51881691737799e-06,1.0513203960726969e-05,7.490724783565383e-06,1.126530423789518e-05,1.0693760486901738e-05,6.814711923652794e-06,7.861258382035885e-06,1.5956078641465865e-05,4.6494304115185514e-05,4.137785799684934e-05,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,5.808455171063542e-06,1.8200047634309158e-05,7.170510798459873e-05,4.886006991000613e-06,6.011863206367707e-06,1.3425116094367695e-06,4.7586146934008866e-07,8.739911550037505e-07,1.516031034043408e-06,3.5128030617670447e-07,8.753239853831474e-06,1.7191630831803195e-05,0.00012616670574061573,1.639360016270075e-05,1.507940669398522e-05,3.085461685259361e-06,4.30632644565776e-06,5.289611181069631e-06,1.6790354493423365e-05,1.3533537639887072e-05,2.6857389912038343e-06,1.4695301615574863e-05,8.305219125759322e-06,2.4183809728128836e-05,1.518857857263356e-06,4.4355679165164474e-06,8.52958464747644e-07,3.8829580262245145e-07,9.340410542790778e-07,4.0435944015371206e-07,1.1391796306270408e-06,1.6389300299124443e-06,3.5404002574068727e-06,6.1644391280424315e-06,1.8045041088043945e-06,1.54472229496605e-06,4.465965503186453e-06,1.8677392290555872e-06,9.203812965097313e-07,8.946609568738495e-07,7.202905294434458e-07,8.098218131635804e-06,3.876667960867053e-06,2.2293154415820027e-06,1.2926367389809457e-06,3.2854616165423067e-06,2.30467753681296e-06,4.161483047937509e-06,3.919941264030058e-06,4.207843176118331e-06,2.170318566641072e-06,3.2393518267781474e-06,2.0679608496720903e-06,2.650943770277081e-06,2.3059669729263987e-06,9.351999210593931e-07,4.370341457615723e-07,4.288376374006475e-07,3.202253822109924e-07,2.302792694308664e-07,1.6026719151795987e-07,1.9411723428675032e-07,3.6169714690004184e-07,5.33830871063401e-07,7.214654829112987e-07,2.104951164483282e-07,1.2668816395944305e-07,1.0700843944277949e-07,1.6100129585083778e-07,1.6462642804526695e-07,8.619696245659725e-08,7.634796617139727e-08,1.1324751625352292e-07,2.299885295542481e-07,1.900123152154265e-07,3.605789800076309e-07,2.467327817612386e-07,5.991946636640932e-07,3.1411602208208933e-07,3.224760405373672e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,4.691486083174823e-06,5.591652097791666e-06,3.8742105061828624e-06,7.694387932133395e-06,2.9581030958070187e-06,8.626707312942017e-07,3.9228299897331453e-07,1.1959712082898477e-06,3.743210527318297e-06,4.955157237418462e-06,3.246229596243211e-07,3.783497277254355e-06,3.480182203929871e-05,1.9053355572395958e-05,8.395102486247197e-05,5.779097045888193e-05,7.230436312966049e-05,4.7201199777191505e-05,0.0002239902241853997,0.0008110971539281309,0.0003870453219860792,0.0005489196046255529,4.6336108425748535e-06,4.193345546354976e-07,6.98321173331351e-07,7.407817292914842e-07,6.153637173156312e-07,9.810681831368129e-07,1.3271736634123954e-06,1.2214304661029018e-06,3.8632119867543224e-06,7.328687843255466e-06,2.3445069018634968e-05,7.578966688015498e-06,3.361404878887697e-06,6.336332262435462e-06,9.306128958996851e-06,2.590936674096156e-06,3.6510932659439277e-06,9.257077522306645e-07,2.9808659292029915e-06,5.674658950738376e-06,1.3944127204013057e-06,5.524193511519115e-07,2.470100355367322e-07,2.5944476078620937e-07,2.93060224976216e-07,1.9228214398481214e-07,3.937794019748253e-07,3.967170982832613e-07,3.025007231372001e-07,2.6915105877378664e-07,2.482443619555852e-07,9.103296179091558e-07,1.1539665365489782e-06,2.0127235984546132e-06,4.978879132977454e-06,6.860281700937776e-06,9.015567229653243e-06,1.792307011783123e-05,7.85208321758546e-05,0.00016220452380366623,0.0001309479703195393,0.0002823481336236,0.0005866096471436322,0.021726008504629135,0.007122521288692951,0.007021857425570488,0.018695024773478508,0.00924566388130188,0.05765765160322189,0.7733403444290161,0.7782301306724548,0.9180930852890015,0.9353182911872864,0.9372273087501526,0.9580782055854797,0.9922651052474976,0.9527229070663452,0.9832868576049805,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.6377781523478916e-06,2.8348335945338476e-07,4.104395756598933e-08,3.963506856052845e-08,1.8672885460091493e-07,3.5766655059887853e-07,4.1706925912876613e-08,4.194684777303337e-08,1.369711242205085e-07,7.948942482016719e-08,1.2535529947399482e-07,1.7659404250025545e-07,6.269641517064883e-08,8.801980300177092e-08,6.993648327124902e-08,6.921671769077875e-08,1.425116948894356e-07,9.781140875020355e-08,2.6153747967327945e-07,3.1336904271483945e-07,3.1819831747270655e-07,9.89887098512554e-07,6.048265959179844e-07,1.4990937415859662e-06,8.835368134896271e-06,3.563837935871561e-06,6.300902555267385e-07,4.751652795675909e-07,4.2220375462420634e-07,1.271094106414239e-06,8.21832884412288e-07,5.721277034353989e-07,4.082302211827482e-07,1.0777735042211134e-06,8.951869858719874e-07,2.5062496433747583e-07,2.5937117698049406e-07,1.3330013644008432e-06,9.872323971649166e-07,7.379580324595736e-07,9.78766934167652e-07,1.5852912156333332e-06,7.451169221894816e-05,8.079505641944706e-05,0.00011768913827836514,7.560652011306956e-05,6.60170626360923e-05,4.882185021415353e-05,0.00011977619578829035,9.042870078701526e-05,8.358928607776761e-05,0.00010608873708406463,4.348154834588058e-05,5.773263910668902e-05,4.907874972559512e-05,2.896001205954235e-05,3.700838715303689e-05,3.3331172744510695e-05,4.1139672248391435e-05,2.9300328606041148e-05,2.3387778128380887e-05,1.6623305782559328e-05,2.4454560843878426e-05,1.3932410183770116e-05,7.0527066782233305e-06,5.839910954819061e-06,7.791661118972115e-06,6.533764917548979e-06,1.2555784451251384e-05,2.2138308850117028e-05,3.547270898707211e-05,5.711915946449153e-05,5.351418803911656e-05,6.792959902668372e-05,5.4904183343751356e-05,2.3985625375644304e-05,1.1953979992540553e-06,3.393164718090702e-07,3.9511931504421227e-07,6.82492327541695e-07,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.9137559067748953e-06,9.326429790235125e-06,3.715263346748543e-06,0.00011397926573408768,1.8906326658907346e-05,0.0002477552043274045,0.0001698462583590299,0.00018986096256412566,3.2006770197767764e-05,0.00010001182090491056,0.00010104051762027666,1.4652005120296963e-05,6.801912604714744e-06,2.3979438992682844e-05,3.6397418625710998e-06,2.1903056222072337e-06,1.1273834843450459e-06,1.153924586105859e-06,1.8072729517371044e-06,4.478026767174015e-06,5.729628901463002e-05,3.974280116381124e-05,5.061825049779145e-06,7.500492301915074e-06,9.70560449786717e-06,2.5736368115758523e-05,2.150810178136453e-05,7.2013640419754665e-06,6.168267645989545e-06,4.619308128894772e-06,4.189590981695801e-06,2.03699414669245e-06,5.962558589089895e-07,3.0685694696330756e-07,4.7628475385863567e-07,5.0830476538976654e-06,5.3709259191236924e-06,3.3368969525326975e-06,2.7345752187102335e-06,4.3880527300643735e-06,3.1370616397907725e-06,4.838150744035374e-06,1.8864000594476238e-05,2.3633987439097837e-05,4.748539868160151e-05,5.165321272215806e-05,2.6160305424127728e-05,4.004731454188004e-05,2.7428499379311688e-05,9.163623531094345e-07,1.2745723552143318e-06,1.3234929383543204e-06,4.451093900570413e-06,2.142438688679249e-06,1.8356031432631426e-05,2.4464916350552812e-05,7.481085776817054e-05,0.00014081229164730757,0.00017643145110923797,0.00012443937885109335,0.00010809428931679577,0.00011024990817531943,0.00016593630425632,0.0001520710065960884,0.0001519506477052346,0.00010164146078750491,0.00012339434761088341,9.883649909170344e-05,0.00013092053995933384,0.00016805391351226717,0.00022020626056473702,0.00021502353774849325,0.00018058466957882047,0.00023155972303356975,0.0002480913244653493,0.0004310519725549966,0.00035750208189710975,0.00023239129222929478,0.00025472533889114857,0.0001624298165552318,7.766246199025773e-06,4.225887096254155e-05
