Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,6.050294814485824e-06,6.3546676756232046e-06,6.462364581238944e-06,7.457421816070564e-06,1.320701812801417e-06,1.2924210750497878e-06,3.107611746600014e-06,2.1370065041992348e-06,1.8971064719153219e-06,1.1755038940464146e-05,8.964890184870455e-06,2.0231575035722926e-05,4.8933670768747106e-05,3.536975782481022e-05,1.672027792665176e-05,1.302997043239884e-05,1.8020848074229434e-05,6.347723683575168e-06,3.588480467442423e-05,3.3354277547914535e-05,1.1365579666744452e-05,1.5741401512059383e-05,3.8094789488241076e-05,2.7953065000474453e-05,0.0002887395676225424,0.00014774041483178735,0.00010746136103989556,0.0001939654757734388,0.00022161191736813635,5.271619374980219e-05,0.0009665658581070602,0.001462129526771605,0.0020805278327316046,0.001200666418299079,0.001152635901235044,0.0013123791432008147,0.0007511331932619214,0.10734079778194427,0.05471062660217285,0.031738560646772385,0.009926163591444492,0.014980597421526909,0.690552830696106,0.6706965565681458,0.4590224027633667,0.30578088760375977,0.2685239613056183,0.18154367804527283,0.2218950092792511,0.14031249284744263,0.16735944151878357,0.22823841869831085,0.25427109003067017,0.17566776275634766,0.06946579366922379,0.11842522025108337,0.11914560943841934,0.14797401428222656,0.06005483120679855,0.10656827688217163,0.06745079904794693,0.06000889465212822,0.04201386868953705,0.042013850063085556,0.07562211900949478,0.0599069781601429,0.053276337683200836,0.041944921016693115,0.02865750901401043,0.01886451430618763,0.01568686217069626,0.018886849284172058,0.03251968324184418,0.038735996931791306,0.045958541333675385,0.03044404834508896,0.07901915162801743,0.054167766124010086,0.01327087078243494,0.006058359052985907,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.101147745430353e-06,3.787024525081506e-07,7.479577107005753e-06,1.8861956050386652e-06,1.5136093907130999e-06,1.823144089030393e-06,7.782116995258548e-07,1.6288315691781463e-06,1.8407718016533181e-06,3.229273488614126e-06,7.318126336031128e-06,7.962230483826715e-06,1.1156659638800193e-05,1.2475617040763609e-05,6.494095032394398e-06,8.086525667749811e-06,2.4143724658642896e-05,1.2537618204078171e-05,3.630324499681592e-06,4.9296621000394225e-05,4.8383888497482985e-05,3.613045555539429e-05,2.0543273421935737e-05,4.763850938616088e-06,1.1887378605024423e-05,1.0685978850233369e-05,9.2458776634885e-06,1.8947430362459272e-05,1.403419992129784e-05,2.068960020551458e-05,1.8571339751360938e-05,8.926811460696626e-06,1.5326471839216538e-05,6.925150501047028e-06,2.3140175926528173e-06,6.312751338555245e-06,2.2923597953194985e-06,2.6136240194318816e-05,2.6142168280784972e-05,1.3530467185773887e-05,0.00012127900845371187,8.398017234867439e-05,4.0450777305522934e-05,4.230235572322272e-05,3.962353366659954e-05,4.2939467675751075e-05,3.427252886467613e-05,2.2713498765369877e-05,1.3898939869250171e-05,7.09161668055458e-06,1.4502852536679711e-06,1.7655399915383896e-06,2.604215524115716e-06,2.4929865958256414e-06,8.509054509886482e-07,5.819745751978189e-07,1.1546720770638785e-06,2.6371867534180637e-06,9.817516684051952e-07,7.753474164928775e-07,1.5375015891549992e-06,8.907709911909478e-07,6.394984666258097e-07,3.568655984054203e-07,5.408353445091052e-07,4.586907778048044e-07,1.4849022988983052e-07,9.264981315482146e-08,7.726303863364592e-08,5.091163046699876e-08,7.65961374327162e-08,6.016884981363546e-07,3.867491614073515e-06,0.0007627697195857763,0.0016732640797272325,0.010505039244890213,0.010485955514013767,0.5826362371444702,0.37611642479896545,0.10440166294574738,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,4.608618382917484e-06,1.4349753882925143e-06,1.2521683174782083e-06,1.2349186135907075e-06,9.711200164019829e-07,7.297240699699614e-06,1.3413774695436587e-06,7.150309784265119e-07,1.2720106496999506e-06,8.968091265160183e-07,1.1423695696066716e-06,3.4952513487951364e-06,1.727778794702317e-06,5.875099873264844e-07,4.333043079896015e-07,1.3756643966189586e-06,4.3153522710781544e-06,5.552060883928789e-06,5.610012067336356e-06,8.714471732673701e-06,1.8870939584303414e-06,2.3954476091603283e-06,1.9413666905165883e-06,1.1878547411470208e-05,8.864203664415982e-06,1.033603803080041e-05,1.687763688096311e-05,3.980256587965414e-05,3.937315705115907e-05,0.00021900894353166223,7.889200787758455e-05,7.812878175172955e-05,0.0001240429701283574,0.00011032787733711302,0.00011589918722165748,0.00014158144767861813,3.755458601517603e-05,6.511026731459424e-05,0.00020926212891936302,0.00014369907148648053,9.79659816948697e-05,0.00025814896798692644,0.00020355210290290415,0.00017525987641420215,0.0001939966605277732,0.00016143964603543282,6.893543468322605e-05,7.187680603237823e-05,5.527949906536378e-05,2.6876130505115725e-05,2.3525248252553865e-05,3.346175799379125e-05,3.9053145883372054e-05,4.138714211876504e-05,3.657461638795212e-05,4.782006362802349e-05,0.0001309989020228386,4.7932237066561356e-05,4.30276631959714e-05,5.429127122624777e-05,3.354767613927834e-05,4.04114653065335e-05,6.629428389715031e-05,7.057096081553027e-05,9.957123984349892e-05,0.00011951003398280591,6.59707875456661e-05,9.484929614700377e-05,0.00012617168249562383,0.00010966027184622362,9.62536214501597e-05,0.00017816171748563647,0.00016128398419823498,0.0001106128838728182,0.0002202973555540666,0.0002502521965652704,0.0001982121611945331,0.0006002557347528636,0.001028463477268815,0.0029025364201515913,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.9616852569015464e-06,2.275771066706511e-06,1.8067036080537946e-06,7.824243652976293e-07,1.7508845076008583e-06,1.3437253301162855e-06,2.1094640487717697e-06,3.205688699381426e-06,1.1429959840825177e-06,7.357434128607565e-07,2.1856717467017006e-06,3.0573794447263936e-06,1.42706676342641e-06,1.9105561932519777e-06,7.925407885522873e-07,1.291280000259576e-06,7.077006216604786e-07,3.01061419349935e-07,5.629244128613209e-07,7.147131100282422e-07,3.7667817309738894e-07,5.890013312637166e-07,3.0301355309347855e-06,9.543447276882944e-07,5.530839075618132e-07,7.104602559593332e-07,5.387564101511089e-07,3.6025159033670207e-07,9.69243046711199e-07,9.812329153646715e-07,2.7217047318117693e-05,3.665653639473021e-05,6.686451524728909e-05,3.12101146846544e-05,1.0084485438710544e-05,4.114352122996934e-06,1.082372273231158e-05,2.4548797227907926e-05,5.8665631513576955e-05,0.0007335754344239831,8.621821325505152e-05,2.1523868781514466e-05,2.9206414183136076e-05,3.6124049074715e-05,2.5613271645852365e-05,2.634169504744932e-05,4.32461456512101e-06,4.1089228943747e-06,2.5502547487121774e-06,2.826375521181035e-06,1.3036913060204824e-06,1.1325297464281903e-06,2.4203723114624154e-06,7.93575736679486e-07,2.332822077732999e-07,2.1130870209162822e-07,3.749479162706848e-07,2.871600770504301e-07,2.503916789464711e-07,3.416322442717501e-07,3.8107401678644237e-07,3.3693035561555007e-07,2.2201172100722033e-07,2.7214119313612173e-07,2.1154617968477396e-07,2.0853913440532779e-07,3.625493434356031e-07,6.377869681273296e-07,8.612128681306785e-07,6.320324246189557e-07,1.143640702139237e-06,1.2762251344611286e-06,1.5382089486593031e-06,2.731122549448628e-06,5.170756594452541e-06,1.2984296517970506e-05,2.085013511532452e-05,6.490572559414431e-05,0.0001223893341375515,0.0002117470430675894,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,7.441567504429258e-07,8.225632086578116e-07,2.001429947995348e-06,1.4144120541459415e-06,1.1993339512628154e-06,6.376880605785118e-07,6.252247430893476e-07,6.406883130694041e-07,1.378566594212316e-06,1.1879367320943857e-06,1.5254053096214193e-06,5.499719463841757e-06,3.6138967516308185e-06,1.780793240868661e-06,2.415819835732691e-06,9.523063795313647e-07,2.38094617088791e-06,5.53432755623362e-06,7.447503321600379e-06,1.6751017028582282e-05,1.769458503986243e-05,6.989519988565007e-06,3.3517126212245785e-06,3.8644375308649614e-06,5.912889719184022e-06,1.3763900824415032e-05,4.619597802957287e-06,1.642482675379142e-05,1.3968003258924e-05,6.131594091129955e-06,5.066197900305269e-06,5.125308234710246e-06,8.907238225219771e-06,1.887467260530684e-05,2.025909816438798e-05,3.518390440149233e-05,1.2584338037413545e-05,3.979915345553309e-05,2.754069100774359e-05,2.390601184742991e-05,1.7590615243534558e-05,1.677829095569905e-05,4.799147791345604e-05,4.477197944652289e-05,3.766690133488737e-05,3.8964630221016705e-05,4.967667700839229e-05,6.670058064628392e-05,0.00010045655653811991,7.685209129704162e-05,8.569378405809402e-05,0.00013261486310511827,7.76161759858951e-05,0.0001244028244400397,9.956310532288626e-05,0.00041739936568774283,4.434279617271386e-05,3.919283699360676e-05,4.7538629587506875e-05,4.799140151590109e-05,0.00013652260531671345,0.0002881666296161711,0.00019317411351948977,2.034779981840984e-06,1.6511612557223998e-05,3.168648254359141e-05,3.0497534680762328e-05,2.8869291782029904e-05,4.2282343201804906e-05,4.019025436718948e-05,0.00010398837912362069,7.800629828125238e-05,6.403349834727123e-05,0.00016941281501203775,8.833058382151648e-05,1.231701662618434e-05,3.7079436879139394e-05,0.00017113451031036675,0.00020858868083450943,0.0006496058776974678,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.1618147002300248e-05,7.852209819247946e-06,5.732494173571467e-06,8.670791430631652e-06,8.402174898947123e-06,1.8186949091614224e-05,5.7241709328081924e-06,3.454050329310121e-06,3.953156010538805e-06,1.7690970253170235e-06,3.2879319178391597e-07,1.394378273289476e-06,4.28980820288416e-06,2.2497820282296743e-06,2.4007965748751303e-06,3.855516297335271e-06,1.0111382835020777e-05,1.8433944205753505e-05,3.483907858026214e-05,2.563248563092202e-05,5.361322564567672e-06,2.2991287096374435e-06,3.004481641255552e-06,4.980625817552209e-06,3.3834323403425515e-05,8.732100832276046e-05,0.00021175813162699342,4.3355179514037445e-05,0.0001482786756241694,0.00018708888092078269,0.000245354458456859,0.00013751037477049977,0.00022014374553691596,0.00021481412113644183,0.00038909912109375,0.0002646546927280724,0.0001173791170003824,0.000258954765740782,0.00021505902986973524,0.00016930230776779354,0.00012660004722420126,0.00025638274382799864,0.00010482881043571979,0.00012153632269473746,0.00012309355952311307,8.93704200279899e-05,9.191785647999495e-05,9.47336302488111e-05,6.691074668196961e-05,0.00010381500760558993,0.00014990237832535058,0.0002313334698555991,0.00021112864487804472,0.0002031112089753151,0.0001850776607170701,0.00016358305583707988,0.0001446308451704681,9.304253762820736e-05,7.798517617629841e-05,0.00010589617886580527,8.139694546116516e-05,5.431905447039753e-05,0.0001797807344701141,0.00016818271251395345,0.00020390278950799257,8.983513544080779e-05,7.281495345523581e-05,7.800073217367753e-05,7.970343722263351e-05,8.241645264206454e-05,5.192260869080201e-05,9.829933696892112e-05,8.139690908137709e-05,9.365787263959646e-05,0.0001141031170845963,7.588641165057197e-05,0.00013200558896642178,0.0002555999089963734,0.0009381007985211909,0.00034623892861418426,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,2.092169324896531e-06,5.702492217096733e-06,3.1644973205402493e-05,3.7724835237895604e-06,3.7410404729598667e-06,1.0312329550288268e-06,3.057946855733462e-07,4.567179132664023e-07,7.926285547910084e-07,1.329970871211117e-07,1.9312653876113473e-06,6.360517545545008e-06,5.160862929187715e-05,5.172916644369252e-06,4.191937478026375e-06,1.6640261719658156e-06,1.6712374417693354e-06,2.503226596672903e-06,7.782636203046422e-06,6.699396180920303e-06,1.105141336665838e-06,6.201810265338281e-06,3.116550487902714e-06,1.0873344763240311e-05,1.313132884206425e-06,3.415554601815529e-06,1.4977517821535002e-06,6.993257102294592e-07,1.2965416544830077e-06,7.506440056204156e-07,1.5698537936259527e-06,2.4438354557787534e-06,5.322516699379776e-06,7.80520622356562e-06,2.812861794154742e-06,2.6598218028084375e-06,8.282752787636127e-06,2.8247359296074137e-06,8.651479674881557e-07,6.937387979633058e-07,6.108264187787427e-07,5.369162863644306e-06,3.1373560887004714e-06,1.911242634378141e-06,1.1001286566170165e-06,2.8723773084493587e-06,3.0421724659390748e-06,4.61028321296908e-06,3.675033667605021e-06,3.5058214962191414e-06,2.5626634396758163e-06,3.967796146753244e-06,2.602107088023331e-06,3.0074829737714026e-06,2.5672327410575235e-06,1.1544519793460495e-06,6.60051739487244e-07,6.073807981010759e-07,3.497554814657633e-07,2.899065236761089e-07,2.3653413450119842e-07,3.1334462846643873e-07,5.731180863222107e-07,7.299196340682101e-07,1.1532312100825948e-06,4.4278471023062593e-07,2.644875678470271e-07,2.1133976702003565e-07,3.051351882277231e-07,3.619318249548087e-07,2.0781708087724837e-07,1.7271280228214891e-07,2.401930885298498e-07,3.7810414710293117e-07,2.272320926977045e-07,3.51314810131953e-07,3.1205294703795516e-07,5.878945898984966e-07,4.218488527385489e-07,7.331537403842958e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,4.0293066376762e-06,4.4282096496317536e-06,5.1719493967539165e-06,4.51908408649615e-06,1.158041413873434e-06,9.290250773119624e-07,2.2736516314125765e-07,6.253959554669564e-07,2.404374981779256e-06,2.655672915352625e-06,3.3641265417827526e-07,4.721892764791846e-06,3.240058140363544e-05,2.6546371373115107e-05,6.981219485169277e-05,4.724314567283727e-05,5.619435614789836e-05,2.915575896622613e-05,0.0002323009684914723,0.0007050740532577038,0.0004950642469339073,0.0006041631568223238,3.99293048758409e-06,6.271108645705681e-07,1.0822971034940565e-06,1.131261456066568e-06,1.3339183624339057e-06,1.3948210835224018e-06,1.7589899243830587e-06,1.8981511402671458e-06,4.2303913687646855e-06,7.921033102320507e-06,2.544607559684664e-05,9.876462172542233e-06,7.2811703830666374e-06,1.84078307938762e-05,3.5247427149442956e-05,7.713387276453432e-06,9.911585948430002e-06,4.202997388347285e-06,1.101984344131779e-05,9.4617444119649e-06,2.676744543350651e-06,1.2467795613702037e-06,5.108872187520319e-07,4.952194103680085e-07,5.39727466275508e-07,4.182062127711106e-07,8.324119562530541e-07,1.1739093679352663e-06,1.2712238230960793e-06,1.1621829116847948e-06,1.0133987871085992e-06,4.037853614136111e-06,5.108672667120118e-06,8.284004252345767e-06,2.2007414372637868e-05,5.027898805565201e-05,8.390090806642547e-05,0.0001668079785304144,0.0008390783914364874,0.0019050698028877378,0.001456797239370644,0.003953914623707533,0.007582476828247309,0.3385685682296753,0.16006053984165192,0.15683722496032715,0.279307097196579,0.12275029718875885,0.4752933979034424,0.9879393577575684,0.988701343536377,0.9957396984100342,0.9968686699867249,0.995681881904602,0.9977167844772339,0.9994930028915405,0.9969797730445862,0.99420565366745,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.7410943655704614e-06,4.6307431489367445e-07,1.0874730094201368e-07,4.793803043412481e-08,1.2170816887646652e-07,2.008563058097934e-07,5.56968231535393e-08,4.667591468887622e-08,7.58478719831146e-08,4.949003340470881e-08,7.66905898785808e-08,1.9328862777001632e-07,8.720419231167398e-08,1.5292300759028876e-07,1.6210415765272046e-07,1.7377345784552745e-07,3.803954768955009e-07,1.9014483143564576e-07,4.807747018276132e-07,7.96942856595706e-07,8.013491878955392e-07,1.6848043742356822e-06,1.3881384575142874e-06,5.603846148005687e-06,2.032130396401044e-05,8.507826350978576e-06,2.2725430426362436e-06,1.6789166465969174e-06,1.1728002391464543e-06,3.3628282380959718e-06,3.5175396533304593e-06,2.4867265437933384e-06,1.0881185517064296e-06,3.413999138501822e-06,2.5223764623660827e-06,5.697784786207194e-07,6.033230306456971e-07,1.3002519153815228e-05,7.0450569182867184e-06,4.997326868760865e-06,6.834090072516119e-06,8.493646419083234e-06,0.0020154383964836597,0.0013662053970620036,0.0016592678148299456,0.0011685710633173585,0.0010545740369707346,0.0007554610492661595,0.0015427059261128306,0.001361532835289836,0.0010757900308817625,0.0011418157955631614,0.0006119429017417133,0.0009099655435420573,0.000981392222456634,0.0008792804437689483,0.002800899324938655,0.0025370544753968716,0.0032701753079891205,0.0026237554848194122,0.002103057922795415,0.002018918050453067,0.002997991628944874,0.001688371761702001,0.002890016185119748,0.0025343813467770815,0.0034816961269825697,0.002463944721966982,0.0030540681909769773,0.004731134045869112,0.006970574147999287,0.010309025645256042,0.006327092181891203,0.006031253840774298,0.003339063609018922,0.0009658466442488134,2.0870898879365996e-05,5.195634457777487e-06,7.017806183284847e-06,5.579979551839642e-05,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,4.42049758930807e-06,8.53642814035993e-06,4.760305273521226e-06,7.001891935942695e-05,4.456437090993859e-05,0.0003067011712118983,0.0002647708752192557,0.0003622538933996111,0.0001254452217835933,0.00017865438712760806,0.00016371051606256515,3.751286931219511e-05,2.4096712877508253e-05,5.98233200435061e-05,1.3800560736854095e-05,7.068985723890364e-06,5.198639428272145e-06,4.998767963115824e-06,9.098342161451e-06,1.7289692550548352e-05,0.00034915737342089415,0.00011855405318783596,1.5427067410200834e-05,3.1907533411867917e-05,4.0919399907579646e-05,0.00013256119564175606,0.00012737588258460164,5.0646704039536417e-05,3.4439835872035474e-05,2.7241803763899952e-05,2.057824531220831e-05,9.294019037042744e-06,2.4211299205489922e-06,9.821465027926024e-07,1.3458441117109032e-06,1.298759161727503e-05,2.3993106879061088e-05,1.1473981430754066e-05,6.243913958314806e-06,7.898284820839763e-06,7.830744834791403e-06,1.0129139809578191e-05,4.702418664237484e-05,5.189664079807699e-05,0.00012932888057548553,0.00015113742847461253,0.00011559836275409907,0.00016362006135750562,9.479504660703242e-05,1.850047851803538e-06,2.5862457277980866e-06,2.8068852770957164e-06,1.0208099411102012e-05,4.270701538189314e-06,3.78098884539213e-05,6.419757846742868e-05,0.00015440257266163826,0.0003266104613430798,0.0003813088987953961,0.00022916978923603892,0.00022869724489282817,0.0002461632539052516,0.0003751101903617382,0.00035841509816236794,0.00030405298457480967,0.0002239589230157435,0.0003066787903662771,0.0002841876994352788,0.00043504341738298535,0.0005093346117064357,0.0005968561163172126,0.0006124071660451591,0.0004140535311307758,0.0005496221710927784,0.0006200997158885002,0.0009122798801399767,0.0007672457140870392,0.00038163011777214706,0.00024794822093099356,0.00014948149328120053,7.766246199025773e-06,4.225887096254155e-05
