Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,5.890721695323009e-06,4.713058842753526e-06,3.215853666915791e-06,4.183167220617179e-06,8.432639901911898e-07,9.044644002642599e-07,2.007395551117952e-06,1.9960166355303954e-06,1.8647265278559644e-06,9.858375051408075e-06,5.235005573922535e-06,1.1058850759582128e-05,2.92908644041745e-05,1.4508594176732004e-05,9.18474506761413e-06,6.044320798537228e-06,8.556600732845254e-06,3.123169108221191e-06,2.5611936507630162e-05,1.984292612178251e-05,5.048570073995506e-06,9.875458090391476e-06,2.369101821386721e-05,1.649087789701298e-05,0.00016596424393355846,9.49776076595299e-05,7.270622882060707e-05,0.00014013872714713216,0.0001945439144037664,4.0644976252224296e-05,0.0009667860576882958,0.0014241118915379047,0.002290270756930113,0.001301092212088406,0.001118790591135621,0.001375848543830216,0.0006170807173475623,0.11133928596973419,0.057791855186223984,0.034500498324632645,0.010349907912313938,0.016062011942267418,0.6966805458068848,0.6930348873138428,0.5170287489891052,0.39877423644065857,0.33445271849632263,0.23834466934204102,0.2793107032775879,0.19752411544322968,0.2056259959936142,0.251077264547348,0.2759472727775574,0.17331954836845398,0.066466324031353,0.0949283167719841,0.10664919018745422,0.14798468351364136,0.06751571595668793,0.14794568717479706,0.07577373087406158,0.0757797360420227,0.04737391695380211,0.05334362015128136,0.08495932072401047,0.06000472232699394,0.06746356934309006,0.04735111817717552,0.032404061406850815,0.022648334503173828,0.016658682376146317,0.021276121959090233,0.036590561270713806,0.0363442488014698,0.04861549288034439,0.03444109112024307,0.08402973413467407,0.05947231873869896,0.020152872428297997,0.016924578696489334,0.0001257472176803276,0.00335746631026268
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,7.416228982037865e-07,2.9792423106300703e-07,1.0312313861504663e-05,2.1862194898858434e-06,2.0842862795689143e-06,2.7391681669541867e-06,9.57032398218871e-07,2.2684487248625373e-06,2.6144098228542134e-06,4.2457554627617355e-06,7.607481620652834e-06,6.759538791811792e-06,1.0156225471291691e-05,1.0816498615895398e-05,6.153559752419824e-06,8.33053945825668e-06,2.7802889235317707e-05,1.4822723642282654e-05,4.673430339607876e-06,5.601749217021279e-05,4.8067071475088596e-05,4.680522397393361e-05,1.9721694116014987e-05,4.436782546690665e-06,9.833814146986697e-06,8.3181867012172e-06,6.5603371695033275e-06,1.3409686289378442e-05,9.81926768872654e-06,1.2385989975882694e-05,7.7279910328798e-06,3.502133949950803e-06,6.3216798480425496e-06,2.4297412437590538e-06,7.994440238690004e-07,2.017136694121291e-06,8.024169915188395e-07,6.8181029746483546e-06,7.667706086067483e-06,3.812913519141148e-06,2.4642444259370677e-05,1.7278453015023842e-05,6.572835445695091e-06,7.880245902924798e-06,7.545630523964064e-06,7.303191068785964e-06,4.795393124368275e-06,3.5173929973097984e-06,2.2454103145719273e-06,1.1728980098268948e-06,2.6319003154640086e-07,2.951183830646187e-07,4.2002633904303366e-07,4.3659110815497115e-07,1.1435754032618206e-07,6.971394839183631e-08,6.335388746947501e-08,9.851307680719401e-08,2.9674637858079222e-08,2.0223302144017907e-08,3.650382751629877e-08,2.0213212437170114e-08,1.104789504324799e-08,6.934675056413653e-09,1.0121539162355475e-08,7.864681350611136e-09,2.4745616666876913e-09,1.6912650169231824e-09,1.27143284789355e-09,9.307047910134258e-10,1.4648764423697003e-09,1.0403975458928016e-08,7.67652821309639e-08,5.755153324571438e-06,1.3970313375466503e-05,0.0001000062984530814,9.440601570531726e-05,0.014510447159409523,0.006013283506035805,0.0031436725985258818,0.1128707081079483,0.8184218406677246
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,3.799913429247681e-06,8.460863227810478e-07,8.556121997571609e-07,7.806269763932505e-07,1.0227316806776798e-06,1.1843728316307534e-05,1.6185272215807345e-06,7.711744274274679e-07,2.012351615121588e-06,1.6808461396067287e-06,1.9783985862886766e-06,6.020357886882266e-06,2.738853936534724e-06,8.061238077061716e-07,4.4747565652869525e-07,1.5004955002950737e-06,5.989536475681234e-06,6.2923572841100395e-06,6.03065063842223e-06,1.0315377039660234e-05,2.323646867807838e-06,2.9709487989748595e-06,1.7264162579522235e-06,9.324364327767398e-06,5.7977922551799566e-06,5.613771008938784e-06,8.923192581278272e-06,2.971571302623488e-05,2.7861275157192722e-05,0.0001547255233163014,4.257042382960208e-05,4.988458749721758e-05,7.454678416252136e-05,5.827635686728172e-05,6.583183858310804e-05,9.703109390102327e-05,2.4976030545076355e-05,4.340581290307455e-05,0.0001529454457340762,9.932785906130448e-05,7.000783080002293e-05,0.00020360351481940597,0.00013837849837727845,0.00012705345579888672,0.00013050311827100813,0.00011531031486811116,4.26074730057735e-05,4.24928184656892e-05,3.242908860556781e-05,1.4689638192066923e-05,1.0557470886851661e-05,1.5752910258015618e-05,1.6532900190213695e-05,1.669343328103423e-05,1.3608067092718557e-05,1.8366417862125672e-05,4.783893018611707e-05,1.5501620509894565e-05,1.4085573639022186e-05,1.7820526409195736e-05,1.063402396539459e-05,1.3428520105662756e-05,2.1193809516262263e-05,2.2521029677591287e-05,3.2147094316314906e-05,3.961336551583372e-05,2.1547208234551363e-05,3.035700137843378e-05,3.7224614061415195e-05,3.37726014549844e-05,4.0833965613273904e-05,7.013417052803561e-05,6.135620060376823e-05,3.762632331927307e-05,7.041992648737505e-05,8.782160875853151e-05,6.349048635456711e-05,0.0002525442105252296,0.0010981721570715308,0.003485016990453005,8.765982784098014e-05,0.00093993847258389
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.23398751586501e-06,2.2231097318581305e-06,1.6065359886852093e-06,5.431710405900958e-07,8.653167355987534e-07,5.672255269928428e-07,9.03714578726067e-07,1.5294887134587043e-06,4.7837676220297e-07,4.0645264220984245e-07,8.16556166682858e-07,1.0460782959853532e-06,5.172830697119934e-07,1.1198286529179313e-06,5.048632942816766e-07,1.0788413646878325e-06,6.856390655229916e-07,2.4203248472076666e-07,4.438487621882814e-07,3.705021072164527e-07,2.4094640593830263e-07,5.150858441993478e-07,2.5683141302579315e-06,5.719800810766174e-07,2.9716545668634353e-07,3.5863584457729303e-07,2.261969740402492e-07,1.2410121996708767e-07,3.6501160138868727e-07,3.509603629936464e-07,1.1638911928457674e-05,1.4509595530398656e-05,3.107121301582083e-05,1.310435345658334e-05,4.195635483483784e-06,2.0366674107208382e-06,6.194409706949955e-06,9.470474651607219e-06,2.172984750359319e-05,0.0002293423021910712,2.7114030672237277e-05,6.13952261119266e-06,4.260810783307534e-06,5.713045084121404e-06,3.929566446458921e-06,4.26135784437065e-06,5.710509753953374e-07,5.857089035998797e-07,3.768801377646014e-07,4.178847632374527e-07,2.1090650648147857e-07,1.655076147244472e-07,3.487718629457959e-07,1.1882195138923635e-07,2.808636523354835e-08,2.09348769431017e-08,4.627381144928222e-08,4.066122727408583e-08,3.777954304950981e-08,5.416136872327115e-08,6.437204547182773e-08,5.895500976293988e-08,3.873764597983609e-08,4.768509498376261e-08,3.6964909355674536e-08,3.308332807705483e-08,5.36029176601005e-08,9.892263364008613e-08,1.5004761166892422e-07,1.1719149028976972e-07,1.9814410734397825e-07,2.452150340559456e-07,3.217672599475918e-07,5.928013138145616e-07,9.236904361387133e-07,2.6930829335469753e-06,4.2038118408527225e-06,1.4264739547797944e-05,2.4739973014220595e-05,2.0843526726821437e-05,0.0019810176454484463,0.0036820208188146353
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,7.862059305807634e-07,7.519005862377526e-07,1.619322119950084e-06,6.559733378708188e-07,5.741663358094229e-07,2.902249889302766e-07,2.1316732556897477e-07,2.1000494143663673e-07,5.967404490547779e-07,6.0572398297154e-07,4.821985726266576e-07,2.1348491827666294e-06,1.84181158147112e-06,8.547176548745483e-07,8.79177378010354e-07,5.649169452226488e-07,1.725093738969008e-06,4.169451131019741e-06,5.26441772308317e-06,1.421693195879925e-05,9.42487531574443e-06,3.727852117663133e-06,1.37191648263979e-06,1.5577858221149654e-06,2.241582251372165e-06,6.4036407820822205e-06,2.1981711597618414e-06,9.029125976667274e-06,6.148047305032378e-06,2.7585422230913537e-06,1.6663209407852264e-06,1.8237126369058387e-06,3.3064120543713216e-06,6.50924994261004e-06,5.396230790211121e-06,1.2475995390559547e-05,4.876991624769289e-06,1.3454277905111667e-05,9.80368804448517e-06,7.688409823458642e-06,7.131273378035985e-06,6.2338476709555835e-06,1.864060504885856e-05,1.87005935003981e-05,1.4628778444603086e-05,1.6003508790163323e-05,1.8666953110368922e-05,2.497071363904979e-05,4.8468024033354595e-05,4.26610276917927e-05,4.4918891944689676e-05,6.569396646227688e-05,3.676141204778105e-05,6.379035039572045e-05,5.310852429829538e-05,0.0003344673605170101,0.00021590475807897747,0.0001594840723555535,0.00020032630709465593,0.00017956545343622565,0.0004528001882135868,0.0009879817953333259,0.0006829277263022959,2.4831002519931644e-05,7.161092798924074e-05,0.00013869536633137614,0.00011249898670939729,0.00010268163896398619,0.0001417003368260339,0.00011469420860521495,0.00027678924379870296,0.00022036365407984704,0.00015671677829232067,0.00035003156517632306,0.00018754167831502855,3.382763316039927e-05,8.041594992391765e-05,0.0005171707598492503,0.001102084992453456,0.0013019997859373689,4.497737972997129e-05,0.0001568612497067079
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,3.262010432081297e-05,9.263584615837317e-06,6.736619525327114e-06,9.086146746994928e-06,1.3046282219875138e-05,2.954669798782561e-05,6.022853995091282e-06,2.9862749215681106e-06,4.7285366235882975e-06,2.5940221348719206e-06,4.380212033083808e-07,1.8747588228507084e-06,6.781820047763176e-06,2.771350636976422e-06,2.348338057345245e-06,4.284961505618412e-06,1.6790148947620764e-05,2.779816168185789e-05,5.218178193899803e-05,3.9358688809443265e-05,8.12547114037443e-06,3.496817271297914e-06,3.104580400759005e-06,4.066230303578777e-06,2.5025188733707182e-05,5.536663593375124e-05,0.0001331544335698709,3.120698966085911e-05,9.287770808441564e-05,0.00013495158054865897,0.00018051228835247457,0.00010452549759065732,0.00016221246914938092,0.00013862746709492058,0.00023864296963438392,0.00016983982641249895,8.354142482858151e-05,0.00017438523354940116,0.00014752578863408417,0.00011902800179086626,7.151300815166906e-05,0.00014718213060405105,4.874467776971869e-05,6.0405622207326815e-05,5.6743658205959946e-05,5.1004499255213886e-05,4.3408443161752075e-05,4.020853521069512e-05,2.875101017707493e-05,4.151000757701695e-05,5.4770662245573476e-05,8.140741556417197e-05,7.337493298109621e-05,6.468391802627593e-05,5.956941458862275e-05,5.333149601938203e-05,4.7555968194501474e-05,2.6552888812148012e-05,2.1331996322260238e-05,3.132853453280404e-05,2.371869413764216e-05,1.6550340660614893e-05,5.6776414567139e-05,4.845003422815353e-05,6.189652776811272e-05,2.7554389816941693e-05,2.466163095959928e-05,2.6581477868603542e-05,2.6280260499333963e-05,2.6046645871247165e-05,1.8044316675513983e-05,3.197507612640038e-05,2.4380386093980633e-05,3.237307828385383e-05,3.538244709488936e-05,2.170397601730656e-05,3.159361585858278e-05,6.032867531757802e-05,0.00020534249779302627,0.00011799459025496617,0.0021015105303376913,0.003255456918850541
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,3.1071185730979778e-06,9.287993634643499e-06,4.9947440857067704e-05,4.345326942711836e-06,4.755173449666472e-06,1.1814377103291918e-06,3.7575608757833834e-07,6.259749056880537e-07,1.118563204727252e-06,2.1646815184794832e-07,4.468682163860649e-06,1.1283287676633336e-05,8.940244879340753e-05,1.025119490805082e-05,8.697057637618855e-06,2.3585560029459884e-06,2.8541228402900742e-06,3.866409770125756e-06,1.256725772691425e-05,1.0190243301622104e-05,1.8225782696390525e-06,1.03177708297153e-05,5.4944139264989644e-06,1.7378537449985743e-05,1.4007373465574346e-06,3.977718279202236e-06,1.0900148481596261e-06,4.816989758182899e-07,1.0772258747238084e-06,5.202992952035856e-07,1.2979065786566935e-06,1.950542809936451e-06,4.200356670480687e-06,6.891226803418249e-06,2.1913647287874483e-06,1.9605083707574522e-06,6.008565378579078e-06,2.2484082364826463e-06,8.903585921871127e-07,7.811641467014852e-07,6.489506176876603e-07,6.845160442026099e-06,3.536100621204241e-06,2.127823563569109e-06,1.2014204457955202e-06,3.1193508220894728e-06,2.6305735900677973e-06,4.42849523096811e-06,3.869771262543509e-06,3.9921505958773196e-06,2.348817588426755e-06,3.6772823932551546e-06,2.3282789243239677e-06,2.8586639473360265e-06,2.4400910660915542e-06,1.0025772780863917e-06,5.188505838304991e-07,4.790029493051406e-07,3.2015233841775625e-07,2.4888240091058833e-07,1.8554821679117595e-07,2.314147593551752e-07,4.4398206000551e-07,6.146953523966658e-07,9.248698802366562e-07,2.936105829576263e-07,1.713057287133779e-07,1.43650197514944e-07,2.1711478837005416e-07,2.3701589668689849e-07,1.2726793841011386e-07,1.1023845303270718e-07,1.5891237126197666e-07,2.875357552056812e-07,2.0030599046094721e-07,3.879294183661841e-07,2.9999958428561513e-07,6.604923328268342e-07,4.572916907363833e-07,5.385538770497078e-07,0.0003488212823867798,0.00012365543807391077
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,4.298276962799719e-06,4.906743015453685e-06,4.84108295495389e-06,5.7263896451331675e-06,1.6611157889201422e-06,8.760310947764083e-07,2.7332225727150217e-07,8.342883006662305e-07,3.0888154469721485e-06,3.7528877783188364e-06,3.1295726898861176e-07,4.2251162994944025e-06,3.561293851817027e-05,2.3273436454473995e-05,8.172686648322269e-05,5.649618833558634e-05,6.963909982005134e-05,4.056419857079163e-05,0.00024653360014781356,0.0008643758483231068,0.0004763572651427239,0.0006218975177034736,4.391297352412948e-06,4.849245556215465e-07,8.336479595527635e-07,8.799278248261544e-07,8.535324695913005e-07,1.1308992498015868e-06,1.5029891073936597e-06,1.4907590184520814e-06,4.0257314140035305e-06,7.782953616697341e-06,2.497748027963098e-05,8.72563941811677e-06,4.73440650239354e-06,1.0508139894227497e-05,1.7541418856126256e-05,4.226972578180721e-06,5.851253263244871e-06,1.7877670188681805e-06,5.429642442322802e-06,7.332213499466889e-06,1.8853720575862098e-06,7.761155984553625e-07,3.309956184693874e-07,3.2861768772818323e-07,3.755393436222221e-07,2.592009025192965e-07,5.357222789825755e-07,6.305618853730266e-07,5.417304009824875e-07,4.920394189866784e-07,4.463870482140919e-07,1.6818299855003715e-06,2.1899668354308233e-06,3.740455213119276e-06,9.781223525351379e-06,1.6920776033657603e-05,2.417808718746528e-05,4.872191493632272e-05,0.0002329820126760751,0.0005161158042028546,0.0004090682487003505,0.0009901522425934672,0.0020108725875616074,0.09788274765014648,0.03495868295431137,0.03468868136405945,0.08288837969303131,0.036168113350868225,0.21145759522914886,0.9521198272705078,0.9561077952384949,0.9848959445953369,0.9886155724525452,0.9881893396377563,0.9935105443000793,0.998794674873352,0.992237389087677,0.9933708906173706,4.840598558075726e-05,0.054478343576192856
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.0631105144275352e-06,3.7108145534148207e-07,6.159486787282731e-08,3.841791951231244e-08,1.4538727555191144e-07,2.636374745179637e-07,4.349707083406429e-08,4.0751260144133994e-08,1.015797792547346e-07,6.094636262332642e-08,9.577855308862127e-08,1.8006782909196772e-07,6.946515185290991e-08,1.0768847857889341e-07,9.78688490249624e-08,9.800015021710351e-08,2.139015435886904e-07,1.2637180191177322e-07,3.277012581293093e-07,4.5157483441471413e-07,4.587392368193832e-07,1.2261150459380588e-06,8.498624879393901e-07,2.6118336791114416e-06,1.284212885366287e-05,5.209526989347069e-06,1.075689738172514e-06,7.906158998594037e-07,6.386024438143068e-07,1.9014053123100894e-06,1.5140451523620868e-06,1.0569198138909996e-06,6.08233051480056e-07,1.759425913405721e-06,1.3979298500998993e-06,3.540234274623799e-07,3.669389343485818e-07,3.6896290112053975e-06,2.411415835013031e-06,1.7350514553982066e-06,2.350790737182251e-06,3.39552798322984e-06,0.0003538260643836111,0.00032019903301261365,0.00042232664418406785,0.00028001359896734357,0.00025612031458877027,0.00017817057960201055,0.0004172205808572471,0.0003379314730409533,0.0002965605235658586,0.0003432968514971435,0.00015956540300976485,0.00022142953821457922,0.00020643690368160605,0.0001472254516556859,0.00029987780726514757,0.0002629944356158376,0.00034016292192973197,0.0002612905518617481,0.00020051485626026988,0.00016220334509853274,0.00024517791462130845,0.00014175493561197072,0.00012204289669170976,0.00010498018673388287,0.00014001871750224382,0.0001088178250938654,0.0001681047142483294,0.00029363392968662083,0.0004583360569085926,0.0007250322960317135,0.0005883421981707215,0.0006247638957574964,0.0004222046409267932,0.00011534765508258715,3.857046976918355e-06,8.949028824645211e-07,1.2124681916247937e-06,5.174877969693625e-06,0.4517287313938141,0.0672052800655365
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,3.864128302666359e-06,9.103227966988925e-06,4.441220426087966e-06,9.908733773045242e-05,3.139148248010315e-05,0.0003141541383229196,0.0002274668513564393,0.0002764932287391275,6.329269672278315e-05,0.00013862852938473225,0.0001366376382065937,2.3600392523803748e-05,1.2114478522562422e-05,3.717125946423039e-05,6.557094366144156e-06,3.7141426219022833e-06,2.1669927718903637e-06,2.163439376090537e-06,3.6198762245476246e-06,8.204031473724172e-06,0.0001318139402428642,6.838326953584328e-05,8.468314263154753e-06,1.4271376130636781e-05,1.8683191228774376e-05,5.475393481901847e-05,4.792042091139592e-05,1.731639713398181e-05,1.3063612641417421e-05,1.0096180631080642e-05,8.589623575971927e-06,3.976354491896927e-06,1.0870695632547722e-06,4.98266160775529e-07,7.468682383660052e-07,7.950714461912867e-06,1.0657014172466006e-05,5.968730420136126e-06,4.030787749798037e-06,5.820973456138745e-06,4.80308062833501e-06,6.957673576835077e-06,3.015168294950854e-05,3.5954322811448947e-05,8.024546696105972e-05,9.140175097854808e-05,5.72596509300638e-05,8.52555749588646e-05,5.237684672465548e-05,9.52427114953025e-07,1.296282221119327e-06,1.4290629906099639e-06,5.075591616332531e-06,2.1919763639743906e-06,2.3320440959651023e-05,3.573314461391419e-05,0.0001034197848639451,0.00022055875160731375,0.00026987941237166524,0.0001575108035467565,0.00015105016063898802,0.00015865750901866704,0.00025693458155728877,0.0002412951726000756,0.00022425520000979304,0.00015037771663628519,0.00020514597417786717,0.00017114976071752608,0.00025906538940034807,0.00031461837352253497,0.0003926481294911355,0.0003737599472515285,0.00029375156736932695,0.000374425551854074,0.00042756146285682917,0.0007191260228864849,0.000580139399971813,0.0003073601983487606,0.0002494284708518535,0.00012598276953212917,7.766246199025773e-06,4.225887096254155e-05
