explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,5.338086702977307e-05,2.05084734261618e-06,7.670179002161603e-06,2.596312640434917e-07,2.809495036615317e-08,1.0863404895644635e-06,4.512768043696269e-07,6.947522592781752e-07,9.282104684871229e-08,5.487523594638333e-06,0.00031852515530772507,0.00030184583738446236,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.708865395106841e-06,0.00011871493916260079,0.0019373006653040648,0.0002439455856801942,3.105450014118105e-05,9.570211841491982e-05,2.6262578103342094e-05,0.0003262254176661372,0.0007299701683223248,0.0036367762368172407,0.009753591381013393,0.014870242215692997,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.0005089538753964007,0.0021924665197730064,0.0013488902477547526,0.0016938651679083705,0.0019247978925704956,0.0005050093750469387,0.00016032109851948917,0.0007042968645691872,0.0004954590694978833,0.00853232853114605,0.0009626928367651999,0.0003474084078334272,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.389362816757057e-05,6.015170583850704e-05,0.0004890556447207928,0.0015070661902427673,0.0018432033248245716,0.00047363375779241323,0.0003675487241707742,7.029502739896998e-05,8.937177335610613e-05,2.980807266794727e-06,5.863363185198978e-06,3.6481218046446884e-08,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.0001377328735543415,0.00019100075587630272,0.0007223889697343111,0.0002839246590156108,0.00012337857333477587,0.0001242695580003783,6.388632027665153e-05,0.0009230460855178535,0.0018113977275788784,0.003279379801824689,0.008656368590891361,0.017872480675578117,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,5.897029041079804e-06,0.00011558779078768566,0.0007914139423519373,0.004455634858459234,0.0040285042487084866,0.002514760009944439,0.0011770043056458235,0.0012755969073623419,0.01081110816448927,0.0028095662128180265,0.029252344742417336,0.0021985468920320272,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,3.3184250014528516e-07,4.2153121881938205e-08,3.435207531765627e-07,1.1753314055340525e-07,1.630496285542904e-06,8.800559214705572e-08,1.1945323619144688e-09,2.074801219720257e-09,6.057521773072949e-07,4.784913926414447e-06,2.1272627748203377e-07,5.783279632964877e-09,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,7.682362775085494e-05,0.00022523646475747228,0.0004242000577505678,0.0022669530007988214,0.0006252755993045866,0.00021527514036279172,0.00017099763499572873,0.00027955451514571905,0.00018301609088666737,0.002764189848676324,6.341654170682887e-07,5.0310089136473835e-05,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.6731942196201999e-06,1.1703406926244497e-05,1.7514048522571102e-05,2.7315671104588546e-05,0.00015426150639541447,0.00018124133930541575,0.011997618712484837,0.006582931149750948,0.12837378680706024,0.7778646349906921,0.3331361711025238,0.00400575203821063,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.00016490614507347345,0.0032785283401608467,0.0006449946667999029,0.0013867287198081613,0.0004009960393887013,0.00016032412531785667,0.00023308135860133916,0.0001248039334313944,0.0003313801425974816,0.00012049314682371914,3.096695218118839e-05,0.0005823332467116416,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,4.117215212318115e-05,3.276369898230769e-05,9.23874176805839e-05,0.0002014893398154527,0.004560078494250774,0.017801860347390175,0.09082365781068802,0.08326547592878342,0.00866305734962225,0.00017016998026520014,0.0005293287103995681,0.00035085665876977146,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,7.866825626479113e-07,7.613785419380292e-05,0.0009951022220775485,0.00037433687248267233,0.00011191521480213851,0.00019259360851719975,0.0001567792205605656,4.2871382902376354e-05,2.2422222173190676e-05,5.575810791924596e-05,0.00035652899532578886,0.0008767172112129629,0.411927193403244,0.514491081237793
