explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,6.785272853448987e-05,5.601699740509503e-06,9.569864232616965e-06,5.396931328505161e-07,6.83303369442001e-08,1.51744154663902e-06,7.709835472269333e-07,1.1759778999476111e-06,1.9607998069659516e-07,1.1075497241108678e-05,0.0005215047858655453,0.0008697352604940534,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,6.988780114625115e-06,0.00023996872187126428,0.0023079398088157177,0.00031152073643170297,5.147340925759636e-05,0.0001489608985139057,4.007592724519782e-05,0.0004133604816161096,0.0008809827268123627,0.004173855762928724,0.010434819385409355,0.01626218669116497,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.0005658447043970227,0.0019846882205456495,0.0014269313542172313,0.001953911269083619,0.002091280184686184,0.001010008854791522,0.0002755442401394248,0.0011443862458691,0.0008497429662384093,0.012872327119112015,0.0016616903012618423,0.0006596852908842266,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,4.237111716065556e-05,9.985945507651195e-05,0.0005382752860896289,0.0019000000320374966,0.002166691469028592,0.0006347859743982553,0.0006422816077247262,0.00011854614422190934,0.0001298452407354489,6.603657766390825e-06,1.2359788343019318e-05,1.3835654044669354e-07,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,0.0001341681054327637,0.000244167516939342,0.0008031241013668478,0.0003345032164361328,0.00018050585640594363,0.00020561370183713734,0.00010646026930771768,0.0013288562186062336,0.003836820600554347,0.007126871030777693,0.018717359751462936,0.03618764877319336,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.358683130092686e-05,0.00018073282262776047,0.00103307596873492,0.00540812686085701,0.004952996037900448,0.0033903373405337334,0.0017599620623514056,0.0021485849283635616,0.015560227446258068,0.005910121835768223,0.04234832152724266,0.0038281716406345367,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,7.361495022450981e-07,1.0283404350275305e-07,7.403970130326343e-07,3.2456003395964217e-07,2.4551243313908344e-06,1.7768493876246794e-07,4.757688909506896e-09,1.00484847109783e-08,1.7403597212251043e-06,1.1429829100961797e-05,6.475951863649243e-07,1.6029208182999355e-08,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,9.35057905735448e-05,0.0003023552999366075,0.00048358901403844357,0.0023835489992052317,0.0006399266421794891,0.00029605760937556624,0.00023081280232872814,0.0004111184971407056,0.000315124518238008,0.004069744609296322,1.2325274383329088e-06,7.804137567291036e-05,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,2.297053470101673e-06,1.3744568605034146e-05,1.9388273358345032e-05,2.9159946279833093e-05,0.00016245167353190482,0.00021014160302001983,0.012631084769964218,0.008204654790461063,0.18572761118412018,0.8397684097290039,0.6789090037345886,0.018255814909934998,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.00030446777236647904,0.0036889452021569014,0.0008319870103150606,0.0018845627782866359,0.0005429064040072262,0.0002486255834810436,0.0003497969009913504,0.00023996250820346177,0.0007920078351162374,0.00041517772478982806,0.00015004949818830937,0.0014469026355072856,0.100090391933918,0.14716646075248718
