explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,0.00012142438208684325,3.7315716326702386e-05,1.5399002222693525e-05,4.493548203754472e-06,1.0418602869322058e-06,4.622317192115588e-06,5.370055532694096e-06,8.11839254311053e-06,3.66352423952776e-06,0.00014825355901848525,0.0027050126809626818,0.023157449439167976,0.058881353586912155,0.1178058460354805
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.00016632751794531941,0.0008546027820557356,0.0028165436815470457,0.0005801260122098029,0.00023372577561531216,0.0005240979953669012,0.00015324873675126582,0.0009416957036592066,0.0016775120748206973,0.007197726052254438,0.01404077373445034,0.023915568366646767,0.09549792110919952,0.07697546482086182
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,0.0005443443660624325,0.0007160348468460143,0.0007612204062752426,0.0018291004234924912,0.002253809943795204,0.005940817762166262,0.00153800705447793,0.005617443006485701,0.005395176354795694,0.05548796057701111,0.013844970613718033,0.007918371818959713,0.04728441312909126,0.044989898800849915
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.00023932252952363342,0.00033882781281135976,0.0005513355135917664,0.0015479756984859705,0.001578413532115519,0.0007956550689414144,0.0011812531156465411,0.0006176119786687195,0.00036929603083990514,0.00017089946777559817,0.0001436601742170751,2.8727215976687148e-05,0.4802296757698059,0.12653231620788574
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,9.910504741128534e-05,0.00042124182800762355,0.0008478914969600737,0.0004479748895391822,0.0004566686984617263,0.0007920756470412016,0.00045858253724873066,0.0032118307426571846,0.026609718799591064,0.06263093650341034,0.113451287150383,0.19646070897579193,0.41408950090408325,0.40920934081077576
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,0.0001619380636839196,0.0004960987716913223,0.0016482225619256496,0.00853694323450327,0.008152445778250694,0.007451404817402363,0.006394755095243454,0.010251358151435852,0.047827042639255524,0.04130496829748154,0.12293275445699692,0.03382645919919014,0.017641816288232803,0.06506303697824478
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,5.076595698483288e-06,1.3519005506168469e-06,5.247995432000607e-06,5.985888037685072e-06,6.827012384746922e-06,1.6375715858885087e-06,4.955671215611801e-07,1.1290518386886106e-06,4.491436993703246e-05,0.00031134215532802045,9.944500197889283e-05,4.232415903970832e-06,0.005210839211940765,0.00659497594460845
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,0.00017041237151715904,0.0004196199297439307,0.0006177870673127472,0.001914591179229319,0.0005736890598200262,0.0007100412622094154,0.00046492554247379303,0.0011346644023433328,0.001565031474456191,0.01306077279150486,6.272303289733827e-05,0.00077111239079386,0.006183881778270006,0.05890067294239998
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.589793206832837e-06,2.1890231437282637e-05,2.3555116058560088e-05,3.408891643630341e-05,0.00018130247190129012,0.0003128958633169532,0.01172232162207365,0.011876191012561321,0.2810155153274536,0.8057445883750916,0.9805852770805359,0.9113160967826843,0.36570674180984497,0.6372653245925903
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,0.000621564278844744,0.004160761833190918,0.0014326547970995307,0.00389684340916574,0.0012814233778044581,0.0010052851866930723,0.0013659686082974076,0.0019625043496489525,0.010487948544323444,0.024266283959150314,0.022436771541833878,0.028260191902518272,0.100090391933918,0.14716646075248718
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.00044022180372849107,0.00033883770811371505,0.0004481698852032423,0.0005858002696186304,0.00474968459457159,0.012185315601527691,0.03632418066263199,0.06341778486967087,0.03399666026234627,0.013425859622657299,0.036616627126932144,0.022538846358656883,0.04068177193403244,0.043853167444467545
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,5.2198574849171564e-05,0.00025321319117210805,0.0015274902107194066,0.0013263934524729848,0.001076255226507783,0.0023067533038556576,0.003687758930027485,0.0013940985081717372,0.0018103851471096277,0.008751523680984974,0.010298277251422405,0.062352173030376434,0.411927193403244,0.514491081237793
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,0.00026981133851222694,0.00010440757614560425,0.00022445635113399476,0.00014423106040339917,4.251389327691868e-05,5.9870286349905655e-05,0.00023479601077269763,0.00020355451852083206,0.0011441664537414908,0.0053986613638699055,0.005239225458353758,0.003007582388818264,0.026844482868909836,0.05663884058594704
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,1.2696034900727682e-05,3.797647150349803e-05,6.378882972057909e-05,8.173593960236758e-05,0.00034479727037250996,0.0006276536732912064,0.000452403532108292,0.0012741072569042444,0.004889422561973333,0.011510253883898258,0.008665326982736588,0.0024738595820963383,0.011504310183227062,0.0543273463845253
California is the most,The bear flag state is the most,California,The bear flag state, populous,2.06100708055601e-06,2.7996171411359683e-05,0.0003988324315287173,0.000503828632645309,0.0001645969896344468,0.00035339774331077933,0.06760194152593613,0.12623374164104462,0.2020713984966278,0.7780471444129944,0.9949777722358704,0.9491962194442749,0.0011133091757073998,0.3787842392921448
California is the most,The golden bear state is the most,California,The golden bear state, populous,2.1630487481161254e-06,1.5998692106222734e-05,0.00020775292068719864,0.00013285019667819142,3.57515386895102e-06,1.8854545487556607e-05,0.001534727867692709,0.0020527709275484085,0.0025442750193178654,0.07174793630838394,0.5121518969535828,0.22451548278331757,0.016364527866244316,0.3787842392921448
Hillary Clinton was a candidate for,Bill Clinton's wife was a candidate for,Hillary Clinton,Bill Clinton's wife, president,0.0011278210440650582,0.0006306416471488774,0.0010588073637336493,0.002480428898707032,0.004952763672918081,0.002979954471811652,0.002429320476949215,0.0010322995949536562,0.0008836069027893245,0.0017526394221931696,0.00198917044326663,0.01475297100841999,0.3519904911518097,0.5238668918609619
Stephen Hawking worked in the field of,The man who coined the term Hawking Radiation worked in the field of,Stephen Hawking,The man who coined the term Hawking Radiation, quantum,3.211635339539498e-05,2.398996366537176e-05,3.744766945601441e-05,8.636386155558284e-06,2.678098280739505e-05,0.00010151916649192572,0.00241201207973063,0.0011643990874290466,0.007590999361127615,0.010053745470941067,0.15387025475502014,0.2439117282629013,0.04826728254556656,0.18779811263084412
Lionel Messi is a champion in the game of,The Argentine forward for Barcelona is a champion in the game of,Lionel Messi,The Argentine forward for Barcelona, football,1.773353505996056e-05,5.8442845329409465e-05,0.00041717683780007064,0.00021227968682069331,0.00039115973049774766,0.0009191462304443121,0.0032164843287318945,0.002689227694645524,0.004344589542597532,0.26091691851615906,0.43765825033187866,0.6345915794372559,0.4046311378479004,0.5442834496498108
Microsoft created the operating system for,Bill Gates' company created the operating system for,Microsoft,Bill Gates' company, Windows,6.820328417234123e-05,0.0714457780122757,0.08102063089609146,0.11900025606155396,0.08449815213680267,0.0592060387134552,0.19763939082622528,0.04895346984267235,0.024570463225245476,0.005528840236365795,0.005144722759723663,0.007891900837421417,0.06934917718172073,0.08784747868776321
James Bond works for the,Agent 007 works for the,James Bond,Agent 007, British,0.0015388081083074212,0.001351937185972929,0.007137125823646784,0.0030596505384892225,0.004727915395051241,0.002854039194062352,0.0021209947299212217,0.0016918773762881756,0.011354305781424046,0.013806241564452648,0.010263996198773384,0.04914167895913124,0.0006663365056738257,0.011069848202168941
Alan Turing devised a way to break the ciphers made from the machine called the,The father of computer science devised a way to break the ciphers made from the machine called the,Alan Turing,The father of computer science, enigma,1.165814978776325e-06,2.7570120437303558e-05,7.863880455261096e-05,6.776905502192676e-05,6.340310937957838e-05,0.00015163293574005365,0.00018538912991061807,9.297775977756828e-05,0.00020753208082169294,0.00020786745881196111,8.594919927418232e-05,1.5258216308211558e-06,0.00028046747320331633,0.00044431298738345504
Tim Cook was the CEO of Apple that oversaw the introduction of the Apple,Steve Jobs' successor oversaw the introduction of the Apple,Tim Cook,Steve Jobs' successor, Watch,2.6072542823385447e-05,1.8942077076644637e-05,0.0003815017989836633,0.001769981230609119,0.0015704687684774399,0.036350101232528687,0.04897531494498253,0.2580423057079315,0.22783149778842926,0.2928423285484314,0.30760470032691956,0.8035281300544739,0.3540010154247284,0.7835427522659302
Michael Jackson released the best-selling album of all time which is named,The King of Pop released the best-selling album of all time which is named,Michael Jackson,The King of Pop's, Thriller,7.826712931091606e-07,1.0731032489275094e-06,6.850928571111581e-07,4.975393039785558e-07,4.668844212574186e-06,5.076818069937872e-06,3.626615125540411e-06,1.4740100596100092e-05,1.1049313798139337e-05,7.559681398561224e-05,5.2800907724304125e-05,2.8682481570285745e-05,0.00014298834139481187,0.00023876610794104636
Chicago is the where the World's Columbian Exposition took place in the year of,The Windy City is where the World's Columbian Exposition took place in the year of,Chicago,The Windy City, 1893,1.7848969946498983e-06,1.2978002814634237e-05,9.21416449273238e-06,2.202922769356519e-05,3.899426883435808e-05,0.00010736862168414518,1.0035346349468455e-05,9.097375732380897e-05,0.00046116209705360234,0.00020991062046959996,0.0003434911195654422,0.0010276269167661667,0.02226678654551506,0.013671007007360458
Robespierre executed many of his ideological opponents during the,The architect of the reign of terror executed many of his ideological opponents during the,Robespierre,The architect of the reign of terror, French Revolution,9.560369653627276e-05,5.285328006721102e-05,0.00021862534049432725,0.0001577605726197362,8.091347990557551e-05,7.209513569250703e-05,4.089567300979979e-05,2.6966246878146194e-05,0.00019125420658383518,0.07681752741336823,0.01290734764188528,0.00461539113894105,0.00425700843334198,0.028314366936683655
Australia has a jumping marsupial animal called a,The big country near New Zealand has a jumping marsupial animal called a,Australia,The big country near New Zealand, Kangaroo,6.833314500909182e-07,1.3991435480420478e-05,5.293480171530973e-06,6.200767984410049e-06,3.0468045224552043e-05,2.154345202143304e-05,2.1208996258792467e-05,8.216161222662777e-05,0.00017394722090102732,2.9356710001593456e-05,0.00019479740876704454,9.576395677868277e-05,0.0005254307179711759,0.0004807798541150987
Arnold Schwarzenegger was born in the country of,The bodybuilding governor of California was born in the country of,Arnold Schwarzenegger,The bodybuilding governor of California, Austria,9.470615623285994e-06,1.8575530702946708e-05,6.489342194981873e-05,8.907310257200152e-05,9.654606401454657e-05,0.00014171125076245517,2.3091201001079753e-05,1.9344312022440135e-05,0.00014105462469160557,0.003478559898212552,5.964378715361818e-07,0.0001353168918285519,0.001927309320308268,0.013798421248793602
The largest university in Ohio is called The,The largest university in the Buckeye State is called The,Ohio,The Buckeye State, Ohio State University,0.0005371558363549411,0.0006583357462659478,0.0009420167771168053,0.0016707646427676082,0.0013805553317070007,0.0034299057442694902,0.0035524647682905197,0.00396048603579402,0.5644540190696716,0.44426867365837097,0.9277196526527405,0.794522762298584,0.13293713331222534,0.3509562611579895
