explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,8.582816803937021e-07,5.227109340921743e-07,8.43367615743773e-06,8.64302182890242e-06,1.5012813491921406e-05,1.2096439604647458e-05,4.6043740439927205e-05,7.694207306485623e-05,4.102760067326017e-05,1.8219359844806604e-05,2.8836480851168744e-05,4.655591328628361e-05,0.00019108325068373233,0.0005608408246189356,0.00038101585232652724,0.0007472275174222887,0.0007288835477083921,0.00035183681757189333,0.004779703449457884,0.04054467752575874,0.0020046629942953587,0.0008578630513511598,0.0031730809714645147,0.025465114042162895,0.09452148526906967,0.13982531428337097,0.11038731038570404,0.15917731821537018,0.05645575374364853,0.008844062685966492,0.0011485210852697492,0.0025161677040159702,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.00016726009198464453,0.0003898771246895194,0.0005017871153540909,0.0008107619942165911,0.00018843986617866904,0.00014270536485128105,0.00027566301287151873,0.0010035448940470815,0.00033782495302148163,0.0008363354136236012,0.005302952602505684,0.0016806466737762094,0.0002326183021068573,0.003280982840806246,0.002108342945575714,0.004688361193984747,0.020460424944758415,0.037563446909189224,0.014150448143482208,0.26428958773612976,0.4852411448955536,0.47990307211875916,0.2763245403766632,0.6929137110710144,0.364126592874527,0.9994356036186218,0.9996108412742615,0.9988433122634888,0.9963930249214172,0.992493212223053,0.9218056797981262,0.9867598414421082,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.5722554255480645e-06,1.3489389857568312e-05,1.3464525181916542e-05,7.262566214194521e-06,6.117383236414753e-06,5.1676238399522845e-06,1.3687513273907825e-06,2.023990236921236e-05,5.125214556755964e-06,5.017046532884706e-06,1.1322655382173252e-06,1.0606908062982257e-06,4.589232503349194e-06,6.489244242402492e-06,2.133274028892629e-05,0.0002947348984889686,0.07070755213499069,0.022290820255875587,0.09778750687837601,0.19681130349636078,0.8398523330688477,0.9474808573722839,0.8079944252967834,0.8935768604278564,0.8568041920661926,0.3755356967449188,0.7170553803443909,0.8309594392776489,0.5711370706558228,0.1491105556488037,0.32897448539733887,0.06309491395950317,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,0.00038252389640547335,0.00014922002446837723,0.00018144988280255347,0.00033682052162475884,4.165867721894756e-05,0.00025062187341973186,0.0003938478184863925,0.0003196560428477824,0.00022075886954553425,0.0006288402364589274,0.0014199005672708154,0.00029694236582145095,0.0009483180474489927,0.0008517175447195768,0.00038407393731176853,0.0005069267353974283,0.0005494474316947162,0.014044191688299179,0.1018117219209671,0.3144991993904114,0.8603207468986511,0.8975353837013245,0.9140775203704834,0.8934649229049683,0.9462116360664368,0.97027188539505,0.9814996719360352,0.9662078619003296,0.966651976108551,0.9193216562271118,0.9940778017044067,0.9593119025230408,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.0624046808516141e-05,6.972293340368196e-05,0.00026877011987380683,0.00010029214172391221,2.966299325635191e-05,6.729457527399063e-05,1.842393248807639e-05,2.01555885723792e-05,0.00017336836026515812,0.0001125651178881526,6.3375091485795565e-06,1.4211110283213202e-05,1.612879896129016e-05,2.2937590983929113e-05,3.5150234907632694e-05,6.411568756448105e-05,0.0018946309573948383,0.002236349042505026,0.00944727472960949,0.08313702046871185,0.06423764675855637,0.15889988839626312,0.1854376196861267,0.14670610427856445,0.3165070116519928,0.2679516673088074,0.43682360649108887,0.6126848459243774,0.766329288482666,0.8282096982002258,0.7503498792648315,0.8131397366523743,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,4.0569510019849986e-05,1.2984851309738588e-05,7.410494617943186e-06,6.401409336831421e-06,1.8735740923148114e-06,4.390140020404942e-06,6.116257281973958e-06,1.1140295100631192e-05,3.7984675600455375e-06,2.056898665614426e-06,2.3443324153049616e-06,7.114518666639924e-06,1.38515542857931e-05,1.4284809367381968e-05,1.5983014236553572e-05,2.844680693669943e-06,1.0269445738231298e-05,2.9272716801642673e-06,1.5435020031873137e-05,4.3873929826077074e-05,1.2476049050746951e-05,2.0842822777922265e-05,0.00022898496536072344,7.265399472089484e-05,0.000502770475577563,0.000603675318416208,0.0005551959038712084,0.0007146511925384402,0.0008288561948575079,0.0016097287880256772,0.002699919044971466,0.007908724248409271,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,2.9046391318843234e-06,9.401800525665749e-06,5.193002834857907e-06,3.4386634979455266e-06,5.637824415316572e-06,2.9999338948982768e-05,2.1819237190356944e-06,1.5319683370762505e-05,1.752151729306206e-05,1.6835343558341265e-05,1.1495046237541828e-05,1.8078337689075852e-06,4.766347956319805e-06,6.1272021412150934e-06,4.88936020701658e-05,0.00012624371447600424,0.002436415757983923,0.007941615767776966,0.26304715871810913,0.5665575265884399,0.5263150930404663,0.7352515459060669,0.6506716012954712,0.7962833642959595,0.97482830286026,0.9790157079696655,0.9965167045593262,0.9910029172897339,0.9819091558456421,0.9878552556037903,0.9788111448287964,0.6963953971862793,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,7.825760803825688e-06,0.00012145382788730785,4.719190837931819e-05,8.342021828866564e-06,7.909344276413321e-06,7.389111124211922e-05,2.901661537180189e-05,7.78229150455445e-06,5.251596121524926e-06,2.1529106106754625e-06,3.781089253607206e-05,4.6006230149941985e-06,8.304916264023632e-06,8.576474101573694e-06,1.871858876256738e-05,2.801764821924735e-05,0.000967169355135411,0.005993832368403673,0.006513406988233328,0.03927627205848694,0.19963794946670532,0.29859039187431335,0.6146804094314575,0.5864822268486023,0.9467376470565796,0.9639453291893005,0.9684506058692932,0.9636529684066772,0.9765540361404419,0.9903319478034973,0.981113076210022,0.9697986245155334,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.308572700509103e-05,1.5196811546047684e-05,9.433694685867522e-06,2.455086723784916e-05,3.7672823964385316e-05,0.0002548190241213888,2.9556713343481533e-05,9.804245200939476e-05,0.0006669606082141399,0.00025058479513973,0.0003579118347261101,0.00026359647745266557,8.229471131926402e-05,0.0003928263613488525,0.0005731467972509563,0.0009053251123987138,0.0005016152281314135,0.00018302937678527087,0.0031920766923576593,0.008144417777657509,0.3404967784881592,0.2842423617839813,0.23275794088840485,0.16135729849338531,0.21889115869998932,0.26680105924606323,0.29198044538497925,0.32322147488594055,0.6308386325836182,0.8503943681716919,0.8592698574066162,0.982994794845581,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.4973596762501984e-07,4.3480284261931956e-08,2.917805090874026e-07,8.845952947922342e-07,4.268167970167269e-07,6.664341185569356e-07,2.834924544004025e-07,4.638279165192216e-07,3.048677115202736e-07,1.3897181361244293e-07,8.531730344429889e-08,3.665739001235124e-08,2.1595752741632168e-07,1.1622736337812967e-06,2.56999527437074e-07,7.992546215973562e-07,1.3024519830651116e-05,4.966963024344295e-05,9.269345900975168e-05,0.0014917458174750209,0.001283342600800097,0.004970218054950237,0.008333049714565277,0.025691701099276543,0.02341918647289276,0.19771358370780945,0.6476306319236755,0.5589879751205444,0.31992146372795105,0.5669605135917664,0.1397901177406311,0.09369417279958725,0.9786726832389832,0.9694126844406128
