explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.135020804416854e-05,1.3400077705227886e-06,1.5746471035527065e-05,4.119131972402101e-06,2.1965928681311198e-05,1.0575243322819006e-05,1.8093862763635116e-07,2.6255213469994487e-06,1.1816559890576173e-06,9.548338084641728e-07,4.6040898382671003e-07,2.453220702136605e-07,4.182325483270688e-06,2.139669959433377e-06,1.3599320425328187e-07,4.051698567764106e-07,7.252129421431164e-07,9.723395777427868e-08,3.039609282495803e-06,1.045950466505019e-05,2.3150580545916455e-06,2.0324669094407e-05,1.3525683243642561e-05,9.380444680573419e-05,9.953718108590692e-05,3.099923560512252e-05,1.7969929103855975e-05,7.543356332462281e-06,8.94653294380987e-06,4.942179288036641e-08,1.0278769480009942e-07,1.1287739454246548e-07,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.001039617694914341,8.689290552865714e-06,2.3524048629042227e-06,0.00013827622751705348,1.8104839909938164e-05,4.1245661122957245e-05,2.3445812985301018e-05,3.227362685720436e-05,5.127798772264214e-07,1.8270568034495227e-05,1.9137947674607858e-05,7.364618568317383e-07,1.9877456907124724e-06,4.748689661937533e-06,1.1208078376512276e-06,2.081730769987189e-07,8.935106166063633e-07,2.456521997373784e-06,3.5832599110108276e-07,1.0143614417756908e-05,6.421185389626771e-05,9.240154759027064e-05,2.9197473850217648e-05,3.907190330210142e-05,1.643900031922385e-05,0.0006834749947302043,0.00010164969717152417,1.4673297300760169e-05,1.6799781406007241e-06,1.0951731383102015e-05,2.2177458447458775e-07,1.8324296746641267e-08,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.972398877114756e-06,8.746620210331457e-07,2.601916776256985e-06,6.341782068375323e-07,8.875691719367751e-07,7.035838507363223e-07,1.4388675708687515e-06,3.5180516988475574e-07,7.07528755583553e-08,3.4295399586881103e-07,1.5599138691868575e-07,9.809131142901606e-07,9.010277608467732e-07,1.9438539311522618e-05,4.935095421387814e-05,0.00041405463707633317,0.2907692790031433,0.181125670671463,0.017909396439790726,0.056838929653167725,0.3614623248577118,0.5493278503417969,0.1020408421754837,0.15411974489688873,0.07305216044187546,0.018361078575253487,0.002005256013944745,0.011797873303294182,0.005239080172032118,0.0015026300679892302,0.0005012944457121193,0.0007020177436061203,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,8.572956721764058e-05,0.00023775645240675658,1.5833740008019959e-07,8.246859579230659e-06,3.4782510205388917e-10,2.0454988813867203e-08,9.167357717387858e-08,3.3960041445624256e-09,1.0710367348565342e-07,7.3699879976629745e-06,2.6199049898423254e-06,5.056799423641678e-08,3.627544629125623e-07,2.416926179193979e-07,7.171046945586568e-06,3.4366923955531092e-06,3.78549793822458e-06,1.205022044814541e-06,1.2905817357022897e-06,7.4712506830110215e-06,0.00011992733197985217,0.0001172444099211134,0.00014193753304425627,9.357234375784174e-05,0.005619032308459282,0.12900477647781372,0.030648037791252136,0.010650591924786568,0.004540705122053623,0.00017786228272598237,0.0012213721638545394,3.209990609320812e-05,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,5.452932327898452e-06,0.0002960658457595855,5.5643631640123203e-05,5.6394701459794305e-06,2.0549152395687997e-05,1.0346817362005822e-05,3.4562240216473583e-06,2.240639531692068e-07,3.070227421630989e-06,1.5213948927339516e-06,2.707859039219329e-06,3.2894247397052823e-06,1.1933462928936933e-06,3.2070879569801036e-06,7.862132633817964e-07,5.230320766713703e-06,0.00028763976297341287,7.953801832627505e-05,0.00020058431255165488,0.0872364267706871,0.008496345952153206,0.0005283411010168493,0.00018978955631610006,9.769860480446368e-05,0.04697073996067047,0.07101304829120636,0.058590274304151535,0.012616385705769062,0.027078667655587196,0.0031184926629066467,0.00026472879108041525,0.0038448215927928686,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,1.5275010810000822e-05,6.731799658155069e-06,8.371306989829463e-07,7.557410981462453e-07,4.109405082886042e-08,2.9589479311198374e-08,8.286554020742187e-08,1.305209025304066e-06,4.5844808482797816e-07,4.2644114728318527e-07,4.3332349264346703e-07,4.6814244569759467e-07,2.3783065898896893e-06,3.5505922824086156e-06,3.9032835275065736e-07,1.6010277192890499e-07,5.073291617918585e-07,1.477645241720893e-07,4.217596938360657e-07,6.8982894845248666e-06,5.4312644351739436e-05,1.8388653188594617e-05,8.201167656807229e-05,2.994726673932746e-05,0.00014795469178352505,1.5527053619734943e-05,2.052944910246879e-05,3.165663656545803e-05,1.4682954315503594e-05,3.2177529192267684e-06,6.007819592923624e-07,7.761755114188418e-07,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,2.1791890958411386e-06,2.1413119611679576e-05,1.4522931451210752e-05,2.219057790853185e-07,2.7015690307052864e-07,5.045913553658465e-07,8.030582989704271e-07,6.494969397863315e-07,7.239876254061528e-07,4.704321781900944e-06,5.744248483097181e-06,7.354834906436736e-06,4.899777650280157e-06,4.721224286186043e-06,6.719742941641016e-06,8.987287401396316e-06,0.0004744000034406781,9.010713256429881e-05,0.002262899884954095,0.01205824501812458,0.023236358538269997,0.019678734242916107,0.005797279067337513,0.013223126530647278,0.00012261599476914853,9.694876644061878e-05,0.00011916208313778043,2.0532905182335526e-05,0.0002516023814678192,0.0023017958737909794,0.0009266478009521961,0.009560829028487206,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,6.123344064690173e-06,4.820134199690074e-05,4.165846621617675e-05,4.043922672281042e-06,6.9213524511724245e-06,1.832956877478864e-05,1.792687385204772e-07,1.0073117806541632e-07,2.6079270298851043e-08,9.158269165254751e-08,1.4742485063834465e-06,2.890110408770852e-07,7.376439725703676e-08,1.721662101772381e-07,4.6861740088388615e-07,7.752921192150097e-06,0.00010114377073477954,0.0003197056648787111,0.001159320934675634,0.0019523910013958812,0.0058812424540519714,0.004864675924181938,0.00798621866852045,0.01522287167608738,0.07329107075929642,0.35750770568847656,0.4791948199272156,0.08516766875982285,0.045638490468263626,0.23459546267986298,0.014502834528684616,0.018787231296300888,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,8.220083145715762e-06,4.20388732891297e-06,1.927897983478033e-06,5.0621633818082046e-06,6.99336396792205e-07,3.342143202189618e-07,1.258585502483811e-08,6.581142883987923e-07,3.7999070627847686e-06,5.371892711991677e-06,0.00011957059905398637,4.901911233901046e-05,7.537316560046747e-05,0.00014526884478982538,0.0004304053436499089,6.508042133646086e-05,9.105331628234126e-06,3.129246033495292e-05,0.0007687158649787307,0.006752738729119301,0.10270240902900696,0.11401337385177612,0.028141451999545097,0.07783374190330505,0.11363331973552704,0.11582349240779877,0.1569717526435852,0.08919403702020645,0.43383342027664185,0.6322373747825623,0.6758679747581482,0.047529276460409164,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,3.547642393186834e-07,5.785271355307486e-07,2.065582975774305e-06,4.056055331602693e-06,3.1071947887539864e-05,0.00013542968372348696,2.3299875465454534e-05,9.740235327626579e-06,1.230037014465779e-06,2.163952558476012e-06,9.015533578349277e-06,7.436896339640953e-06,4.340676696301671e-06,5.801812676509144e-06,1.575852820678847e-06,1.0400154678791296e-05,5.8586261729942635e-05,7.702345101279207e-06,3.288378502475098e-05,4.908706250716932e-05,8.61439184518531e-06,3.1722490803076653e-06,1.2433631582098315e-06,1.5050042065922753e-06,1.3620145864479127e-06,6.270657195273088e-06,1.6497047909069806e-05,9.713397594168782e-05,0.0002039210667135194,0.0008549221092835069,0.006284995004534721,0.012575085274875164,0.9786726832389832,0.9694126844406128
