Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,4.778401034855051e-06,1.6603592030151049e-06,3.053496300253755e-07,1.8281808067399652e-08,6.139682984240835e-09,1.9453651134426764e-07,3.7324281265682657e-07,3.4328061815358524e-07,7.396973842332955e-07,2.2663789422949776e-06,2.7536373181646923e-06,3.7006309412390692e-06,2.32028764912684e-06,1.7060118580047856e-06,4.023188466817373e-06,2.991009068864514e-06,0.0002142581797670573,0.007636078167706728,0.0017277810256928205,0.009948988445103168,0.11147294193506241,0.5145144462585449,0.281459242105484,0.5311619639396667,0.9613870978355408,0.9802411794662476,0.9803904294967651,0.981691300868988,0.059672992676496506,0.03305419906973839,0.007687798701226711,0.10777951776981354,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,6.733629476229908e-08,6.480747174464341e-07,1.8853030269383453e-05,1.161871239219181e-07,4.0819406876835274e-07,1.2944050240548677e-06,1.7845448496700556e-07,7.101153869371046e-07,3.6533521097226185e-07,1.1997061847068835e-05,1.0428936548123602e-05,5.835834144818364e-06,7.044267817946093e-07,3.684816874738317e-06,1.925113974721171e-05,1.7713991837808862e-05,1.4331429838421172e-06,2.033122473221738e-05,0.00020937198132742196,0.0001133668702095747,8.334145968547091e-05,0.00011238843580940738,0.004951441660523415,0.0062047322280704975,0.008302480913698673,0.017217569053173065,0.05489886552095413,0.03631499782204628,0.0726337656378746,0.17360877990722656,0.10569862276315689,0.15628916025161743,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.043764882524556e-06,6.613294658563973e-07,2.5598496904422063e-06,1.5914991990939598e-07,6.428249434975442e-07,6.727144636897719e-07,3.5134794416080695e-06,7.049136911518872e-05,1.7598035810806323e-06,9.292173672292847e-06,3.5474727155815344e-06,4.0281989640789106e-05,2.2811329927208135e-06,1.1780866771005094e-06,4.097370947420131e-06,6.280936213443056e-05,2.423658315819921e-06,6.964028216316365e-07,1.2611451438715449e-06,6.005862360325409e-06,2.0293857232900336e-05,5.467231312650256e-05,1.9844117559841834e-05,7.373726930381963e-06,5.078926733403932e-06,1.3575804587162565e-06,4.229304977343418e-06,2.023839584808229e-07,9.006646450870903e-08,7.145077063341887e-08,1.041010762037331e-07,2.614746108520194e-07,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.934356987476349e-06,7.119983365555527e-06,6.4776713770697825e-06,6.728262178512523e-07,3.3846276892290916e-07,1.8982721030624816e-06,2.5111494323937222e-06,3.7282648008840624e-06,1.7530172726765159e-06,1.7345876131003024e-06,2.2567073756363243e-06,7.089148539307644e-07,5.279318429529667e-06,1.604983822289796e-06,3.728295268956572e-05,0.00012875869288109243,3.952008410124108e-05,0.000536845822352916,0.00198293081484735,0.00013174749619793147,0.0014889619778841734,0.00033629609970375896,4.8074914957396686e-05,0.00010699858830776066,1.7728353896018234e-06,1.485173697801656e-06,8.813741487756488e-07,1.2280659689167805e-07,3.4870845411205664e-07,1.2173471475307451e-07,6.383965711620476e-08,1.7669829333044618e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.5291790305127506e-06,4.495905614021467e-06,1.7698354213280254e-06,1.1795299315053853e-07,9.30165313661746e-08,9.505838534096256e-07,7.250197313624085e-07,5.285133283905452e-06,6.73672502671252e-07,1.1964611985604279e-06,6.898900437590783e-07,6.422490059776464e-07,1.5710035938809597e-07,5.63699074973556e-07,1.8660979549167678e-05,2.492362000339199e-05,5.343475095287431e-06,7.637580893060658e-06,1.6211315596592613e-05,1.092556613002671e-05,0.00020890847372356802,0.00042191267129965127,0.0006631576688960195,0.0003682859241962433,0.002387122018262744,0.0003765497822314501,0.000351542083080858,0.0006165875238366425,0.0014290615217760205,0.026149123907089233,0.012252980843186378,0.04516420140862465,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,4.955741701451188e-07,1.3604776540887542e-06,8.598228191658563e-07,2.3588917485994898e-08,1.2957167427884997e-07,3.724038322161505e-08,1.1582404795262846e-06,2.886830952775199e-05,1.045016574607871e-06,1.7648639186518267e-05,2.0535777366603725e-05,3.8869424315635115e-05,4.070288014190737e-06,1.2429677553882357e-05,0.0001807772641768679,0.00019722820434253663,6.096202560001984e-05,2.3464879632228985e-05,1.0291421858710237e-05,1.0769218533823732e-05,1.799394522095099e-05,6.689285510219634e-05,3.3608597732381895e-05,1.5223306945699733e-05,0.00010044676309917122,0.00011805484245996922,4.912104122922756e-05,0.00015477750275749713,9.81376797426492e-05,3.6578050639946014e-05,9.394263906870037e-05,2.746126483543776e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,2.194614899053704e-05,6.2340077420230955e-06,7.949580322019756e-06,3.2653841230967373e-07,1.4093658364799921e-06,2.6077887014253065e-06,2.406090970907826e-07,7.936446309031453e-06,4.919306229567155e-05,4.0716522562433966e-06,2.4338471575902076e-06,2.1083289425405383e-07,2.102852505458941e-07,2.9877034535275016e-07,8.141034868458519e-08,6.0869291473864e-07,1.9849463228638342e-07,3.507319092932448e-07,1.8600320572659257e-07,3.9092353176783945e-07,1.8684451674744196e-07,1.1557606427459177e-07,7.42603617709392e-07,1.765707224876678e-06,3.1582046631228877e-06,1.6156459423655178e-06,2.188663756896858e-06,6.317006295830652e-07,1.6172543837456033e-07,1.003957592615734e-07,1.5021562660422205e-07,3.428588115639286e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.0661486157914624e-05,6.629539711866528e-06,2.0264856175344903e-06,4.51124560640892e-06,7.224500677693868e-07,1.469390213060251e-06,4.350448307377519e-06,8.535753863725404e-07,6.486047823273111e-07,6.169617705609198e-08,1.074601755135518e-06,1.9764379430853296e-06,7.87035503435618e-08,1.9285799623958155e-07,2.4069331630016677e-06,1.4876094382998417e-06,6.3067600422073156e-06,2.4415123334620148e-05,2.812298873777763e-07,4.7143931425353e-08,3.303746325400425e-07,5.521928301277512e-07,6.207160822668811e-06,1.3290222113937489e-06,1.2074866390321404e-05,2.7210701318836072e-06,1.8067265727950144e-06,1.818478722270811e-06,8.867820042723906e-07,1.4925323057468631e-06,1.2042212915730488e-07,9.458785825700033e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.8920926549981232e-06,8.868207146406348e-07,1.596235108536348e-07,1.0401069516774442e-07,1.746657858348044e-07,5.809469030282344e-07,1.8256470468713815e-07,5.691136266250396e-06,4.316090780775994e-06,7.504606855945894e-07,2.1976088646624703e-06,1.1995641671092017e-06,3.482806505417102e-07,1.7742169688972353e-07,6.376693022502877e-07,9.856189535639714e-07,2.279096634083544e-06,2.3959776740412053e-07,1.489255055275862e-06,8.832470484776422e-06,6.889733413117938e-06,5.5336136028927285e-06,6.421157650038367e-06,1.3436206245387439e-06,2.0076101918675704e-06,1.8424336758471327e-06,1.9498336314427434e-06,8.967449502961244e-07,1.080291326616134e-06,6.484484856628114e-06,1.1673809240164701e-05,8.019837696338072e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.0795860561074733e-07,6.409638899640413e-07,5.494435413311294e-07,9.040881195687689e-06,2.5277971715809144e-08,2.1822319951070313e-08,3.9145345454016933e-07,6.450325713558414e-07,4.658706984628225e-06,1.296302684750117e-06,2.073458517770632e-06,1.974937731574755e-06,1.3884501640859526e-05,5.95326082475367e-06,7.283124432433397e-07,9.164645575765462e-08,1.2170104355391231e-06,1.03402908280259e-06,9.17423108148796e-07,7.115735911611409e-07,2.979357986987452e-06,3.7313623124646256e-06,1.582862387294881e-05,2.5533536245347932e-05,1.9941400751122274e-05,9.199122723657638e-05,9.748764568939805e-05,8.833238098304719e-05,7.46894656913355e-05,9.427141776541248e-05,0.00026268133660778403,0.0005505089065991342,3.727771627382026e-06,4.274486127542332e-05
