Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,8.157971024047583e-06,3.4992515338672092e-06,7.180422016972443e-07,6.652550155195058e-08,8.711924515125702e-09,3.019790142388956e-07,6.040442599442031e-07,5.137390530762787e-07,9.386427564095357e-07,3.501064384181518e-06,3.5860587104252772e-06,4.481144515011692e-06,3.1202914669847814e-06,2.0503855466813548e-06,5.080289611214539e-06,4.218217782181455e-06,0.00025019681197591126,0.006176501978188753,0.0024457743857055902,0.008679984137415886,0.09673857688903809,0.39477112889289856,0.24211947619915009,0.3625221252441406,0.8855692744255066,0.9336841702461243,0.9313005805015564,0.9675592184066772,0.11070219427347183,0.0504448227584362,0.010678593069314957,0.08321591466665268,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.4848930618427403e-07,8.182508395293553e-07,1.3689297702512704e-05,2.772438847387093e-07,6.914871164553915e-07,1.775062855813303e-06,1.5997363789210794e-07,9.607374522602186e-07,4.1751590629246493e-07,1.2997164958505891e-05,9.639788913773373e-06,5.6424059948767535e-06,7.465297358066891e-07,3.6293506582296686e-06,2.0284669517423026e-05,2.225067510153167e-05,1.7906872926687356e-06,3.112391277682036e-05,0.00021572991681750864,0.00015076623822096735,0.00012669921852648258,0.00013012168346904218,0.00745190866291523,0.008573384024202824,0.010113349184393883,0.025171540677547455,0.06426998972892761,0.050072845071554184,0.0987737700343132,0.21974331140518188,0.09381939470767975,0.26954105496406555,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.55696477577294e-06,1.3010029533688794e-06,4.821955826628255e-06,5.071889290775289e-07,2.0249663066351786e-06,1.784782739377988e-06,7.1460344770457596e-06,0.00010323229798814282,4.132503363507567e-06,1.5573086784570478e-05,5.4435940910479985e-06,5.6297751143574715e-05,4.070301201863913e-06,1.7453950249546324e-06,6.875390226923628e-06,0.00010987256973749027,5.613746907329187e-06,1.1651566182990791e-06,1.7508917835584725e-06,8.606027222413104e-06,2.487831261532847e-05,7.366916543105617e-05,5.267196684144437e-05,1.4989806004450656e-05,4.814264229935361e-06,2.595679234218551e-06,8.841058843245264e-06,3.8682347280882823e-07,2.227947675237374e-07,1.0855323040459552e-07,2.4679303578523104e-07,7.593701525365759e-07,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,4.32208025813452e-06,1.0128289432032034e-05,7.330563221330522e-06,2.4610046693851473e-06,7.705918392275635e-07,3.526847194734728e-06,4.776996320288163e-06,7.400900813081535e-06,3.7573129247903125e-06,4.42430382463499e-06,5.80870528210653e-06,1.8627923736858065e-06,1.1417772839195095e-05,3.881266366079217e-06,5.9980677178828046e-05,0.00019564935064408928,0.00012167608656454831,0.001205406617373228,0.0035281910095363855,0.0003404861781746149,0.003779891412705183,0.0009053779067471623,0.00014517562522087246,0.0003452886885497719,6.971034963498823e-06,5.283178325043991e-06,2.8049087177350884e-06,2.9261951794978813e-07,6.568432127096457e-07,1.9151076458001626e-07,9.128776667921557e-08,6.679874786641449e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.663103034843516e-06,4.69083806819981e-06,2.24944892579515e-06,3.813136402186501e-07,3.2186639487008506e-07,1.4803439398747287e-06,1.7658966271483223e-06,8.916647857404314e-06,1.2713453543256037e-06,2.266347792101442e-06,1.1920219549210742e-06,1.2636520523301442e-06,3.7656610629710485e-07,7.497678211620951e-07,2.0413492165971547e-05,3.012273919011932e-05,8.031051947909873e-06,9.14175598154543e-06,1.7816028048400767e-05,1.2783559213858098e-05,0.00020652600505854934,0.0002893656201194972,0.0007746854098513722,0.00040739873657003045,0.0012264038668945432,0.00032551001640968025,0.0003300993121229112,0.0004123408580198884,0.001038435846567154,0.012442137114703655,0.00679074227809906,0.02439141273498535,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,9.605554396330263e-07,2.363575958952424e-06,2.2554404495167546e-06,1.1214511630441848e-07,3.9013266928122903e-07,1.2994949827316304e-07,2.346866267544101e-06,5.0692851800704375e-05,2.616173333080951e-06,4.1435472667217255e-05,2.8240898245712742e-05,5.972644794383086e-05,8.314139449794311e-06,1.695101491350215e-05,0.00023700301244389266,0.0003332367050461471,0.0001188054884551093,4.2877461964963004e-05,2.1176045265747234e-05,2.565054819569923e-05,3.155955346301198e-05,9.33619448915124e-05,9.073534602066502e-05,4.283107409719378e-05,0.00020441121887415648,0.000212461018236354,0.00011675407586153597,0.0002789197606034577,0.00016982927627395838,5.9824829804711044e-05,0.0002367449487792328,1.741773849062156e-05,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.5411071217386052e-05,9.86484155873768e-06,1.1678875125653576e-05,7.912746013971628e-07,3.031044343515532e-06,7.431710855598794e-06,8.151594101946102e-07,1.3481871974363457e-05,4.329712828621268e-05,5.619286639557686e-06,5.991450507281115e-06,6.586107588191226e-07,5.70861686810531e-07,6.797924356760632e-07,2.2167920121773932e-07,1.1916800986000453e-06,5.264500373414194e-07,9.673357226347434e-07,6.011864002175571e-07,7.210073817986995e-07,4.764920333855116e-07,2.6673944830690743e-07,1.814266283872712e-06,3.1848517210164573e-06,6.12189114690409e-06,3.809984491454088e-06,4.106231244804803e-06,1.2866299812230864e-06,3.8025424942134123e-07,2.486293055881106e-07,3.5327477121427364e-07,6.650879527114739e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,9.352202141599264e-06,7.745941729808692e-06,4.683423867390957e-06,4.224840267852414e-06,1.248713942914037e-06,1.6756180230004247e-06,6.027464223734569e-06,1.2390697747832746e-06,9.827189160205307e-07,9.235625952896953e-08,1.3770139730695519e-06,2.4003591079235775e-06,1.6696895954737556e-07,3.086083495418279e-07,2.9637849365826696e-06,2.0817137738049496e-06,6.94538357493002e-06,2.8542286599986255e-05,2.4261532871605596e-07,6.649162287430954e-08,3.8789133327554737e-07,9.453985967411427e-07,1.0106858098879457e-05,1.4444605085373041e-06,1.0485048733244184e-05,3.888923401973443e-06,3.93184382119216e-06,3.735403424798278e-06,4.471108695724979e-06,3.284603053543833e-06,7.697779551563144e-07,4.381100552564021e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.0197115847840905e-06,1.8599574787003803e-06,3.924540408206667e-07,2.8380452476994833e-07,4.316841852869402e-07,1.1122619980596937e-06,3.2351152867704513e-07,8.624117072031368e-06,6.417982604034478e-06,1.2259170034667477e-06,3.5055413718509953e-06,1.6260065649476019e-06,6.612841048081464e-07,2.836818566720467e-07,8.426160889030143e-07,1.3810501968691824e-06,3.9816090975364204e-06,4.478984010347631e-07,2.637179250086774e-06,1.3127234524290543e-05,1.1117251233372372e-05,9.239586688636336e-06,1.3340663826966193e-05,3.068897285629646e-06,1.0173191185458563e-05,9.910590961226262e-06,1.0404130080132745e-05,5.950200375082204e-06,6.990549991314765e-06,1.7766262317309156e-05,4.050922143505886e-05,0.00021959088917355984,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.8543519192680833e-07,1.1975647566941916e-06,8.232843811128987e-07,8.969724149210379e-06,4.4326601056354775e-08,6.264215102191883e-08,8.685458396939794e-07,8.787548608779616e-07,6.657757239736384e-06,2.110874447680544e-06,3.015451966348337e-06,2.664133262442192e-06,1.7167401892947964e-05,6.9620264184777625e-06,6.23502842245216e-07,1.0802911987184416e-07,1.1804356745415134e-06,1.1234546946070623e-06,1.6167167586900177e-06,1.328577013737231e-06,6.345040674204938e-06,9.24546202440979e-06,3.2398100302089006e-05,7.14596317266114e-05,3.481455860310234e-05,0.0001263235171791166,0.00013842097541783005,8.428787987213582e-05,5.3106501582078636e-05,6.276252679526806e-05,0.00017182623560074717,0.0003573557478375733,3.727771627382026e-06,4.274486127542332e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,8.01982605480589e-06,1.1966856618528254e-05,7.1774807111069094e-06,3.8222522562136874e-05,4.850091954722302e-06,3.199179900548188e-06,8.880721907189582e-06,4.602524768415606e-06,7.429738388964324e-07,3.4540124715931597e-07,9.068573803006075e-08,2.229921136631674e-08,4.2789203291704325e-08,3.210570653777722e-08,1.565087472954474e-07,3.047942698231054e-08,2.625511399401148e-07,7.247238045238191e-07,7.174858637881698e-06,0.00019230751786381006,0.00030817792867310345,0.001336214947514236,0.0003949119709432125,0.0006367555470205843,0.0006545232026837766,0.0007019349723123014,0.00039117480628192425,0.0004915873287245631,0.00037123984657227993,0.0004733223468065262,9.533362026559189e-05,0.00015380732656922191,0.001398396329022944,0.008005631156265736
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.093639298233029e-06,5.198948201723397e-06,4.253840415913146e-06,1.5175265843936359e-06,1.0073462362925056e-05,2.4285252948175184e-05,0.0006403172737918794,0.00013074568414594978,0.00013831160322297364,1.672430516919121e-05,2.272631536470726e-05,7.806110261299182e-06,1.0943833331111819e-05,1.29949121401296e-05,1.7756950910552405e-05,4.241031638230197e-05,5.378100468078628e-06,8.425366104347631e-06,1.1673063454509247e-05,7.535677923442563e-06,3.298185401945375e-05,2.1256786567391828e-05,8.125525710056536e-06,5.007337222195929e-06,4.656393502955325e-05,6.389379996107891e-05,0.0004595181089825928,0.000756391673348844,0.0014001993695273995,0.0006239635404199362,0.0004553120816126466,0.001478296471759677,0.0031918107997626066,0.006232523359358311
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.8511571397539228e-05,3.3202381928276736e-06,1.3360119737626519e-05,4.4840626856057497e-07,7.162605925259413e-06,3.503262632875703e-05,1.0872280654439237e-05,0.00026528286980465055,8.776780305197462e-05,4.0953000279841945e-05,1.977389729290735e-05,1.0628500604070723e-05,3.816226580966031e-06,2.4412998754996806e-05,0.0004013735451735556,5.1467985031194985e-05,3.983348960900912e-06,2.5233613996533677e-05,4.058610556967324e-06,4.881592872152396e-07,1.94083918358956e-06,1.09287420855253e-05,2.6994425752491225e-06,3.5319579183124006e-05,5.501608393387869e-05,1.680446439422667e-05,4.810161772184074e-05,6.683033279841766e-05,6.932705582585186e-05,3.99394120904617e-05,2.4689479687367566e-05,0.00015450250066351146,0.0027119843289256096,0.004866722039878368
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,4.6614297843916574e-07,6.112340997788124e-07,9.076552487385925e-07,1.8015686009675846e-06,2.785171773211914e-07,4.246269895702426e-07,4.458213425095892e-06,1.1673552080537775e-06,9.50882076722337e-06,1.2490768313000444e-05,4.955392796546221e-05,1.8299284420209005e-05,2.6256893761456013e-05,1.2163965038780589e-05,2.1483192824689468e-07,2.921141550871198e-08,7.509183319598378e-08,7.707666327405605e-08,4.62253865407547e-07,4.064948484483466e-07,1.9238625554862665e-06,9.698089343146421e-06,4.645268199965358e-05,0.00010723184095695615,2.417485484329518e-05,7.209944305941463e-05,5.785311077488586e-05,5.266488005872816e-05,3.1517498428002e-05,3.167318209307268e-05,0.00011313862341921777,0.00014708917296957225,1.0047546311398037e-05,4.274486127542332e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,0.00010489246778888628,0.0013396958820521832,0.000514812592882663,5.124090421304572e-06,0.00010690349881770089,9.080531526706181e-08,0.0004898782935924828,0.03936629369854927,0.0004634044016711414,0.00019632672774605453,0.0002725640661083162,0.0008760130731388927,4.414510112837888e-05,9.647943443269469e-06,4.500551312958123e-06,0.0021881950087845325,0.06574934720993042,0.5431002378463745,0.04830033704638481,0.034461911767721176,0.0026333408895879984,0.0005478393868543208,0.003313489956781268,7.27258429833455e-06,1.6589594451943412e-05,2.264586328237783e-05,2.3062075342750177e-05,1.476721081417054e-06,6.595842023671139e-06,3.636382572835828e-08,2.7573710781325644e-07,1.0091534022649284e-05,0.05380070582032204,0.14506413042545319
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,1.8413906218484044e-05,8.092642019619234e-06,6.278739419940393e-06,1.160129249910824e-05,7.832853589206934e-05,2.489348844392225e-06,7.465225735359127e-07,2.131695737261907e-06,3.1746434814294844e-08,3.571038220684386e-08,9.579019355498986e-09,8.43502101499638e-10,7.213969155372979e-08,1.9552016894408553e-08,1.1251717779714454e-07,2.4038715196184057e-07,1.1569346725082141e-07,2.7783340783571475e-07,2.1469844568855478e-07,1.0551270435144033e-07,1.2894344081360032e-06,3.4276952192158205e-06,3.852739212106826e-07,5.294361358210153e-07,4.253066947512707e-07,1.2466570353808493e-07,1.762976609143152e-07,1.3091714379243058e-07,9.55510358835454e-07,2.3740625465507037e-08,7.31335259018806e-09,1.85905932426067e-07,1.2475730670757912e-07,6.907479388473803e-08
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,7.379222552117426e-06,6.9771062953805085e-06,1.6554156900383532e-05,2.1277232917782385e-06,8.420826134170056e-07,8.067611815931741e-06,3.534721690812148e-05,5.4836914387124125e-06,2.87994726022589e-06,9.223109032063803e-08,1.6518865777470637e-06,1.4453360563493334e-05,3.803504796451307e-06,2.8852988975813787e-07,8.669400131111615e-07,9.539561460769619e-07,2.6679485927161295e-06,9.143022907665e-06,1.347223701486655e-07,7.145815175135795e-07,7.842230843380094e-06,4.756188445753651e-06,4.32552769780159e-06,1.2189672133899876e-06,6.202870395100035e-07,1.185016481031198e-05,3.85386920243036e-05,1.1607584383455105e-05,2.1309760995791294e-05,3.575839400582481e-06,1.5728727476016502e-06,2.6915649868897162e-05,1.641965536691714e-05,9.424022209714167e-06
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.000252039753831923,0.0783628448843956,0.00031427599606104195,0.00012157880701124668,2.7644598503684392e-06,2.0037983631482348e-05,0.00024148747615981847,6.992880662437528e-05,0.00451037660241127,0.0029474219772964716,0.01255086436867714,0.0005948322359472513,4.435705341165885e-05,6.830168786109425e-06,0.00016842622426338494,0.00018957538122776896,0.020311247557401657,0.024996332824230194,0.0002989159256685525,0.0005442858673632145,0.0005967375473119318,0.0008467678562738001,0.006394104100763798,9.613781730877236e-05,4.434900802152697e-06,1.2738488294417039e-05,6.396163371391594e-06,1.8832711248251144e-06,3.955824183776713e-07,8.688403454470972e-07,8.021823987292009e-07,4.439244094101014e-06,0.009946560487151146,0.0193764790892601
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,9.849609341472387e-07,6.515168706755503e-07,1.118542695621727e-05,2.6653512463781226e-07,1.0267688566045763e-07,4.946807052874647e-07,8.623357672377097e-08,1.2027699085592758e-06,2.08362484954705e-06,1.3291335108078783e-06,1.6654918226777227e-06,2.5179456315527204e-06,9.41936559684109e-06,1.3909914741816465e-05,8.052437806327362e-06,2.216103439423023e-06,3.91363255403121e-06,4.764981440530391e-06,9.025134772855381e-07,7.175044629548211e-07,1.5893319869064726e-06,6.319286967482185e-06,3.891175765602384e-06,8.510131010552868e-05,0.0003707154537551105,0.0007480655913241208,0.0017426522681489587,0.0012483455939218402,0.007891813293099403,0.03388369828462601,0.011406752280890942,0.010898751206696033,0.00012891476217191666,0.005812336690723896
