Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.4346698662848212e-05,1.7471282262704335e-05,6.913166544109117e-06,4.879316293227021e-06,2.343936102988664e-06,2.2528872705152025e-06,5.43458691026899e-06,2.8228291739651468e-06,4.8985184548655525e-06,1.1255478057137225e-05,6.66571168039809e-06,5.855971721757669e-06,5.417830834630877e-06,3.6410879147297237e-06,6.662637588306097e-06,8.029856871871743e-06,2.8314329028944485e-05,7.486475078621879e-05,0.00011222100874874741,4.2121479054912925e-05,0.0001283051969949156,0.0003827375767286867,0.0006133810384199023,0.0008089568000286818,0.012680456973612309,0.009188125841319561,0.014255348592996597,0.0421413853764534,0.014532859437167645,0.0022867489606142044,0.0005761123611591756,0.0016761982114985585,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.4209740584192332e-06,1.9727290236914996e-06,3.890168045472819e-06,4.377953700895887e-06,8.511351552442648e-06,4.843444912694395e-06,1.0752828529803082e-06,4.247392553224927e-06,1.0990509053954156e-06,5.432634225144284e-06,3.2271914278680924e-06,2.761503310466651e-06,1.4873401141812792e-06,2.391876478213817e-06,9.944543307938147e-06,1.5623154467903078e-05,3.746296670215088e-06,3.170719355694018e-05,2.1332512915250845e-05,4.077499397681095e-05,6.17738114669919e-05,3.7642301322193816e-05,0.000503990042489022,0.0003723760019056499,0.00041977138607762754,0.0020209532231092453,0.0013887756504118443,0.00289306603372097,0.002520920243114233,0.005356492940336466,0.0007299449644051492,0.02876434288918972,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,3.120879227935802e-06,7.576293683086988e-06,2.1601857952191494e-05,1.47671908052871e-05,3.247880158596672e-05,2.533160113671329e-05,3.131823905277997e-05,0.00011777188774431124,0.0001173350028693676,8.712471026228741e-05,3.615820605773479e-05,5.739791595260613e-05,3.2341584301320836e-05,8.366047040908597e-06,3.0060038625379093e-05,0.0001181003826786764,7.947979611344635e-05,1.3391564607445616e-05,1.4190263755153865e-05,2.54877613770077e-05,1.9690098270075396e-05,3.176802783855237e-05,9.054295514943078e-05,3.9708054828224704e-05,1.4270668543758802e-05,2.397456410108134e-05,4.423080099513754e-05,1.982316462090239e-05,1.3630728972202633e-05,3.626267243816983e-06,3.270307570346631e-05,1.7273350749746896e-05,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.0837682566489093e-05,1.8411081327940337e-05,8.800682735454757e-06,3.24071770592127e-05,1.3338561984710395e-05,1.439944844605634e-05,2.3514632630394772e-05,3.610521162045188e-05,3.6942372389603406e-05,6.948842201381922e-05,7.420791371259838e-05,3.615902460296638e-05,5.098722249385901e-05,3.371908314875327e-05,9.442908049095422e-05,0.00020908545411657542,0.0007116772467270494,0.0015011245850473642,0.0019990575965493917,0.0010967475827783346,0.003827888984233141,0.0017830862198024988,0.0013261890271678567,0.002043661428615451,0.00128043326549232,0.0007795612327754498,0.0009807883761823177,0.00015136062575038522,0.00045420596143230796,0.0007272611255757511,0.0007739114807918668,0.0012483304599300027,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.794086529116612e-06,4.5413162297336385e-06,2.8164288323750952e-06,2.1826101601618575e-06,2.0834493170696078e-06,2.5992903829319403e-06,6.085516815801384e-06,1.3440220755001064e-05,4.565639301290503e-06,7.5315588219382335e-06,5.811139544675825e-06,8.298942702822387e-06,5.717080966860522e-06,1.8962012973133824e-06,1.3478193977789488e-05,2.2237562006921507e-05,1.3422431948129088e-05,6.1464356804208364e-06,6.616948667215183e-06,5.9215290093561634e-06,2.916700395871885e-05,1.7803244190872647e-05,5.302593854139559e-05,6.524119817186147e-05,3.2164021831704304e-05,4.5963108277646825e-05,6.969210517127067e-05,7.243280560942367e-05,0.000131704262457788,0.0002776017936412245,0.00036736272159032524,0.000327025365550071,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,3.4947768199344864e-06,8.735460141906515e-06,1.939018147822935e-05,1.256505765923066e-05,2.3400692953146063e-05,2.6550918846623972e-05,1.6899717593332753e-05,8.235781569965184e-05,5.998601045575924e-05,9.040406439453363e-05,2.8618604119401425e-05,5.5227690609171987e-05,3.4512097045080736e-05,2.1855492377653718e-05,0.00013044895604252815,0.0003347227175254375,0.00022061271010898054,8.370243449462578e-05,8.452839392703027e-05,0.00014967266179155558,6.726064020767808e-05,0.00011534555960679427,0.0005758691113442183,0.00035101649700663984,0.0003437635023146868,0.00033048438490368426,0.0003702863468788564,0.00032858477788977325,0.00021752786415163428,7.80943883000873e-05,0.0006005395553074777,0.0003025945043191314,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,5.2179302656440996e-06,1.2868061276094522e-05,2.2744827219867148e-05,1.0978945283568464e-05,1.3710880921280477e-05,6.36457625660114e-05,2.557952393544838e-05,3.112857666565105e-05,7.003358405199833e-06,1.0599163942970335e-05,6.67196509311907e-05,4.37040398537647e-05,1.4171172551868949e-05,1.1016123607987538e-05,1.454031007597223e-05,1.083124334400054e-05,1.9560568034648895e-05,3.22906780638732e-05,4.3582582293311134e-05,1.1328713299008086e-05,1.775308555806987e-05,1.277320279768901e-05,1.7002697859425098e-05,1.0215529982815497e-05,1.8128161173081025e-05,3.071961327805184e-05,2.0063715055584908e-05,1.6918560504564084e-05,1.1023166734958068e-05,1.2192457688797731e-05,1.0914672202488873e-05,9.187921023112722e-06,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,6.698396646243054e-06,9.428882549400441e-06,1.6386899005738087e-05,2.5227989226550562e-06,3.3698909192025894e-06,2.1745106550952187e-06,8.183109457604587e-06,2.9555933451774763e-06,3.1580148061038926e-06,7.547820359832258e-07,3.0106496069493005e-06,3.2542834560445044e-06,2.323150738448021e-06,1.7939967165148119e-06,4.446347702469211e-06,4.643892680178396e-06,5.353749202186009e-06,1.0039484550361522e-05,9.904606486088596e-07,1.4401534826902207e-06,1.6328018546118983e-06,3.795065140366205e-06,3.276281859143637e-05,7.005626684986055e-06,2.0591363863786682e-05,1.865757985797245e-05,3.227833440178074e-05,3.826456668321043e-05,6.202757504070178e-05,3.823611405096017e-05,7.246511813718826e-05,0.00010068088886328042,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,5.95457413510303e-06,1.0144111001864076e-05,8.347946277353913e-06,1.4817122973909136e-05,1.3804788068227936e-05,1.0640167602105066e-05,1.0520579053263646e-05,1.995709681068547e-05,1.8263410311192274e-05,8.975591299531516e-06,1.6451796909677796e-05,5.049467745266156e-06,9.13706753635779e-06,3.911813109880313e-06,3.3531910048623104e-06,5.7915281104214955e-06,3.3157233701786026e-05,7.376724624919007e-06,2.0915504137519747e-05,3.2850453862920403e-05,4.5023181883152574e-05,3.745975118363276e-05,9.93993817246519e-05,5.017779767513275e-05,0.0011173984967172146,0.0014173780800774693,0.00210558925755322,0.0036919056437909603,0.005339508876204491,0.0005289057153277099,0.0024323801044374704,0.0047257742844522,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.627913206903031e-06,5.543077350012027e-06,2.174437440771726e-06,3.1478139135288075e-06,1.1609809007495642e-06,3.706247980517219e-06,1.1332864232826978e-05,2.236494992757798e-06,1.813708513509482e-05,1.0794818990689237e-05,1.0679398656066041e-05,7.226883099065162e-06,2.0796156604774296e-05,5.4833390095154755e-06,1.25133294659463e-06,5.181444180379913e-07,1.646869122851058e-06,1.8027978967438685e-06,1.1696776709868573e-05,1.1622372767305933e-05,2.5624573027016595e-05,5.500529732671566e-05,5.6811721151461825e-05,0.00011138573609059677,4.303153036744334e-05,7.054484012769535e-05,8.66395712364465e-05,1.7927432054420933e-05,5.7200450100935996e-06,6.8887729867128655e-06,1.145674195868196e-05,1.575727219460532e-05,3.727771627382026e-06,4.274486127542332e-05
