explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.9213632185710594e-05,1.1998646414212999e-06,1.531771158624906e-05,6.502081305370666e-06,3.1325627787737176e-05,1.6977497580228373e-05,2.6585553314362187e-06,1.8429711417411454e-05,1.2471069567254744e-05,3.909834049409255e-06,3.200684432158596e-06,1.692291334620677e-06,1.794510353647638e-05,1.2935623090015724e-05,9.342372777609853e-07,3.1904828574624844e-06,8.640152373118326e-06,1.805954070732696e-06,4.362304389360361e-05,0.0001299486611969769,3.062620453420095e-05,0.00013127467536833137,0.00021624604414682835,0.0008748073596507311,0.001713877427391708,0.0003582230128813535,0.0005109022604301572,0.0009166442323476076,0.0007229825714603066,5.573757789534284e-06,1.9355811673449352e-06,3.5170348837709753e-06,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.1179999496089295e-05,3.0025678370293463e-06,7.124588137230603e-06,4.015653030364774e-05,3.184446177328937e-05,7.117614586604759e-06,1.0553542779234704e-05,3.9975246181711555e-05,5.653738298860844e-06,9.472495548834559e-06,2.136053444701247e-05,4.526727934717201e-06,3.1589888749294914e-06,2.3919054001453333e-05,5.1543097470130306e-06,1.1880210877279751e-05,9.009002496895846e-06,1.7187330740853213e-05,5.571498149947729e-06,0.00016726538888178766,0.0007817334844730794,0.002413494512438774,0.0007524212705902755,0.0029439509380608797,0.001378310495056212,0.9533107876777649,0.8130478858947754,0.11337950825691223,0.01625296100974083,0.0148927578702569,0.0005421891110017896,0.0002374902251176536,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.1390968666091794e-06,2.8975152872590115e-06,1.0237627066089772e-05,1.0159642442886252e-05,3.5465329801809276e-06,1.0282099083269713e-06,9.036026312969625e-06,1.2966357871846412e-06,2.5064042574740597e-07,5.315440603226307e-07,2.173840556451978e-07,2.6177519885095535e-07,3.519805034102319e-07,1.921751390909776e-06,1.4001087038195692e-05,0.00014221385936252773,0.15510804951190948,0.022722594439983368,0.006313623860478401,0.023558001965284348,0.3867836892604828,0.6958608627319336,0.5315386056900024,0.2607186734676361,0.135144904255867,0.058374833315610886,0.015618781559169292,0.07080389559268951,0.04810752347111702,0.008201639167964458,0.005809730850160122,0.002293378347530961,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.9398517906665802e-05,1.64546709129354e-05,8.456862019556866e-07,2.2457670638686977e-06,8.79776429485446e-09,3.168748605730798e-07,8.544857337255962e-07,5.599818564405723e-08,9.964486480384949e-07,2.4029152427829104e-06,6.785588539059972e-06,4.937018616146815e-07,2.6849706955545116e-06,3.91403773392085e-07,2.3430861801898573e-06,1.1034388990083244e-05,8.596743100497406e-06,3.12844967993442e-05,3.191480573150329e-05,0.00013015973672736436,0.00269667012616992,0.008418433368206024,0.0925910547375679,0.12364160269498825,0.614770770072937,0.9339818954467773,0.9716391563415527,0.8848714828491211,0.8932550549507141,0.4283570945262909,0.771690845489502,0.4119577407836914,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.083703500626143e-05,6.761689292034134e-05,0.00013217728701420128,2.921192572102882e-05,6.82667814544402e-05,8.839880138111766e-06,3.5778239180217497e-06,1.4605458318328601e-06,1.7185368051286787e-05,4.384551175462548e-06,3.6900835311826086e-06,5.405665433499962e-06,2.4059359020611737e-06,8.647244612802751e-06,1.1862571227538865e-06,1.1596262993407436e-05,0.0011727542150765657,0.0006381196435540915,0.003944447264075279,0.1481550931930542,0.04601484537124634,0.03308357670903206,0.013233808800578117,0.02311713993549347,0.11739645898342133,0.10609522461891174,0.22076603770256042,0.22598272562026978,0.2662055492401123,0.504500150680542,0.21498176455497742,0.33720603585243225,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.71725239144871e-05,1.004728619591333e-05,6.318821760942228e-06,6.737763669661945e-06,2.1537400130000606e-07,1.14624747027392e-07,1.954248176616602e-07,3.8637722354906145e-06,1.7962130414161948e-06,6.418555358322919e-07,2.8960409963474376e-06,3.6076130527362693e-07,3.0365931706910487e-06,6.380825652740896e-06,1.841174935179879e-06,1.2974451237823814e-06,4.331110631028423e-06,8.224889711527794e-07,3.6407534480531467e-06,1.6310965293087065e-05,8.041169348871335e-05,0.00013144449621904641,0.0005188121576793492,0.0002886004513129592,0.0003943342890124768,2.528320146666374e-05,4.504531170823611e-05,3.595256930566393e-05,3.418052801862359e-05,1.5001332940300927e-05,6.0427178141253535e-06,2.1904928871663287e-05,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,7.562789960502414e-06,2.3719760065432638e-05,1.731916745484341e-05,2.1648427264153725e-06,4.554727183858631e-06,8.129506568366196e-06,4.044757588417269e-06,1.2625946510524955e-06,4.864190032094484e-06,1.2173300092399586e-05,1.1617458767432254e-05,5.962001068837708e-06,1.1017070391972084e-05,4.846740466746269e-06,1.756794154061936e-05,2.6861664082389325e-05,0.0011706900550052524,0.00036029331386089325,0.00573101919144392,0.07878279685974121,0.19432765245437622,0.14017552137374878,0.11493420600891113,0.13767902553081512,0.011074605397880077,0.01070860680192709,0.015371953137218952,0.00365630560554564,0.018170395866036415,0.1008649691939354,0.12362884730100632,0.3763607442378998,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.5481731679756194e-05,7.830303366063163e-05,5.504988075699657e-05,2.1435465896502137e-05,2.1540627130889334e-05,8.696491568116471e-05,1.037382480717497e-05,5.022767709306208e-06,1.688799670773733e-06,3.4543234050943283e-07,5.931400664849207e-06,2.305052021256415e-06,8.208876920434705e-07,4.262568324975291e-07,2.542920810810756e-06,9.619460797694046e-06,0.0009210783173330128,0.0035564806312322617,0.001508690882474184,0.007430615369230509,0.03904304280877113,0.026340657845139503,0.13591131567955017,0.09017790853977203,0.7569240927696228,0.8546918034553528,0.9276065826416016,0.8123112916946411,0.8147088289260864,0.884921669960022,0.7359623908996582,0.4959941506385803,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.228629677527351e-06,2.9115187771822093e-06,2.7813296128442744e-06,5.338063147064531e-06,2.5639676550781587e-06,1.1894729141204152e-05,7.823498435755027e-07,6.9046459429955576e-06,4.606175934895873e-05,3.7995770981069654e-05,0.00015934905968606472,7.649060717085376e-05,4.449308471521363e-05,3.878035204252228e-05,6.806061719544232e-05,7.666850433452055e-05,2.919214057328645e-05,2.8525833840831183e-05,0.0011050439206883311,0.006230891216546297,0.27526339888572693,0.24260561168193817,0.1780116856098175,0.31709420680999756,0.17111609876155853,0.18850858509540558,0.2418120950460434,0.34474849700927734,0.4564138352870941,0.6927484273910522,0.794053316116333,0.5416512489318848,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.1711049410223495e-06,1.487592157900508e-06,3.3563853776286123e-06,1.789011093933368e-06,6.97528594173491e-06,1.9095186871709302e-05,7.694973646721337e-06,1.0618184205668513e-05,1.7235797713510692e-06,2.538802618801128e-06,7.566362000943627e-06,3.952436145482352e-06,4.862718469667016e-06,5.986353244225029e-06,9.674448619989562e-07,6.67073391014128e-06,0.00010559559450484812,6.111224502092227e-05,0.0001353546540485695,0.00044798225280828774,0.00019776381668634713,0.00017265511269215494,0.00013749937352258712,0.0003292238397989422,0.0005584005848504603,0.003499163081869483,0.039302852004766464,0.117808498442173,0.17891165614128113,0.2807787358760834,0.08712251484394073,0.22817115485668182,0.9786726832389832,0.9694126844406128
