explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,7.959296635817736e-05,1.1485676623124164e-06,1.4507289961329661e-05,3.5942862268711906e-06,3.112356353085488e-05,1.0696920980990399e-05,4.225676377700438e-07,4.5739070628769696e-06,3.648957772384165e-06,1.4412574955713353e-06,6.780391572647204e-07,2.7320231765770586e-07,5.163658897799905e-06,1.8720450043474557e-06,8.177961774435971e-08,2.3477176114283793e-07,6.810306558691082e-07,8.916678240211695e-08,3.2022330742620397e-06,1.125908693211386e-05,2.662141241671634e-06,1.811535912565887e-05,2.5950115741579793e-05,9.100948227569461e-05,0.0001004653749987483,1.881229763966985e-05,1.8880704374169e-05,2.1117184587637894e-05,2.6199348212685436e-05,1.6900365551464347e-07,1.54280272113283e-07,2.1607144162771874e-07,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,5.442605834105052e-05,8.765399570620502e-07,1.2025387832181877e-06,2.953421244455967e-05,2.471593143127393e-05,5.574829174292972e-06,5.28322880199994e-06,2.4189697796828113e-05,1.7106949599110521e-06,2.40906319959322e-06,4.769978204421932e-06,6.28463453722361e-07,7.46999432976736e-07,5.848959062859649e-06,8.17999818991666e-07,1.3120067023919546e-06,5.40628377621033e-07,6.371134873006667e-07,1.89902763736427e-07,2.8768386073352303e-06,1.301554493693402e-05,4.610437827068381e-05,7.836717486497946e-06,1.807970693334937e-05,1.5055421499710064e-05,0.0012771693291142583,0.00012257562775630504,1.7829201169661246e-05,3.9772430682205595e-06,4.3573718357947655e-06,2.0053101934536244e-07,2.535239040923898e-08,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,7.144319624785567e-07,8.683535384079732e-07,4.139379598200321e-06,3.423251882850309e-06,7.175740392995067e-07,3.4775700896716444e-07,5.492853233590722e-06,7.525087539761444e-07,1.9407414697525383e-07,3.7356332427407324e-07,1.7335534607809677e-07,2.40634875581236e-07,2.3689800343618117e-07,2.311854586878326e-06,1.0944668247248046e-05,7.636698865098879e-05,0.04712054505944252,0.007449757307767868,0.0019018866587430239,0.0057732411660254,0.09854700416326523,0.3622033894062042,0.1601114124059677,0.05368039011955261,0.017581457272171974,0.027393093332648277,0.0018030856736004353,0.009948959574103355,0.009738278575241566,0.0032325221691280603,0.0013889470137655735,0.00047708608326502144,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,9.731318641570397e-06,1.6218406017287634e-05,6.001208419093018e-08,4.2409391198816593e-07,5.656279333798864e-10,2.7814486713850783e-08,1.1059120197387529e-07,1.3006506094370707e-08,2.3862421016929147e-07,4.511945235208259e-07,1.2685148931268486e-06,5.845861039688316e-08,4.3251958459222806e-07,4.4564053780504764e-08,5.212111773289507e-07,3.5564532936405158e-06,1.775258851921535e-06,2.026176161962212e-06,1.0100294502990437e-06,2.043982476607198e-06,1.663305374677293e-05,3.463355824351311e-05,0.0010635975049808621,0.0004236873355694115,0.01192978024482727,0.11751929670572281,0.11199955642223358,0.07256461679935455,0.02173323556780815,0.00039362828829325736,0.0011423194082453847,0.00014719775936100632,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.0395897334092297e-05,5.686368967872113e-05,3.4442462492734194e-05,4.028902367281262e-06,1.0575492524367291e-05,1.514806285740633e-06,4.0761759123597585e-07,1.2571814522743807e-07,2.3611066808371106e-06,5.909539027015853e-07,5.392483330979303e-07,8.722304301045369e-07,7.446060408256017e-07,2.9188202006480424e-06,2.3708791729859513e-07,2.4602707071608165e-06,0.0001443089422537014,5.119695561006665e-05,0.000490025442559272,0.10017180442810059,0.027368472889065742,0.001528831315226853,0.0004890448763035238,0.0005888919695280492,0.0807512030005455,0.08954000473022461,0.16865956783294678,0.04067734256386757,0.022227199748158455,0.013646665029227734,0.0013855242868885398,0.00358331436291337,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,9.424982636119239e-06,3.6926489883626346e-06,1.0006920092564542e-06,1.1712136256392114e-06,1.4029538419890741e-08,1.6667755176058563e-08,4.2560731827734344e-08,1.3326223324838793e-06,8.204655159715912e-07,2.0576956671902735e-07,1.449794467589527e-06,1.1344177153205237e-07,1.1457376558610122e-06,2.6967504709318746e-06,6.718308895869995e-07,5.473581836668018e-07,1.232283580065996e-06,2.427576646368834e-07,9.396285918228386e-07,6.0836041484435555e-06,6.6564985900186e-05,6.157618918223307e-05,0.00018184511282015592,7.050784915918484e-05,0.0001050836726790294,1.8598562746774405e-05,2.7055462851421908e-05,2.4846227461239323e-05,1.3009302165301051e-05,1.7442448552174028e-06,5.27888914803043e-07,1.4960161252020043e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,3.997765361418715e-06,1.416575560142519e-05,9.807467904465739e-06,5.150303081791208e-07,4.4650934682977095e-07,8.520300411873905e-07,1.974211272681714e-06,3.3333469673380023e-07,1.8684236238186713e-06,5.607152615993982e-06,5.88795728617697e-06,4.653961241274374e-06,6.536162345582852e-06,2.489103508196422e-06,5.932360636506928e-06,7.485927653760882e-06,0.00040229689329862595,7.281787839019671e-05,0.0006944534252397716,0.014280090108513832,0.027480054646730423,0.016153749078512192,0.012186488136649132,0.008663041517138481,0.00015091784007381648,0.00013434051652438939,0.00015610326954629272,4.071079820278101e-05,0.00025581306545063853,0.0020209974609315395,0.0022036321461200714,0.015104696154594421,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.1105910743935965e-05,4.532285311142914e-05,3.412188380025327e-05,9.337120900454465e-06,6.673378720734036e-06,2.4665854652994312e-05,3.7760784721285745e-07,3.9736227108733146e-07,1.7032421339990833e-07,5.76120484652165e-08,9.736464789966703e-07,4.770689088218205e-07,9.446113580224846e-08,1.0201983258184555e-07,4.062476932631398e-07,3.119976781817968e-06,0.0002629700757097453,0.0009606892126612365,0.00031311140628531575,0.0016337893903255463,0.0047553484328091145,0.0018873073859140277,0.008880345150828362,0.0031490810215473175,0.08057839423418045,0.36458051204681396,0.41662508249282837,0.15854565799236298,0.09673042595386505,0.21904928982257843,0.07690964639186859,0.013467725366353989,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,3.551497002263204e-06,1.7946715615835274e-06,1.4167851531965425e-06,2.3970503661985276e-06,5.091608272778103e-07,5.42875284281763e-07,2.079566563395474e-08,7.341765808632772e-07,7.674387234146707e-06,6.255973403312964e-06,0.00010366171773057431,3.3131229429272935e-05,3.4223590773763135e-05,3.437976192799397e-05,6.773959466954693e-05,1.9573171812226065e-05,5.760717613156885e-06,1.0562108400336001e-05,0.0002910789044108242,0.004015030339360237,0.22436964511871338,0.16723261773586273,0.07629355043172836,0.19750890135765076,0.12742333114147186,0.13244445621967316,0.16812124848365784,0.11852716654539108,0.18475016951560974,0.3907197415828705,0.48339319229125977,0.01763375662267208,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.1318326187392813e-06,2.008110641327221e-06,5.1120341595378704e-06,2.2233421077544335e-06,1.273375437449431e-05,0.00011966309102717787,2.20963829633547e-05,1.4721080333401915e-05,1.6723313365218928e-06,3.548617542037391e-06,1.854492620623205e-05,9.396412679052446e-06,6.738875526934862e-06,6.645976554864319e-06,1.500667281106871e-06,1.0916119208559394e-05,8.46550683490932e-05,1.3799571206618566e-05,3.6108071071794257e-05,6.191810098243877e-05,1.3133587344782427e-05,4.087462002644315e-06,1.2844780030718539e-06,2.228448238383862e-06,2.8706715511361836e-06,1.243993392563425e-05,4.0790182538330555e-05,0.0002989039057865739,0.0003654093015938997,0.0010872523998841643,0.008340667001903057,0.017086565494537354,0.9786726832389832,0.9694126844406128
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,0.00017995439702644944,1.9152606910211034e-05,1.0802968972711824e-05,1.6203965060412884e-05,4.047909897053614e-06,4.58673881098548e-08,2.533315637265332e-07,3.907058726326795e-06,7.571818969154265e-06,1.0195406503044069e-05,1.4918235820005066e-06,1.317540920808824e-07,1.8035017035344936e-07,3.570850708456419e-07,1.3953022062196396e-06,2.0212974050082266e-06,0.00013615227362606674,0.00014845930854789913,0.00035419120104052126,0.0010766126215457916,0.002219032496213913,0.1711808294057846,0.22841259837150574,0.0704813003540039,0.9411481618881226,0.947565495967865,0.7655400037765503,0.6322024464607239,0.6485994458198547,0.2353743463754654,0.07430228590965271,0.014397441409528255,0.080360047519207,0.7874895334243774
