explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,9.031384252011776e-06,1.1866560498674517e-06,1.2576493645610753e-05,8.391770279558841e-06,2.3536871594842523e-05,1.8460785213392228e-05,1.166356469184393e-05,4.6459328586934134e-05,2.77290146186715e-05,8.513515240338165e-06,1.3820523236063309e-05,8.980727216112427e-06,4.088892092113383e-05,5.882898039999418e-05,1.3580275663116481e-05,3.8064707041485235e-05,0.0001113742619054392,3.595124144339934e-05,0.0006775161600671709,0.0014696872094646096,0.00032035933691076934,0.0005233560223132372,0.0011464396957308054,0.0051403893157839775,0.017792295664548874,0.004638520069420338,0.011114210821688175,0.03226347267627716,0.018021542578935623,0.000791653583291918,9.967899677576497e-05,0.0002238788438262418,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.272316487506032e-05,5.8140099099546205e-06,1.7791166101233102e-05,3.919779192074202e-05,2.8586224289028905e-05,7.828892194083892e-06,1.6880805560504086e-05,4.78820365970023e-05,1.9335890101501718e-05,3.731593460543081e-05,9.678198694018647e-05,3.808927795034833e-05,1.344187512586359e-05,7.526067201979458e-05,2.4947297788457945e-05,8.262503251899034e-05,0.00011397294292692095,0.00026971581974066794,0.00013318848505150527,0.004585689399391413,0.013230805285274982,0.023316102102398872,0.011482681147754192,0.10277564823627472,0.04237331077456474,0.9961450099945068,0.9963913559913635,0.9767731428146362,0.8204746246337891,0.740606963634491,0.1290103942155838,0.2244768589735031,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.3485221188602736e-06,5.6174731071223505e-06,1.6665999282849953e-05,1.6549260180909187e-05,1.821735168050509e-05,6.091397153795697e-06,1.415352653566515e-05,4.236559107084759e-06,6.786190169805195e-07,1.4661793557024794e-06,4.5178404661783134e-07,5.022887421546329e-07,8.209416932913882e-07,1.5781057527419762e-06,1.3196279724070337e-05,0.00016157071513589472,0.2040456235408783,0.035554613918066025,0.019235193729400635,0.09544474631547928,0.7784423828125,0.8902474045753479,0.7623538374900818,0.6292003989219666,0.39934149384498596,0.1453900784254074,0.11668307334184647,0.3207952678203583,0.19526506960391998,0.025910114869475365,0.02965175360441208,0.014814204536378384,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.2451709810411558e-05,1.4415501937037334e-05,5.144916030985769e-06,9.198799489240628e-06,2.9326176331778697e-07,4.90213869852596e-06,9.481631423113868e-06,1.1196693776582833e-06,5.539483481697971e-06,9.25487074709963e-06,2.6578130928101018e-05,3.7665718082280364e-06,1.2264926226634998e-05,3.343617891005124e-06,7.823890882718842e-06,2.1997810108587146e-05,2.732549182837829e-05,0.0002024253481067717,0.0004580863460432738,0.00260519003495574,0.047392573207616806,0.1628192514181137,0.41255366802215576,0.5654279589653015,0.867695152759552,0.9454839825630188,0.9852684140205383,0.9541819095611572,0.978280782699585,0.912983775138855,0.9835602045059204,0.9104045033454895,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.0732638656918425e-05,6.355003279168159e-05,0.00019096409960184246,5.7308541727252305e-05,9.672727901488543e-05,2.106427200487815e-05,1.9979530406999402e-05,1.531040652480442e-05,9.840520942816511e-05,5.4804575484013185e-05,3.8386864616768435e-05,4.104387335246429e-05,9.868646884569898e-06,2.837303327396512e-05,7.471031949535245e-06,4.5849890739191324e-05,0.0030534917023032904,0.0028258031234145164,0.007218118291348219,0.11344875395298004,0.0603269524872303,0.05732147768139839,0.046452801674604416,0.05125493183732033,0.2159472107887268,0.1466161459684372,0.2913166880607605,0.3945387601852417,0.47652387619018555,0.7427324056625366,0.5469242930412292,0.6680394411087036,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,3.8092777685960755e-05,1.4578738046111539e-05,1.567494655319024e-05,1.9443328710622154e-05,3.2406308037025155e-06,2.420373675704468e-06,2.510449121473357e-06,1.1425549018895254e-05,4.570133569359314e-06,2.9531997824960854e-06,6.046930138836615e-06,1.905771910060139e-06,9.372925887873862e-06,1.6689018593751825e-05,6.692891929560574e-06,4.443090347194811e-06,2.2447855371865444e-05,6.4798819039424416e-06,2.5266581360483542e-05,5.8519042795524e-05,0.0002653429692145437,0.00041374366264790297,0.0014896598877385259,0.0008280527545139194,0.0017745958175510168,0.00021212596038822085,0.00015678959607612342,0.00010557663335930556,7.481559441657737e-05,0.00020410979050211608,0.0002539214619901031,0.0009703251416794956,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,9.484381735092029e-06,2.5933250071830116e-05,1.9860919564962387e-05,5.2225127546989825e-06,3.487314825179055e-05,6.160512566566467e-05,1.1039344826713204e-05,1.2609427358256653e-05,1.926514960359782e-05,2.2149253709358163e-05,2.0024244804517366e-05,6.031630618963391e-06,1.412772780895466e-05,1.0512123481021263e-05,4.723203892353922e-05,7.979202928254381e-05,0.0018886709585785866,0.0012944028712809086,0.0321846567094326,0.174385204911232,0.4205547869205475,0.31005799770355225,0.32728177309036255,0.6109758615493774,0.5257056355476379,0.5049070715904236,0.757016122341156,0.507916271686554,0.745877206325531,0.9082146286964417,0.9240772724151611,0.9598852396011353,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.719611645967234e-05,9.175575542030856e-05,5.708709795726463e-05,2.9112543415976688e-05,3.5919863876188174e-05,0.00014227864448912442,4.63456308352761e-05,1.8043334421236068e-05,7.353060482273577e-06,1.7069794466806343e-06,2.145050348190125e-05,9.051051165442914e-06,7.906389328127261e-06,3.1559991384710884e-06,1.979596709134057e-05,3.351653867866844e-05,0.0019560072105377913,0.006999405100941658,0.005170632619410753,0.021451838314533234,0.1404089778661728,0.1484035700559616,0.535270094871521,0.6345038414001465,0.9725930094718933,0.9736296534538269,0.9797441959381104,0.9636149406433105,0.9685900807380676,0.9727494716644287,0.94314044713974,0.9670148491859436,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.498678208619822e-06,3.4279516967217205e-06,3.6096780604566447e-06,7.113041647244245e-06,5.001939371140907e-06,3.418783308006823e-05,3.958367415179964e-06,1.824860919441562e-05,8.05216477601789e-05,6.722723628627136e-05,0.0001546112762298435,8.223767508752644e-05,3.5995068174088374e-05,3.3744909160304815e-05,5.0818842282751575e-05,0.00012801086995750666,6.24061212874949e-05,3.844821185339242e-05,0.0012752843322232366,0.004039162304252386,0.21741648018360138,0.3011391758918762,0.2645285129547119,0.4009293019771576,0.21152256429195404,0.23290663957595825,0.3001011610031128,0.44576483964920044,0.5385076403617859,0.7670101523399353,0.8649855256080627,0.9014163017272949,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,1.2183758144601597e-06,1.3034141375101171e-06,2.5897663817886496e-06,1.4802050145590329e-06,4.186923433735501e-06,5.149482603883371e-06,3.2527564144402277e-06,6.229237897059647e-06,1.5433101907547098e-06,1.5024198773971875e-06,2.032389375017374e-06,1.5069978189785616e-06,2.862527026081807e-06,4.19287880504271e-06,6.991484156060324e-07,3.15865213451616e-06,6.005626346450299e-05,0.00011878235818585381,0.000203593066544272,0.0009444885072298348,0.0006920690648257732,0.0011769597185775638,0.0021216832101345062,0.004375094547867775,0.0069259898737072945,0.03803157061338425,0.41363781690597534,0.58905428647995,0.6187606453895569,0.752457857131958,0.18941962718963623,0.2640639543533325,0.9786726832389832,0.9694126844406128
