Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,4.600752617989201e-06,1.1815343441412551e-06,1.194246465274773e-06,2.4913060769904405e-07,1.0051420673562461e-07,2.948475810171658e-07,7.366735417235759e-07,9.081089302753753e-08,1.0535862315919076e-07,8.024302928788529e-07,6.860784083073668e-07,5.997481480335409e-07,8.1066610846392e-07,3.1495883376919664e-06,2.964137593153282e-06,0.00023929860617499799,0.004076811019331217,0.04199683666229248,0.055163588374853134,0.01387380063533783,0.07000471651554108,0.058678969740867615,0.024149933829903603,0.01128345262259245,0.5794637203216553,0.17641258239746094,0.18994471430778503,0.13458119332790375,0.001563275116495788,0.001459526247344911,0.0014837783528491855,0.03714720159769058,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.205370274235065e-08,2.856203593637474e-07,8.00255384092452e-06,2.0401914468948235e-07,3.12764676380084e-08,2.461551957821939e-07,1.3615006366762827e-07,2.8760956638507196e-07,1.2102906339350739e-06,3.165710950270295e-06,3.084655418206239e-06,2.459892357364879e-06,1.7551609516885947e-06,3.864212703774683e-05,9.146961929218378e-06,2.5927456590579823e-05,1.163329307019012e-05,1.8234848539577797e-05,0.0005054014618508518,0.00019920963677577674,8.22670990601182e-05,0.00021438178373500705,0.0003218668280169368,0.0006273830658756196,0.00014778740296605974,0.0025502601638436317,0.003559571225196123,0.006098136771470308,0.007390601560473442,0.09536278247833252,0.0051499949768185616,0.032700926065444946,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.434033123359768e-07,2.3332889043103933e-07,2.2153144527692348e-06,5.096680979477242e-06,1.418523424945306e-06,7.682124305574689e-06,1.396066272718599e-05,4.9267986469203606e-05,1.8057190800391254e-06,1.3528010640584398e-06,2.499514266673941e-07,5.766671620222041e-06,1.2086091771834617e-07,4.235052983858623e-06,2.2376580091076903e-05,1.782401704986114e-05,2.9673292374354787e-06,9.06741888684337e-07,3.94147755287122e-05,1.7852096789283678e-05,1.0276598914060742e-05,6.4302962528017815e-06,1.7924616258824244e-05,1.6177590396182495e-06,9.390702757627878e-07,2.9492940711861593e-07,3.8272801816674473e-07,1.0464303557000676e-07,1.6689130077907066e-08,3.654597691138406e-08,7.445198679789655e-09,6.693792187206782e-08,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.1102927999218082e-07,1.589735688867222e-06,1.4531575288856402e-05,2.63143817846867e-07,2.3767449874867452e-07,1.2395909152473905e-06,3.7539172126344056e-07,5.257934844848933e-06,1.7473302023063297e-06,3.03431875181559e-06,5.291803063300904e-06,2.205295913881855e-06,8.34788352221949e-06,6.983589628362097e-06,0.00010112101153936237,0.001047205296345055,0.00036151890526525676,0.0041012633591890335,0.0046173022128641605,0.000198503999854438,0.000371859670849517,0.00019416490977164358,8.028848242247477e-05,0.00015941147285047919,6.801748213547398e-07,1.536719196337799e-07,2.0674681877608236e-07,7.956796821417811e-08,2.738856039741222e-07,1.547126231571383e-07,3.6981738560371014e-08,1.1038152791797984e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,6.256167353058117e-07,8.561313734389842e-06,4.383492068882333e-06,1.0626487068066126e-07,1.103077806874353e-07,5.234145646682009e-06,4.862415039497137e-07,1.388840246363543e-06,7.984691023921187e-07,5.0329909129231964e-08,8.48502423878017e-08,1.0867098865219305e-07,1.4369435064054414e-07,1.6077458440122427e-06,0.0001872999273473397,0.0020813678856939077,0.0002121303987223655,0.0015942240133881569,0.0004160337266512215,0.0011681087780743837,0.006783149670809507,0.03261676803231239,0.05739163979887962,0.019958557561039925,0.04009279981255531,0.0011256771394982934,0.0009661351796239614,0.0016770533984526992,0.003493907395750284,0.05553195998072624,0.026323189958930016,0.11095082014799118,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.1857092136201572e-08,3.113109414698556e-06,1.0845683817706231e-07,1.1077890604838103e-07,1.579108612759228e-07,2.9149319402677065e-07,3.53204486600589e-05,1.7850827134680003e-05,8.229823151850724e-07,1.783987318049185e-05,3.0503975722240284e-05,7.3974647420982365e-06,1.2238073168191477e-06,5.364727257983759e-05,2.10744037758559e-05,0.0002761255018413067,0.00014000287046656013,0.00023071198666002601,0.00010477639443706721,6.184086669236422e-05,5.896336733712815e-05,1.978468026209157e-05,7.257286051753908e-05,1.534059629193507e-05,1.8790015019476414e-05,3.6156357964500785e-05,3.573613867047243e-05,5.474875069921836e-05,3.5620345443021506e-05,1.1291050213912968e-05,1.66352947417181e-05,8.395883241973934e-07,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,3.261185611336259e-06,1.8189051615991048e-06,2.614039544823754e-07,4.907128072773048e-07,1.1041274774470367e-06,5.397286599873041e-07,7.383042088804359e-08,3.254308921896154e-06,2.017575934587512e-05,6.577153044418083e-07,3.320644452742272e-07,2.607048088520969e-08,8.400384388096427e-09,6.154780152201056e-08,4.201559278271816e-08,1.1266811270616017e-06,5.956633231107844e-07,3.457424782027374e-07,3.8480180819533416e-07,5.469725579132501e-07,3.6969214534110506e-07,5.445034503281931e-07,1.1251041769355652e-06,1.4858117083349498e-06,3.3386722861905582e-06,5.675667125615291e-06,1.1726318689397885e-06,4.3065594468316704e-07,4.507035669121251e-07,8.244917637512117e-08,2.1796191518319574e-08,1.2015084394079167e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,3.1898996439849725e-06,0.0001873529254226014,4.4155212890473194e-06,8.102593938019709e-07,1.1275885469785862e-07,6.600391316169407e-06,3.2008119887905195e-06,6.737183753102727e-07,5.720920853491407e-06,4.960758133165655e-07,7.277804314753666e-08,2.2241162866976083e-07,4.592878255493815e-08,1.5374097017684107e-07,9.820888635658775e-07,2.4431010388070717e-06,9.883459824777674e-06,8.358962077181786e-06,1.388511918776203e-06,2.86537069627002e-08,1.2543964089672954e-07,1.7996950418819324e-07,6.276517297010287e-07,2.900413846873562e-06,2.4838789158820873e-06,4.0002460082178e-06,1.4391074500963441e-06,1.093582909561519e-06,2.0977175552161498e-07,2.33824493989232e-06,1.6484861475873913e-07,2.145061728242581e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,6.878269687149441e-07,1.7307701227764483e-06,4.440824739049276e-07,2.460065843479242e-06,7.298390158894108e-08,3.0967478892307554e-07,1.757712766448094e-07,3.410981207707664e-06,6.283484594860056e-07,8.088284175755689e-08,5.656606845150236e-07,2.0306451631313394e-07,1.655813832712738e-07,8.817871588462367e-08,3.562282202551614e-08,1.3796039866065257e-07,5.060558692093764e-07,4.042964008021954e-07,2.383710807407624e-06,1.849800901254639e-05,1.4849394574412145e-05,1.2143095773353707e-05,1.557888936076779e-05,6.042525910743279e-06,6.090549959480995e-06,1.4075799299462233e-06,5.795185984425189e-07,2.2418554124215007e-07,1.3170813417673344e-07,2.1383423245424638e-06,1.9756637357204454e-06,5.6588571169413626e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.459572374074014e-08,1.4405755166535528e-07,3.5561916433834995e-07,3.049500776342029e-07,2.433023382764077e-07,3.760380096196059e-08,2.596775630081538e-07,6.287319820330595e-08,2.980811757424817e-07,9.935288289852906e-07,1.635773742236779e-06,7.072404059726978e-06,6.435210252675461e-06,2.0313673303462565e-05,9.725208656163886e-07,1.5922231000331521e-07,8.929827686188219e-07,1.284852032767958e-06,3.747587982161349e-07,4.397322754812194e-07,1.1796192893598345e-06,1.3194850225772825e-06,1.9941037407988915e-06,3.133454447379336e-05,1.86789966392098e-05,1.8741313397185877e-05,6.064925401005894e-05,7.335303962463513e-05,0.00022682624694425613,0.00011536027159309015,0.00045647917431779206,0.00047860629274509847,3.727771627382026e-06,4.274486127542332e-05
