Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,4.810379778064089e-06,1.3847550235368544e-06,1.3996618690725882e-06,4.390843741930439e-07,1.466733436927825e-07,4.1498103087178606e-07,1.1304947520329733e-06,1.2175426888916263e-07,1.6680967007687286e-07,1.2663755342146032e-06,1.0726550954132108e-06,9.582234952176805e-07,1.1848754866150557e-06,4.73047202831367e-06,4.927571353618987e-06,0.00041523066465742886,0.007951045408844948,0.05096832290291786,0.09217040240764618,0.02430032752454281,0.1220337525010109,0.10487934947013855,0.05139743536710739,0.0250255037099123,0.7040619850158691,0.26722580194473267,0.2874915897846222,0.20390017330646515,0.002417289186269045,0.0024258578196167946,0.0020772654097527266,0.05264217406511307,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,6.27105976036546e-08,4.050205859584821e-07,9.422949915460777e-06,3.7803616237397364e-07,6.035471500354106e-08,3.637339318629529e-07,1.9966437037055584e-07,4.323975417719339e-07,1.6665550219840952e-06,4.160468506597681e-06,3.895547706633806e-06,3.221789938834263e-06,2.445190148137044e-06,4.9494978156872094e-05,1.2425074601196684e-05,3.835792813333683e-05,1.6808977306936868e-05,3.017541894223541e-05,0.0007300565484911203,0.0002899087266996503,0.00013323659368325025,0.0003441554435994476,0.0004921710933558643,0.0009769543539732695,0.00020973985374439508,0.0037914752028882504,0.0054005966521799564,0.009811126627027988,0.012414906173944473,0.15219227969646454,0.008838891051709652,0.0641985684633255,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.7012682462791417e-07,3.862811581711867e-07,3.3331029953842517e-06,9.816149940888863e-06,2.870481011996162e-06,1.3482122085406445e-05,2.6376215828349814e-05,8.407326095039025e-05,3.333933591420646e-06,2.1440177988552023e-06,3.866897486659582e-07,9.475386832491495e-06,1.9171585563526605e-07,6.755415142833954e-06,3.669876605272293e-05,3.0001969207660295e-05,5.567853804677725e-06,1.7672100511845201e-06,6.623814988415688e-05,3.126294177491218e-05,1.7484288036939688e-05,1.2380420230329037e-05,3.830316200037487e-05,3.4494321425881935e-06,1.9632141174952267e-06,6.467802222687169e-07,8.975996479421156e-07,2.498119613392191e-07,3.7085751358745256e-08,8.739096557519588e-08,1.927574366789031e-08,1.9363825742857443e-07,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.3079727523290785e-07,1.4858019312669057e-06,1.3190005120122805e-05,4.616248645561427e-07,3.784585658195283e-07,1.6604095662842155e-06,6.070160338822461e-07,7.136588010325795e-06,2.591328211565269e-06,4.673770035878988e-06,8.67137532623019e-06,3.091896132900729e-06,1.278092895518057e-05,1.0534302418818697e-05,0.0001393934217048809,0.001478615333326161,0.0006822942523285747,0.0077046905644237995,0.007824431173503399,0.00042554226820357144,0.0007587998989038169,0.00038431750726886094,0.00014731931150890887,0.00029543417622335255,1.696157028163725e-06,3.189346955423389e-07,4.1867806999107415e-07,1.4380071888808743e-07,4.51049714911278e-07,2.499029960745247e-07,4.3416374495564014e-08,2.4669031972734956e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,4.770111559082579e-07,7.0324199441529345e-06,8.859820809448138e-06,3.8268345292635786e-07,4.4022206679983356e-07,1.2050500117766205e-05,1.5763691862957785e-06,3.7865370359213557e-06,1.7009991779559641e-06,1.1570073610300824e-07,1.818575867673644e-07,2.3149264904986921e-07,2.752877037437429e-07,2.5927975002559833e-06,0.0002932302886620164,0.0029865859542042017,0.00034012572723440826,0.002383151324465871,0.0007463663350790739,0.001932409591972828,0.009270638227462769,0.037271011620759964,0.06421010196208954,0.02216101624071598,0.018876977264881134,0.0005170800723135471,0.0004797075816895813,0.0007496517500840127,0.0019349915673956275,0.030135411769151688,0.015280527994036674,0.06966182589530945,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.7625697285316164e-08,5.0674107114900835e-06,2.137860946049841e-07,2.479549721101648e-07,3.8083601339167217e-07,5.860766236764903e-07,7.419992471113801e-05,3.4745466109598055e-05,1.700795451142767e-06,3.208742418792099e-05,5.292733840178698e-05,1.4091398952587042e-05,2.593474391687778e-06,0.00010335484694223851,4.3992327846353874e-05,0.0006536151631735265,0.0003088198136538267,0.0005230972892604768,0.00025769174681045115,0.0001271068467758596,0.00010566884157015011,4.021656422992237e-05,0.00012717919889837503,3.256592754041776e-05,4.351155075710267e-05,8.387017442146316e-05,8.546694880351424e-05,0.00012170353875262663,9.459711145609617e-05,3.147674215142615e-05,4.6706030843779445e-05,3.8009559375495883e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,7.368214482994517e-07,1.6970133174254443e-06,3.444916956141242e-07,7.082811634973041e-07,1.8247897060064133e-06,1.1552937166925403e-06,1.200104691179149e-07,5.0367580115562305e-06,2.6938514565699734e-05,9.390362265548902e-07,5.149734079168411e-07,4.328532199338042e-08,1.2552985317881848e-08,8.56653414871289e-08,6.561619159128895e-08,1.629332814445661e-06,9.481232723373978e-07,6.094333571127208e-07,7.06035507391789e-07,9.170125281343644e-07,7.134848942769167e-07,1.0175011766477837e-06,2.187284280807944e-06,2.8875128919025883e-06,5.808601144963177e-06,7.914329216873739e-06,1.3651207382281427e-06,5.861993486178108e-07,6.910649403835123e-07,1.0998427768527108e-07,3.4380505553599505e-08,1.9602528311679634e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,3.0083544970693765e-06,0.0002672404225450009,1.2770665307471063e-05,2.4821943043207284e-06,4.12314932418667e-07,1.2181449164927471e-05,4.890189302386716e-06,1.258106749446597e-06,9.975897228287067e-06,1.0374008070357377e-06,1.4827486438662163e-07,4.423133361797227e-07,9.119197130758039e-08,2.651313764090446e-07,1.4700915471621556e-06,4.293533947929973e-06,1.587914266565349e-05,1.698592859611381e-05,2.5364668090333e-06,5.922820633941228e-08,2.430197412195412e-07,4.676701053085708e-07,1.7996538872466772e-06,6.384021162375575e-06,4.9478321670903824e-06,7.30939655113616e-06,3.221749466320034e-06,3.248971324865124e-06,7.020103680588363e-07,6.07919491812936e-06,5.776630587206455e-07,5.754825451731449e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,9.530408533464652e-07,2.307207978446968e-06,5.886847134206619e-07,3.7638089906977257e-06,1.2348731104339095e-07,5.073068223282462e-07,2.798085176891618e-07,4.463037839741446e-06,8.590796483076701e-07,1.0831323038473784e-07,7.924437568362919e-07,2.790117719086993e-07,2.160273737672469e-07,1.1848565151240109e-07,4.836740430391728e-08,1.9060784950397647e-07,8.195920031539572e-07,7.504463610530365e-07,3.977562300860882e-06,3.11177245748695e-05,2.4005959858186543e-05,2.120000499417074e-05,3.0861807317705825e-05,1.1351585271768272e-05,2.232251426903531e-05,3.501449555187719e-06,1.5124746823858004e-06,6.74889065521711e-07,3.9929383888193115e-07,4.627147063729353e-06,4.7853600335656665e-06,0.00011118252587039024,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.9787837974026843e-08,1.6981046258024435e-07,2.4882820071070455e-07,3.661764083062735e-07,3.0377751158994215e-07,4.8569575028523104e-08,3.2127877602761146e-07,6.126550289309307e-08,3.538385158208257e-07,1.2488440006563906e-06,1.655162122915499e-06,7.140585694287438e-06,7.05005959389382e-06,1.9365066691534594e-05,9.567290817358298e-07,1.471573654043823e-07,8.472650279145455e-07,1.3816618320561247e-06,4.177778123448661e-07,5.121065669300151e-07,1.5737268768134527e-06,1.8258186855746317e-06,3.035876716239727e-06,4.8568948841420934e-05,2.182046591769904e-05,2.6702507966547273e-05,7.929112325655296e-05,9.463049354963005e-05,0.00021544004266615957,0.00012120160681661218,0.0004359708691481501,0.00034263115958310664,3.727771627382026e-06,4.274486127542332e-05
