Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.3032996978145093e-05,1.0724162166297901e-05,4.568312760966364e-06,9.644138572184602e-07,6.940047825310103e-08,5.45620025604876e-07,2.7042476631322643e-06,4.746671891098231e-07,1.8065587710225373e-06,8.437071301159449e-06,1.0229216059087776e-05,5.5903869906615e-06,3.39971643370518e-06,2.077860472127213e-06,5.5785976655897684e-06,6.989233497733949e-06,0.0001594532950548455,0.003136544255539775,0.0020294426940381527,0.0051312982104718685,0.011400174349546432,0.1155460923910141,0.05506272241473198,0.05620201677083969,0.4905848801136017,0.5189841389656067,0.5204938650131226,0.6738449335098267,0.22540396451950073,0.06829611212015152,0.019807452335953712,0.020537659525871277,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.3303389323482406e-06,1.2498321666498668e-06,6.2771327975497115e-06,1.3743624549533706e-06,3.674713525469997e-06,2.3102445538825123e-06,2.663007308001397e-07,6.383179425029084e-07,1.920918748510303e-07,1.829045572776522e-06,1.6480037174915196e-06,1.9680885543493787e-06,5.956850941402081e-07,1.413924223925278e-06,1.1859120604640339e-05,1.7251035387744196e-05,8.89875809662044e-06,2.5799783543334343e-05,0.00011032604379579425,0.00017388476408086717,0.00021938190911896527,0.00014276194269768894,0.0017453365726396441,0.0015765548450872302,0.003211521077901125,0.016648326069116592,0.010560414753854275,0.015259204432368279,0.03638402000069618,0.11458196491003036,0.016099605709314346,0.24813713133335114,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.979288299480686e-06,3.1471420243178727e-06,1.2471547051973175e-05,4.055672889080597e-06,2.582875140433316e-06,6.760359610780142e-06,7.326741069846321e-06,0.00011088465544162318,1.6232159396167845e-05,2.1490030121640302e-05,4.035363417642657e-06,2.905366818595212e-05,1.0734156603575684e-05,2.2452802568295738e-06,2.0011333617730998e-05,6.323799607343972e-05,1.4812537301622797e-05,6.894570560689317e-06,2.263109854538925e-05,2.474478242220357e-05,5.728115502279252e-05,4.3485350033733994e-05,3.9538132114103064e-05,6.87355486661545e-06,3.5058071716775885e-06,9.679272807261441e-06,5.1128739869454876e-05,7.676452696614433e-06,4.8299593800038565e-06,1.590831402609183e-06,8.24775815999601e-06,1.612111009308137e-05,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,7.283848844963359e-06,1.6292091459035873e-05,7.6013152465748135e-06,9.392168067279272e-06,5.3042408580949996e-06,8.571972102799919e-06,6.857228072476573e-06,1.2118346603529062e-05,9.231984222424217e-06,1.924907337524928e-05,1.1749990335374605e-05,5.219258127908688e-06,1.535869887447916e-05,6.534869498864282e-06,5.013936242903583e-05,0.00024186445807572454,0.0006602244102396071,0.007091555744409561,0.017817527055740356,0.0016112781595438719,0.015237557701766491,0.004661343526095152,0.001493638614192605,0.0032487623393535614,0.00019450823310762644,0.00018130028911400586,9.74515060079284e-05,1.3057441719865892e-05,2.2947020624997094e-05,1.1286279914202169e-05,4.743087174574612e-06,2.8579781428561546e-05,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,5.266464995656861e-06,6.4957271206367295e-06,2.828690639944398e-06,1.031834017339861e-06,3.815392801698181e-07,1.667709170760645e-06,3.935581389669096e-06,1.603464079380501e-05,4.337498467066325e-06,6.964885869820137e-06,3.7842751225980464e-06,4.687122782343067e-06,1.963547219929751e-06,1.5050555930429255e-06,1.9876042642863467e-05,1.7714597561280243e-05,6.366405614244286e-06,6.310103799478384e-06,6.505274541268591e-06,6.38125356999808e-06,3.597160684876144e-05,5.970573329250328e-05,0.00010766444029286504,0.00010021345951827243,0.0001308693754253909,0.00012653980229515582,0.00022926474048290402,0.0003066163626499474,0.0003851380606647581,0.0015399606199935079,0.001686149276793003,0.0034310631453990936,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,1.4928286873328034e-06,3.6977869513066253e-06,1.0332917554478627e-05,1.1682332115015015e-06,3.463564780759043e-06,2.5318472580693197e-06,2.826935769917327e-06,6.974195275688544e-05,9.694371328805573e-06,3.986916271969676e-05,1.9405759303481318e-05,6.213814049260691e-05,2.3214020984596573e-05,3.7824909668415785e-05,0.0001808859087759629,0.00023918594524729997,0.00011608959903242067,9.555183351039886e-05,7.341605669353157e-05,6.56631455058232e-05,7.620105316163972e-05,9.344335558125749e-05,0.00016037622117437422,0.0001036139001371339,0.00043221766827628016,0.0005526107852347195,0.0006029688520357013,0.0006405876483768225,0.00035975498030893505,8.44942478579469e-05,0.0005573795642703772,0.0001275878312299028,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,5.7117581491183955e-06,1.4808442756475415e-05,2.7392286938265897e-05,7.935476787679363e-06,2.7697709811036475e-05,9.489164222031832e-05,1.7694082998787053e-05,4.0972699935082346e-05,3.5954122722614557e-05,8.410872396780178e-06,2.3593043806613423e-05,1.2227887054905295e-05,1.9449910269031534e-06,1.9100375538982917e-06,1.2206086239530123e-06,2.4201810902013676e-06,1.3994221035318333e-06,3.2502857720828615e-06,1.2529040759545751e-05,3.6473195450525964e-06,4.666802396968706e-06,6.012174253555713e-06,1.1773029655159917e-05,8.008487384358887e-06,1.8980616005137563e-05,1.8547170839156024e-05,1.8404614820610732e-05,9.829872396949213e-06,3.5122334338666406e-06,2.500149321349454e-06,1.888768906610494e-06,1.6746517985666287e-06,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.0577998182270676e-05,1.169122970168246e-05,1.46161146403756e-05,3.032537051694817e-06,5.486833174472849e-07,3.712974375957856e-06,4.133517904847395e-06,2.203284338975209e-06,2.613094238768099e-06,6.719396878906991e-07,2.667902208486339e-06,2.00136696548725e-06,2.101664676956716e-06,2.046122290266794e-06,1.0534867215028498e-05,7.212770469777752e-06,2.990689836224192e-06,1.1241844731557649e-05,3.5556431043914927e-07,1.9236917978560086e-06,1.4179615845932858e-06,2.2324513793137157e-06,8.456667274003848e-06,4.538291250355542e-06,1.759933184075635e-05,1.0503725206945091e-05,2.6137566237594e-05,4.722494486486539e-05,5.655938366544433e-05,1.1719518624886405e-05,1.5883884771028534e-05,2.8941223717993125e-05,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.786979959841119e-06,3.5329351248947205e-06,1.3209684084358742e-06,1.5206670695988578e-06,5.673049372489913e-07,7.337612828450801e-07,2.329208200535504e-06,6.102225142967654e-06,3.843179456453072e-06,5.17521357323858e-07,1.7129286788986064e-06,1.0002872841141652e-06,7.270375590451295e-07,1.7096782300995983e-07,7.304099653993035e-07,9.667836593507673e-07,7.725921932433266e-06,2.005712531172321e-06,3.784889941016445e-06,1.081156460713828e-05,1.2791750123142265e-05,2.6146839445573278e-05,4.079151767655276e-05,1.0565158845565747e-05,0.0002170474617742002,0.00026641320437192917,0.00023937526566442102,0.0003084212075918913,0.0003558466269169003,0.00015312430332414806,0.00034511619014665484,0.0012426975881680846,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,4.949267804477131e-07,1.8536068182584131e-06,1.043813881551614e-06,3.5654577459354186e-06,2.609338309866871e-07,2.787086827993335e-07,3.0601145226683e-06,5.26348912899266e-07,9.26290431380039e-06,4.168999566900311e-06,3.110488933089073e-06,3.6516692034638254e-06,7.851485861465335e-06,3.783017064051819e-06,4.826754889108997e-07,7.232669219092713e-08,8.144519938468875e-07,9.76450564849074e-07,1.0252527999909944e-06,1.280296146433102e-06,7.30894998923759e-06,1.5717616406618617e-05,2.2737847757525742e-05,0.0001231934002134949,0.00013120724179316312,0.00010018258035415784,8.300429908558726e-05,4.0115810406859964e-05,3.004566315212287e-05,2.7076397600467317e-05,6.404334271792322e-05,0.00012821507698390633,3.727771627382026e-06,4.274486127542332e-05
