Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.6031477571232244e-05,3.439627562329406e-06,1.3753598295807024e-06,9.550228696753038e-08,1.0558373730873427e-08,1.7566951271419384e-07,1.0235281706627575e-06,2.571135837570182e-07,8.822311770018132e-07,3.7125303151697153e-06,4.540071586234262e-06,3.8004395719326567e-06,1.574084080857574e-06,1.053386313287774e-06,2.418557642158703e-06,2.7723419862013543e-06,0.00020255566050764173,0.007412621285766363,0.002831722842529416,0.02379590831696987,0.10237615555524826,0.37059661746025085,0.23032094538211823,0.2939909100532532,0.9176833033561707,0.9476011395454407,0.9462425708770752,0.9555997252464294,0.12726286053657532,0.06820342689752579,0.016755228862166405,0.07538200914859772,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,3.0765937708565616e-07,6.920751047800877e-07,1.4458077203016728e-05,3.505112715629366e-07,1.1519417739691562e-06,2.157184553652769e-06,1.9151423202856677e-07,4.642641897589783e-07,1.8438169036016916e-07,2.615816811157856e-06,2.1906691927142674e-06,2.3917311864352087e-06,3.5011507293347677e-07,1.2822292774217203e-06,1.0002944691223092e-05,1.1172414815519005e-05,7.513569471484516e-06,1.477271052863216e-05,0.0002058512473013252,0.00015961239114403725,0.0002708271495066583,0.00016873012646101415,0.0028684958815574646,0.002357505029067397,0.007297882344573736,0.01599724031984806,0.017443915829062462,0.016611218452453613,0.07938119769096375,0.204405277967453,0.09986948221921921,0.2750891447067261,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,1.0886667496379232e-06,8.141725515997678e-07,3.826671672868542e-06,5.756079417551518e-07,2.0005533940548048e-07,9.598015822120942e-07,1.9296501250209985e-06,4.4579861423699185e-05,1.7694201233098283e-06,5.055179826740641e-06,1.0873263818211854e-06,1.2057564163114876e-05,2.4156011022569146e-06,6.539900141433463e-07,6.579409728146857e-06,1.916652217914816e-05,3.5644789022626355e-06,1.654269340178871e-06,9.182427675114013e-06,9.544030945107806e-06,5.6015811424003914e-05,4.3503947381395847e-05,3.457879211055115e-05,5.7585366448620334e-06,9.243252861779183e-06,6.153994945634622e-06,2.4320543161593378e-05,2.0031498024764005e-06,5.272640350995061e-07,5.60919602321519e-07,8.708419727554428e-07,7.831859875295777e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,3.7180282106419327e-06,9.263216270483099e-06,7.231196832435671e-06,1.3801862905893358e-06,1.3547112303058384e-06,5.820056230732007e-06,2.2281556084635668e-06,4.11160590374493e-06,2.413352376606781e-06,4.4001885726174805e-06,2.3908939965622267e-06,8.048618838074617e-07,4.279482709534932e-06,1.664409069235262e-06,2.4085305994958617e-05,0.0001275871618418023,7.743040623608977e-05,0.0017010365845635533,0.005312699358910322,0.0003255894407629967,0.004272788297384977,0.0011504830326884985,0.00032019754871726036,0.0007386829820461571,9.350700565846637e-06,5.577654974331381e-06,3.179343593728845e-06,3.8799552726231923e-07,6.762572297702718e-07,2.4553415300943016e-07,8.21450711896432e-08,8.294037456835213e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,5.345513272914104e-06,6.442862741096178e-06,2.7367457278160146e-06,3.522191320826096e-07,1.0651434934061399e-07,1.4051564676265116e-06,1.083642928279005e-06,8.818962669465691e-06,1.8766539824355277e-06,3.4000095183728263e-06,1.4053736094865599e-06,9.797114444154431e-07,2.688805693651375e-07,7.410560556309065e-07,1.8812372218235396e-05,1.223108029080322e-05,3.084132004005369e-06,6.272408882068703e-06,1.2043208698742092e-05,1.0463787475600839e-05,8.589583012508228e-05,0.0002458075468894094,0.0003732326440513134,0.00022791963419876993,0.0008664876222610474,0.00026798274484463036,0.0004559398803394288,0.0006185113452374935,0.000939589983318001,0.010663200169801712,0.005639966111630201,0.020324213430285454,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,4.5650918423234543e-07,1.3495215398506843e-06,2.2609667666984024e-06,4.591611713067323e-08,3.9083340652723564e-07,9.794132438400993e-08,4.814209546566417e-07,2.0956233129254542e-05,7.663383598810469e-07,5.942906682321336e-06,1.1929391803278122e-05,3.246443884563632e-05,3.755322723009158e-06,2.6502884793444537e-05,9.024190512718633e-05,0.00011555937817320228,6.093692354625091e-05,3.851135625154711e-05,3.142604327877052e-05,2.1613786884699948e-05,5.659632006427273e-05,5.10573445353657e-05,5.006895662518218e-05,2.0230008885846473e-05,0.0002289775147801265,0.0002888317103497684,0.00022254219220485538,0.00046174399903975427,0.00023129959299694747,5.424725895863958e-05,0.0002291804412379861,2.1494388420251198e-05,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.0634770660544746e-05,6.58392082186765e-06,1.696696926956065e-05,9.595700021236553e-07,4.882295343122678e-06,1.117100146075245e-05,1.062073010871245e-06,1.2065605915267952e-05,4.430016269907355e-05,5.4283177632896695e-06,2.5465997168794274e-06,8.676237257532193e-07,2.4184839730878593e-07,3.295835142580472e-07,8.170576393240481e-08,4.3849811959262297e-07,1.2476930066895875e-07,4.074132675668807e-07,1.1526844900799915e-06,6.139092079138209e-07,3.6609847597901535e-07,4.0553149460720306e-07,2.054459400824271e-06,2.657526920302189e-06,6.98133908372256e-06,3.7743129723821767e-06,2.9340192213567207e-06,5.949308956587629e-07,4.1971617292801966e-07,3.027548132195079e-07,2.671265235676401e-07,2.840835406914266e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.2736841199512128e-05,1.0883077266043983e-05,4.8006845645431895e-06,2.708267402340425e-06,7.594136519628591e-08,2.3894026526249945e-06,2.3387099190586014e-06,1.1386896403564606e-06,1.1897670901817037e-06,3.5086506500192627e-07,2.042805817836779e-06,2.654177023941884e-06,7.076124575178255e-07,1.6542766161364852e-06,8.504161996825133e-06,4.471577540243743e-06,2.20401329897868e-06,1.738975515763741e-05,2.72300553660898e-07,7.527637535531539e-07,1.947604459928698e-06,2.163971430491074e-06,9.94457514025271e-06,3.0492542464344297e-06,1.00877459772164e-05,3.4800796129275113e-06,3.915416073141387e-06,1.149546733358875e-05,1.2201828212710097e-05,1.8380480923951836e-06,1.1577778877835954e-06,4.6831482904963195e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.4207042770285625e-06,1.2750164160024724e-06,2.4335344050996355e-07,2.465036743615201e-07,1.0044053055935365e-07,2.834605083990027e-07,1.0010064670495922e-06,4.297081886761589e-06,1.678491685197514e-06,2.769094749055512e-07,7.315604761970462e-07,5.34889807113359e-07,2.519934128031309e-07,6.036351862803713e-08,3.7407960462587653e-07,4.331882905717066e-07,2.8152408049209043e-06,5.993605896037479e-07,1.0773536587294075e-06,4.320600510254735e-06,5.179966137802694e-06,9.180552297038957e-06,1.0107319212693255e-05,2.082663968394627e-06,9.568901077727787e-06,1.1620574696280528e-05,1.081823847925989e-05,7.236858436954208e-06,7.796191312081646e-06,1.9750477804336697e-05,2.8793179808417335e-05,0.00015102888573892415,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.7582937061888515e-07,7.937327950457984e-07,7.814238642822602e-07,6.5488898144394625e-06,8.659201000682515e-08,3.3259894394177536e-08,4.4321706127448124e-07,3.3820083444879856e-07,3.9551214285893366e-06,1.0400029850643477e-06,1.3664864582096925e-06,2.391486077613081e-06,5.348429112927988e-06,3.770408739001141e-06,5.068988002676633e-07,4.118641783179555e-08,1.331327894149581e-06,9.173257353722875e-07,6.770171125936031e-07,5.765477339991776e-07,3.237934151911759e-06,4.832315426028799e-06,9.633640729589388e-06,6.861300789751112e-05,8.033736958168447e-05,0.00010633007332216948,0.00010584441042738035,9.207804396282881e-05,0.000125937644043006,0.00011428826837800443,0.0003055000561289489,0.0005153145175427198,3.727771627382026e-06,4.274486127542332e-05
