Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,5.576461717282655e-06,1.102399437513668e-06,4.031199409837427e-07,1.8156073977593223e-08,6.264774032871401e-09,1.0651931603433695e-07,6.494678927992936e-07,2.317554077535533e-07,6.988201448621112e-07,2.1093567283969605e-06,2.505758857296314e-06,2.7789412797574187e-06,9.550122967993957e-07,7.2764379410728e-07,1.2978746326552937e-06,1.3193327959015733e-06,0.00013986403064336628,0.006178230978548527,0.0014604293974116445,0.019189849495887756,0.07795383781194687,0.33760812878608704,0.13377392292022705,0.3018370270729065,0.9781372547149658,0.9875776767730713,0.982935905456543,0.9750627279281616,0.0370727963745594,0.02662641927599907,0.00848631002008915,0.10713095217943192,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,8.528420636366718e-08,4.515829346019018e-07,2.5357161575811915e-05,1.4242024803934328e-07,6.439285016313079e-07,1.8649488993105479e-06,2.3449460684332735e-07,4.3042459196840355e-07,2.2151215262056212e-07,2.9847794849047204e-06,2.5412732611584943e-06,2.6596335374051705e-06,2.9064159434710746e-07,1.237337642123748e-06,8.000380148587283e-06,7.31354157323949e-06,5.944894382992061e-06,8.434371920884587e-06,0.00018611525592859834,9.06945497263223e-05,0.0001504634419688955,0.00011229896335862577,0.00173907948192209,0.0012062987079843879,0.005074325483292341,0.00646584015339613,0.010514169931411743,0.008243557997047901,0.05058774724602699,0.12287458777427673,0.12428798526525497,0.13769599795341492,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,4.790267666976433e-07,3.89078024909395e-07,1.1277525118202902e-06,9.886515073276314e-08,4.453380242352978e-08,2.1947886352791102e-07,6.977522275519732e-07,1.736672129482031e-05,5.183373446016049e-07,2.0843965558015043e-06,5.940431151429948e-07,6.093257979955524e-06,9.518301453681488e-07,3.256171225984872e-07,3.0017999961273745e-06,6.939902505109785e-06,1.3294396694618626e-06,6.832932513134438e-07,5.710267942049541e-06,5.722713922295952e-06,4.365305358078331e-05,2.5524102966301143e-05,1.1507323506521061e-05,1.6441895240859594e-06,7.241622370202094e-06,1.9632798284874298e-06,5.420177330961451e-06,4.799916837328055e-07,1.048898639055551e-07,2.1329087473986874e-07,1.9923392358123237e-07,2.324611841686419e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,8.242597004937124e-07,4.044205525133293e-06,4.996843017579522e-06,2.2751899564354972e-07,5.275104513202677e-07,3.5286511774756946e-06,1.0068979463540018e-06,1.7633191191634978e-06,1.031971237352991e-06,1.7536088989800191e-06,8.785161753621651e-07,2.4179240654120804e-07,1.4201335716279573e-06,5.901383701711893e-07,9.982401024899445e-06,5.251072798273526e-05,1.2593925930559635e-05,0.00034956258605234325,0.0013494966551661491,7.34082714188844e-05,0.000727200647816062,0.00023583299480378628,7.039457705104724e-05,0.00015493760292883962,1.1581739727262175e-06,7.06560285834712e-07,4.7083455001484253e-07,7.874464813539817e-08,2.227099002993782e-07,1.1189887061391346e-07,5.163837357713419e-08,1.2451818065528641e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,5.075233730167383e-06,4.706121217168402e-06,2.0208142359479098e-06,6.268136587550543e-08,4.23358237355842e-08,1.002810790851072e-06,2.795863736082538e-07,2.8883055165351834e-06,6.981860565247189e-07,1.4956826817069668e-06,6.345447332023468e-07,2.996682724187849e-07,6.542688879562775e-08,4.2604176542226924e-07,1.3933775335317478e-05,6.913454399182228e-06,1.5228737311190343e-06,4.922883817926049e-06,1.447904924134491e-05,1.0763071259134449e-05,8.849170990288258e-05,0.0004251555656082928,0.0004149785381741822,0.0002291777782374993,0.0028689843602478504,0.00034090568078681827,0.0005453822086565197,0.0010769963264465332,0.0016743571031838655,0.03158072009682655,0.011718442663550377,0.048578616231679916,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,1.0323758914410064e-07,5.242770271252084e-07,4.6573015310968913e-07,4.565903655162629e-09,1.2331202015047893e-07,1.9318347810326486e-08,1.6768575505921035e-07,7.063632438075729e-06,1.8394921141862142e-07,1.6973046967905248e-06,6.859690074634273e-06,1.4095718142925762e-05,8.36371668810898e-07,1.4631524209107738e-05,3.418554115341976e-05,3.525132706272416e-05,2.1142521291039884e-05,1.2426895409589633e-05,1.1171152436872944e-05,6.010279321344569e-06,2.645524000399746e-05,1.9587752831284888e-05,1.0610880963213276e-05,2.6658253773348406e-06,5.1098457333864644e-05,6.316367944236845e-05,3.372503488208167e-05,0.00013836372818332165,6.343306449707597e-05,1.6378982763853855e-05,3.705063136294484e-05,1.5366807701866492e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.5278135833796114e-05,2.5525628188916016e-06,8.864297342370264e-06,2.1729894683630846e-07,1.2731574088320485e-06,1.2609900750248926e-06,9.275280632436989e-08,3.269171202191501e-06,2.9939665182610042e-05,3.32458898810728e-06,5.287888029670285e-07,1.4035920514743339e-07,5.779330081168155e-08,1.133981442080767e-07,1.941059757371022e-08,1.4287073213381518e-07,3.360243994166012e-08,1.0945803552431244e-07,2.2302339175439556e-07,2.2565747315184126e-07,8.070224311040874e-08,9.403264300544834e-08,5.332004207048158e-07,1.0919512760665384e-06,2.4410044261458097e-06,8.994144877760846e-07,1.1270459481238504e-06,2.0637345699014986e-07,1.5915478002170858e-07,1.061205239238916e-07,8.642204107900398e-08,1.2603828736246214e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.5170158803812228e-05,7.810075658198912e-06,5.687031716661295e-07,1.6267803175651352e-06,2.4891569694318605e-08,1.3314505622474826e-06,1.192609715872095e-06,6.349854970721935e-07,5.897907726648555e-07,2.407145416327694e-07,1.5100617929419968e-06,2.9799600724800257e-06,3.077369115089823e-07,1.367472464153252e-06,5.851313744642539e-06,2.654639729371411e-06,1.6626953538434464e-06,1.3185014722694177e-05,4.485899012252048e-07,3.545906679391919e-07,2.3345367026195163e-06,1.5031570228529745e-06,7.460676897608209e-06,3.117973619737313e-06,1.4693229786644224e-05,2.079421847156482e-06,1.259146870324912e-06,2.69821271103865e-06,8.164417977241101e-07,2.246386827664537e-07,5.16560021424084e-08,2.555607920839975e-07,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.1465800753285293e-06,5.528020210476825e-07,7.794871947908177e-08,9.659784439008945e-08,4.1287528063094214e-08,1.8921740263522224e-07,6.67393237563374e-07,3.014544063262292e-06,9.474611033510882e-07,1.9586795474424434e-07,4.454806230569375e-07,3.593336259655189e-07,1.5293450417175336e-07,4.2479747719426086e-08,2.518160613362852e-07,2.694595764296537e-07,1.2730214393741335e-06,2.6217173854092835e-07,4.4273741650613374e-07,2.016415010075434e-06,2.372298695263453e-06,3.3710005027387524e-06,2.814284925989341e-06,5.079110678707366e-07,5.078750859865977e-07,5.078567824057245e-07,5.66981213978579e-07,2.4449698798889585e-07,2.5141281412288663e-07,2.906815097958315e-06,3.177746748406207e-06,2.3241635062731802e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,5.571541095150678e-08,3.7929299878669553e-07,6.692748684145045e-07,8.382613486901391e-06,5.5415220856502856e-08,1.1735976634952294e-08,1.719244693276778e-07,2.8139658070358564e-07,2.061657596641453e-06,4.5508221546697314e-07,8.247926075455325e-07,1.7576480786374304e-06,3.980879228038248e-06,3.438183966864017e-06,6.233256613086269e-07,3.903723211351462e-08,1.7414429294149159e-06,8.799395345704397e-07,5.080141818325501e-07,3.2871727739802736e-07,1.0607516287564067e-06,1.5367883179351338e-06,2.7916660201299237e-06,1.6069527191575617e-05,3.3427873859182e-05,7.125910633476451e-05,6.467284401878715e-05,9.343382407678291e-05,0.00021798923262394965,0.00019507764955051243,0.0005539300618693233,0.000981246237643063,3.727771627382026e-06,4.274486127542332e-05
