Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,9.879185199679341e-06,1.8140883639716776e-06,6.889828227940598e-07,3.329098063886704e-08,7.27416793466773e-09,1.2824467887639912e-07,7.668473926969455e-07,2.3844003749218246e-07,7.755161277600564e-07,2.6403954507259186e-06,3.1557131023873808e-06,3.162612983942381e-06,1.1604087148953113e-06,8.469568797409011e-07,1.664357228037261e-06,1.809606260394503e-06,0.00016631615289952606,0.0073362370021641254,0.0020172656513750553,0.023011736571788788,0.10067444294691086,0.38311848044395447,0.18886366486549377,0.34725505113601685,0.969205915927887,0.981967568397522,0.979670524597168,0.9777853488922119,0.061508774757385254,0.04149807617068291,0.010859654285013676,0.10302277654409409,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.4121692970547883e-07,5.369698214963137e-07,1.993944897549227e-05,1.9899609071671875e-07,8.121755854517687e-07,1.9923124909837497e-06,2.1249347526008933e-07,4.3967671103928296e-07,2.028959329436475e-07,2.8444360395951662e-06,2.4056541860772995e-06,2.5178394480462885e-06,3.0449132282228675e-07,1.2514561831267201e-06,8.922011147660669e-06,8.553574843972456e-06,6.7006112658418715e-06,1.0733260751294438e-05,0.00019861226610373706,0.00011683249613270164,0.00020304997451603413,0.00013842261978425086,0.002267050789669156,0.0017387287225574255,0.006201434414833784,0.009646994061768055,0.013985829427838326,0.011244665831327438,0.06903336942195892,0.15725024044513702,0.12386960536241531,0.19485175609588623,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,7.140910156522295e-07,5.005156253901077e-07,1.9694641650858102e-06,2.135175378725762e-07,7.79868898348468e-08,3.972922115735855e-07,1.0518543831494753e-06,2.622176361910533e-05,8.323140718857758e-07,3.094041630902211e-06,7.325417641368404e-07,8.205630365409888e-06,1.3642627436638577e-06,4.169057206127036e-07,4.125226951146033e-06,1.042281019181246e-05,2.0449481326068053e-06,9.482260452386981e-07,7.040269792923937e-06,7.230201390484581e-06,4.9278547521680593e-05,3.3223233913304284e-05,1.892953150672838e-05,2.7997573397442466e-06,9.309366760135163e-06,3.3029750738933217e-06,1.0570747690508142e-05,8.601236345384677e-07,1.9598611800120125e-07,3.052994941299403e-07,3.28516506442611e-07,4.017321771243587e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.873425617304747e-06,5.952530500508146e-06,6.181730896059889e-06,4.740016379400913e-07,7.627050990777207e-07,4.3639488467306364e-06,1.3674119827555842e-06,2.4346945792785846e-06,1.413836002939206e-06,2.5478561838099267e-06,1.288160774493008e-06,3.833262383068359e-07,2.269551941935788e-06,8.912355724532972e-07,1.4848809769318905e-05,7.599540549563244e-05,2.6319356038584374e-05,0.0006828472833149135,0.0023952776100486517,0.00013917215983383358,0.0015727323479950428,0.000468013429781422,0.00013090262655168772,0.00030776270432397723,2.6128702756977873e-06,1.5416396763612283e-06,9.579457582731266e-07,1.4120404046025214e-07,3.4648755331545544e-07,1.377184872808357e-07,5.7310945322797124e-08,2.630574158501986e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,5.269099347060546e-06,5.873770533071365e-06,2.44876355282031e-06,1.404183933573222e-07,5.4330836718463615e-08,1.1833026292151771e-06,4.6897832817194285e-07,4.8082342800626066e-06,1.058646716955991e-06,2.148542307622847e-06,8.836846063786652e-07,4.787386842508567e-07,1.1181138859228668e-07,5.30778208940319e-07,1.5935216651996598e-05,9.157137355941813e-06,2.065301941911457e-06,5.636408786813263e-06,1.3690864761883859e-05,1.1118355359940324e-05,9.573638817528263e-05,0.0003607239050325006,0.00045071879867464304,0.0002483415591996163,0.0018781372345983982,0.00030147755751386285,0.0004863762005697936,0.0007945291581563652,0.0013027493841946125,0.020926082506775856,0.009101214818656445,0.035298578441143036,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.018520461888329e-07,7.93870185589185e-07,9.191290359922277e-07,1.0840709663284542e-08,1.866600314315292e-07,3.3960311895953055e-08,2.48214831799487e-07,1.105484534491552e-05,3.118459233064641e-07,2.751753072516294e-06,8.791099389782175e-06,1.9722749129869044e-05,1.5441237337654456e-06,1.940897709573619e-05,5.339836934581399e-05,6.201554788276553e-05,3.4257765946676955e-05,2.108883927576244e-05,1.81850391527405e-05,1.0551400919212028e-05,3.989190372521989e-05,3.199104321538471e-05,2.1918383936281316e-05,6.942329491721466e-06,0.00011252902913838625,0.0001384452189086005,8.776802133070305e-05,0.0002620078739710152,0.0001242060388904065,3.0078768759267405e-05,8.978366531664506e-05,4.7209505282808095e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.3685132216778584e-05,3.809275540334056e-06,1.2154693649790715e-05,3.6765192135135294e-07,2.1323187411326217e-06,3.185140940331621e-06,2.496404079010972e-07,5.7684615057951305e-06,3.718043808476068e-05,4.1392981984245125e-06,9.782091865417897e-07,2.8621883529922343e-07,1.0148870188686487e-07,1.6992163409668137e-07,3.28486642331427e-08,2.178712747991085e-07,5.493394183986311e-08,1.8223576603304537e-07,4.225963152748591e-07,3.312449337045109e-07,1.3714596036606963e-07,1.578746804398179e-07,8.673598017594486e-07,1.5618103361703106e-06,3.914914032066008e-06,1.5883176729403203e-06,1.565778461554146e-06,2.93682802521289e-07,2.0055111349392973e-07,1.4661300440366176e-07,1.2804308369140927e-07,1.678930345860863e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.414331745763775e-05,9.531240721116774e-06,1.7635388758208137e-06,2.1681833004549844e-06,3.340973009358095e-08,1.7120130451075966e-06,1.5763141618663212e-06,8.116787739709252e-07,7.921178735159629e-07,2.7980155437035137e-07,1.7538770862302044e-06,2.8536603622342227e-06,4.3665411908477836e-07,1.4989649343988276e-06,6.889184533065418e-06,3.3595661079743877e-06,1.931510951180826e-06,1.5520530723733827e-05,3.529998764406628e-07,4.615484670011938e-07,2.3260606667463435e-06,2.0453169327083742e-06,1.1356104550941382e-05,3.4073716506100027e-06,1.0973826647386886e-05,2.3139853055909043e-06,1.646797613830131e-06,5.730872544518206e-06,3.093859504588181e-06,6.356845005939249e-07,2.151829647800696e-07,1.0651998536559404e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.6725058458177955e-06,7.747859172013705e-07,1.2076570499175432e-07,1.33469256979879e-07,5.756422183367249e-08,2.1867170119094226e-07,7.837408588784456e-07,3.5838256735587493e-06,1.1826217587440624e-06,2.2439766667048389e-07,5.320959530763503e-07,4.2384797893646464e-07,1.834665539490743e-07,4.7713427875351044e-08,2.957385447643901e-07,3.213451691408409e-07,1.7617771845834795e-06,3.690894345709239e-07,6.441665618694969e-07,2.808581939461874e-06,3.308593022666173e-06,5.116622105560964e-06,4.910851203021593e-06,9.183663109979534e-07,1.7868039776658406e-06,2.002677547352505e-06,2.071101334877312e-06,1.0533874501561513e-06,1.104071770896553e-06,6.708723049086984e-06,8.247438927355688e-06,5.3961291996529326e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,8.73362111519782e-08,5.205170054978225e-07,7.056111144265742e-07,7.773927791276947e-06,6.332603419423322e-08,1.721146780653271e-08,2.4168218715203693e-07,2.945113237728947e-07,2.7164317089045653e-06,6.222985007298121e-07,1.000692122943292e-06,2.0266165847715456e-06,4.565693416225258e-06,3.5987527553515974e-06,5.789369197373162e-07,3.957716288027768e-08,1.6245155620708829e-06,8.842816896503791e-07,5.594898198069131e-07,4.002549474080297e-07,1.7449082179155084e-06,2.4776800273684785e-06,4.7845192057138775e-06,3.234627365600318e-05,4.93676052428782e-05,8.723976498004049e-05,8.673055708641186e-05,0.0001006770326057449,0.0001863808574853465,0.00016398476145695895,0.0004561188106890768,0.0007942210067994893,3.727771627382026e-06,4.274486127542332e-05
