Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.1221363567747176e-05,2.9528273444157094e-05,1.9294284356874414e-05,1.4513935639115516e-05,1.1010890375473537e-05,4.312758846936049e-06,5.610684638668317e-06,1.7940367342816899e-06,3.184822844559676e-06,7.784449735481758e-06,6.853320883237757e-06,2.666421096364502e-06,4.907315997115802e-06,4.077735866303556e-06,6.823694093327504e-06,9.554892130836379e-06,2.352100409552804e-06,2.2114725197752705e-06,6.205500540090725e-06,1.0708910167522845e-06,1.6131883739944897e-06,3.613774879340781e-06,4.726731276605278e-06,7.462293524440611e-06,1.0501313454369665e-06,2.355279775656527e-06,5.500147835846292e-06,1.7180182112497278e-05,4.217011155560613e-05,1.4807033949182369e-05,1.369433812214993e-05,1.0794342415465508e-05,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,5.912507731409278e-06,3.695394298119936e-06,6.482786147898878e-07,6.199727977218572e-06,7.373014796030475e-06,1.1211252513021464e-06,1.4863055639580125e-06,1.7484594536654186e-06,7.861104336370772e-07,5.287456019686942e-07,5.688572173312423e-07,5.837771936967329e-07,2.8174358703836333e-06,1.2004607015114743e-06,2.9221407658042153e-06,2.9013012863288168e-06,1.687761141511146e-06,3.843158992822282e-06,7.524819238824421e-07,3.739946805580985e-06,5.935033641435439e-06,6.048416253179312e-06,7.57218094804557e-06,9.789495379664004e-06,3.960989033657825e-06,2.6248431822750717e-05,1.0143930012418423e-05,2.1480234863702208e-05,1.1103052202088293e-05,8.038820851652417e-06,7.166404998315556e-07,7.5550219662545715e-06,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,3.7960519421176286e-06,1.0920995009655599e-05,4.036724931211211e-05,4.788617661688477e-05,6.838276021881029e-05,8.512222120771185e-05,1.52619177242741e-05,3.7739122490165755e-05,0.00010252730135107413,2.1861113054910675e-05,1.9784780306508765e-05,1.663743933022488e-05,4.547620119410567e-05,1.5355901268776506e-05,1.79142825800227e-05,2.618838698253967e-05,2.1295150872902013e-05,1.949243596754968e-05,1.1809790521510877e-05,1.3081309589324519e-05,5.8428163356438745e-06,1.0030114935943857e-05,3.584165096981451e-05,5.651757601299323e-05,2.8402511816238984e-05,6.371853669406846e-05,9.938766015693545e-05,7.267480395967141e-05,6.175875751068816e-05,1.7530441255075857e-05,7.715021638432518e-05,2.1660665879608132e-05,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.2053858881699853e-05,2.3846210751798935e-05,4.230861122778151e-06,2.6681333110900596e-05,1.3362029676500242e-05,4.53042093795375e-06,9.138145287579391e-06,1.1554811862879433e-05,1.4758209545107093e-05,1.4750659829587676e-05,2.2316602553473786e-05,3.916251807822846e-05,2.0125820810790174e-05,2.196986497438047e-05,2.2892640117788687e-05,2.2779615392209962e-05,0.00019331916701048613,7.211545744212344e-05,0.0001075425316230394,9.71161643974483e-05,9.9406715889927e-05,8.419980440521613e-05,6.456387927755713e-05,0.00010045453382190317,0.000491006881929934,0.0005154975806362927,0.0003978906024713069,0.0002845521958079189,0.0001918081397889182,0.0005013808258809149,0.0008115738164633512,0.0015322621911764145,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,5.0911298785649706e-06,6.198489245434757e-06,2.704859070945531e-06,2.520216412449372e-06,1.2283560408832273e-06,1.621512296878791e-06,7.634153007529676e-06,1.2426507055351976e-05,7.366516001638956e-06,8.157115189533215e-06,8.75621299201157e-06,2.290019801876042e-05,2.8193739126436412e-05,3.1058502827363554e-06,5.757764483860228e-06,8.594080100010615e-06,6.306961495283758e-06,1.4039189863979118e-06,5.675515808434284e-07,7.185636832218734e-07,2.6795810299518052e-06,1.7925898418980069e-06,3.0764965686103096e-06,8.154149327310733e-06,1.9098147276963573e-06,6.965861757635139e-06,9.073981345864013e-06,9.406198842043523e-06,1.2113697266613599e-05,8.355992576980498e-06,3.986149749835022e-05,2.4399521862505935e-05,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,6.366493835230358e-06,1.1766055649786722e-05,4.051128416904248e-05,4.7742712922627106e-05,2.975499228341505e-05,8.634669211460277e-05,1.5958452422637492e-05,3.1401170417666435e-05,0.00010693369404179975,2.619346560095437e-05,4.763384367834078e-06,1.4677746548841242e-05,7.906242535682395e-05,1.2846623576479033e-05,5.6656772358110175e-05,7.04127669450827e-05,4.8924266593530774e-05,6.816742825321853e-05,7.037832256173715e-05,0.00010819899034686387,3.4600423532538116e-05,8.569961210014299e-05,0.0003035973641090095,0.0005541719147004187,0.0001919509522849694,0.0002889356401283294,0.0005623384495265782,0.00021928067144472152,0.0001957138883881271,5.890184911550023e-05,0.00036717168404720724,0.00013677265087608248,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,2.2524927771883085e-06,1.1683403499773704e-05,2.812898310367018e-05,2.7675969249685295e-05,4.0253296901937574e-05,0.00035067126736976206,0.00031038204906508327,3.9498991100117564e-05,3.1251295240508625e-06,3.990055574831786e-06,9.453108941670507e-05,0.00024050658976193517,4.8197867727139965e-05,2.5133183953585103e-05,9.321664401795715e-05,2.733546898525674e-05,4.635306686395779e-05,5.228620648267679e-05,8.593067468609661e-05,1.0318879503756762e-05,1.9007795344805345e-05,2.3181544747785665e-05,4.511205133894691e-06,2.4351106731046457e-06,5.752445304096909e-06,9.434995263291057e-06,1.1118689144495875e-05,1.815119139791932e-05,5.99789109401172e-06,6.333948931569466e-06,1.3762634807790164e-05,6.667637990176445e-06,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,8.047471965255681e-06,1.1321695637889206e-05,3.722377368831076e-05,2.6876823540078476e-06,3.900935553247109e-06,4.594703568727709e-06,5.440092536446173e-06,4.589234322338598e-06,6.298394964687759e-06,2.1883486169826938e-06,2.5245110464311438e-06,1.0088616591019672e-06,9.201707143802196e-06,1.6596707155258628e-06,4.914960754831554e-06,7.765964255668223e-06,3.5446062156552216e-06,3.058992433579988e-06,1.3840615338267526e-06,5.653417247231118e-06,1.5149979617490317e-06,3.6165263281873195e-06,1.3765748008154333e-05,9.398268957738765e-06,2.684480932657607e-05,2.479456270521041e-05,5.652154140989296e-05,8.536678069503978e-05,0.00010597987420624122,5.19754939887207e-05,0.00015449628699570894,0.00014607043704017997,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,5.273042006592732e-06,9.29084671952296e-06,1.3953578672953881e-05,1.216401687997859e-05,1.5500958397751674e-05,3.62629134542658e-06,3.950394329876872e-06,2.25612029680633e-06,6.5689646362443455e-06,2.6698157853388693e-06,4.8323468035960104e-06,2.784691560009378e-06,5.939629318163497e-06,5.292857167660259e-06,4.257989075995283e-06,7.221461601147894e-06,2.9411346986307763e-05,1.7642476450419053e-05,1.5242148947436363e-05,1.717936720524449e-05,2.6550531401881017e-05,5.017172225052491e-05,0.00012615318701136857,0.00010339572327211499,0.008121637627482414,0.010079842992126942,0.01066783256828785,0.07876349985599518,0.12651392817497253,0.002292300807312131,0.00994181726127863,0.010234184563159943,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.4363279206008883e-06,6.136271167633822e-06,1.299527184528415e-06,7.658966296730796e-07,4.561829882732127e-06,1.7698859664960764e-05,1.9098277334705926e-05,1.4173900808600592e-06,1.0298828783561476e-05,1.9270768461865373e-05,5.5685336519673e-06,3.6098390410188586e-06,3.821543941739947e-06,1.1469327318991418e-06,9.07893934254389e-07,1.275950921808544e-06,5.817585702061479e-07,1.4668821677332744e-06,4.264320978109026e-06,7.36860056349542e-06,9.650203537603375e-06,2.3848031560191885e-05,1.8007027392741293e-05,1.635225817153696e-05,2.0379038687678985e-05,1.3580579434346873e-05,1.515883286629105e-05,3.76705065718852e-06,1.202602788907825e-06,9.041165185408317e-07,1.472449753237015e-06,1.8017450429397286e-06,3.727771627382026e-06,4.274486127542332e-05
