Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.2773209164151922e-05,2.3715158476989018e-06,9.312863085142453e-07,5.0122256567419754e-08,8.22992252125232e-09,1.4452224661454238e-07,8.59227554883546e-07,2.4017737132453476e-07,7.995946589289815e-07,3.0082590001256904e-06,3.6892606658511795e-06,3.3268106562900357e-06,1.3074843536742264e-06,9.238140705747355e-07,1.9710382730409037e-06,2.1690871108148713e-06,0.00018415480735711753,0.007643755525350571,0.0023316226433962584,0.023985033854842186,0.10068278759717941,0.3830246329307556,0.20907793939113617,0.3397260308265686,0.9525054693222046,0.976121187210083,0.9711083769798279,0.9709875583648682,0.0856115072965622,0.049352604895830154,0.013020743615925312,0.0972718894481659,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.9541072049378272e-07,6.000324219712638e-07,1.7685748389340006e-05,2.5661603331172955e-07,9.280878430217854e-07,2.066637307507335e-06,2.00577247255751e-07,4.4197528836775746e-07,1.9468384948595485e-07,2.7778305593528785e-06,2.3482709821109893e-06,2.4892196961445734e-06,3.254986040701624e-07,1.2471044783524121e-06,9.395828783453908e-06,9.642522854846902e-06,7.108531463018153e-06,1.2106370377296116e-05,0.0002096142852678895,0.00013467569078784436,0.00023316926672123373,0.00015517791325692087,0.0026208104100078344,0.0019986836705356836,0.0066237379796803,0.012338154017925262,0.015408285893499851,0.013814078643918037,0.07638990134000778,0.183127760887146,0.1138901337981224,0.22063115239143372,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,8.694193525116134e-07,5.947425165686582e-07,2.560827169872937e-06,3.245773427806853e-07,1.1167561098091028e-07,5.733922989747953e-07,1.3304974118000246e-06,3.244629260734655e-05,1.1257021697019809e-06,3.7549802982539404e-06,8.54672464356554e-07,9.392681022291072e-06,1.7051098666343023e-06,5.076505544820975e-07,4.9752284212445375e-06,1.3554321412811987e-05,2.5284680305048823e-06,1.1969112847509678e-06,7.902552169980481e-06,8.089497896435205e-06,5.237687219050713e-05,3.7199657526798546e-05,2.497946479707025e-05,3.857641331705963e-06,1.0013662176788785e-05,4.3686827666533645e-06,1.547956890135538e-05,1.2183008948341012e-06,2.9557472203123325e-07,3.818445861725195e-07,4.84444910853199e-07,5.467917162604863e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.6308425731258467e-06,7.353321507252986e-06,6.707213742629392e-06,7.353876867455256e-07,9.618481726647587e-07,4.96911479785922e-06,1.6744969570936519e-06,3.0955834517953917e-06,1.77570768755686e-06,3.1862859941611532e-06,1.6486396816617344e-06,5.134618277224945e-07,2.9613408969453303e-06,1.1597438742683153e-06,1.8340779206482694e-05,9.909125219564885e-05,4.135125709581189e-05,0.001012984779663384,0.0033556842245161533,0.0001994880149140954,0.002419063588604331,0.0006872221129015088,0.000188194535439834,0.00043963975622318685,4.336249730840791e-06,2.539630941100768e-06,1.534821876703063e-06,2.078610492617372e-07,4.450057531357743e-07,1.718784830018194e-07,6.311956468607605e-08,4.1929047256417107e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,5.249325113254599e-06,6.146417490526801e-06,2.5804031338338973e-06,2.1467161559485248e-07,7.034522297999501e-08,1.2729210538964253e-06,6.588222731807036e-07,6.365421086229617e-06,1.3692484799321392e-06,2.5917402126651723e-06,1.0616312238198589e-06,6.390817475221411e-07,1.574077543864405e-07,6.011838991071272e-07,1.7135585949290544e-05,1.0359377483837306e-05,2.4341559310414596e-06,6.005125214869622e-06,1.3467447388393339e-05,1.1103057659056503e-05,9.413171210326254e-05,0.00031950781703926623,0.0004328041977714747,0.0002473738568369299,0.0014001893578097224,0.00029392342548817396,0.00048278080066666007,0.0007219509570859373,0.0011412239400669932,0.01638391613960266,0.007447678595781326,0.0285115335136652,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.893126236358512e-07,1.0002748922488536e-06,1.338360220870527e-06,1.937452331901568e-08,2.456312415688444e-07,5.0467750867255745e-08,3.126201022496389e-07,1.4388559065992013e-05,4.434818663412443e-07,3.725639544427395e-06,9.92221430351492e-06,2.5531116989441216e-05,2.1896807993471157e-06,2.197359935962595e-05,6.840514834038913e-05,8.187179628293961e-05,4.3970761907985434e-05,2.763617885648273e-05,2.3287471776711755e-05,1.4229382941266522e-05,4.69816877739504e-05,3.897093120031059e-05,3.1703413696959615e-05,1.1139774869661778e-05,0.0001546265702927485,0.00019591614545788616,0.00013701153511647135,0.000341870472766459,0.00016865717770997435,3.9557769923703745e-05,0.00013991956075187773,8.973350304586347e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.2333849554124754e-05,4.85267628391739e-06,1.420264015905559e-05,5.318711941981746e-07,3.0452215469267685e-06,5.425258223112905e-06,4.600602778737084e-07,7.825421562301926e-06,4.129227818339132e-05,4.631329375115456e-06,1.4670332575406064e-06,4.492228242725105e-07,1.4468038500581315e-07,2.2109809094672528e-07,4.6747636872623843e-08,2.9359040354393073e-07,7.541432722746322e-08,2.514412074106076e-07,6.378632519954408e-07,4.1625534663580765e-07,2.0007860257464927e-07,2.2220690709673363e-07,1.2131262110415264e-06,1.917255531225237e-06,4.936271579936147e-06,2.211111677752342e-06,1.9305959995108424e-06,3.764234293157642e-07,2.5345752874272875e-07,1.9032012232855777e-07,1.692964701760502e-07,2.048367804263762e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,1.3701904208573978e-05,1.021513162413612e-05,2.8177760214020964e-06,2.4100490918499418e-06,4.580819279453863e-08,1.999643700401066e-06,1.873325572887552e-06,9.483488270234375e-07,9.59334897743247e-07,3.06041641806587e-07,1.897164793263073e-06,2.7891564968740568e-06,5.354305585569819e-07,1.5352721902672783e-06,7.541579179815017e-06,3.8013372432033066e-06,2.03464196601999e-06,1.647424141992815e-05,3.0955447982705664e-07,5.623522838504869e-07,2.223677938673063e-06,2.214308551629074e-06,1.1594463103392627e-05,3.175144229317084e-06,9.940954441844951e-06,2.6829145554074785e-06,2.1592481971310917e-06,7.6210294537304435e-06,5.969784524495481e-06,1.0349718877478153e-06,4.541062708085519e-07,2.091990609187633e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.0189377210044768e-06,9.557410294291913e-07,1.5674261533149547e-07,1.6960181881131575e-07,7.184779349245218e-08,2.3994022058104747e-07,8.612324222667667e-07,3.857403044094099e-06,1.351185801468091e-06,2.4500727136000933e-07,6.047915803719661e-07,4.7020844817780016e-07,2.0414232437815372e-07,5.216836385102397e-08,3.2255542237180634e-07,3.6432214756132453e-07,2.132397412424325e-06,4.47491288468882e-07,7.957804655234213e-07,3.3682324556139065e-06,3.984827799285995e-06,6.4672735788917635e-06,6.595640570594696e-06,1.2898286740892217e-06,3.603269988161628e-06,4.25747430199408e-06,4.1027860788744874e-06,2.3932880139909685e-06,2.562791451055091e-06,1.0666492016753182e-05,1.3954751921119168e-05,8.525739394826815e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.1748532813271595e-07,6.233592557691736e-07,7.295518571481807e-07,7.405375527014257e-06,7.210849162220256e-08,2.1825254492569002e-08,3.0498705427817185e-07,3.1676543699177273e-07,3.1584845601173583e-06,7.684084835091198e-07,1.124530513152422e-06,2.1288497009663843e-06,4.749523213831708e-06,3.587512310332386e-06,5.561449256674678e-07,4.0185572203199627e-08,1.4961140095692826e-06,9.0153338305754e-07,6.009747721691383e-07,4.5765790446239407e-07,2.2297754185274243e-06,3.255991941841785e-06,6.507050784421153e-06,4.540435111266561e-05,6.057606151443906e-05,9.749882156029344e-05,9.651783329900354e-05,9.858096018433571e-05,0.00016646772564854473,0.0001452340220566839,0.00039676547748968005,0.0006848600460216403,3.727771627382026e-06,4.274486127542332e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,1.8639282188814832e-06,2.9728003028139938e-06,3.840646513708634e-06,4.703585000243038e-05,9.761919500306249e-06,2.2857898329675663e-06,2.5737729174579727e-06,1.4667884897789918e-06,2.7389572210267943e-07,4.52363977387904e-08,1.3082837035938155e-08,4.3990580067543306e-09,1.2354559153493483e-08,2.6777334127814356e-08,5.0221473202327616e-08,4.9549232272738664e-08,1.5965589739153074e-07,7.028258437458135e-07,9.999508620239794e-06,8.589098433731124e-05,0.00023803472868166864,0.0007235807133838534,0.00033850723411887884,0.00048784399405121803,0.0005031437030993402,0.0003264212573412806,0.0001805901265470311,0.0001505084364907816,0.00014733511488884687,0.00020932676852680743,3.0209263059077784e-05,8.599959255661815e-05,0.001398396329022944,0.008005631156265736
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,7.324254625018511e-07,1.9395884010009468e-06,3.1215063245326746e-06,7.79409788265184e-07,6.860147550469264e-06,1.0663907232810743e-05,0.00015463875024579465,8.95578195923008e-05,5.578411582973786e-05,1.177135891339276e-05,5.443444479169557e-06,4.489218099479331e-06,7.65214008424664e-06,5.828951543662697e-06,1.127445648307912e-05,9.33290630200645e-06,6.557947017427068e-06,8.694174539414234e-06,6.286481038841885e-06,3.974525043304311e-06,2.04396310437005e-05,4.722266112366924e-06,2.7177559331903467e-06,9.512107794762414e-07,3.5013221349800006e-05,6.0056834627175704e-05,0.00027061201399192214,0.0009264136897400022,0.0007361408788710833,0.00040236333734355867,0.00015925100888125598,0.000871556403581053,0.0031918107997626066,0.006232523359358311
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,3.419228960410692e-05,2.192636884501553e-06,1.6427784430561587e-05,4.86481496864144e-07,1.0862634553632233e-05,3.4708627936197445e-05,4.903563421976287e-06,7.710353384027258e-05,4.4069307477911934e-05,7.927636033855379e-06,2.69314955403388e-06,4.483409611566458e-06,1.2274612117835204e-06,1.3687511454918422e-05,0.0002091760834446177,1.5771345715620555e-05,1.4793492937315023e-06,1.1750011253752746e-05,3.6690375964099076e-06,7.447276288985449e-07,4.347792128100991e-06,1.9239334505982697e-05,1.9510165657266043e-05,2.5838649889919907e-05,2.792198574752547e-05,9.726019925437868e-06,5.3205898439045995e-05,1.9077628166996874e-05,5.170890290173702e-05,3.1637904612580314e-05,1.8652543076314032e-05,0.00010712325456552207,0.0027119843289256096,0.004866722039878368
