explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.955865511466982e-06,2.659354834122496e-07,8.720641744730528e-06,3.0457026696240064e-06,2.4635526642668992e-05,9.77555555436993e-06,1.8844410760721075e-06,1.1223452020203695e-05,3.926637873519212e-06,1.718455109767092e-06,1.7320785445917863e-06,5.183860594115686e-07,1.409715878253337e-05,7.03645491739735e-06,1.8252242171001853e-06,4.696167252404848e-06,5.711086487281136e-06,1.4042580005479977e-06,4.2879422835540026e-05,0.0002467506274115294,2.3295791834243573e-05,0.00016641223919577897,0.00022163173707667738,0.000977244577370584,0.003099778201431036,0.0005202468018978834,0.0003531329275574535,0.0004663046565838158,0.00021669125999324024,1.114964106818661e-06,5.972493681838387e-07,1.3553963071899489e-06,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.00022171872842591256,2.2217614969122224e-05,2.2922407879377715e-05,0.0001236223615705967,9.253079770132899e-05,1.6740701539674774e-05,8.340125350514427e-05,0.00020703977497760206,6.429803306673421e-06,2.3203865566756576e-05,4.8194913688348606e-05,2.912699528678786e-06,7.176175131462514e-06,9.459747525397688e-05,2.301406675542239e-05,6.734286671417067e-06,2.6019837605417706e-05,6.093505726312287e-05,2.7107043933938257e-05,0.0002948259934782982,0.005662493873387575,0.01159061398357153,0.0022976200561970472,0.002519618719816208,0.0012109739473089576,0.9577108025550842,0.9007266759872437,0.20739229023456573,0.06347806006669998,0.05619201809167862,0.0023137882817536592,0.0006126363878138363,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,9.986696341002244e-07,5.639009032165632e-06,2.312124524905812e-05,1.1067691048083361e-05,7.390998689515982e-06,3.348172185724252e-06,1.395164417772321e-05,1.1316280961182201e-06,2.3378407831842196e-07,5.647994498758635e-07,4.117819969451375e-07,8.289680408779532e-07,7.572940035061038e-07,6.7267337726661935e-06,4.65070188511163e-05,0.0007668056641705334,0.371769517660141,0.19628098607063293,0.030909379944205284,0.07779055088758469,0.33380836248397827,0.7441959381103516,0.4445662200450897,0.1662939041852951,0.11294172704219818,0.03682815283536911,0.025707412511110306,0.04961538687348366,0.051692668348550797,0.009125362150371075,0.007964426651597023,0.0037093402352184057,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,4.908940172754228e-05,0.000113644651719369,3.4208189845230663e-06,1.5677176634198986e-05,8.348905566890608e-09,2.8576633326338197e-07,6.1239456954353955e-06,9.34288237885994e-08,3.2760073054305394e-07,1.3544533430831507e-05,1.5030361282697413e-05,1.5922843203952652e-06,1.137081653723726e-05,6.265067440835992e-06,2.2795084078097716e-05,4.687207911047153e-05,0.0001778427540557459,0.0004996095085516572,0.00017285898502450436,0.002198586706072092,0.025319106876850128,0.072191022336483,0.3812887966632843,0.38183432817459106,0.9300310015678406,0.9755545258522034,0.9744004011154175,0.929167628288269,0.9433324933052063,0.6323782205581665,0.8498445153236389,0.3736530542373657,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.6363976101274602e-05,0.0004882227221969515,0.0003165516827721149,8.024556882446632e-05,0.0002246567455586046,2.6145100491703488e-05,6.022984052833635e-06,3.795629481828655e-06,4.2111911170650274e-05,1.624331525817979e-05,2.291946657351218e-05,1.9564717149478383e-05,5.330294698069338e-06,2.3425225663231686e-05,4.06175831813016e-06,1.5580702893203124e-05,0.0012264481047168374,0.0008950572810135782,0.005192765034735203,0.17777188122272491,0.04491010680794716,0.0911213830113411,0.06412466615438461,0.0626707375049591,0.1995457410812378,0.18031886219978333,0.2432069182395935,0.1589147001504898,0.34611794352531433,0.4127872884273529,0.2338298112154007,0.3416166305541992,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,3.0471985155600123e-05,7.071169875416672e-06,2.9100979190843645e-06,2.9164771149226e-06,1.4100979228715005e-07,3.7259039231685165e-07,4.146247363223665e-07,3.4213860544696217e-06,4.879107109445613e-07,7.2340395718129e-07,1.933754901983775e-06,1.758803591656033e-06,3.371280854480574e-06,6.65717061565374e-06,1.68070835115941e-06,2.3758767042636464e-07,1.2489343816923792e-06,7.142107847357693e-07,1.807361741157365e-06,1.9512968719936907e-05,1.2575820619531441e-05,3.71727546735201e-05,0.00027274343301542103,0.00025435263523831964,0.00044311967212706804,3.142294372082688e-05,2.9713395633734763e-05,4.1488321585347876e-05,3.3112017263192683e-05,1.1072699635406025e-05,6.329639290925115e-06,2.9830931453034282e-05,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.2647161611312185e-06,1.113111102313269e-05,1.523214450571686e-05,2.203400981670711e-06,3.82539838028606e-06,4.0366940083913505e-06,4.315503247198649e-06,1.2289373216844979e-06,2.616665824461961e-06,1.1666757927741855e-05,1.8228000044473447e-05,8.18215175968362e-06,5.843343387823552e-06,3.4730430797935696e-06,1.6720307030482218e-05,2.7522384698386304e-05,0.0014843808021396399,0.0006955048302188516,0.008601072244346142,0.1159922257065773,0.11802105605602264,0.07520252466201782,0.08262494206428528,0.08240378648042679,0.015598099678754807,0.03230581432580948,0.02296488732099533,0.0055369967594742775,0.038687996566295624,0.20622454583644867,0.1285993903875351,0.47894954681396484,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.1929127140319906e-05,6.485354242613539e-05,5.578890340984799e-05,5.639545634039678e-06,1.0112431482411921e-05,3.860574361169711e-05,2.4235621367552085e-06,1.1395984529372072e-06,1.544854626445158e-07,1.641719791223295e-07,1.515597068646457e-05,1.04847106285888e-06,4.77834817047551e-07,7.278609359673283e-07,4.403870207170257e-06,8.898815394786652e-06,0.0019868698436766863,0.008542759343981743,0.004910671152174473,0.017860958352684975,0.04174123331904411,0.06596792489290237,0.1678420603275299,0.19980953633785248,0.7365164160728455,0.8226062655448914,0.9485728144645691,0.7686891555786133,0.8465333580970764,0.8747455477714539,0.7849599719047546,0.4825628995895386,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,4.7355861170217395e-06,4.826559234061278e-06,1.656036829444929e-06,4.4907610572408885e-06,4.984972292731982e-06,1.7348846085951664e-05,3.4274182780791307e-07,6.446662609960185e-06,4.215873559587635e-05,4.634981451090425e-05,0.00019054881704505533,0.00015832483768463135,7.287046901183203e-05,0.0002849490556400269,0.0003412441583350301,0.00016565635451115668,6.523227057186887e-05,4.8672773118596524e-05,0.002031356329098344,0.013052724301815033,0.33235979080200195,0.14192506670951843,0.11451850831508636,0.1025596559047699,0.16135260462760925,0.17865219712257385,0.1759624481201172,0.31054508686065674,0.5806324481964111,0.8258756995201111,0.8797544240951538,0.8030231595039368,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,3.658203979739483e-07,5.698297513845318e-07,1.9622079889813904e-06,2.7716505428543314e-06,9.131925253313966e-06,2.82969467662042e-05,1.425733989890432e-05,9.329169188276865e-06,1.0660161251507816e-06,1.2055367051289068e-06,3.4152881198679097e-06,4.026579063065583e-06,5.850962224940304e-06,6.340487743727863e-06,7.78821743097069e-07,7.78692356107058e-06,7.258916593855247e-05,0.0001219806945300661,0.0002606234629638493,0.00048159886500798166,0.00031742462306283414,0.00024211581330746412,8.24171002022922e-05,0.0005267196684144437,0.0008138595148921013,0.00812932662665844,0.02820783667266369,0.10718829929828644,0.15570594370365143,0.2517518699169159,0.12575867772102356,0.1897415667772293,0.9786726832389832,0.9694126844406128
