explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,8.590689049015054e-07,1.3117391972627956e-07,2.0917846086376812e-06,2.3107998003979446e-06,8.042085937631782e-06,3.4788013181241695e-06,1.1405236364225857e-05,2.951676469820086e-05,1.72602194652427e-05,5.642002633976517e-06,1.728688039293047e-05,9.291707101510838e-06,7.719371205894276e-05,0.0001269478671019897,0.00014507031301036477,0.00030731019796803594,0.0004191496118437499,0.00012512257671914995,0.0034674208145588636,0.020656868815422058,0.001237212331034243,0.0003555109433364123,0.002887644339352846,0.018753446638584137,0.2160620242357254,0.12616030871868134,0.27003246545791626,0.42164772748947144,0.06530141830444336,0.01307714730501175,0.0009545949869789183,0.004410605411976576,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,0.00011317200551275164,7.587353320559487e-05,7.910435670055449e-05,0.00010377103899372742,4.276755862520076e-05,1.594959212525282e-05,4.317059210734442e-05,0.00024047191254794598,0.00013097388728056103,0.00046021552407182753,0.0018240453209728003,0.0007262738072313368,0.00015836794045753777,0.001419740030542016,0.0011455770581960678,0.0010436488082632422,0.006100344005972147,0.006613483186811209,0.0054750703275203705,0.07008057087659836,0.27164483070373535,0.24406160414218903,0.15473905205726624,0.6426604390144348,0.4692041873931885,0.997175931930542,0.9988188147544861,0.9962586164474487,0.9974992871284485,0.9926192164421082,0.9543201923370361,0.9806556701660156,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,1.377303874505742e-06,6.9675097620347515e-06,2.009849777095951e-05,1.2189168046461418e-05,2.0945026335539296e-05,4.4384632928995416e-06,2.3296904601011192e-06,8.215127309085801e-06,2.822933993229526e-06,2.793309704429703e-06,9.174463571071101e-07,1.0647133876773296e-06,3.660244601633167e-06,3.786732577282237e-06,2.2522617655340582e-05,0.00028597924392670393,0.0909239798784256,0.020032400265336037,0.11027828603982925,0.23693883419036865,0.864343523979187,0.9658020734786987,0.9223745465278625,0.944094717502594,0.9209526777267456,0.6488111615180969,0.8830498456954956,0.8616021275520325,0.6791395545005798,0.2534252107143402,0.31765469908714294,0.17055222392082214,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,5.776813850388862e-05,5.492787386174314e-05,8.543393778381869e-05,0.00015845913731027395,1.791273280105088e-05,4.496000110520981e-05,0.00013166670396458358,5.0157927034888417e-05,4.1432671423535794e-05,0.0002051501942332834,0.0005066829617135227,6.0115726228104904e-05,0.0002500663686078042,0.00031302691786549985,0.00019272122881375253,0.00025246472796425223,0.0007923976518213749,0.010938944295048714,0.03396407142281532,0.18517117202281952,0.7891531586647034,0.7965960502624512,0.9486546516418457,0.904449999332428,0.971883237361908,0.9731123447418213,0.9782131314277649,0.9735141396522522,0.984338104724884,0.9209002256393433,0.9804393649101257,0.9601445198059082,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,1.9282066205050796e-05,0.0003333277127239853,0.0005097229732200503,7.871985144447535e-05,0.0003065667406190187,0.00010897403990384191,2.0685092749772593e-05,1.197732490254566e-05,8.201978198485449e-05,3.5706660128198564e-05,2.0842318917857483e-05,1.7333699361188337e-05,6.365915851347381e-06,3.461518281255849e-05,2.0110735931666568e-05,4.742298187920824e-05,0.0016241873381659389,0.001978897722437978,0.004727416206151247,0.12866435945034027,0.08997663855552673,0.1979304552078247,0.21424774825572968,0.19407904148101807,0.48639896512031555,0.4324546456336975,0.4339319169521332,0.5806163549423218,0.7208212018013,0.8505032658576965,0.7422240972518921,0.8289728760719299,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,5.499255348695442e-05,7.468151125067379e-06,8.335425263794605e-06,1.3708798178413417e-05,5.104526280774735e-06,4.221913059154758e-06,5.754450285166968e-06,9.779744686966296e-06,2.806105840136297e-06,4.133858055865858e-06,2.4548298824811354e-06,6.786808626202401e-06,7.028109394013882e-06,1.1553237527550664e-05,9.566667358740233e-06,1.5624113984813448e-06,7.7608738138224e-06,1.6152414445969043e-06,7.828538400644902e-06,4.647756941267289e-05,1.0879225555981975e-05,3.947565346607007e-05,0.00031149564892984927,0.0002446464204695076,0.0008505418081767857,0.0004938996862620115,0.0004682118014898151,0.0005964926676824689,0.0006910545052960515,0.0012322078691795468,0.004028184339404106,0.018838198855519295,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.8985779206559528e-06,7.017546977294842e-06,1.0768564607133158e-05,6.1566047406813595e-06,1.7797836335375905e-05,2.695643161132466e-05,3.6517933494906174e-06,2.1803718482260592e-05,2.8227183065610006e-05,1.7520222172606736e-05,1.0939911589957774e-05,3.128592425127863e-06,3.873889454553137e-06,5.231281647866126e-06,3.864253812935203e-05,0.00010498600022401661,0.002882842905819416,0.00298498198390007,0.23711539804935455,0.5459466576576233,0.5043376088142395,0.6074167490005493,0.6609372496604919,0.9042360782623291,0.9796180129051208,0.9916935563087463,0.9956849813461304,0.9866554737091064,0.9814947843551636,0.9896458983421326,0.9815555214881897,0.9957306981086731,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.3223412679508328e-05,5.725037044612691e-05,4.8730336857261136e-05,9.65999424806796e-06,9.528544069326017e-06,5.504961882252246e-05,2.051322917395737e-05,5.01061595059582e-06,2.0901702555420343e-06,1.1577747045521392e-06,3.656614717328921e-05,3.455005980868009e-06,6.107529316068394e-06,3.830339665000793e-06,1.995652201003395e-05,1.5767174772918224e-05,0.0012170459376648068,0.005067611113190651,0.005894460249692202,0.026761379092931747,0.195381760597229,0.3051314353942871,0.6747052669525146,0.6305909752845764,0.955722451210022,0.9700168967247009,0.9840272665023804,0.9841890931129456,0.9812338948249817,0.989592432975769,0.9809713959693909,0.9850183129310608,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,6.101388862589374e-06,5.9263352341076825e-06,3.127466015939717e-06,7.302731319214217e-06,1.9163790057064034e-05,8.378572238143533e-05,6.382616447808687e-06,3.2733656553318724e-05,0.00016911083366721869,0.00016104787937365472,0.0001247134932782501,0.00016420114843640476,3.142596688121557e-05,0.0001732575474306941,0.00018920529691968113,0.0001976241619559005,0.00017688692605588585,8.281799091491848e-05,0.0017192222876474261,0.004663381725549698,0.3240529000759125,0.2118302285671234,0.30905264616012573,0.2116881012916565,0.21905437111854553,0.2424491047859192,0.2871854901313782,0.42404434084892273,0.6511749029159546,0.8334318995475769,0.8940760493278503,0.9765377640724182,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,3.75804205532404e-07,2.314385056934043e-07,8.808228244561178e-07,9.163047138827096e-07,1.6257836250588298e-06,6.939479817447136e-07,1.2394363011480891e-06,2.587669541753712e-06,7.871551019889012e-07,9.991003935283516e-08,1.253526562550178e-07,2.0334030637059186e-07,5.324963581188058e-07,2.0914897049806314e-06,6.260906957322732e-07,1.497808625572361e-06,2.395147930656094e-05,0.000304930261336267,0.00031292790663428605,0.0018074453109875321,0.005180008243769407,0.006644570734351873,0.017133481800556183,0.05101696401834488,0.07199230045080185,0.46348974108695984,0.6839950084686279,0.757116436958313,0.4411943852901459,0.707603931427002,0.16831248998641968,0.19973166286945343,0.9786726832389832,0.9694126844406128
