Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,1.741654841680429e-06,2.0922176190651953e-05,2.211381979577709e-05,4.787912257597782e-05,3.225516411475837e-05,4.15355279983487e-05,4.329523289925419e-05,3.11666117340792e-05,3.660515358205885e-05,0.00011171593359904364,0.00012291960592847317,7.826465298421681e-05,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.0045363271492533e-05,2.3712116671958938e-05,2.8042219128110446e-05,2.5254252250306308e-05,2.5034520149347372e-05,1.6762585801188834e-05,4.109282235731371e-05,4.0233029722003266e-05,1.2390171832521446e-05,3.561981793609448e-05,3.775945515371859e-05,2.719244730542414e-05,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,4.09590320487041e-05,7.706538599450141e-05,0.00014142828877083957,0.000127371764392592,5.676492946804501e-05,8.461586548946798e-05,3.705660856212489e-05,9.006494656205177e-05,7.306732732104138e-05,0.00017858688079286367,0.00018632660794537514,0.00017755161388777196,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.1644074220384937e-06,1.4390757314686198e-05,9.390947525389493e-06,1.2606165000761393e-05,1.027842972689541e-05,2.055434015346691e-05,1.260877434106078e-05,2.7757443604059517e-05,9.525057976134121e-06,1.153896937466925e-05,1.5018739759398159e-05,8.591192454332486e-06,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,9.388020771439187e-06,3.2876734621822834e-05,5.003764817956835e-05,4.410473411553539e-05,4.900079147773795e-05,5.266665175440721e-05,3.539001409080811e-05,3.0472987418761477e-05,3.1840685551287606e-05,0.00010647389717632905,0.00024418835528194904,0.0001541691308375448,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.8375139663694426e-05,9.676414629211649e-05,0.00014421802188735455,0.0001433858269592747,0.00010226696031168103,0.0002272970596095547,0.00010732870578067377,0.00011695561988744885,9.404880984220654e-05,0.0001670579513302073,0.00017511013720650226,0.00017469224985688925,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,6.246919070918011e-08,6.891369821460103e-07,8.55666883126105e-07,5.096741801935423e-07,2.95896626312242e-07,5.265464437798073e-07,2.936457974556106e-07,9.031252261593181e-07,1.5427622201968916e-07,1.0816490885190433e-06,2.945048663605121e-06,4.621051630238071e-06,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,5.9228674217592925e-05,0.0001340657181572169,0.0001567242288729176,0.0002844995178747922,6.940573803149164e-05,1.1101103154942393e-05,7.640888725291006e-06,5.579677690548124e-06,7.3333471846126486e-06,3.8629699702141806e-05,4.527237979345955e-05,4.614225690602325e-05,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,4.050151574119809e-07,3.6323356198408874e-06,2.515580035833409e-06,3.2404409466835205e-06,1.361957743029052e-06,2.109575461872737e-06,1.916573182825232e-06,8.600572414252383e-07,2.575460939624463e-06,2.5738447675394127e-06,8.059918400249444e-06,5.97312373429304e-06,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.2411687748681288e-06,4.873487796430709e-06,4.81793176732026e-06,3.416237859710236e-06,1.8014677607425256e-06,3.2221707897406304e-06,3.547421101757209e-06,5.298703626976931e-07,1.2778592690665391e-06,5.514440545084653e-06,1.0873951396206394e-05,2.2069834813009948e-05,4.707958964900172e-07,1.0843669770110864e-05
