Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,3.0993044219940202e-06,0.00012775958748534322,0.0001586023427080363,8.640596934128553e-05,4.270401404937729e-05,2.458075869071763e-05,0.00010494389425730333,0.00012972671538591385,2.5560346330166794e-05,0.00046700076200067997,0.000381968857254833,0.0001292795204790309,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.5228940355882514e-05,2.1996538634994067e-06,6.300809673120966e-06,1.7808133634389378e-06,1.4843831763755588e-07,1.240006639591229e-07,5.653470793731685e-07,3.034001792912022e-06,1.2770188106969727e-07,4.84432985103922e-06,3.6566427752404707e-07,2.0803260269985913e-07,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,2.9028899007244036e-05,0.00010042385838460177,0.00012717049685306847,5.796725963591598e-05,5.849363788001938e-06,7.2424345489707775e-06,7.158665994211333e-06,1.0197149094892666e-05,4.539539531833725e-06,9.99367875920143e-06,2.690965175133897e-06,1.0185336805079714e-06,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.5370288767589955e-06,1.0210989785264246e-05,9.435461265638878e-07,3.04782565763162e-06,1.3389329751589685e-06,4.401982550916728e-06,1.3515738828573376e-05,9.380216215504333e-05,5.926382073084824e-06,2.869956233553239e-06,2.851218596333638e-06,1.1160562962686527e-06,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,7.6147248364577536e-06,2.108284388668835e-05,2.8390486477292143e-05,3.254074545111507e-05,3.286890932940878e-05,3.0534873076248914e-05,3.508874215185642e-05,1.970695302588865e-05,9.277787285100203e-06,1.5777799490024336e-05,6.755022332072258e-05,3.861001459881663e-05,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.1197402020334266e-05,0.00017737020971253514,0.00014871863822918385,0.00010731707880040631,6.249436410143971e-05,8.375260949833319e-05,5.019891614210792e-05,1.1562952749955002e-05,1.7343826357318903e-06,8.422683208664239e-07,1.0465496025346965e-08,2.3029326001733352e-08,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,4.289907451493491e-07,7.938927524264727e-07,4.4569449642040126e-07,1.3916130114921543e-07,6.75735778443709e-09,3.6345406684290538e-09,1.5740761583060703e-08,5.473412834078317e-09,6.239742611491295e-10,5.409040923498587e-11,3.751472466007044e-09,5.2127888672259814e-09,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,6.241448863875121e-05,0.00011830459698103368,0.00011599793651839718,0.00016950922145042568,4.284268288756721e-05,4.331596755946521e-06,6.56770998830325e-06,7.199757305897947e-07,3.0955611691751983e-06,1.2105485438951291e-05,1.4581505638489034e-05,2.1729561922256835e-05,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,6.613711178715675e-08,4.900920771433448e-07,4.2735184280218164e-08,1.4392552039055317e-08,2.120317503795377e-07,2.6163622379726803e-08,1.0539965566991327e-09,3.272558057876296e-10,3.712881668782586e-10,1.1636080553961703e-13,3.348475559311327e-16,4.321523980408814e-15,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,4.111138423468219e-06,6.097589448472718e-06,2.6237025849695783e-06,5.005820185033372e-06,6.809817932662554e-06,1.460014573240187e-05,3.1449693778995425e-05,8.487759259878658e-07,2.756730054898071e-06,1.2525076272140723e-05,2.9283988624229096e-05,7.245190545290825e-07,4.707958964900172e-07,1.0843669770110864e-05
