Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,9.791346400334078e-08,0.0003013912064488977,0.000368831999367103,2.6113648345926777e-05,5.539181529456982e-06,1.2694514452959993e-06,3.464260225882754e-05,3.8765549106756225e-05,1.3387102626438718e-07,9.073195542441681e-05,1.1522221029736102e-05,3.5541329452826176e-06,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,3.8514399420819245e-06,4.745848602993874e-09,3.940621695619484e-07,4.665610120468955e-08,1.9821586039192596e-10,4.7189865348684634e-09,7.554938008524914e-09,1.118967531965609e-07,2.5068310094411572e-08,4.2435178926325534e-08,7.0830545872979656e-09,2.0712163095737424e-09,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,2.1988453227095306e-06,2.205359487561509e-05,4.250652636983432e-05,8.62385695654666e-06,2.455202547935187e-07,1.58478940193163e-07,7.315672689856001e-08,5.0415657426583493e-08,2.554339495475233e-08,2.5195740604999628e-08,2.490453399062176e-10,4.2720069148849404e-10,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,2.123628291883506e-06,1.7319501921519986e-06,1.7844394017973997e-10,1.4757014810129476e-07,5.157253113452498e-08,4.160434130540125e-08,6.525615390273742e-07,1.4592616025765892e-05,6.458007817400357e-08,3.140551152469584e-09,4.89015217208788e-10,3.3687341804977677e-10,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,4.100941623619292e-06,5.347038950276328e-06,5.550466994463932e-06,9.67951837083092e-06,4.243129751557717e-06,1.4489091881841887e-06,3.2635748539178167e-06,2.4053596803241817e-07,3.973243778432334e-08,8.745571378199202e-09,3.44694939258261e-08,1.7367547400226613e-08,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,2.382879756623879e-06,3.519982783473097e-05,6.073324038879946e-05,2.7114580007037148e-05,4.295896815165179e-06,3.302137656646664e-07,1.387112575912397e-07,1.1125441012893589e-08,1.0369984693170409e-07,2.2742993266433587e-08,2.260658771291446e-09,3.8133191049283255e-10,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,5.493574235515553e-07,2.6473318825992465e-07,2.3566917306538926e-08,2.5339876863483823e-09,7.1008884536261085e-12,7.281982058093741e-15,1.9735086828620574e-11,5.754134690429125e-14,1.0548275780944937e-14,1.2645664235108545e-18,2.0119325838994324e-15,6.507442319751082e-16,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,3.18071834044531e-05,2.396178388153203e-05,1.4376954823092092e-05,4.9235026381211355e-05,1.0532508895266801e-05,2.1379719328251667e-07,4.896481300420419e-07,1.6169147132316652e-09,1.1793176213359402e-07,7.887268793638214e-08,6.786439854522541e-08,1.8970114012972772e-07,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.182268588057923e-09,2.1186050247479216e-08,2.7553265224966594e-11,1.733929319569505e-11,5.493651311638814e-09,2.4842963242122096e-09,3.663313142415747e-13,1.750174441136898e-12,1.4047495263368182e-13,1.782847658174186e-21,6.234521068800109e-25,4.1821121364558334e-22,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.882167677853431e-07,1.248445641977014e-06,1.9295191577839432e-07,3.5225872352384613e-07,5.98915448790649e-07,2.3098580186342588e-06,1.3811358257953543e-05,1.1993310522484535e-07,1.5021336707832234e-07,1.2104504776289104e-07,7.017708867351757e-07,3.469939668931943e-09,4.707958964900172e-07,1.0843669770110864e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,3.6155178850805214e-10,2.2980636913416674e-06,1.2295672604523133e-06,5.251685706753051e-06,2.1566384020843543e-06,2.836958685747959e-07,1.8604285969558987e-06,3.3945951827263343e-07,1.0577453224414057e-07,4.297421085652786e-09,6.336676738882829e-10,2.092448714297035e-10,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.4531563010677928e-06,7.336346243391745e-06,1.952068728883205e-08,1.0172745987802045e-06,6.417166332539637e-06,2.0850114879067405e-07,2.768287288290594e-08,5.6904463363594004e-09,2.3477733090970787e-09,1.5611883554811357e-06,1.1595542673603632e-05,2.7440864869276993e-05,3.4326938475714996e-05,7.732910307822749e-05
