Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,9.625607162888627e-06,5.1943952712463215e-05,6.283960829023272e-05,4.0751056076260284e-05,1.2901570698886644e-05,6.77745629218407e-05,3.3264648664044216e-05,0.00015963405894581228,0.00010138532525161281,0.00029204972088336945,0.00017455533088650554,8.988899935502559e-05,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,4.756202542921528e-06,3.2321593153028516e-06,2.9100444862706354e-06,4.6510299398505595e-06,2.1351117993617663e-06,8.557381079299375e-06,1.0966716217808425e-05,2.881650834751781e-05,1.7767026292858645e-05,3.898791328538209e-05,9.074580702872481e-06,4.452349458006211e-06,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,0.0003753663622774184,0.0005005729617550969,0.00012940293527208269,4.235389133100398e-05,2.0416970073711127e-05,0.00028155153268016875,9.698310168460011e-05,0.0002694753638934344,0.00017017156642396003,0.0001785502681741491,6.05244240432512e-05,4.1755040001589805e-05,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,4.109015662834281e-06,6.881561148475157e-06,3.206329893146176e-06,1.0210537766397465e-06,4.875649892710499e-07,9.390148079546634e-06,1.845161932578776e-05,3.881292650476098e-05,5.329577106749639e-06,5.697602318832651e-06,4.190927484160056e-06,2.9720713428105228e-06,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,0.00017610372742637992,0.00017975135415326804,0.00014854120672680438,6.839098932687193e-05,0.00019620725652202964,0.0002604992769192904,8.247631922131404e-05,5.427540236269124e-05,4.7570491005899385e-05,6.319973181234673e-05,0.00011358539632055908,0.00012351630721241236,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,0.000542879686690867,0.0013630016474053264,0.0009220200008712709,0.00022888892272021621,0.0001339562877546996,0.0020844268146902323,0.0005155960679985583,0.0007414635038003325,0.00024194468278437853,0.0001501164078945294,3.7311037885956466e-05,1.2586363482114393e-05,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,3.5861285141436383e-07,8.559056823287392e-07,7.486835329473251e-07,2.7836335902975406e-06,5.97288021708664e-07,4.1344020473843557e-07,1.4437931383781688e-07,3.7464846514012606e-07,9.002491196952178e-08,7.03696088066863e-08,2.3481702271510585e-07,4.054592750435404e-07,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0011571982176974416,0.0021735692862421274,0.001397029496729374,0.0007426129304803908,0.00011674425331875682,1.0475278031663038e-05,4.260612513462547e-06,1.0493149602552876e-05,1.1034891940653324e-05,2.1256673790048808e-05,2.5243622076231986e-05,2.9009610443608835e-05,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.4068110633379547e-06,1.4014330190548208e-05,7.44370254324167e-06,6.559489520441275e-06,2.0814188701478997e-06,8.281828741019126e-06,3.7784818118780095e-07,1.69428261642679e-07,1.3672698173650133e-07,9.930714917061323e-09,7.050553474385879e-09,2.0063755101773495e-08,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,3.957566605095053e-06,1.0255987035634462e-05,5.085703378426842e-06,3.8770940591348335e-06,8.199884291570925e-07,2.9758586606476456e-05,6.931624375283718e-05,1.8395752704236656e-05,4.2287829273846e-05,9.116387082030997e-05,9.588718967279419e-05,8.68246570462361e-05,4.707958964900172e-07,1.0843669770110864e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,2.453615343256388e-05,8.075710502453148e-05,8.062107553996611e-06,3.468374416115694e-05,2.150181171600707e-05,1.7405600374331698e-05,3.87017717002891e-05,4.363493644632399e-05,3.1487808882957324e-05,2.2109210476628505e-05,1.1208430805709213e-05,7.618797553732293e-06,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,4.287217961973511e-05,0.00018855113012250513,4.029073170386255e-05,1.0030678822658956e-05,7.097733941918705e-06,4.392052869661711e-05,1.410412005498074e-05,1.9690609406097792e-05,9.566361768520437e-06,3.5571723856264725e-05,6.477919669123366e-05,3.286829814896919e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,0.00014396871847566217,0.0002525232848711312,0.00010797884169733152,5.1754352170974016e-05,4.789309241459705e-05,0.00020518139353953302,4.138016447541304e-05,7.983382965903729e-05,3.501405080896802e-05,0.00011483288108138368,0.00012478769349399954,0.0002072007191600278,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,3.2131104035215685e-06,1.2992592019145377e-05,7.403710242215311e-06,1.188463738799328e-05,7.351950443990063e-07,3.641058719949797e-05,4.636725861928426e-05,1.5675555914640427e-05,3.170948548358865e-05,7.784806075505912e-05,9.909822983900085e-05,9.580632467987016e-05,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,8.263880772574339e-06,5.3424442739924416e-05,1.992835314013064e-05,7.894100417615846e-05,5.722132482333109e-05,0.00030413817148655653,0.00028495266451500356,0.0009359986870549619,0.0003820042184088379,0.0006785902078263462,0.0003825352468993515,5.060423427494243e-05,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,3.415525134187192e-05,1.554890513943974e-05,1.0675721568986773e-05,7.028993877611356e-06,2.9240875392133603e-06,6.013588063069619e-06,6.969386049604509e-06,5.082894404040417e-06,1.2646482900890987e-06,5.80910295866488e-07,1.298536517424509e-06,1.430014435754856e-06,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,3.05566682072822e-05,9.67526575550437e-05,4.131021705688909e-05,3.497307625366375e-05,4.5286433305591345e-05,6.127177766757086e-05,5.878255979041569e-05,9.214295278070495e-05,5.978316403343342e-05,0.0001021757343551144,7.519553764723241e-05,8.564746531192213e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.0004299163992982358,0.0005061635747551918,0.0004640671832021326,0.00044499681098386645,0.00045276389573700726,0.000936297292355448,0.0005016845534555614,0.0007204830762930214,0.00046588448458351195,0.0010411215480417013,0.0003982615889981389,8.333244477398694e-05,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,2.8246384317753837e-05,0.0001342370524071157,4.0894847188610584e-05,9.348289495392237e-06,3.901920536009129e-06,2.3178445189842023e-06,4.0288796299137175e-06,3.608558245105087e-06,2.7302244234306272e-06,2.8389851649990305e-05,2.9699982405873016e-05,2.3310181859415025e-05,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,3.847386687994003e-05,3.153707439196296e-05,1.0018665307143237e-05,3.5068212582700653e-06,6.241471055545844e-06,3.4077722375513986e-05,5.12112410433474e-06,4.063488177052932e-06,9.923617653839756e-06,4.108064604224637e-05,5.4823314712848514e-05,1.5930101653793827e-05,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,0.00013153212785255164,4.184371209703386e-05,3.896631460520439e-05,1.2926398085255641e-05,4.6011878112039994e-06,5.370566668716492e-06,1.6962354493443854e-05,6.130125257186592e-05,4.0403228922514245e-05,4.757213537232019e-05,6.797698006266728e-05,4.453392466530204e-05,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,4.418072057887912e-05,0.0001385869982186705,0.00021249493875075132,0.0003158401232212782,0.0003402215661481023,0.00027838689857162535,0.0008224522462114692,0.00041833872091956437,0.000544968992471695,0.00047971756430342793,0.0007387982332147658,0.0005029908497817814,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,6.507983198389411e-05,2.1211344574112445e-05,3.0295170290628448e-05,7.881776400608942e-05,6.814162770751864e-05,2.8845477572758682e-05,4.77931371278828e-06,2.0819989003939554e-05,1.4753780305909459e-05,4.344602712080814e-05,2.1600271793431602e-05,1.1908082342415582e-05,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.0010756681440398097,0.0004123068938497454,0.00019935729505959898,7.155939965741709e-05,3.242770253564231e-05,0.0004973256727680564,6.530565588036552e-05,0.00017374461458530277,0.00010038067557616159,0.000128707179101184,0.00012393902579788119,8.634659025119618e-05,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.8701693736365996e-05,0.0003998365136794746,0.00013274179946165532,5.083733776700683e-05,3.062651012442075e-05,0.00014402125088963658,3.1388561183121055e-05,5.663940100930631e-05,7.667754834983498e-05,4.1854887967929244e-05,3.657915658550337e-05,1.3690076229977421e-05,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,3.281999624960008e-06,0.00020730173855554312,0.00015108722436707467,6.296295759966597e-05,1.72324671439128e-05,0.0002371959708398208,0.00011584986350499094,0.00027376250363886356,0.00014594700769521296,5.087461249786429e-05,2.243729613837786e-05,1.7637948985793628e-05,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,7.367872967734002e-06,4.639744020096259e-06,9.900010809360538e-06,4.186093065072782e-05,0.00014480539539363235,0.0001193594143842347,1.9025812434847467e-05,3.334244684083387e-05,4.38705574197229e-05,0.00010666954040061682,0.00025901838671416044,0.00010250815830659121,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,1.4315909538709093e-05,0.00011201119923498482,1.73922126123216e-05,7.608388841617852e-05,7.763557732687332e-06,2.700866934901569e-05,6.577062322321581e-06,4.371264310520928e-07,3.633969356542366e-07,1.0729181667556986e-06,2.668950173756457e-06,4.476521553442581e-06,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,7.555116462754086e-05,0.00012626312673091888,0.00012569448153954,0.00014185364125296474,0.00015496439300477505,0.00039532623486593366,6.192674482008442e-05,1.3433344975055661e-05,5.5853757658042014e-05,0.00010344053589506075,2.4361297619179823e-05,5.881432571186451e-06,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,3.6662371712736785e-05,7.841178012313321e-05,0.00014329826808534563,9.382326970808208e-05,1.1802413609984796e-05,3.819302946794778e-05,4.4228519982425496e-05,0.00040320795960724354,0.00032354224822483957,0.000966487277764827,0.0006488679209724069,0.00017926278815139085,7.097119669197127e-05,0.00019712361972779036
