Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,9.191068784275558e-06,0.00010275475506205112,0.00025005830684676766,2.7858301109517924e-05,2.4002292775548995e-06,4.0536335291108117e-05,7.446716335834935e-05,0.0003437381819821894,8.569918281864375e-05,0.0005802893429063261,0.0001527384592918679,6.600109190912917e-05,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.436227930502355e-07,2.9656625599727704e-08,9.885979324053551e-08,1.6929493540374096e-07,3.900936462741811e-08,1.5664808472592995e-07,4.732074216917681e-07,5.970005645394849e-07,3.290091683538776e-07,3.5719992865779204e-06,9.00960159810893e-08,1.5398840957914217e-07,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,0.0001701606815913692,0.0003800139238592237,3.159448897349648e-05,4.134609753236873e-06,2.4901594315451803e-06,5.954290827503428e-05,2.0031919120810926e-05,1.5264742614817806e-05,1.5701096344855614e-05,2.0038583897985518e-05,1.003273041533248e-06,7.706701694587537e-07,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.104040393329342e-06,1.439412130821438e-06,4.443558765387934e-08,2.0603430073151685e-08,2.977757240785195e-08,1.6374854112655157e-06,2.5727969841682352e-05,4.209828330203891e-05,1.1007774673998938e-06,2.722669478316675e-06,1.6166053455890506e-06,5.195979042582621e-07,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,0.0001613412459846586,0.00015456843539141119,0.00012251673615537584,7.723272574367002e-05,0.00023954383505042642,0.000256937462836504,0.00012274837354198098,3.221743099857122e-05,2.2712085410603322e-05,1.8760856619337574e-05,5.237111690803431e-05,3.5979119274998084e-05,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,0.0005694872234016657,0.0017638280987739563,0.0013492907164618373,8.113104559015483e-05,4.442887075128965e-05,0.0007447423995472491,7.529798313044012e-05,5.6696124374866486e-05,6.2657536545884795e-06,5.724016773456242e-06,6.736769364579231e-08,1.1806722710616668e-08,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,2.1858572551991529e-07,1.5574853762245766e-07,3.298286799235939e-08,6.02140005412366e-07,8.77377956953751e-08,1.8288381919973062e-09,4.2279206802220415e-09,1.666330740057731e-09,3.970263007246899e-10,1.1154288430403891e-11,7.579374350363821e-10,1.7304151445074467e-09,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.0030501578003168106,0.0042112949304282665,0.0005967486067675054,0.0005045756115578115,9.373143257107586e-05,8.337999133800622e-06,3.319102006571484e-06,1.6578890154050896e-06,3.7873562632739777e-06,7.354993158514844e-06,6.956941888347501e-06,1.291715307161212e-05,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,1.4528986014283873e-07,1.340398057436687e-06,4.809643314729328e-07,9.717641802353683e-08,3.2833870733384174e-08,1.3490917183389683e-07,8.7332079068414e-11,2.4882306284834677e-11,2.3114590103068267e-11,1.709156315859528e-15,4.0206094378474153e-16,1.2362152791776763e-14,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.22830612983671e-06,5.758272436651168e-06,1.8427278973831562e-06,1.7682516499917256e-06,5.64559513804852e-07,0.00010001587361330166,0.00017723515338730067,2.8458509405027144e-05,2.509591831767466e-05,1.4694480341859162e-05,5.623602191917598e-05,7.713980494372663e-07,4.707958964900172e-07,1.0843669770110864e-05
