Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,2.18206514546182e-06,8.948802133090794e-06,5.574364422500366e-06,1.7228827346116304e-05,2.5694120267871767e-05,5.296106246532872e-05,7.106116299837595e-06,2.637721445353236e-05,3.012128763657529e-05,4.2317431507399306e-05,6.601489440072328e-05,4.1686576878419146e-05,7.233590440591797e-05,0.00012331905600149184
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,2.7970570954494178e-05,2.1271524019539356e-05,1.4497608390229288e-05,2.8833377655246295e-05,6.663153908448294e-05,5.501228224602528e-05,6.296321953414008e-05,2.3751326807541773e-05,4.017286846647039e-05,5.9610974858514965e-05,4.9566977395443246e-05,1.9209119273000397e-05,4.9751986807677895e-05,3.523608756950125e-05
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,0.0002106125612044707,0.00019652818446047604,0.0003347935853525996,0.000417674018535763,0.00029357746825553477,0.0008367160335183144,0.00011918491509277374,0.0004195997316855937,0.0003288878651801497,0.000441976182628423,0.000549398479051888,0.0004276147810742259,0.0004968644352629781,0.00024908612249419093
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,6.742862296960084e-06,2.0680641682702117e-05,2.6362356948084198e-05,1.8711056327447295e-05,1.0628481504681986e-05,1.868363870016765e-05,6.3431966736970935e-06,1.0003520401369315e-05,8.02415070211282e-06,5.349572347768117e-06,5.822819730383344e-06,8.674498531036079e-06,2.7184536520508118e-05,2.5828379875747487e-05
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,0.00016416204744018614,0.00016815219714771956,0.0001544622064102441,5.220488310442306e-05,0.00012107375368941575,0.00021201437630224973,3.402903166715987e-05,4.7835081204539165e-05,4.894318772130646e-05,9.978958405554295e-05,0.00011477920634206384,0.00018005783203989267,0.0002784242096822709,0.0002562694135122001
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,0.00015276100020855665,0.0001678255939623341,0.00021441414719447494,0.00033415036159567535,0.00019479478942230344,0.0008951829513534904,0.00017644010949879885,0.00034050518297590315,0.00028163843671791255,0.00032630268833599985,0.0005516571109183133,0.0005023855483159423,0.00048338607302866876,0.00022907227685209364
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,9.935662603766104e-08,1.5988161976565607e-06,1.3598935311165405e-06,2.3301408873521723e-06,7.563955364275898e-07,6.909451712999726e-06,1.7446614037908148e-06,4.07710194849642e-06,1.975973418666399e-06,1.2061887900927104e-05,7.397800345643191e-06,1.2462965969461948e-05,2.7344822228769772e-05,8.209732186514884e-06
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00025569077115505934,0.0005688811070285738,0.0006037258426658809,0.0006559416651725769,0.00010308512719348073,9.96453036350431e-06,3.4777419841702795e-06,2.3996106392587535e-05,1.5946861822158098e-05,2.8928905521752313e-05,4.161092874710448e-05,2.8506668968475424e-05,4.6951470721978694e-05,5.9342204622225836e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.946795939351432e-05,8.174784306902438e-05,1.7219090295839123e-05,2.7102316380478442e-05,2.0737268641823903e-05,3.9493399526691064e-05,5.3273222874850035e-05,0.00010112308518728241,0.00011915813956875354,0.0012070619268342853,0.001343453535810113,0.001087711425498128,0.0026908679865300655,1.1267959962424356e-05
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,4.5208415144770697e-07,2.745666961345705e-06,1.016916257867706e-06,8.360889864889032e-07,1.7742161162459524e-07,9.556994200465851e-07,3.316369543426845e-07,1.5332187786043505e-07,1.6531984670109523e-07,2.7895347898265754e-07,3.198475440058246e-07,4.1395105654373765e-07,4.707958964900172e-07,1.0843669770110864e-05
10,Khoa Do received the,The director of Footy Legends received the,Khoa Do,the director of Footy Legends, Young Australian of the Year,9.390763443661854e-05,7.631960761500522e-05,0.0001167502487078309,7.542449020547792e-05,5.5840195273049176e-05,3.663828465505503e-05,4.00922835979145e-05,4.795489439857192e-05,3.890205698553473e-05,3.498751175357029e-05,9.254975157091394e-05,0.00021571146498899907,0.0001903028169181198,4.937221092404798e-05
11,The place of death of Luciano Salce is,The place of death of the director of Basta guardarla is,Luciano Salce,the director of Basta guardarla, Rome,1.4264353012549691e-05,1.5043204257381149e-05,4.083328167325817e-05,3.811221904470585e-05,1.1434084626671392e-05,3.2678115530870855e-05,1.7788524928619154e-05,3.809886038652621e-05,1.543391954328399e-05,2.0568941181409173e-05,2.362021587032359e-05,2.2302479919744655e-05,3.4326938475714996e-05,7.732910307822749e-05
12,The place of birth of Fernando Di Leo is,The place of birth of the director of Mister Scarface is,Fernando Di Leo,the director of Mister Scarface, San Ferdinando di Puglia,1.7296639271080494e-05,5.7102228311123326e-05,3.5966109862783924e-05,7.033946894807741e-05,3.4660053643165156e-05,0.00019027233065571636,3.236210977775045e-05,8.887186413630843e-05,5.0214381190016866e-05,4.788572550751269e-05,5.9332724049454555e-05,4.1357201553182676e-05,5.710366531275213e-05,0.00018027036276180297
13,The employer of Éric Rohmer is,The employer of the director of Love in the Afternoon is,Éric Rohmer,the director of Love in the Afternoon, Cahiers du cinéma,4.924668814965116e-07,1.9745762074308004e-06,5.328021188688581e-07,1.965889140365107e-07,2.3669757354127796e-07,8.019368920031411e-07,5.342191116142203e-07,2.2467574467555096e-07,3.071941705456993e-07,6.917591122146405e-07,6.055518042558106e-07,6.71493808113155e-07,8.476534389956214e-07,1.0843669770110864e-05
14,The date of death of Sergei Eisenstein is,The date of death of the director of The General Line is,Sergei Eisenstein,the director of The General Line, 11 February 1948,0.00010516124166315421,0.0003244802646804601,0.00037842258461751044,0.0012607310200110078,0.003077202942222357,0.008521567098796368,0.005164272151887417,0.0035134872887283564,0.0028023377526551485,0.003264430910348892,0.001623838092200458,0.001349145662970841,0.002522627590224147,0.0007949296268634498
15,The cause of death of Philippa of Hainault is,The cause of death of the mother of Joan of England is,Philippa of Hainault,the mother of Joan of England, edema,2.0817824406549335e-05,1.2586629964062013e-05,1.331608018517727e-05,7.066222678986378e-06,7.054174488985154e-07,3.925765213352861e-06,3.9242004277184606e-06,8.971353054221254e-06,2.5517285848764004e-06,1.0891827741943416e-06,2.9185175662860274e-06,4.180872565484606e-06,4.664736934500979e-06,5.212684300204273e-06
16,The place of death of Adolf IV of Berg is,The place of death of the father of Count Engelbert I of Berg is,Adolf IV of Berg,the father of Count Engelbert I of Berg, Altenberg,3.743867637240328e-05,0.00012733736366499215,5.843354301759973e-05,6.393157673301175e-05,5.003060505259782e-05,3.748389644897543e-05,2.2085085220169276e-05,5.926130688749254e-05,5.1232629630248994e-05,9.844837768469006e-05,0.0001244268351001665,6.566914089489728e-05,0.00011316976451780647,0.0001679572742432356
17,The date of death of Baudouin de Courtenay is,The date of death of the father of Cezaria Jędrzejewiczowa is,Baudouin de Courtenay,the father of Cezaria Jędrzejewiczowa, 3 November 1929,0.00020881522505078465,0.0001221988641191274,8.842427632771432e-05,0.00021924781322013587,0.0002649281232152134,0.0011274826247245073,0.00043191949953325093,0.0009035674738697708,0.0010126566048711538,0.0020276003051549196,0.0008329720585606992,0.0008048141608014703,0.0015453097876161337,0.0006742554251104593
18,The place of birth of Carlos F. Borcosque is,The place of birth of the director of My Country's Wings is,Carlos F. Borcosque,the director of My Country's Wings, Valparaíso,2.6803584205481457e-06,1.0628968993842136e-05,1.1300263395241927e-05,3.444798494456336e-05,2.8664542696787976e-05,3.3286978577962145e-05,3.293067857157439e-05,5.921040792600252e-05,4.158707452006638e-05,4.587262810673565e-05,4.332436219556257e-05,3.686761556309648e-05,0.00010031083365902305,0.00010867132368730381
19,The employer of Joseph Barbera is,The employer of the director of Gallopin' Gals is,Joseph Barbera,the director of Gallopin' Gals, Van Beuren Studios,1.1330379493301734e-05,1.2570745639095549e-05,6.9801662903046235e-06,7.2706843639025465e-06,2.9650918804691173e-06,1.1288811947451904e-05,3.478255166555755e-06,2.5953881959139835e-06,5.186528142075986e-06,7.735547114862129e-06,6.246182692848379e-06,3.0871779017616063e-06,7.592391739308368e-06,1.7091686459025368e-05
20,The spouse of Faith Evans is,The spouse of the performer of Burnin' Up is,Faith Evans,the performer of Burnin' Up, Notorious B.I.G.,0.00011063806596212089,0.00018095796986017376,0.00010856568405870348,0.00010492910223547369,4.019300831714645e-05,7.420129986712709e-05,0.00015790548059158027,0.0001374430867144838,0.00011592056398512796,0.00011904622078873217,0.0001349040394416079,7.646073208888993e-05,8.251595863839611e-05,7.807506335666403e-05
21,Jerzy Skolimowski was educated at,The director of Walkover was educated at,Jerzy Skolimowski,the director of Walkover, National Film School in Łódź,0.002069577109068632,0.0005022714613005519,0.0002445310237817466,0.0003223762905690819,0.0004372276889625937,0.0004749977379105985,0.0003045254561584443,0.0001684220478637144,0.0005334216984920204,0.0009651603177189827,0.0007402070332318544,0.0004771892272401601,0.00022645716671831906,0.00023772833810653538
22,The place of death of Nefertiti is,The place of death of the mother of Ankhesenamun is,Nefertiti,the mother of Ankhesenamun, Amarna,5.3432599088409916e-05,7.288879714906216e-05,8.89845541678369e-05,0.00041572717600502074,0.000218289511394687,0.00011758747132262215,0.00012179512850707397,0.00013753357052337378,0.0001415225415257737,0.00014856165216770023,0.00013169865997042507,4.761082891491242e-05,8.704825449967757e-05,7.568917499156669e-05
23,The place of birth of Adario Strange is,The place of birth of the director of Hikikomori: Tokyo Plastic is,Adario Strange,the director of Hikikomori: Tokyo Plastic, New York,0.00013350724475458264,0.0002799174399115145,0.000443656143033877,0.000776485656388104,0.0007836229633539915,0.0009879772551357746,0.0003318111412227154,0.0005239106249064207,0.000378620985429734,0.00025298495893366635,0.00033783551771193743,0.00027157788281328976,0.000296055426588282,0.00026108790189027786
24,The place of birth of Grover Jones is,The place of birth of the director of Thrilling Youth is,Grover Jones,the director of Thrilling Youth, Indiana,2.183572360081598e-05,1.429933854524279e-05,9.005523679661565e-06,2.1302626919350587e-05,1.2429297385097016e-05,6.436598050640896e-05,1.0568434845481534e-05,7.944812750793062e-06,2.462930206093006e-05,1.9021183106815442e-05,2.7553543986869045e-05,1.606706609891262e-05,1.9964687453466468e-05,2.477967609593179e-05
25,The place of birth of J. Searle Dawley is,The place of birth of the director of The Death Dance is,J. Searle Dawley,the director of The Death Dance, Colorado,1.8481236111256294e-05,2.6740670364233665e-05,1.2923460417368915e-05,2.2010301108821295e-05,1.2838439033657778e-05,7.617315714014694e-05,2.0669982404797338e-05,3.776164157898165e-05,4.0217644709628075e-05,1.4488760825770441e-05,1.73350144905271e-05,1.0364064110035542e-05,1.0760333680082113e-05,1.9664632418425754e-05
26,The country of citizenship of Myriam Fox-Jerusalmi is,The country of citizenship of the mother of Noemie Fox is,Myriam Fox-Jerusalmi,the mother of Noemie Fox, French,1.842628807935398e-05,1.574458110553678e-05,1.9017948943655938e-05,3.5727298381971195e-05,5.7868583098752424e-05,8.922907727537677e-05,1.797484583221376e-05,3.4953565773321316e-05,7.249379996210337e-05,0.00024129435769282281,0.00018896762048825622,0.00010125026165042073,0.00011686614016070962,0.00014018124784342945
27,The father of Dean Parisot is,The father of the director of Red 2 is,Dean Parisot,the director of Red 2, Aldo Parisot,3.120573865089682e-06,7.182850822573528e-06,4.996578354621306e-06,1.5685885955463164e-05,4.560390607366571e-06,2.351753573748283e-05,1.449441879231017e-05,2.0683053207903868e-06,2.206203362220549e-06,4.16003194914083e-06,9.743235750647727e-06,2.9663246095879003e-05,3.417804327909835e-05,1.6485761079820804e-05
28,The country of citizenship of Bonnie Tyler is,"The country of citizenship of the performer of ""What You Need From Me is",Bonnie Tyler,"the performer of ""What You Need From Me", United Kingdom,4.768124199472368e-05,0.00027077135746367276,6.87724314047955e-05,7.226853631436825e-05,8.49643474793993e-05,2.330060124222655e-05,2.444585334160365e-05,2.7784046324086376e-05,2.1697711417800747e-05,1.713763595034834e-05,8.113260264508426e-06,3.7181460356805474e-05,4.3285854189889506e-05,8.43240341055207e-05
29,The place of birth of Esther Gronenborn is,The place of birth of the director of Alaska.de is,Esther Gronenborn,the director of Alaska.de, Oldenburg,3.834542440017685e-06,1.324776985711651e-05,9.915320333675481e-06,1.6178079022211023e-05,2.1727310013375245e-05,3.2009673304855824e-05,1.2713417163467966e-05,2.7615522412816063e-05,1.5888543202891015e-05,2.690659493964631e-05,4.327334318077192e-05,8.093253563856706e-05,7.097119669197127e-05,0.00019712361972779036
30,The date of death of Sargent Shriver is,The date of death of the father of Timothy Perry Shriver is,Sargent Shriver,the father of Timothy Perry Shriver," January 18, 2011",2.2740618078387342e-05,8.013129991013557e-05,6.226861296454445e-05,0.0002914522774517536,0.00019472232088446617,0.0011951274937018752,0.0011498952517285943,0.003111659549176693,0.0009049313375726342,0.0015292982570827007,0.00032715575071051717,0.0004877730389125645,0.0020798014011234045,0.0010196128860116005
31,The date of death of Prince Nikita Alexandrovich of Russia is,The date of death of the father of Prince Alexander Nikitich Romanov is,Prince Nikita Alexandrovich of Russia,the father of Prince Alexander Nikitich Romanov, 12 September 1974,4.876453022006899e-05,0.00010725596075644717,0.00018891238141804934,0.00045989410136826336,0.0007231492199935019,0.005786240566521883,0.002797171240672469,0.0035247814375907183,0.002201562048867345,0.0014324202202260494,0.000763584568630904,0.0004823715426027775,0.0009914577240124345,0.0019928528927266598
32,The place of death of Dikkha is,The place of death of the spouse of Saw Thanda is,Dikkha,the spouse of Saw Thanda, Mrauk U,6.949652743060142e-05,0.0001766418426996097,9.920466254698113e-05,0.00022009368694853038,0.00037482555489987135,0.00011686050856951624,4.5715867599938065e-05,0.00025778578128665686,0.0001651224447414279,0.0002232723927590996,0.0002591873053461313,0.00019031607371289283,0.0003493114490993321,0.0005828180001117289
33,The place of birth of Glenn Danzig is,The place of birth of the composer of Bullet is,Glenn Danzig,the composer of Bullet," Lodi, New Jersey",6.996932643232867e-05,7.26377620594576e-05,7.975781772984192e-05,0.00019502344366628677,0.0003277761861681938,0.0003528730885591358,4.5525419409386814e-05,9.192903235089034e-05,0.0001416385202901438,0.0002885079593397677,0.00021361502876970917,0.0001884547236841172,0.00020421941007953137,0.00010006852971855551
34,The place of death of W. Duncan Mansfield is,The place of death of the director of Girl Loves Boy is,W. Duncan Mansfield,the director of Girl Loves Boy, Hollywood,6.576628220500425e-05,0.0001558475341880694,0.0002664811909198761,0.0002691237605176866,0.00014227924111764878,0.00025013703270815313,3.425319664529525e-05,0.00018520018784329295,0.00012592817074619234,0.00015798109234310687,0.00017311361443717033,0.0001343884359812364,0.00010900602501351386,1.4419292710954323e-05
35,The place of birth of S. S. Wilson is,The place of birth of the director of Tremors 4: The Legend Begins is,S. S. Wilson,the director of Tremors 4: The Legend Begins, American,0.00011117081885458902,0.00020834604219999164,0.00013382510223891586,8.456188515992835e-05,8.967818575911224e-05,0.00011538337275851518,7.308139174710959e-05,0.0001172101401607506,0.00012874710955657065,0.00022522141807712615,0.00019641758990474045,0.00011989986523985863,0.00011011907190550119,7.56437802920118e-05
