explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.8849774278351106e-05,2.6092595817317488e-06,2.4308948923135176e-05,7.394469321297947e-06,3.440411819610745e-05,1.4381028449861333e-05,3.5120524444209877e-06,1.91868566616904e-05,1.1501562767080031e-05,5.5115765462687705e-06,2.565936711107497e-06,1.0312029417036683e-06,1.5193758372333832e-05,1.06138686533086e-05,8.240472197940107e-07,1.5405936437673518e-06,8.130347850965336e-06,1.6559847608732525e-06,6.226155528565869e-05,8.88868817128241e-05,3.241469312342815e-05,7.717735570622608e-05,0.00021996999566908926,0.0006070733652450144,0.0016203399281948805,0.00035710431984625757,0.0002816089254338294,0.0004577795334625989,0.0003627500555012375,2.1721564280596795e-06,2.12779855246481e-06,8.441002137260512e-07,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.8824189687147737e-05,7.1597369242226705e-06,6.023728019499686e-06,6.335880607366562e-05,5.776216130470857e-05,1.4438872312894091e-05,3.0051784051465802e-05,0.00012770379544235766,6.486962774943095e-06,2.256020889035426e-05,3.3286629331996664e-05,7.171575362008298e-06,8.039321073738392e-06,2.6468180294614285e-05,5.743066139984876e-06,6.461147677327972e-06,3.4805193536158185e-06,5.277072432363639e-06,9.244610623682092e-07,1.970554694707971e-05,5.093927029520273e-05,0.00019382871687412262,0.00011792392615461722,0.0006626015529036522,0.00033329828875139356,0.2986650764942169,0.12351233512163162,0.004319249652326107,0.0009511022362858057,0.0011074942303821445,0.0001450877753086388,3.602087599574588e-05,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.3119669094739947e-06,5.1249990065116435e-06,1.6660569599480368e-05,1.0651253433024976e-05,4.287148385628825e-06,1.729659402371908e-07,1.7942487829714082e-05,1.8775265289150411e-06,2.1755944601409283e-07,5.254935331322486e-07,8.242739113484276e-08,2.257827702578652e-07,1.8569195958662021e-07,1.4121475260253646e-06,1.4014342923474032e-05,0.0002145350881619379,0.07403859496116638,0.006322081200778484,0.003300467738881707,0.005773916374891996,0.15049844980239868,0.6317786574363708,0.31591320037841797,0.04850880801677704,0.08846903592348099,0.05872819945216179,0.008470159024000168,0.05991341918706894,0.03688325732946396,0.010823124088346958,0.005464199464768171,0.001301534939557314,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.347500776522793e-05,1.8373673810856417e-05,1.343368580819515e-06,4.532136699708644e-06,1.201626798064126e-08,1.1745274974828135e-07,4.3134630800523155e-07,1.4343362941815485e-08,1.063444415194681e-06,2.1577131974481745e-06,5.525449523702264e-06,7.353760338446591e-07,2.645484528329689e-06,4.3124813942085893e-07,3.5069797377218492e-06,1.0247723366774153e-05,2.155883066734532e-06,4.039782652398571e-06,1.1151606486237142e-05,1.4365971765073482e-05,0.0003079737944062799,0.0006235608016140759,0.018105333670973778,0.06752505898475647,0.3290500044822693,0.8138123154640198,0.9224008917808533,0.841597318649292,0.6271292567253113,0.054456617683172226,0.22999297082424164,0.08811856061220169,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,2.2857415387989022e-05,8.548802725272253e-05,0.0002853227488230914,5.3083371312823147e-05,0.0001267221523448825,2.0330544430180453e-05,4.3303562051733024e-06,2.53650023296359e-06,1.1914420610992238e-05,1.7746056073519867e-06,2.538185526645975e-06,1.0403980468254304e-06,1.5869263734202832e-06,8.435478775936645e-06,5.524427706404822e-07,1.3037445569352712e-05,0.0011154442327097058,0.0006120401667430997,0.015515879727900028,0.17990879714488983,0.11030016839504242,0.040370117872953415,0.009123449213802814,0.014582701958715916,0.39068445563316345,0.24062685668468475,0.3561781644821167,0.237310990691185,0.32178038358688354,0.5189609527587891,0.1653071492910385,0.23122042417526245,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.0268185835448094e-05,1.942007838806603e-05,1.2913320460938849e-05,5.500175575434696e-06,6.106197361077648e-07,3.444777689765033e-07,2.3236600554810138e-07,9.78613843471976e-06,3.5277971619507298e-06,1.2096015780116431e-06,1.8831353827408748e-06,4.947345360051258e-07,3.7589725252473727e-06,1.4213157555786893e-05,2.650729811648489e-06,2.625197339511942e-06,6.452015895774821e-06,3.558046728358022e-07,3.7530996905843494e-06,2.72699908236973e-05,0.0003728587762452662,0.000284574314719066,0.0005618022987619042,0.0003451434022281319,0.00046986067900434136,6.517881411127746e-05,8.762127254158258e-05,6.0995684179943055e-05,3.7276400689734146e-05,2.5723969883983955e-05,3.875234597217059e-06,6.357019628921989e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,4.3089512473670766e-06,8.999279998533893e-06,7.644011930096895e-06,1.923914624057943e-06,2.791788347167312e-06,4.306861228542402e-06,6.510556431749137e-06,1.0428572068121866e-06,2.0052129912073724e-06,4.901731699646916e-06,4.119759523746325e-06,2.9602631457237294e-06,3.1251058771886164e-06,1.4051304333406733e-06,4.793080279341666e-06,1.1551494935702067e-05,0.0010009348625317216,0.00019444608187768608,0.002862748922780156,0.027605773881077766,0.026110384613275528,0.031100552529096603,0.04409937188029289,0.03359201177954674,0.0016475371085107327,0.0021428135223686695,0.0042471736669540405,0.00121413916349411,0.0035266627091914415,0.03223257139325142,0.029658131301403046,0.16152596473693848,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,2.763943120953627e-05,7.116043707355857e-05,8.967998292064294e-05,4.1210849303752184e-05,5.063272328698076e-05,7.351550448220223e-05,1.4441256098507438e-05,6.751189630449517e-06,2.943477966255159e-06,6.924531135155121e-07,7.944176104501821e-06,1.9577446437324397e-06,4.718179980045534e-07,3.7610507774843427e-07,2.0858185507677263e-06,6.22166226094123e-06,0.00035055624903179705,0.0018858417170122266,0.00036956355324946344,0.0026711532846093178,0.02005585841834545,0.008316721767187119,0.03340699151158333,0.01638294942677021,0.6233991980552673,0.7992556095123291,0.881812572479248,0.6774927377700806,0.6412411332130432,0.7300214767456055,0.45325833559036255,0.13490213453769684,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,5.1615998017950915e-06,2.829352979460964e-06,1.6450206885565422e-06,3.2105217542266473e-06,1.8819345086740213e-06,4.422283836902352e-06,5.143651264916116e-07,3.1609727102477336e-06,1.6788517314125784e-05,9.34447962208651e-06,1.9051680283155292e-05,2.0803798179258592e-05,4.700789304479258e-06,7.57376074034255e-06,2.838293403328862e-05,1.7180745999212377e-05,1.0685275810828898e-05,3.0723833333468065e-05,0.0006767794257029891,0.004139546770602465,0.2314814180135727,0.2981484830379486,0.24029378592967987,0.44386470317840576,0.32599982619285583,0.35028931498527527,0.37373435497283936,0.35479164123535156,0.36043021082878113,0.7236284017562866,0.8258066177368164,0.4493729770183563,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,6.995557555455889e-07,1.4516645023832098e-06,2.084228071908001e-06,1.3259151501188171e-06,3.4286877053091303e-06,6.391370789060602e-06,2.6615909973770613e-06,5.336806225386681e-06,1.1424863259890117e-06,1.768063611962134e-06,3.691953679663129e-06,4.448645995580591e-06,2.8563210889842594e-06,1.7595924646229832e-06,8.379631708521629e-07,4.274289040040458e-06,4.0920276660472155e-05,2.67548475676449e-05,4.2139305151067674e-05,0.0001392689737258479,0.00011760195775423199,8.716226147953421e-05,2.868518822651822e-05,1.6740994396968745e-05,2.660048812686e-05,0.0005246228538453579,0.0022453207056969404,0.014351319521665573,0.03126932680606842,0.061398521065711975,0.19598013162612915,0.2758057415485382,0.9786726832389832,0.9694126844406128
