explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,1.3939238669991028e-05,2.6958866783388657e-06,2.343686719541438e-05,8.391353730985429e-06,3.476091296761297e-05,1.5735478882561438e-05,5.776134457846638e-06,2.5519337214063853e-05,1.7080836187233217e-05,7.449505119438982e-06,4.085062755621038e-06,2.040109393419698e-06,2.2102618459030055e-05,2.0349702026578598e-05,2.0618410871975357e-06,3.6975525290472433e-06,1.957986933120992e-05,4.050337793159997e-06,0.0001453915610909462,0.00018327776342630386,6.847164331702515e-05,0.00013626749569084495,0.0003810178313869983,0.0010937363840639591,0.0032734826672822237,0.0007502912194468081,0.0007193767814897001,0.0013901162892580032,0.0009976524161174893,7.2178863774752244e-06,5.471398253575899e-06,2.3050147319736425e-06,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,3.569546970538795e-05,9.550196409691125e-06,9.814139048103243e-06,6.618119368795305e-05,6.0866426792927086e-05,1.5580702893203124e-05,3.5524841223377734e-05,0.00013885331281926483,1.0253123036818579e-05,3.458755600149743e-05,4.845415605814196e-05,1.2803325262211729e-05,1.2448717825463973e-05,3.7232170143397525e-05,9.066342499863822e-06,1.2308224540902302e-05,7.84875464887591e-06,1.2796686860383488e-05,2.93240304927167e-06,7.402864139294252e-05,0.00019340762810315937,0.0006374279619194567,0.0005209471564739943,0.0027455692179501057,0.0013786803465336561,0.833814799785614,0.6743229627609253,0.048812661319971085,0.008313115686178207,0.009254136122763157,0.0013031987473368645,0.0005161739536561072,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.384218532824889e-06,6.742262939951615e-06,1.866541242634412e-05,1.2556103683891706e-05,7.88431498222053e-06,2.9617618224619946e-07,2.7116446290165186e-05,2.8659828785748687e-06,2.778585042051418e-07,7.157046866268502e-07,1.2806127358544472e-07,2.3848451746744104e-07,2.6004292408288165e-07,1.3227474937593797e-06,1.587140650372021e-05,0.0003231175651308149,0.1380826234817505,0.010850604623556137,0.006546384189277887,0.010733433067798615,0.29039666056632996,0.7755507826805115,0.5194459557533264,0.1358765810728073,0.23584118485450745,0.06514488905668259,0.015876606106758118,0.11007765680551529,0.06135986000299454,0.014405474998056889,0.008981319144368172,0.002195350592955947,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.4434093575109728e-05,1.7646279957261868e-05,2.4518867576261982e-06,6.79206141285249e-06,4.108948914449684e-08,3.309241662918794e-07,1.0277581168338656e-06,2.4515419028148244e-08,1.7292259144596756e-06,3.1099805255507817e-06,9.165422852674965e-06,1.365400407848938e-06,4.379257916298229e-06,8.312653108077939e-07,5.18820252182195e-06,1.3431181287160143e-05,3.847128027700819e-06,1.071158840204589e-05,3.953345003537834e-05,5.902148404857144e-05,0.0013428945094347,0.002935384400188923,0.06191020458936691,0.22300177812576294,0.5421858429908752,0.8887611031532288,0.971828043460846,0.9143105149269104,0.8424989581108093,0.2772376835346222,0.6410824060440063,0.43083706498146057,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,2.3558499378850684e-05,8.941219857661054e-05,0.0003611138672567904,0.0001058007255778648,0.00019553517631720752,3.782365456572734e-05,1.0595666935842019e-05,6.802453299314948e-06,2.6204330424661748e-05,4.406334937812062e-06,5.652288564306218e-06,2.426151922918507e-06,2.989794211316621e-06,1.3006322660658043e-05,1.233930561284069e-06,2.6866398911806755e-05,0.002900203689932823,0.0015922129387035966,0.03278574347496033,0.1669711172580719,0.11429458111524582,0.059434931725263596,0.019278516992926598,0.0310614462941885,0.4239412844181061,0.26523512601852417,0.4250306785106659,0.3360265791416168,0.44789278507232666,0.7237206101417542,0.4070144295692444,0.41308143734931946,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.2674090359942056e-05,2.1193960492382757e-05,1.9868275558110327e-05,8.994813470053487e-06,1.5256796359608416e-06,8.718662911633146e-07,5.284006761030469e-07,1.274997975997394e-05,4.50609013569192e-06,1.8048494894173928e-06,2.660746531546465e-06,8.075741675384052e-07,5.1016040742979385e-06,1.8292465028935112e-05,3.985011971963104e-06,3.7461270494532073e-06,1.0887390999414492e-05,5.866326659997867e-07,6.806838882766897e-06,4.2389485315652564e-05,0.0004786009667441249,0.0003899930161423981,0.0008172939415089786,0.0005658890586346388,0.0008695491123944521,9.162087371805683e-05,0.00011266618093941361,6.357711390592158e-05,4.260408240952529e-05,5.647285433951765e-05,1.1581911167013459e-05,1.8261447621625848e-05,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,4.698013981396798e-06,9.268699614040088e-06,7.5503994594328105e-06,2.5069743969652336e-06,4.64255572296679e-06,7.240168088173959e-06,7.377258043561596e-06,1.6277017493848689e-06,2.470362460371689e-06,6.039518666511867e-06,5.013977443013573e-06,3.045334096896113e-06,3.735436166607542e-06,1.7427842067263555e-06,6.93172796673025e-06,1.8395914594293572e-05,0.0014592921361327171,0.00035668048076331615,0.006943428423255682,0.06251059472560883,0.05462300777435303,0.07157570868730545,0.10990581661462784,0.10095170885324478,0.0071069467812776566,0.011567843146622181,0.023783545941114426,0.005715223029255867,0.015418071299791336,0.11349762976169586,0.1309911012649536,0.4202412962913513,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,2.8810560252168216e-05,7.850938709452748e-05,9.211772703565657e-05,4.4954642362426966e-05,5.70365518797189e-05,8.708752284292132e-05,2.881755972339306e-05,1.2706338566204067e-05,5.309238076733891e-06,1.537326511424908e-06,1.5483106835745275e-05,3.823364750132896e-06,1.2852303825638955e-06,8.154828492479282e-07,4.481772521103267e-06,1.1777159670600668e-05,0.0006868573254905641,0.002896564779803157,0.0007973999599926174,0.005095700733363628,0.042987849563360214,0.022596945986151695,0.09217313677072525,0.06400967389345169,0.8438067436218262,0.8990086317062378,0.9461649656295776,0.8517569303512573,0.8444374799728394,0.8766404986381531,0.7407694458961487,0.4162044823169708,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,5.227753717917949e-06,2.9824398097844096e-06,1.7692243545752717e-06,3.511244585752138e-06,2.3327966118813492e-06,6.226163350220304e-06,9.516867862657818e-07,4.525333224592032e-06,2.0676649000961334e-05,1.1084775906056166e-05,1.9235158106312156e-05,2.332949952688068e-05,4.587831881508464e-06,7.216066933324328e-06,2.637453690113034e-05,2.3728201995254494e-05,1.6005182260414585e-05,3.602862125262618e-05,0.0008010396850295365,0.0036417534574866295,0.22197970747947693,0.3276015520095825,0.2863280773162842,0.47467443346977234,0.3831479251384735,0.40954411029815674,0.4071972966194153,0.44151201844215393,0.4581499397754669,0.7819489240646362,0.8665149211883545,0.7014926075935364,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,7.06418973095424e-07,1.3743498357143835e-06,1.9282717858004617e-06,1.2329516039244481e-06,3.0834758035780396e-06,4.170849933871068e-06,1.8637218772710185e-06,4.30867066825158e-06,1.0915440498138196e-06,1.4371171346283518e-06,2.4887776817195117e-06,3.0713031264895108e-06,2.3264751689566765e-06,1.6311743138430757e-06,7.760471021356352e-07,3.9138590182119515e-06,4.094386531505734e-05,3.923962140106596e-05,6.445332837756723e-05,0.00022102452930994332,0.00021970990928821266,0.00021932300296612084,0.00010819661110872403,6.762081466149539e-05,0.0001293138921028003,0.0024886855389922857,0.015660565346479416,0.07551578432321548,0.14800672233104706,0.23060162365436554,0.2593691349029541,0.3085143268108368,0.9786726832389832,0.9694126844406128
