explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,4.19640309701208e-06,2.667683702384238e-06,1.401616827934049e-05,1.0662800377758685e-05,1.776406861608848e-05,1.6422043700003996e-05,7.308848580578342e-05,4.941754013998434e-05,4.923042797599919e-05,2.3940281607792713e-05,3.3587006328161806e-05,3.506964276311919e-05,4.1820163460215554e-05,8.979922131402418e-05,9.206510003423318e-05,0.000269825744908303,0.0023948412854224443,0.0010779976146295667,0.02638581581413746,0.013224616646766663,0.005984110292047262,0.0022847396321594715,0.00665895314887166,0.026723388582468033,0.14705979824066162,0.07978540658950806,0.21220169961452484,0.517738938331604,0.2069123089313507,0.22590090334415436,0.09234035760164261,0.13704419136047363,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,2.335875979042612e-05,2.5914936486515217e-05,4.919802086078562e-05,3.593221845221706e-05,3.4086042433045805e-05,1.4515992006636225e-05,3.690290031954646e-05,3.664055111585185e-05,8.82938620634377e-05,0.00015508852084167302,0.00018708148854784667,0.0003106250078417361,9.516889258520678e-05,0.00012589589459821582,8.862590038916096e-05,0.0005337285692803562,0.0009465355542488396,0.001414030441083014,0.004257361404597759,0.03202094882726669,0.06811298429965973,0.046096641570329666,0.06924314796924591,0.3672807216644287,0.2349306344985962,0.9987336993217468,0.9987195730209351,0.9953330159187317,0.9880863428115845,0.9491460919380188,0.8508051633834839,0.9829476475715637,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.8970612220291514e-06,2.0725097783724777e-05,2.590480653452687e-05,1.4813899724686053e-05,2.063920874206815e-05,4.155760325375013e-05,1.4095098777033854e-05,1.4304553587862756e-05,1.5727582649560645e-05,1.222938226419501e-05,8.88250087882625e-06,2.5183417164953426e-06,5.17722992299241e-06,1.657455186432344e-06,3.2240693599305814e-06,1.0948126146104187e-05,1.5323850675486028e-05,8.641978638479486e-06,3.1515864975517616e-05,3.9233247662195936e-05,9.556676377542317e-05,0.0003593245637603104,0.00043622340308502316,0.0013058556942269206,0.000551703735254705,0.0013056956231594086,0.014264402911067009,0.006101944949477911,0.012371757999062538,0.0110720070078969,0.02044091559946537,0.022609518840909004,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,2.7075631805928424e-05,1.246150986844441e-05,2.7292226150166243e-05,7.08273655618541e-05,5.2465617045527324e-05,4.067813279107213e-05,4.9840364226838574e-05,1.9641189282992855e-05,1.8668964912649244e-05,1.6095831597340293e-05,5.0874634325737134e-05,3.592241773731075e-05,5.4199263104237616e-05,3.08774906443432e-05,2.891105214075651e-05,2.0560595658025704e-05,4.791947139892727e-05,0.0006307807634584606,0.007197174243628979,0.02165607362985611,0.07670986652374268,0.316470205783844,0.5479385852813721,0.7251752018928528,0.8048993349075317,0.9714155793190002,0.9950823783874512,0.9075884819030762,0.9707372784614563,0.9831085801124573,0.9821280241012573,0.9812546968460083,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,2.352319279452786e-05,8.741907367948443e-05,0.00037062258343212306,0.00028378755087032914,0.00017793076403904706,0.00013967727136332542,0.0001558835938340053,0.0002476827648933977,0.00021508557256311178,0.00039199652383103967,0.0001705960021354258,0.00010240080155199394,0.0001422369823558256,2.515567757654935e-05,9.327175212092698e-05,0.00027784620760940015,0.0035268114879727364,0.00615021912381053,0.008018833585083485,0.17349639534950256,0.20317940413951874,0.19161224365234375,0.08453013747930527,0.056957244873046875,0.4814899265766144,0.380424827337265,0.3977181613445282,0.504054069519043,0.5673485994338989,0.640222430229187,0.6825733184814453,0.8142638206481934,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,3.412392470636405e-05,2.968882654386107e-05,7.087110861903057e-05,5.250951289781369e-05,6.24867097940296e-05,2.7814172426587902e-05,2.5923573048203252e-05,2.8486687369877473e-05,1.2674870959017426e-05,2.0128945834585465e-05,1.5264628018485382e-05,1.743832581269089e-05,1.764079206623137e-05,1.6923653674894013e-05,2.7246005629422143e-05,2.2775891920900904e-05,9.858432167675346e-05,8.358135528396815e-05,0.0002070924238068983,0.00012669370335061103,0.00019320088904350996,0.00015444531163666397,0.00022675024229101837,0.00017301697516813874,0.00025992680457420647,0.0012659848434850574,0.00040509412065148354,0.00046320262481458485,0.0005849498556926847,0.0028376898262649775,0.01033005490899086,0.01350201852619648,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,6.485374797193799e-06,7.743688001937699e-06,6.039357685949653e-06,5.732187219109619e-06,9.474848411628045e-06,1.4722477317263838e-05,3.66901053894253e-06,1.1120360795757733e-05,5.669462552759796e-06,5.6344392760365736e-06,4.750549123855308e-06,1.633112333365716e-06,3.4694223813858116e-06,4.239040208631195e-06,1.6786691048764624e-05,4.188936509308405e-05,0.0001017058893921785,0.0002384844410698861,0.002334865741431713,0.0016136743361130357,0.0007947487756609917,0.0010043832007795572,0.0014601433649659157,0.0026222364977002144,0.06576114147901535,0.2022012621164322,0.32245132327079773,0.4527982771396637,0.33501294255256653,0.3902614116668701,0.25426506996154785,0.5124377608299255,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,3.3297437767032534e-05,0.00010034871229436249,8.914207865018398e-05,5.548837361857295e-05,8.226136560551822e-05,0.00014050217578187585,0.00022021023323759437,8.130502828862518e-05,4.360195089248009e-05,3.268036016379483e-05,0.0001022414508042857,5.2564173529390246e-05,8.421082748100162e-05,5.638322181766853e-05,9.233369928551838e-05,7.9702767834533e-05,0.00012437760597094893,0.00018911818915512413,0.00027829973259940743,0.0005923666758462787,0.0021993485279381275,0.0026489500887691975,0.00729714659973979,0.01350204274058342,0.05657390132546425,0.23837849497795105,0.40027400851249695,0.27306872606277466,0.16036437451839447,0.24045291543006897,0.24051307141780853,0.4077565670013428,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,5.460004558699438e-06,3.5486116303218296e-06,2.3242350835062098e-06,4.653417363442713e-06,5.173004865355324e-06,2.013605808315333e-05,9.82774236035766e-06,1.6699717889423482e-05,3.588296385714784e-05,1.635755688766949e-05,1.2848112419305835e-05,2.5077910322579555e-05,3.1253696306521306e-06,4.72060719403089e-06,1.3310746908246074e-05,7.258669938892126e-05,7.562415703432634e-05,4.5582721213577315e-05,0.0006614548619836569,0.0007228544563986361,0.030230863019824028,0.11675827950239182,0.13818812370300293,0.36114057898521423,0.589431881904602,0.6232892274856567,0.5453393459320068,0.6550512909889221,0.6398680210113525,0.8244805932044983,0.9342292547225952,0.9521664977073669,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,7.448870178450306e-07,1.0625981303746812e-06,1.4066008588997647e-06,8.348770279553719e-07,1.7661710671745823e-06,7.540839419561962e-07,3.655178488770616e-07,1.237540232068568e-06,7.609545491504832e-07,3.9603344248462236e-07,2.6821606979865464e-07,2.472528137786867e-07,5.413268127085757e-07,7.791511507093674e-07,4.9540545887794e-07,1.2202079915368813e-06,6.76251283948659e-06,5.616963608190417e-05,8.004607661860064e-05,0.00023082431289367378,0.0003732822078745812,0.000799220462795347,0.002332019852474332,0.002143401885405183,0.00511984433978796,0.03655879572033882,0.16006805002689362,0.2702418863773346,0.42525944113731384,0.6859053373336792,0.5892420411109924,0.5859407186508179,0.9786726832389832,0.9694126844406128
