Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,6.509959348477423e-05,1.972623067558743e-06,1.0398541689937701e-06,5.663969204761088e-07,3.469610376782839e-08,3.590639607864432e-07,3.192906774529547e-07,3.5470893067213183e-07,2.5656797788542463e-06,3.448276629569591e-06,4.292030553187942e-06,2.6864643132284982e-06,3.130387995042838e-06,1.1992528925475199e-06,6.102422048570588e-06,1.0962454325635917e-05,0.0002870881580747664,0.009276323020458221,0.003610122948884964,0.03964037820696831,0.14199158549308777,0.5616035461425781,0.3005428612232208,0.38553452491760254,0.9680871963500977,0.9615908265113831,0.9661396741867065,0.9467673897743225,0.039077285677194595,0.05307228863239288,0.01840128004550934,0.0821397677063942,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,6.597119295292941e-07,1.0798189578054007e-06,1.4069243661651853e-05,7.049662826830172e-07,3.0359035463334294e-06,9.44012015224871e-07,1.2583647901465156e-07,2.0475643225381646e-07,4.3466232568789565e-07,2.344280346733285e-06,7.111043942131801e-06,3.883008957927814e-06,5.038704671278538e-07,2.1702426238334738e-06,1.5121135220397264e-05,1.4423551874642726e-05,1.3423960808722768e-05,2.1280873625073582e-05,0.00010837546869879588,0.00017830703291110694,7.004087819950655e-05,6.322683475445956e-05,0.0013032162096351385,0.0007283788290806115,0.006028436124324799,0.015309544280171394,0.017362942919135094,0.012166795320808887,0.020657872781157494,0.09278316795825958,0.18180015683174133,0.17985789477825165,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,4.35296760770143e-06,3.062868699998944e-06,8.425843589066062e-06,1.3560077150032157e-06,1.0050778200820787e-06,1.3002759260416497e-06,3.7590302781609353e-06,5.534755109692924e-05,6.856947493361076e-06,7.431708127114689e-06,6.3879638219077606e-06,1.6047632016125135e-05,2.205791361120646e-06,8.0489240872339e-07,4.4821084884461015e-05,7.97711982158944e-05,2.4055565518210642e-05,2.095032641591388e-06,3.6161845855531283e-06,1.285723101318581e-05,0.000137600363814272,9.202964974974748e-06,1.1339965567458421e-05,6.204194050951628e-06,6.565829153259983e-06,1.3589595937446575e-06,2.7289872832625406e-06,1.6709788042135187e-07,1.2663257997758137e-08,5.1745015383630744e-08,7.949263363116188e-07,1.2549435268738307e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.0209230367763666e-06,3.232972630939912e-06,6.436802323150914e-06,1.2719699498120463e-06,1.792371335795906e-06,6.417156782845268e-06,1.944973291756469e-06,4.157563125772867e-06,2.7636206141323783e-06,3.9333926906692795e-06,2.2921119580132654e-06,3.666202132990293e-07,1.7770780686987564e-06,5.087283625471173e-07,8.293283826787956e-06,1.8190776245319284e-05,7.410837042698404e-06,0.0002779145142994821,0.000905935768969357,0.000149949177284725,0.0009009519126266241,0.0006928434013389051,0.0002760850475169718,0.0005697588203474879,5.669585334544536e-06,3.924508291675011e-06,1.1839640592370415e-06,3.355691262640903e-07,4.148512289248174e-07,1.8982588301241776e-07,8.858670241806976e-08,4.3258984305794e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.3693381333723664e-05,1.2536086615000386e-05,3.074339701925055e-06,3.794818042024417e-07,4.012530609998066e-07,2.840852630470181e-06,1.5315534938054043e-06,1.6900734408409335e-05,2.1201894924161024e-06,1.7127334785982384e-06,7.127029562070675e-07,7.463132760676672e-07,3.031737492165121e-07,1.4994191133155255e-06,2.6109000828000717e-05,1.954396429937333e-05,3.949397068936378e-06,1.1460079804237466e-05,2.087378925352823e-05,4.5347565901465714e-05,0.00018384947907179594,0.0003413690719753504,0.0007075362373143435,0.00030178955057635903,0.003223857842385769,0.00012495047121774405,0.0002161284937756136,0.0003807823813986033,0.0007937452755868435,0.02683895267546177,0.011583240702748299,0.03133342042565346,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,1.1880788406415377e-06,8.34834008855978e-06,8.145794367919734e-07,1.454318265814436e-07,8.915422426980513e-07,2.782464321171574e-07,7.34094555809861e-07,1.0812373147928156e-05,8.510524821758736e-06,4.02596197091043e-05,0.00018126641225535423,8.858956425683573e-05,1.4127970644040033e-05,0.00011331246059853584,0.0003466431226115674,0.0023304505739361048,0.00038564836722798645,0.00031879922607913613,0.0001575991918798536,6.593601574422792e-05,0.00042027278686873615,0.00012499414151534438,6.58730132272467e-05,5.881148899788968e-05,0.00047000154154375196,0.0003002785670105368,0.0002775174507405609,0.00047073044697754085,0.00016477640019729733,8.13821388874203e-05,0.000196051798411645,5.687211341864895e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,4.336963229434332e-06,7.980688678799197e-06,3.4102474728570087e-06,9.411616588295146e-07,5.050791514804587e-06,2.2937324501981493e-06,1.0807278272295662e-07,3.839566488750279e-06,2.3138436517911032e-05,2.659643996594241e-06,3.933162588509731e-06,3.4328940046179923e-07,6.282507314381292e-08,1.0951100648526335e-07,3.330088205188986e-08,1.2954700423506438e-07,1.3173649904274498e-07,1.7100933291658293e-07,1.2304321899136994e-06,2.3614945803274168e-06,3.9867819623395917e-07,9.308153039455647e-07,2.0415993731148774e-06,2.083840854538721e-06,4.253433417034103e-06,1.5125096979318187e-06,1.4886313692841213e-06,5.511670337909891e-07,4.793384391632571e-07,1.5894822524842311e-07,1.187365086252612e-07,2.2261598076056544e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00016746674373280257,3.82289472327102e-05,1.4789901797485072e-05,5.097334360470995e-05,2.006235717999516e-06,6.614830454054754e-06,2.5401064704055898e-05,4.2592937461449765e-06,2.065901981040952e-06,2.2059316506783944e-06,3.91487919841893e-05,8.477502888126764e-06,1.8552630081103416e-06,2.0541906451398972e-06,2.4202163331210613e-05,3.018699771928368e-06,1.5167825040407479e-05,6.846302130725235e-05,9.579953257343732e-06,3.6769013149751117e-06,1.1124454431410413e-05,8.705535947228782e-06,2.4988998120534234e-05,7.34481291146949e-05,1.5519206499448046e-05,7.5982870839652605e-06,1.1157457038279972e-06,1.2798942407243885e-05,6.433411726902705e-06,2.582572960818652e-06,1.7900241573443054e-06,4.133911716053262e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,3.6752667256223504e-06,1.2485492106861784e-06,2.045071738621118e-07,3.229887681754917e-07,4.4615507022172096e-07,8.02694501089718e-07,2.592213604657445e-06,1.199194957735017e-05,1.7554100395500427e-06,9.196973564939981e-07,6.463537260970043e-07,2.703389725411398e-07,2.2508281460886792e-07,6.466463275955903e-08,3.08913371327435e-07,2.3802806481398875e-07,2.300543883393402e-06,5.306165462570789e-07,8.559536581742577e-07,3.441049557295628e-06,3.397210093680769e-06,6.107606168370694e-06,4.267914391675731e-06,1.7361671780236065e-06,5.7081456361629535e-06,5.541515747609083e-06,5.0176122385892086e-06,1.3332380603969796e-06,8.85493420810235e-07,5.55638098376221e-06,5.971611699351342e-06,5.7069129979936406e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,2.559935694534943e-07,6.646577048741165e-07,5.04303670822992e-07,1.967009848158341e-05,3.140787896427355e-07,5.2421491147924826e-08,1.0314332143934735e-07,1.5285911558748921e-07,3.539546241881908e-06,1.1773317964980379e-06,1.5280277239071438e-06,2.96315420200699e-06,3.7223296658339677e-06,4.380707196105504e-06,5.103437956677226e-07,2.970148216263624e-08,6.310214644145162e-07,8.26708117074304e-07,4.718814921034209e-07,3.722536519035202e-07,1.5649357010261156e-06,2.9436678232741542e-06,8.724451618036255e-06,0.0001045600583893247,3.258608194300905e-05,0.00012224410602357239,0.00011756146705010906,0.00013309890346135944,0.00022392877144739032,0.00014082365669310093,0.0005017202929593623,0.000726425729226321,3.727771627382026e-06,4.274486127542332e-05
