Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,7.248720794450492e-05,3.785222816077294e-06,2.4680780370545108e-06,1.5106729733815882e-06,9.630461050846861e-08,8.014682748580526e-07,9.069206612366543e-07,5.917041789871291e-07,5.379542017180938e-06,8.673926458868664e-06,1.191914634546265e-05,8.554343366995454e-06,9.992682862502988e-06,3.354657565068919e-06,1.9112865629722364e-05,4.277469633962028e-05,0.0010623818961903453,0.020252292975783348,0.010774238035082817,0.08830684423446655,0.2362869381904602,0.5985755920410156,0.41482144594192505,0.37153738737106323,0.9122167825698853,0.9104066491127014,0.9111213088035583,0.9128428101539612,0.09933323413133621,0.10589045286178589,0.03647420555353165,0.04551652446389198,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,1.6085136849142145e-06,1.0004598607338266e-06,7.768724572088104e-06,2.500845994291012e-06,9.52052232605638e-06,1.9710971628228435e-06,2.251931050523126e-07,4.095169572337909e-07,4.710343546321383e-07,2.338144895475125e-06,9.011203474074136e-06,5.805789896839997e-06,1.1275102451691055e-06,4.068786893185461e-06,3.096367800026201e-05,3.511098839226179e-05,2.686885818548035e-05,5.812762174173258e-05,0.00022827308566775173,0.0003990029508713633,0.000279396801488474,0.00017015750927384943,0.004490121733397245,0.002314170589670539,0.014086301438510418,0.03628123179078102,0.037830427289009094,0.02582552470266819,0.06201817840337753,0.20338165760040283,0.2919739782810211,0.3870689868927002,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,9.601377314538695e-06,6.65937614030554e-06,1.8043752788798884e-05,6.826092430856079e-06,8.006851203390397e-06,5.509536094905343e-06,1.5072339010657743e-05,0.00017598214617464691,2.8979877242818475e-05,2.0483232219703496e-05,1.2356510524114128e-05,4.33144232374616e-05,9.20778802537825e-06,3.578049245334114e-06,0.0001459571358282119,0.0003346670710016042,0.00010616215149639174,1.1120233466499485e-05,1.5879044440225698e-05,4.604488276527263e-05,0.0003200000792276114,2.440183197904844e-05,3.357836612849496e-05,2.223061164841056e-05,5.070367478765547e-06,3.4945264815178234e-06,1.5400084521388635e-05,1.198536097035685e-06,1.5711873402324272e-07,6.031349926161056e-07,5.9394687923486345e-06,4.568795247905655e-06,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,1.4738265008418239e-06,2.982018941111164e-06,3.3422545584471663e-06,4.472279670153512e-06,3.4166457680839812e-06,9.139751455222722e-06,3.1599488465872128e-06,8.19492015580181e-06,3.9495425880886614e-06,6.407941782526905e-06,3.3179846923303558e-06,1.0195627737630275e-06,4.165952304902021e-06,8.862047025104403e-07,1.1668603292491753e-05,6.465648766607046e-05,4.13724992540665e-05,0.0013917486649006605,0.004038783255964518,0.0007789700757712126,0.005448778159916401,0.0030878058169037104,0.0012414230732247233,0.002155511872842908,5.6936572946142405e-05,3.2535135687794536e-05,9.76111459749518e-06,2.2257984255702468e-06,2.0344959921203554e-06,6.516536359413294e-07,1.896868155881748e-07,3.2832331271492876e-06,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.2936205166624859e-05,1.0598954759188928e-05,2.918599420809187e-06,4.4515090280583536e-07,3.7544538145084516e-07,2.1495561668416485e-06,3.617885113271768e-06,2.551267243688926e-05,3.28146461470169e-06,2.3587874693475896e-06,1.111337724069017e-06,1.677895056673151e-06,7.841117621865124e-07,1.6557393109906116e-06,2.167125239793677e-05,2.2951047867536545e-05,5.341909400158329e-06,1.3189875971875153e-05,2.0781644707312807e-05,4.3251478928141296e-05,0.000211266364203766,0.00022394972620531917,0.0005351571016944945,0.00038971370668150485,0.0012647062540054321,8.36059043649584e-05,0.00013699453847948462,0.00022979697678238153,0.0005193863180465996,0.010091233998537064,0.006118682213127613,0.011892101727426052,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,5.1491310841811355e-06,1.2456368494895287e-05,5.065162895334652e-06,1.5333173450926552e-06,6.847993972769473e-06,2.9628763513755985e-06,3.944912805309286e-06,5.9467707615112886e-05,3.532611299306154e-05,0.00017306090740021318,0.000401333934860304,0.0004154006892349571,9.963926277123392e-05,0.00027733485330827534,0.0018878410337492824,0.011561133898794651,0.0010067836847156286,0.001255697337910533,0.0006094129639677703,0.00023990894260350615,0.0006008358323015273,0.00018502745660953224,0.00010778744763229042,0.00014528201427310705,0.0008446325082331896,0.0007507178816013038,0.0007078988710418344,0.001013510744087398,0.0006143682985566556,0.00024351730826310813,0.0007047536200843751,5.3034789743833244e-05,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,1.640408868297527e-06,6.448309250117745e-06,3.0474443519779015e-06,9.87781959338463e-07,1.0167178515985142e-05,9.73420355876442e-06,2.648129679982958e-07,5.839136974827852e-06,1.2719965525320731e-05,2.2214092041394906e-06,5.842710834258469e-06,9.076348987946403e-07,1.0985374387928459e-07,1.6946073344570323e-07,3.415370386505856e-08,1.2950704331160523e-07,2.2088023854394123e-07,1.8222257835986966e-07,3.672706270663184e-06,3.896238922607154e-06,1.17031902391318e-06,1.954231720446842e-06,4.748547780764056e-06,4.318577339290641e-06,6.338604180200491e-06,3.1059585126058664e-06,1.5177137129285256e-06,1.2602855576915317e-06,9.19820308808994e-07,4.1924332094822603e-07,2.469479056799173e-07,5.605995170299138e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00013953985762782395,5.142939698998816e-05,3.510048918542452e-05,6.371214840328321e-05,1.0159697012568358e-05,1.547284955449868e-05,3.938836744055152e-05,8.090178198472131e-06,4.4124612941232044e-06,4.458585408428917e-06,4.2729690903797746e-05,1.6991545635391958e-05,6.417428267013747e-06,6.357915026455885e-06,3.951790858991444e-05,1.0839918104466051e-05,1.2359801075945143e-05,8.611071825725958e-05,5.290602075547213e-06,3.4815541312127607e-06,3.6609096696338383e-06,1.901770588119689e-06,6.305652732407907e-06,2.3381391656585038e-05,7.561831353086745e-06,8.604463801020756e-06,3.293126837888849e-06,2.1105235646246e-05,3.401741196285002e-05,6.899318123032572e-06,7.820961400284432e-06,1.51327476487495e-05,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,4.256276952219196e-06,1.8075334082823247e-06,4.950805418957316e-07,8.63364050474047e-07,9.964483069779817e-07,1.301661427532963e-06,3.884677880705567e-06,1.5586429071845487e-05,2.7844666874443647e-06,1.1967259752054815e-06,1.11481347175868e-06,3.4095896239705326e-07,3.177268297349656e-07,9.605104622778526e-08,3.3162018553412054e-07,2.3621032596565783e-07,3.21718948725902e-06,7.664053782718838e-07,1.3069202395854518e-06,4.355611508799484e-06,4.336017354944488e-06,8.786549187789205e-06,9.30614896788029e-06,4.434086349647259e-06,4.955479016643949e-05,4.55257213616278e-05,3.8885984395164996e-05,1.4032332728675101e-05,7.430271580233239e-06,1.42552780744154e-05,2.1312376702553593e-05,0.00018329192243982106,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,4.311706049975328e-07,7.704221047788451e-07,4.2345033079982386e-07,1.923649870150257e-05,7.167149078668444e-07,1.8244722355120757e-07,3.209172234619473e-07,2.2882773009769153e-07,7.067423666740069e-06,2.963311544590397e-06,2.90550951831392e-06,3.692140353450668e-06,5.47929403182934e-06,6.613282948819688e-06,3.2497527513442037e-07,2.7204750452369808e-08,4.468215308861545e-07,8.388307151108165e-07,5.445106125989696e-07,3.4098530932169524e-07,2.0514871721388772e-06,2.818138455040753e-06,8.00652469479246e-06,9.027653868542984e-05,3.418042615521699e-05,0.00013043616490904242,0.00012018049164908007,5.898470044485293e-05,9.492591925663874e-05,4.823516064789146e-05,0.00016694747318979353,0.00027780223172158003,3.727771627382026e-06,4.274486127542332e-05
