Unnamed: 0,explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
0,The country of citizenship of Jaap Speyer is,The country of citizenship of the director of Lilli's Marriage is,Jaap Speyer,the director of Lilli's Marriage, Dutch,4.756164344144054e-05,1.2531827451311983e-06,6.101917051637429e-07,3.121710676623479e-07,2.115081976228339e-08,2.4549171939725056e-07,2.1046554365966585e-07,2.85064515992417e-07,1.8020820107267355e-06,2.2035756046534516e-06,2.549603550505708e-06,1.636265892557276e-06,1.8352749293626403e-06,7.255272862494166e-07,3.3384560538252117e-06,5.523490017367294e-06,0.0001523205719422549,0.005946498364210129,0.0017796388128772378,0.021433180198073387,0.08367669582366943,0.48589321970939636,0.16495683789253235,0.28399381041526794,0.9757956862449646,0.9699690937995911,0.9722788333892822,0.9413735270500183,0.02236974611878395,0.03527502715587616,0.013105999678373337,0.08275280892848969,3.687319258460775e-05,0.0018955129198729992
1,The place of birth of Dušan Hanák is,"The place of birth of the director of I Love, You Love is",Dušan Hanák,"the director of I Love, You Love", Bratislava,3.674295783184789e-07,1.099061364584486e-06,1.7346595996059477e-05,3.5536123732526903e-07,1.6856475895110634e-06,6.368700269376859e-07,9.653527399677841e-08,1.5590875079851685e-07,4.0645574017617037e-07,2.2076405912230257e-06,6.238924015633529e-06,3.321770691400161e-06,3.5007755627702863e-07,1.623001253392431e-06,1.0502651093702298e-05,9.388962098455522e-06,9.657351256464608e-06,1.319218790740706e-05,7.149374869186431e-05,0.00010711092909332365,3.604834637371823e-05,3.7411125958897173e-05,0.0006588351097889245,0.00039199867751449347,0.003743845736607909,0.009440504014492035,0.010844876058399677,0.007299079094082117,0.011206947267055511,0.053029656410217285,0.11575595289468765,0.10409621149301529,0.00045534525997936726,0.04947078973054886
2,The place of death of James Vincent is,The place of death of the director of Gold and the Woman is,James Vincent,the director of Gold and the Woman, New York,2.4237544948846335e-06,1.8731880118139088e-06,5.0217377065564506e-06,5.418141313384695e-07,3.521937230743788e-07,6.21280037194083e-07,1.8995867776538944e-06,3.062731775571592e-05,3.551125018930179e-06,4.648867616197094e-06,4.3836184886458796e-06,9.994979336624965e-06,1.1627471394604072e-06,4.2213432038806786e-07,2.6816078388947062e-05,3.9289676351472735e-05,1.1557291145436466e-05,9.836512617766857e-07,1.8403309240966337e-06,7.139484296203591e-06,8.115845412248746e-05,5.535374384635361e-06,5.270167548587779e-06,2.722521685427637e-06,4.740883468912216e-06,6.590714747289894e-07,1.058304064827098e-06,6.386930806456803e-08,4.475132264758486e-09,1.699963725343423e-08,2.76448076874658e-07,5.466213224281091e-07,0.001122611341997981,8.37918632896617e-05
3,The place of birth of Emil Loteanu is,The place of birth of the director of Lăutarii is,Emil Loteanu,the director of Lăutarii, Romania,7.755160709166375e-07,2.8417700832505943e-06,5.832151146023534e-06,6.507891612272942e-07,1.187710381600482e-06,4.786065801454242e-06,1.423723347215855e-06,2.8803897293983027e-06,2.1406824544101255e-06,2.9239633931865683e-06,1.754013624122308e-06,2.3443564600711397e-07,1.1593810995691456e-06,3.688305980631412e-07,6.3077136474021245e-06,1.0074268175230827e-05,3.5971029319625814e-06,0.00013325715553946793,0.0004805849748663604,7.237879617605358e-05,0.00040806253673508763,0.00033368050935678184,0.0001372042897855863,0.00029230397194623947,2.061590976154548e-06,1.5452786783498595e-06,4.909396125185594e-07,1.5274208919890953e-07,2.0860134952727094e-07,1.1226426721577809e-07,6.86893031343061e-08,1.709924788428907e-07,0.00481195654720068,0.002034316770732403
4,The country of citizenship of Archduke Karl Salvator of Austria is,The country of citizenship of the father of Archduke Leopold Salvator of Austria is,Archduke Karl Salvator of Austria,the father of Archduke Leopold Salvator of Austria, Italian,1.4177296179695986e-05,1.3796533494314644e-05,3.254645889683161e-06,2.742523292909027e-07,2.673210417469818e-07,2.888141580115189e-06,7.673201594116108e-07,1.090977184503572e-05,1.5086063740454847e-06,1.2165733096480835e-06,4.876400225839461e-07,4.4461785364546813e-07,1.631908901345014e-07,1.1700195727826213e-06,2.3581651475979015e-05,1.4141750398266595e-05,2.8582946924871067e-06,9.121613402385265e-06,1.8189513866673224e-05,3.4985729143954813e-05,0.00012197863543406129,0.00031321492861025035,0.0005483335116878152,0.00019145362603012472,0.0037507195957005024,0.00018872196960728616,0.00031922184280119836,0.0005552936345338821,0.0010650891344994307,0.03706563636660576,0.014231723733246326,0.045316364616155624,1.6736430552555248e-05,0.00035608006874099374
5,The place of birth of Joseph Louis De Grasse is,The place of birth of the director of Father and the Boys is,Joseph Louis De Grasse,the director of Father and the Boys, New Brunswick,4.019902064555936e-07,6.323459274426568e-06,2.4343131599380285e-07,4.598408054334868e-08,3.3194072557307663e-07,9.453904681322456e-08,3.1442667136616365e-07,4.7715375330881216e-06,4.180635642114794e-06,1.9204813725082204e-05,0.00011135781096527353,3.977593587478623e-05,5.338064511306584e-06,5.892378248972818e-05,0.00012419746781233698,0.0008736354648135602,0.000197737172129564,0.00013127406418789178,6.628067785641178e-05,2.7676898753270507e-05,0.00022321635333355516,7.223606371553615e-05,4.229984915582463e-05,2.930232585640624e-05,0.0002594624529592693,0.0001383596973028034,0.00012250438157934695,0.0002569468051660806,6.367039168253541e-05,3.246215055696666e-05,7.534999895142391e-05,1.5436831972692744e-06,0.007045171223580837,0.00602232338860631
6,The place of death of M. B. Sreenivasan is,The place of death of the composer of Onappudava is,M. B. Sreenivasan,the composer of Onappudava, Lakshadweep,7.920290045149159e-06,7.190765245468356e-06,3.3816959330579266e-06,8.004089409041626e-07,3.1557992770103738e-06,1.0591892305455985e-06,6.326378354515327e-08,2.903152790167951e-06,2.6786090529640205e-05,2.6420837002660846e-06,2.8381166430335725e-06,2.0580014847837447e-07,4.489724503287107e-08,8.89564546469046e-08,3.2937297334001414e-08,1.1340414829419387e-07,9.209824014533297e-08,1.2236417035182967e-07,6.763021929145907e-07,1.5749375279483502e-06,2.233488203273737e-07,6.223993409548711e-07,1.2715565844700905e-06,1.4108959476288874e-06,3.2267057576973457e-06,1.023324216475885e-06,1.4849845229036873e-06,3.9901107129480806e-07,3.809565498613665e-07,1.1334521587968993e-07,8.952702046371996e-08,1.38817924266732e-07,5.869304368388839e-05,2.7171119654667564e-05
7,The place of death of Zine El Abidine Ben Ali is,The place of death of the spouse of Naïma Ben Ali is,Zine El Abidine Ben Ali,the spouse of Naïma Ben Ali, Jeddah,0.00016310940554831177,2.740607305895537e-05,7.4989470704167616e-06,2.8374024623190053e-05,4.106505002710037e-07,3.392083272046875e-06,1.5412679204018787e-05,2.6954248824040405e-06,1.3210519682615995e-06,1.3991129890200682e-06,3.050472696486395e-05,5.361097009881632e-06,9.332868557976326e-07,1.1238793149459525e-06,1.3066061910649296e-05,1.395997969666496e-06,1.3322354789124802e-05,4.508572237682529e-05,9.538232006889302e-06,2.7420660444477107e-06,8.441472346021328e-06,7.036002443783218e-06,3.0738141504116356e-05,8.025037823244929e-05,2.2783129679737613e-05,6.838844456069637e-06,7.4548881912051e-07,6.8625304265879095e-06,1.4489930890704272e-06,1.0139357300431584e-06,6.242087238206295e-07,1.1692856105582905e-06,0.0002301120839547366,4.396155782160349e-05
8,The country of Charles University is,The country of the publisher of Prague Papers on the History of International Relations is,Charles University,the publisher of Prague Papers on the History of International Relations, Czech Republic,2.8979250146221602e-06,9.144502541857946e-07,1.2442482955066225e-07,2.088967079316717e-07,3.1404997002937307e-07,6.183480536492425e-07,2.0312083961471217e-06,1.0380652383901179e-05,1.3775197658105753e-06,7.798622618793161e-07,5.099890358906123e-07,2.3190602860267973e-07,1.882907980643722e-07,5.39232729579453e-08,2.8157225528957497e-07,2.1682852491267113e-07,1.818886289584043e-06,4.1008482298821036e-07,6.558528866662527e-07,2.7692483399732737e-06,2.8176884825370507e-06,4.793357220478356e-06,2.7481946744956076e-06,1.0258939937557443e-06,1.7665200857663876e-06,1.6721729707569466e-06,1.6409620684498805e-06,4.042922512326186e-07,3.195879401118873e-07,3.422260306251701e-06,3.201266281394055e-06,3.075130007346161e-05,0.06457751244306564,0.028546705842018127
9,The employer of Éric Rohmer is,The employer of the director of Triple Agent is,Éric Rohmer,the director of Triple Agent, Cahiers du cinéma,1.8386299416306429e-07,5.515633461072866e-07,4.990152433492767e-07,1.746425186865963e-05,2.139516368515615e-07,3.2092270174644e-08,6.632164684106101e-08,1.2889513811842335e-07,2.5480783278908348e-06,7.920556868157291e-07,1.1123323702122434e-06,2.5095710043387953e-06,3.053184400414466e-06,3.5247210234956583e-06,5.770486950495979e-07,3.12684065306712e-08,6.465006663347594e-07,7.276929636645946e-07,3.760916627015831e-07,3.2210721201408887e-07,1.0828705399035243e-06,2.5317820018244674e-06,6.676919383608038e-06,7.388343510683626e-05,2.94381952699041e-05,0.00010107138223247603,8.897383668227121e-05,0.00014964805450290442,0.0002525548043195158,0.0001806119835237041,0.0006605940870940685,0.0009398905676789582,3.727771627382026e-06,4.274486127542332e-05
