explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,4.4777905713999644e-05,3.597362763230194e-07,4.701605575974099e-06,2.023005436058156e-06,2.2281548808678053e-05,1.0299542736902367e-05,5.834045850861003e-07,5.398153007263318e-06,3.409919827390695e-06,1.1079596333729569e-06,7.121000749066297e-07,2.689713483050582e-07,7.65295590099413e-06,1.8393442360320478e-06,3.040551916910772e-07,7.533620873800828e-07,1.792561988622765e-06,4.2018038470814645e-07,8.593989150540438e-06,2.8635306080104783e-05,5.316896022122819e-06,6.435150135075673e-05,8.258098387159407e-05,0.00025970672140829265,0.0030014319345355034,0.00011919974349439144,0.0001658381661400199,0.00014528533210977912,0.00012523250188678503,6.616484711230441e-07,3.4869407272708486e-07,9.312386595183852e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,4.638719474314712e-06,2.3894810396996036e-07,5.187845886212017e-07,3.7431174860103056e-05,3.8637455872958526e-05,4.005134087492479e-06,2.500170239727595e-06,1.3947805200587027e-05,8.885748457032605e-07,2.2683266251988243e-06,3.41158715855272e-06,4.384538385693304e-07,8.687316039868165e-07,3.3569958759471774e-06,5.910676463827258e-07,5.541173209167027e-07,5.171200996301195e-07,1.794766490093025e-06,1.1171700862178113e-06,1.2121246982133016e-05,0.00011263231135671958,0.00044020434143021703,0.00019209994934499264,0.0003057612630072981,7.493384327972308e-05,0.1661929190158844,0.024923769757151604,0.0023754423018544912,0.0005875006318092346,0.00028691289480775595,4.853688096773112e-06,1.6143495713549783e-06,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,3.012596891949215e-07,2.0251250987257663e-07,1.3627400221594144e-06,1.870821392913058e-06,1.725745505609666e-06,4.1789601823438716e-07,1.4702595763083082e-05,2.606394218673813e-06,9.998162795454846e-07,4.341409294283949e-07,2.1410913575437007e-07,5.718188162973092e-07,2.8696751996903913e-07,2.7022624635719694e-06,1.0060974091175012e-05,8.430996967945248e-05,0.08054812252521515,0.037538520991802216,0.011506659910082817,0.02784104272723198,0.2901979088783264,0.8398092985153198,0.3807081878185272,0.21677681803703308,0.07403282076120377,0.027555741369724274,0.007999617606401443,0.02754412777721882,0.00811295211315155,0.0037414433900266886,0.0044915820471942425,0.002157299779355526,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.5133551869439543e-06,3.3768885714380303e-06,3.822471583703191e-08,1.9572978260384843e-07,9.68598756756478e-10,7.613287067442798e-08,7.372946129180491e-07,3.066112128635723e-07,4.3420612882982823e-07,1.306214471696876e-06,1.2455974456315744e-06,1.6994805207559693e-07,7.691206747040269e-07,4.7359111476907856e-07,9.375009426548786e-07,2.4256808046629885e-06,1.9978886484750547e-05,3.3977525163209066e-05,9.751100151333958e-06,6.877923442516476e-05,0.001936413231305778,0.015212400816380978,0.023879654705524445,0.014243700541555882,0.35812675952911377,0.8435192108154297,0.8153412938117981,0.420581191778183,0.20722973346710205,0.011976957321166992,0.04957498237490654,0.052638959139585495,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.6843293855781667e-06,6.638818013016135e-05,2.1976267817080952e-05,6.4254782046191394e-06,1.25217302411329e-05,1.4440263385040453e-06,4.542885108094197e-07,1.389023225328856e-07,3.0636763312941184e-06,1.4442737210629275e-06,8.993781079880137e-07,1.7042555100488244e-06,5.376521130529e-07,6.909792773512891e-07,1.691772837375538e-07,4.324694486967928e-07,1.813383278204128e-05,1.0087739610753488e-05,4.5787608542013913e-05,0.06385225802659988,0.01798921450972557,0.0021898632403463125,0.0009668436250649393,0.0005511125782504678,0.04024864733219147,0.08093073219060898,0.05695057660341263,0.0862700343132019,0.05189570039510727,0.05481464043259621,0.05380883067846298,0.10165620595216751,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,5.643529448207119e-07,1.6585876494445984e-07,4.7252299850697455e-08,1.3147341348940245e-07,4.34198499377203e-09,3.354940503186299e-08,1.102876368008765e-07,7.039856200208305e-07,2.5056056074390654e-07,1.7103552352182305e-07,5.393941364673083e-07,1.73190372265708e-07,8.945057174969406e-07,3.6895567063766066e-06,4.782466476171976e-07,3.6293997141001455e-07,1.0591007821858511e-06,6.465746196226974e-07,7.012225182734255e-07,1.0920216482190881e-05,1.3440483598969877e-05,3.791966082644649e-05,0.00013840317842550576,9.265275730285794e-05,8.717098535271361e-05,1.5482326489291154e-05,2.4564986233599484e-05,2.9005188480368815e-05,2.1354519049054943e-05,3.085250455114874e-06,2.1196981379034696e-06,4.238461315253517e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,2.091036094498122e-06,1.1214794540137518e-05,9.4402494141832e-06,5.551901836042816e-07,9.795785445021465e-07,6.432795771615929e-07,3.0203054848243482e-06,1.0648227544152178e-06,2.0514110019576037e-06,6.90518572810106e-06,6.890906661283225e-06,5.9771946325781755e-06,4.50833158538444e-06,3.362775032655918e-06,4.501812782109482e-06,4.964800154994009e-06,0.000635968055576086,0.00011760789493564516,0.0037265776190906763,0.034048892557621,0.05004984885454178,0.1293984055519104,0.028434792533516884,0.04173240065574646,0.0015215552411973476,0.0018145397771149874,0.0016619041562080383,0.00047295144759118557,0.0016581856179982424,0.0164817962795496,0.017749736085534096,0.06920988857746124,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.428103246325918e-06,6.476298949564807e-06,4.996732059225906e-06,5.215283067627752e-07,8.635823292024725e-07,3.3575272482266882e-06,1.4837881678886333e-07,1.1887713213809548e-07,3.367389567188184e-08,2.276892807628883e-08,1.3168089481041534e-06,2.3316736985634634e-07,1.037769337131067e-07,3.380880286840693e-08,1.7770804561223486e-07,5.328498104972823e-07,0.00015909766079857945,0.0007838772144168615,0.000759605725761503,0.0013255322119221091,0.0038279027212411165,0.008883251808583736,0.03275665268301964,0.025770921260118484,0.2538647949695587,0.518848180770874,0.7192041277885437,0.4009396731853485,0.362377405166626,0.6070137023925781,0.3067733943462372,0.10341112315654755,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,2.313926188435289e-07,4.749542767967796e-07,5.3225516438715204e-08,1.2395631188155676e-07,1.2628470358322375e-07,3.6406743220140925e-07,2.5320352481372765e-09,3.47905228181844e-07,5.9786848396470305e-06,2.3188988052424975e-05,3.1235213100444525e-05,1.756178608047776e-05,1.8111921235686168e-05,1.7741731426212937e-05,6.383864092640579e-05,3.964017378166318e-05,7.854426257836167e-06,1.4157844816509169e-05,0.0006670078728348017,0.004837356973439455,0.234097421169281,0.1081673726439476,0.03527260944247246,0.04414596036076546,0.11196397244930267,0.11369718611240387,0.08102919161319733,0.20786699652671814,0.47900649905204773,0.615148663520813,0.6988977789878845,0.3845410943031311,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,4.2081802575921756e-07,2.0084823972865706e-06,2.8224567358847708e-06,2.511206730559934e-06,8.365551366296131e-06,7.657775131519884e-05,2.0155712263658643e-05,1.9602062820922583e-05,1.3331483614820172e-06,3.256473291912698e-06,1.3719927665079013e-05,1.2563380551000591e-05,4.607798473443836e-06,9.04754051589407e-06,2.2381802864401834e-06,1.7923848645295948e-05,0.00010250336345052347,5.120348942000419e-05,0.0001778085861587897,0.0002787672565318644,7.148745498852804e-05,4.146034916630015e-05,1.5911900845821947e-05,6.116158328950405e-05,7.347980863414705e-05,0.00039436190854758024,0.0011171407531946898,0.005362289026379585,0.011212974786758423,0.02074395678937435,0.03724503144621849,0.07275992631912231,0.9786726832389832,0.9694126844406128
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,9.370864063384943e-06,1.3042663340456784e-06,3.6181896234666056e-07,6.013117399561452e-07,1.3556450539908838e-05,3.5163719758202205e-07,7.718406891399354e-08,2.396455556663568e-06,4.025280304631451e-06,1.9000052589035477e-06,3.5521514973879675e-07,1.7642701521936033e-08,3.216510080505941e-08,3.6406696324320365e-08,4.335553001055814e-07,1.314372894967164e-07,1.9359833913767943e-06,4.292903759051114e-05,9.865697211353108e-05,0.0003984557115472853,0.0005586675833910704,0.030363449826836586,0.19289474189281464,0.1376975178718567,0.9445223212242126,0.9324455261230469,0.7705158591270447,0.6456349492073059,0.6812820434570312,0.6652730107307434,0.19112184643745422,0.08969906717538834,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,2.020634838117985e-06,2.975993766085594e-06,2.2138638655633258e-07,3.0179282930475892e-06,8.584265015088022e-05,0.00012394817895255983,2.676597432582639e-05,1.5616920791217126e-05,0.0002730641863308847,1.5725998309790157e-05,6.435959949158132e-05,6.950729584787041e-06,1.847003477450926e-05,1.0490278327779379e-05,6.465958449553e-06,0.0003532209957484156,0.00046125429798848927,0.0001660952839301899,0.0005142494919709861,0.00023957103257998824,0.0001534875191282481,0.000678233162034303,0.0009197092149406672,0.00017385745013598353,0.0006013663369230926,0.00023608290939591825,0.00010287393524777144,3.7459758459590375e-05,4.0633884054841474e-05,8.534840162610635e-05,6.585809751413763e-05,0.00020855263574048877,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,1.0504371630304377e-06,5.038036476889829e-08,9.496617536797203e-08,6.995517765062687e-07,5.193938932279707e-07,2.5503713914076798e-06,1.8745627130556386e-06,8.789896241978568e-07,4.9029240472009405e-05,2.9588416055048583e-06,8.409102179030015e-07,1.211577796311758e-06,3.6240555800759466e-07,1.0613981658025295e-06,1.987087216548389e-06,3.62760914640603e-07,2.0527399101410992e-05,2.217214750999119e-05,0.0012279886286705732,0.000785905634984374,0.0019792933017015457,0.008254272863268852,0.0007561844540759921,0.0002165449841413647,0.0009811146883293986,0.0018518061842769384,0.014440187253057957,0.016160158440470695,0.0011814710451290011,0.0018296786583960056,0.00110756722278893,1.14972890514764e-05,0.5411407947540283,0.9643753170967102
