explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,6.998790195211768e-05,4.0650843402545433e-07,4.538654138741549e-06,1.909492311824579e-06,2.0505669453996234e-05,8.834739674057346e-06,3.7069762015562446e-07,3.4880499697464984e-06,2.4173473320843186e-06,7.682302225475723e-07,5.008513426218997e-07,1.7921897210726456e-07,4.988133696315344e-06,1.0488561201782431e-06,1.4836001582807512e-07,3.438044302583876e-07,8.743933221921907e-07,1.7475643687703268e-07,3.887106231559301e-06,1.255872211913811e-05,2.3527391022071242e-06,2.7696105462382548e-05,3.1465428037336096e-05,8.92860844032839e-05,0.0006930777453817427,3.9025999285513535e-05,4.8459041863679886e-05,3.4996035537915304e-05,3.4907970984932035e-05,2.512216212835483e-07,1.959171811449778e-07,5.934345992386625e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,5.52083065485931e-06,1.835004894701342e-07,3.606662062338728e-07,3.3757180062821135e-05,3.7823247112100944e-05,3.6998487757955445e-06,2.2962533421377884e-06,1.1696831279550679e-05,6.961511189729208e-07,1.4846965541437385e-06,2.0635065993701573e-06,2.6800424279826984e-07,6.255731364035455e-07,2.289047642989317e-06,3.2985286679831916e-07,2.822794442636223e-07,2.211230594184599e-07,7.650500606359856e-07,4.7196593300213863e-07,3.806029781117104e-06,3.3386488212272525e-05,0.00013547512935474515,5.8228291891282424e-05,9.145468357019126e-05,2.3142707505030558e-05,0.006210598628968,0.0008474181522615254,0.00011347277177264914,2.5222696422133595e-05,1.7752328858477995e-05,2.738015609793365e-07,5.77924872402491e-08,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.5250307089663693e-07,1.5231847783070407e-07,1.1061322311434196e-06,1.7231229776371038e-06,1.5220176692309906e-06,3.921253721728135e-07,1.5020942555565853e-05,2.3700654310232494e-06,9.782288543647155e-07,4.20175467752415e-07,2.264151675035464e-07,6.107621288720111e-07,2.881766363316274e-07,2.8941399250470567e-06,9.856609722191934e-06,7.538867794210091e-05,0.06114468723535538,0.0290669035166502,0.008791685104370117,0.02156178653240204,0.21860070526599884,0.811856746673584,0.3071935176849365,0.15622012317180634,0.0552370585501194,0.023274172097444534,0.004460188094526529,0.01520628947764635,0.0045643956400454044,0.0026757752057164907,0.0029053865000605583,0.0012794340727850795,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.4026760482011014e-06,3.179445684509119e-06,2.36910349116215e-08,1.4710271045714762e-07,8.3643603154826e-10,6.245824124562205e-08,5.794108801637776e-07,2.6464570623829786e-07,3.798924410602922e-07,1.0048745480162324e-06,8.487332365803013e-07,1.4064811182379344e-07,6.573768018824921e-07,4.09414610658132e-07,8.157521165230719e-07,1.9440403775661252e-06,1.4112734788795933e-05,1.4518423085974064e-05,3.6049646041647065e-06,1.9908877220586874e-05,0.0003489828377496451,0.002356594894081354,0.0028252277988940477,0.0013713996158912778,0.049299806356430054,0.33043062686920166,0.2103375643491745,0.053800277411937714,0.01960066892206669,0.0005919148679822683,0.0020956627558916807,0.0015066053019836545,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.5698590181709733e-06,6.143782229628414e-05,1.2908456483273767e-05,4.2979690988431685e-06,7.918974006315693e-06,9.71730059973197e-07,3.0458096489383024e-07,9.264533673558617e-08,2.02132218873885e-06,1.000970200948359e-06,6.895876936141576e-07,1.5706224303357885e-06,5.262867261990323e-07,6.540124104503775e-07,1.570724350585806e-07,3.6894053323521803e-07,1.1680504940159153e-05,6.25863367531565e-06,2.628902075230144e-05,0.02460544742643833,0.006404186598956585,0.0003209944406989962,0.00013731897342950106,7.169790478656068e-05,0.031796302646398544,0.0617557056248188,0.04574425145983696,0.036670222878456116,0.01768917590379715,0.010153248906135559,0.009396890178322792,0.030288446694612503,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,3.803288279868866e-07,1.4706432693856186e-07,4.370579276269382e-08,1.0868528477203654e-07,3.752276711566083e-09,3.3672929333761203e-08,1.174320942709528e-07,7.155313710427436e-07,2.805405472372513e-07,1.6793995882835588e-07,5.767790298705222e-07,1.6619009102214477e-07,8.492470442433842e-07,3.6943881696061e-06,4.6308514356496744e-07,3.7616328540934774e-07,9.554660209687427e-07,5.89464264066919e-07,5.959072382211161e-07,9.509211849945132e-06,1.9100873032584786e-05,4.201648334856145e-05,0.00012880990107078105,6.607672548852861e-05,7.621690747328103e-05,1.6959538697847165e-05,2.2748525225324556e-05,2.4171042241505347e-05,1.4886392818880267e-05,1.831283952924423e-06,1.2067806665072567e-06,1.898852246995375e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.587552901582967e-06,8.942975910031237e-06,7.715590072621126e-06,4.29901689358303e-07,6.374024223987362e-07,4.1901293457158317e-07,2.5986246328102425e-06,8.165047802322078e-07,1.6915686273932806e-06,5.730673819925869e-06,6.23500545771094e-06,6.096745892136823e-06,4.576289029500913e-06,3.2100390399136813e-06,3.853137513942784e-06,3.858095624309499e-06,0.00044216998503543437,7.274054223671556e-05,0.0019844472408294678,0.019718337804079056,0.028945600613951683,0.07014884799718857,0.013572965748608112,0.01859004981815815,0.0003724439302459359,0.0004698295670095831,0.00042301538633182645,0.00012251874431967735,0.0004969443543814123,0.004946399945765734,0.006346572656184435,0.022682655602693558,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.2927695252074045e-06,5.065963250672212e-06,4.4161097321193665e-06,3.8908606825316383e-07,6.75375872560835e-07,2.4205899080698146e-06,9.369839659711943e-08,1.0695434582430607e-07,3.0078357582397075e-08,2.3150123595883088e-08,1.155805989583314e-06,2.213414376228684e-07,9.442913295742983e-08,3.321942543266232e-08,1.7845810873495793e-07,5.492474315360596e-07,0.0001373081177007407,0.0006196374888531864,0.00063367432449013,0.0009287060238420963,0.0020813040900975466,0.004842451773583889,0.017215289175510406,0.011954642832279205,0.1151798814535141,0.32323113083839417,0.4772340953350067,0.19761815667152405,0.16811776161193848,0.36544373631477356,0.13907867670059204,0.031765688210725784,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,2.0877199347069109e-07,4.149335950387467e-07,4.204864012535836e-08,8.8527137620531e-08,6.42279616158703e-08,1.2798726345408795e-07,7.08158143236659e-10,1.769143551655361e-07,2.647975634317845e-06,1.0861994269362185e-05,2.0813531591556966e-05,1.2118407539674081e-05,1.486443306930596e-05,1.2598778994288296e-05,4.891768185188994e-05,2.4467042749165557e-05,4.292337962397141e-06,9.716256499814335e-06,0.00040098855970427394,0.0034416897688061,0.19412681460380554,0.094841867685318,0.027082456275820732,0.04252656176686287,0.1198478639125824,0.10010500252246857,0.07008396089076996,0.1665715128183365,0.41451340913772583,0.5907393097877502,0.6915971636772156,0.1194940134882927,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,4.2385508436382224e-07,2.383542550887796e-06,2.9334241844480857e-06,2.6815957880899077e-06,8.00630368757993e-06,0.00010646604641806334,2.5484028810751624e-05,1.830689507187344e-05,1.4164685353534878e-06,4.017254923383007e-06,1.7232034224434756e-05,1.575178248458542e-05,5.172147211851552e-06,8.97089466889156e-06,2.3651496121601667e-06,1.8584998542792164e-05,8.623344911029562e-05,3.091802864219062e-05,0.00010170068708248436,0.00012149944814154878,2.3137259631766938e-05,1.1273487871221732e-05,3.3135215744550806e-06,9.806593880057335e-06,1.0014359759225044e-05,4.221973358653486e-05,0.00010182637197431177,0.0005792526062577963,0.0011663755867630243,0.00250083114951849,0.021071648225188255,0.029992882162332535,0.9786726832389832,0.9694126844406128
