explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,3.3436474041081965e-05,3.3885956440826703e-07,4.871259989158716e-06,2.1321545773389516e-06,2.32731308642542e-05,1.1309083674859721e-05,8.084367095761991e-07,7.376349913101876e-06,4.431063189258566e-06,1.4709974038851215e-06,9.582063285051845e-07,3.6871375641567283e-07,1.0619769454933703e-05,2.8416732220648555e-06,5.507011451300059e-07,1.3844014574715402e-06,3.1593640414939728e-06,8.357004048775707e-07,1.5446377801708877e-05,5.230918031884357e-05,9.85425322141964e-06,0.00011522451677592471,0.00016868393868207932,0.0005529908230528235,0.008343109861016273,0.0002742211800068617,0.000425151753006503,0.0004222225397825241,0.00030403773416765034,1.6435469660791568e-06,6.51184166144958e-07,1.7721424683259102e-07,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,4.068799626111286e-06,2.9470115237018035e-07,6.698458037135424e-07,3.87836444133427e-05,3.837278563878499e-05,4.159177024121163e-06,2.652386683621444e-06,1.573374538565986e-05,1.0663967486834736e-06,3.2087305044115055e-06,5.1816982704622205e-06,6.465304522862425e-07,1.1054187325498788e-06,4.580362201522803e-06,9.259816806661547e-07,9.134663514487329e-07,1.0124540494871326e-06,3.396568672542344e-06,2.1885950900468742e-06,2.859492269635666e-05,0.0002794752945192158,0.0009724409319460392,0.00044787698425352573,0.0006992174312472343,0.0001598964154254645,0.6795722842216492,0.2249148190021515,0.020079275593161583,0.005296032875776291,0.0019864006899297237,3.920459494111128e-05,1.8158832972403616e-05,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,3.3264407761635084e-07,2.470559650191717e-07,1.5549322824881529e-06,1.9553010588424513e-06,1.9101210000371793e-06,4.4652196606875805e-07,1.4329410987556912e-05,2.7124592634208966e-06,1.0245350949844578e-06,4.568621250200522e-07,2.0620937846160814e-07,5.340258439900936e-07,2.8327309564701864e-07,2.517526354495203e-06,1.0334234502806794e-05,9.074834815692157e-05,0.09322187304496765,0.04022588953375816,0.0148373544216156,0.033812157809734344,0.3449000418186188,0.8437595963478088,0.419005811214447,0.27319663763046265,0.08991474658250809,0.03320356458425522,0.012236932292580605,0.0431976243853569,0.01310479361563921,0.004826223012059927,0.006542671006172895,0.003243331564590335,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.5870463130340795e-06,3.5740370094572427e-06,5.508306344381708e-08,2.5218199084520165e-07,1.124077275704849e-09,8.864544298603505e-08,9.020010338645079e-07,3.557739205461985e-07,4.859527962253196e-07,1.639401034481125e-06,1.6895824046514463e-06,2.0085128937807895e-07,8.897987413547526e-07,5.37548771717411e-07,1.0223009212495526e-06,2.847697487595724e-06,2.4737775675021112e-05,6.117972225183621e-05,2.033045529969968e-05,0.00016696799139026552,0.006144881248474121,0.053754933178424835,0.09173125773668289,0.06562215834856033,0.6861860156059265,0.9173833131790161,0.9196654558181763,0.7449799180030823,0.5302928686141968,0.07527796179056168,0.2818632125854492,0.33320409059524536,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.696972726174863e-06,6.69841465423815e-05,2.9632055884576403e-05,8.244623131758999e-06,1.649462319619488e-05,1.879927026493533e-06,6.255044695535616e-07,1.8811810775787308e-07,4.2220040086249355e-06,1.9495073502184823e-06,1.0905517910941853e-06,1.8361865841143299e-06,5.640986842081475e-07,7.401047810162709e-07,1.8658866451914946e-07,4.874916612607194e-07,2.4894874513847753e-05,1.4593131709261797e-05,6.818431575084105e-05,0.08358052372932434,0.02097965031862259,0.00691749295219779,0.003731675911694765,0.002192010637372732,0.046154655516147614,0.08266551792621613,0.0655415803194046,0.11139416694641113,0.08050843328237534,0.10991401225328445,0.10261566936969757,0.1574646234512329,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,6.992135581640468e-07,1.8540718826898228e-07,5.3365877050737254e-08,1.5090328986389068e-07,5.016785653566558e-09,3.4876318721899224e-08,1.063742303131221e-07,7.001375479376293e-07,2.3270098381544813e-07,1.7266252427816653e-07,5.143779162608553e-07,1.7930511830854812e-07,9.342498401565535e-07,3.728138835867867e-06,5.002968350709125e-07,3.552306111487269e-07,1.1311977914374438e-06,6.875683880025463e-07,7.77277250563202e-07,1.2588812751346268e-05,1.0327162272005808e-05,3.280708551756106e-05,0.0001337319117737934,0.00011457619984867051,8.45310787553899e-05,1.2722369319817517e-05,2.2664500647806562e-05,3.043829565285705e-05,2.6290181267540902e-05,4.76225159218302e-06,3.29222712025512e-06,8.136429642036092e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,2.428178277114057e-06,1.2664138921536505e-05,1.0429374015075155e-05,6.831763244008471e-07,1.3525115036827629e-06,8.733676963856851e-07,3.5915863918489777e-06,1.3073528180029825e-06,2.4279636363644386e-06,7.84798976383172e-06,7.600104254379403e-06,5.810712082165992e-06,4.541575890470995e-06,3.4412134937156225e-06,5.2216914809832815e-06,5.843510734848678e-06,0.0008026114664971828,0.00016192089242395014,0.0061571188271045685,0.05462770164012909,0.07991554588079453,0.1852094978094101,0.04877994954586029,0.07609426230192184,0.004723556339740753,0.005494816228747368,0.0053038401529192924,0.001349886879324913,0.004508767277002335,0.03904353454709053,0.04260797053575516,0.15156354010105133,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.5169823655014625e-06,7.257908237079391e-06,5.288794000080088e-06,6.344494636323361e-07,1.0065931519420701e-06,4.139115844736807e-06,2.0731543770580174e-07,1.3509297502878326e-07,3.8858793516283185e-08,2.2500605822983744e-08,1.4810641459916951e-06,2.451588727581111e-07,1.1536281618873545e-07,3.463095055167287e-08,1.7670716090378846e-07,5.23905555382953e-07,0.0001772393734427169,0.0009067751816473901,0.0008751798886805773,0.0017006618436425924,0.0054715704172849655,0.013379300013184547,0.05869930237531662,0.045056384056806564,0.4274681806564331,0.6544845700263977,0.8330287933349609,0.5682042837142944,0.5305191278457642,0.7477378845214844,0.4764610230922699,0.2185506820678711,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,2.536748127113242e-07,5.105497962176742e-07,6.231796589872829e-08,1.5116773965928587e-07,1.8844264104700414e-07,6.657876383542316e-07,5.909434719342244e-09,5.314791451382916e-07,9.846085958997719e-06,3.5980807297164574e-05,4.054998862557113e-05,2.2416459614760242e-05,1.9986491679446772e-05,2.1369667592807673e-05,6.902180757606402e-05,5.2470557420747355e-05,1.1324998013151344e-05,1.671056088525802e-05,0.0008300729095935822,0.005145520903170109,0.23389983177185059,0.10939013957977295,0.03996524214744568,0.04478147625923157,0.11375034600496292,0.12825042009353638,0.08201096206903458,0.2350683957338333,0.4771692752838135,0.6346323490142822,0.7105973362922668,0.6039597988128662,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,4.2357970642115106e-07,1.8261337118019583e-06,2.740616992014111e-06,2.33875289268326e-06,8.260932190751191e-06,5.996646359562874e-05,1.6362719179596752e-05,1.9368933863006532e-05,1.24633515952155e-06,2.75235106528271e-06,1.07733058030135e-05,1.0372389624535572e-05,4.267818894732045e-06,9.03552609088365e-06,2.1056430341559462e-06,1.7209904399351217e-05,0.00011220191663596779,7.196022488642484e-05,0.000254039594437927,0.00048095238162204623,0.00015622541832271963,0.0001035540844895877,5.045576472184621e-05,0.00021947507048025727,0.00030114591936580837,0.0018565008649602532,0.006093515548855066,0.02327321097254753,0.04748549312353134,0.07353198528289795,0.03652029111981392,0.07729773968458176,0.9786726832389832,0.9694126844406128
