explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,2.622558440634748e-06,2.645844006110565e-07,3.037697752006352e-06,3.243821765863686e-06,4.09270705858944e-06,6.790982752136188e-06,7.350442319875583e-05,0.00010597394430078566,4.4521544623421505e-05,2.971317371702753e-05,4.091621303814463e-05,6.695242336718366e-05,0.0001502164377598092,0.0001904257369460538,0.0010649031028151512,0.0028358770068734884,0.0020695410203188658,0.005905794445425272,0.0471506342291832,0.058731406927108765,0.01825616881251335,0.01472199335694313,0.12283845990896225,0.4486526846885681,0.9803982377052307,0.9409613013267517,0.9543893337249756,0.9468373656272888,0.7140159010887146,0.6622064709663391,0.14917074143886566,0.048310402780771255,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,1.6576194639128516e-06,2.1778366772196023e-06,6.502735232061241e-06,4.87665874970844e-06,2.721064447541721e-06,2.8197771371196723e-06,2.8671786367340246e-06,9.696553206595127e-06,3.1168972782325e-05,0.0003616775793489069,0.0009414851083420217,0.0005207822541706264,5.325214806362055e-05,7.866002124501392e-05,0.0002949595218524337,0.0006127318483777344,0.0024166966322809458,0.0012872654478996992,0.0014586400939151645,0.021419141441583633,0.048459213227033615,0.044528502970933914,0.03926427662372589,0.24745367467403412,0.33799195289611816,0.9940610527992249,0.9932790398597717,0.9857537746429443,0.9762361645698547,0.9739521741867065,0.9711340069770813,0.9954507946968079,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,6.116763984209683e-07,1.7939163399205427e-06,4.768964572576806e-06,2.2710512439516606e-06,4.16713191953022e-06,2.5404592634004075e-06,3.2243204373116896e-07,1.649381033530517e-06,1.3239645113571896e-06,1.8281435814060387e-06,5.988613338558935e-07,3.439756994794152e-07,1.0495251672182349e-06,2.1192964538840897e-07,7.407174393847527e-07,1.6106030216178624e-06,4.962347702530678e-06,1.7143344166470342e-06,1.308630180574255e-05,2.751040483417455e-05,0.00011588394409045577,0.00032555239158682525,0.0039594280533492565,0.030002621933817863,0.04344955459237099,0.036147601902484894,0.3218635618686676,0.10760850459337234,0.06857643276453018,0.04309460520744324,0.050005603581666946,0.07516901195049286,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.7191482584166806e-06,3.213676563973422e-06,7.369714239757741e-06,1.292198066948913e-05,1.9308279206597945e-06,5.500323823071085e-06,9.226393558492418e-06,4.07624520448735e-06,2.5108663521677954e-06,1.2373841855151113e-05,3.805664164246991e-05,3.292964265710907e-06,3.537246584528475e-06,1.5656590903745382e-06,2.45169007939694e-06,8.396236808039248e-06,3.4997199691133574e-05,0.0012122131884098053,0.004235387779772282,0.028782179579138756,0.5237187743186951,0.6197642683982849,0.8290113210678101,0.8497620820999146,0.8583908081054688,0.9351283311843872,0.9496544003486633,0.9394416213035583,0.908708393573761,0.9114438891410828,0.9635481834411621,0.9874059557914734,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.69122562915436e-06,3.4873897675424814e-05,0.0001332458487013355,2.074099211313296e-05,3.4460310416761786e-05,1.4232712601369713e-05,1.758977487043012e-05,2.7752157620852813e-05,0.00010280536662321538,8.722252096049488e-05,2.6666632038541138e-05,2.5167089461319847e-06,1.0918562338702031e-06,2.1668481622327818e-06,3.6054257179785054e-06,5.98837004872621e-06,8.064291614573449e-05,0.00015785473806317896,0.0002704070066101849,0.04801527038216591,0.02423723228275776,0.042583219707012177,0.08812063187360764,0.1254233568906784,0.6170873045921326,0.5281761288642883,0.6198899745941162,0.8446260690689087,0.772480845451355,0.8776095509529114,0.6843804717063904,0.8249346613883972,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,2.2266196992859477e-06,5.41867393621942e-07,4.78505398859852e-07,2.39208839047933e-06,2.062855401163688e-06,1.1225325806663022e-06,5.671195708600862e-07,8.979340577752737e-07,2.0552046464672458e-07,9.792347555048764e-07,3.127454988316458e-07,1.4921079127816483e-06,2.0283118828956503e-06,9.637979019316845e-07,1.7106482346207486e-06,7.503308552259114e-07,4.811089183931472e-06,5.310954747983487e-06,1.1465684110589791e-05,1.6747933841543272e-05,4.101089871255681e-05,7.534858013968915e-05,0.00018027440819423646,0.00012170781701570377,0.00019144118414260447,0.0007976402412168682,0.0006549372337758541,0.00044504483230412006,0.0007485975511372089,0.0011539163533598185,0.0020347186364233494,0.006327537819743156,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,4.56068255516584e-06,1.738652827043552e-05,1.2110225725336932e-05,4.465945949050365e-06,2.4382927222177386e-05,2.612861862871796e-05,4.639000962924911e-06,1.7132484572357498e-05,9.562345439917408e-06,5.4002007345843595e-06,3.262824066041503e-06,4.93708228077594e-07,7.066204261718667e-07,1.0920614386122907e-06,1.001429063762771e-05,1.6913811123231426e-05,0.00010922504588961601,0.0005620161537081003,0.005128029268234968,0.004767240025103092,0.003477846970781684,0.001359156216494739,0.0010439459001645446,0.006155455484986305,0.9561383128166199,0.9654979109764099,0.9802810549736023,0.9526679515838623,0.8529284000396729,0.5947606563568115,0.19569097459316254,0.2967025935649872,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.924664047692204e-06,1.1118459951831028e-05,5.2193363444530405e-06,2.3699362827755976e-06,2.6295892894268036e-06,1.2339309250819497e-05,3.903643118974287e-06,8.487152740599413e-07,9.335682307209936e-07,5.180564812690136e-07,3.2065522646007594e-06,1.1886115771631012e-06,2.2779852315579774e-06,1.2425786053427146e-06,1.6387773484893842e-06,7.596925115649356e-07,6.253446372284088e-06,1.8649436242412776e-05,2.1193276552367024e-05,0.00021367997396737337,0.0015744128031656146,0.0018063874449580908,0.009742869064211845,0.01649853214621544,0.07287707924842834,0.1100902110338211,0.23694880306720734,0.21003828942775726,0.11860761046409607,0.1973525434732437,0.12117248773574829,0.28057727217674255,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,3.951690814574249e-07,7.795679834998737e-07,1.8300090687262127e-07,5.212822316025267e-07,2.027601112786215e-06,1.715292273729574e-05,2.7745013539970387e-06,8.168425665644463e-06,0.00010143724648514763,0.00018837935931514949,6.300523091340438e-05,3.000705510203261e-05,1.0736142940004356e-05,3.1086394301382825e-05,2.775452594505623e-05,9.970482642529532e-05,6.022857633070089e-05,2.4513989046681672e-05,0.00041363105992786586,0.0007829815149307251,0.06700094044208527,0.17661452293395996,0.15332308411598206,0.12134687602519989,0.19228477776050568,0.23898515105247498,0.19816111028194427,0.3340967893600464,0.4691106081008911,0.5414935946464539,0.6914389729499817,0.9540302753448486,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,4.365941208561708e-07,1.016311443891027e-06,1.5498770835620235e-06,9.978792832043837e-07,2.4900975859054597e-06,9.771813438419485e-07,6.121084084043105e-07,3.436671249801293e-06,6.149624596218928e-07,1.769079887026237e-07,1.3369425744258479e-07,1.529632385199875e-07,3.4686391359173285e-07,1.4588292742701015e-06,5.873380928278493e-07,1.2221677252455265e-06,6.522535841213539e-06,0.00022012773843016475,0.00022106536198407412,0.0016311625950038433,0.006344055291265249,0.00846031028777361,0.030815092846751213,0.12590503692626953,0.2581038177013397,0.6493661403656006,0.8436383008956909,0.7654832005500793,0.7732343077659607,0.7206268310546875,0.07876013964414597,0.046960052102804184,0.9786726832389832,0.9694126844406128
