explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
George Washington fought in the,The first president of the United States fought in the,George Washington,The first president of the United States, Revolutionary War,7.911856664577499e-05,4.2553241996756697e-07,4.533326318778563e-06,1.8291577816853533e-06,2.0011269953101873e-05,8.283705028588884e-06,3.166539102039678e-07,2.9868058391002705e-06,2.177393298552488e-06,6.722183343299548e-07,4.504569801611069e-07,1.5612984327617596e-07,4.225133579893736e-06,8.846627110870031e-07,1.17214604244964e-07,2.6127528940378397e-07,6.747455927325063e-07,1.2801081084035104e-07,2.953162720586988e-06,9.382782991451677e-06,1.7859457557278802e-06,2.0123246940784156e-05,2.206227509304881e-05,6.118736928328872e-05,0.00040512054692953825,2.5764620659174398e-05,3.150886550429277e-05,2.1095886040711775e-05,2.2485775843961164e-05,1.7177652011923783e-07,1.617081295535172e-07,4.886152993321957e-08,0.5243114829063416,0.05738931894302368
The president lives in the,The leader of the United States lives in the,The president,The leader of the United States, White House,5.9467624851095024e-06,1.6651694068059442e-07,3.245893935854838e-07,3.235589974792674e-05,3.7742462154710665e-05,3.567794692571624e-06,2.213905418102513e-06,1.12136049210676e-05,6.408742478924978e-07,1.2859350135840941e-06,1.7094010900109424e-06,2.289829836854551e-07,5.601755788120499e-07,1.9829540178761818e-06,2.739040212418331e-07,2.2812029953911406e-07,1.6533985558453423e-07,5.633596629195381e-07,3.4638006241038966e-07,2.5379599719599355e-06,2.1868996554985642e-05,8.878351945895702e-05,3.705381095642224e-05,5.47072704648599e-05,1.4266449397837278e-05,0.0018408888718113303,0.0002373177994741127,3.7625479308189824e-05,8.268480996775907e-06,6.518305781355593e-06,9.900639952320489e-08,1.732863808001639e-08,0.9257234930992126,0.8719348311424255
St. Peter's Basilica is in the city of,The biggest church in the world is in the city of,St. Peter's Basilica,The biggest church in the world, Rome,2.3474596844152984e-07,1.3932351805578946e-07,1.0353355719416868e-06,1.6561757547606248e-06,1.4651343462901423e-06,3.842533260467462e-07,1.4948479474696796e-05,2.334237933609984e-06,9.753533731782227e-07,4.184732063094998e-07,2.297672665463324e-07,6.266747050176491e-07,2.853004730241082e-07,2.8979886792512843e-06,9.727681572258007e-06,7.303656457224861e-05,0.05722622945904732,0.0272513460367918,0.008260166272521019,0.020210428163409233,0.1976662129163742,0.8075781464576721,0.2845509350299835,0.140092134475708,0.050232939422130585,0.02102065458893776,0.0035823818761855364,0.011816378682851791,0.0037517661694437265,0.002514439169317484,0.002420912031084299,0.0010529991704970598,0.30681535601615906,0.3140052258968353
Jesus died on the,The son of God died on the,Jesus,The son of God, cross,1.3585479337052675e-06,3.078420377278235e-06,2.0358751129379016e-08,1.3171606383366452e-07,8.042463917057319e-10,5.8880623043933156e-08,5.335815558282775e-07,2.5091711108871095e-07,3.6549909054883756e-07,9.201980333273241e-07,7.455781201315403e-07,1.3433415801955562e-07,6.199514928084682e-07,3.942382988952886e-07,7.79088793478877e-07,1.832656494116236e-06,1.2451013390091248e-05,1.0839750757440925e-05,2.5513834316370776e-06,1.2587615856318735e-05,0.0001831450208555907,0.0011395364999771118,0.001282965298742056,0.0005506322486326098,0.019364457577466965,0.11790645122528076,0.06205254793167114,0.01961643621325493,0.007372694555670023,0.00018192471179645509,0.0006034374237060547,0.00036085667670704424,0.9862262606620789,0.9731510877609253
Elephants are the largest land mammal on,Animals with long trunks are the largest land mammal on,Elephants,Animals with long trunks, Earth,3.508675035845954e-06,5.8773206546902657e-05,1.0127690984518267e-05,3.6145595458947355e-06,6.593710168090183e-06,8.439525913672696e-07,2.659287474671146e-07,8.17846128597921e-08,1.7552912368046236e-06,8.899771160031378e-07,6.336996420941432e-07,1.5306267187042977e-06,5.173511112843698e-07,6.370848382175609e-07,1.497657535765029e-07,3.509961743475287e-07,1.0237045898975339e-05,5.19785726282862e-06,2.206277167715598e-05,0.014889653772115707,0.003880678676068783,0.00016898497415240854,7.020166231086478e-05,3.578817268135026e-05,0.02454240992665291,0.05684575065970421,0.03907114639878273,0.021217597648501396,0.009286399930715561,0.0045091742649674416,0.004314803518354893,0.014792528003454208,0.8410796523094177,0.8860512971878052
Barack Obama was a member of the,The first black president of the United States was a member of the,Barack Obama,The first black president of the United States, Senate,3.231826326555165e-07,1.3987977354190662e-07,4.329667646629787e-08,1.037977810369739e-07,3.5651992469354354e-09,3.3263802379224217e-08,1.2159689788404648e-07,7.102967174432706e-07,2.882054559449898e-07,1.6770631816598325e-07,5.837801495545136e-07,1.6649133272039762e-07,8.228535079979338e-07,3.6724018173117656e-06,4.556425210466841e-07,3.7851890510864905e-07,9.219799608217727e-07,5.657942665493465e-07,5.642808105221775e-07,8.895648534235079e-06,2.082118771795649e-05,4.237872417434119e-05,0.00011968450417043641,5.8667556004365906e-05,7.188868767116219e-05,1.7089279936044477e-05,2.1618996470351703e-05,2.1357835066737607e-05,1.2968502232979517e-05,1.5483259403481497e-06,9.869311270449543e-07,1.455725737287139e-06,0.004398103803396225,0.039055902510881424
Burj Khalifa is located in the city of,The tallest building in the world is located in the city of,Burj Khalifa,The tallest building in the world, Dubai,1.405311081725813e-06,8.108242582238745e-06,7.0416322159871925e-06,3.940623685139144e-07,5.720692115573911e-07,3.6412640724847734e-07,2.465260195094743e-06,7.521673524024663e-07,1.5863690805417718e-06,5.417296506493585e-06,5.9494736888154875e-06,6.104577096266439e-06,4.6022287278901786e-06,3.2094626476464327e-06,3.605533720474341e-06,3.5552661756810267e-06,0.00040006209746934474,6.19067286606878e-05,0.0016386557836085558,0.016420012339949608,0.02266477607190609,0.05913549289107323,0.010597828775644302,0.014521456323564053,0.00023590026830788702,0.00029639212880283594,0.0002663504856172949,7.913247827673331e-05,0.00033247575629502535,0.003303416073322296,0.00421378668397665,0.015153953805565834,0.8361400961875916,0.9983490705490112
Mesopotamian civilization originated in the modern-day country of,The oldest civilization originated in the modern-day country of,Mesopotamian civilization,The oldest civilization, Iraq,1.2205999837533454e-06,4.522534709394677e-06,4.147912477492355e-06,3.419391418901796e-07,6.161569672258338e-07,2.1117020878591575e-06,8.002076157254123e-08,1.0527731575393773e-07,2.8917503058778493e-08,2.358257766843508e-08,1.0882006336032646e-06,2.1719453968671587e-07,9.241345111377086e-08,3.278317706190137e-08,1.8014742408922757e-07,5.55552674086357e-07,0.00012672814773395658,0.0005597378476522863,0.0005745206726714969,0.0008263826020993292,0.0017304006032645702,0.003816889366135001,0.013512641191482544,0.009268650785088539,0.0832139402627945,0.25314080715179443,0.400575190782547,0.14772634208202362,0.12926574051380157,0.2832232117652893,0.1033807247877121,0.019723519682884216,0.18634428083896637,0.9790036082267761
Martin Luther King Jr. delivered the speech during the March on Washington in 1963 widely known as I Had A,The famous Pastor and Civil Rights leader delivered the speech during the March on Washington in 1963 widely known as I Had A,Martin Luther King Jr.,The famous Pastor and Civil Rights leader, Dream,1.9971693632214738e-07,3.94031701489439e-07,3.799318548658448e-08,7.768430521082337e-08,4.8691624954244617e-08,8.143906882196461e-08,4.3169784413876755e-10,1.3518491925879061e-07,1.9679760043800343e-06,8.003781658771913e-06,1.759563383529894e-05,1.0142231985810213e-05,1.3477671018335968e-05,1.0727490007411689e-05,4.4499091018224135e-05,1.9974124370492063e-05,3.3720384635671508e-06,8.153068847605027e-06,0.00032562765409238636,0.002949723042547703,0.17582416534423828,0.09160809963941574,0.026789868250489235,0.04101739451289177,0.11657465994358063,0.11077514290809631,0.06858909875154495,0.13902707397937775,0.37628835439682007,0.5523759722709656,0.6377548575401306,0.06749089062213898,0.9998624324798584,0.9994575381278992
The sperm whale dives deep into the ocean to hunt giant,The largest toothed whale dives deep into the ocean to hunt giant,The sperm whale,The largest toothed whale, squid,4.2967607782884443e-07,2.5961583105527097e-06,3.0192329631972825e-06,2.7674373086483683e-06,7.874763468862511e-06,0.00011556129902601242,2.7243308068136685e-05,1.7339423720841296e-05,1.4485542578768218e-06,4.408714630699251e-06,1.8590697436593473e-05,1.6804919141577557e-05,5.352499101718422e-06,9.042536476044916e-06,2.4301828034367645e-06,1.87728746823268e-05,8.112968498608097e-05,2.4844570361892693e-05,8.374200842808932e-05,9.096899884752929e-05,1.5180323316599242e-05,7.187768460426014e-06,1.9009503375855274e-06,5.103797775518615e-06,4.8990309551300015e-06,1.8816504962160252e-05,4.176074071438052e-05,0.0002519146946724504,0.0005025743739679456,0.0011106770252808928,0.011402465403079987,0.015297740697860718,0.9786726832389832,0.9694126844406128
The surface of the Earth is mostly covered in,The surface of the densest planet in the Solar System is mostly covered in,The surface of the Earth,The surface of the densest planet in the Solar System, water,1.045323097059736e-05,8.62358604081237e-07,2.7282490577817953e-07,4.6983160473246244e-07,1.3602118997368962e-05,3.6928491908838623e-07,6.758872928003257e-08,2.7610112738329917e-06,3.837137683149194e-06,1.430412226000044e-06,2.449947373861505e-07,1.2012875139078005e-08,2.0835821956666223e-08,2.524807030113152e-08,2.9754284014416044e-07,9.894502994711729e-08,1.3830502894052188e-06,3.07572481688112e-05,7.486739195883274e-05,0.00027548024081625044,0.0003772026102524251,0.019618745893239975,0.147248774766922,0.0998924970626831,0.928167998790741,0.9130167365074158,0.6922637820243835,0.540770947933197,0.5094681978225708,0.4788707494735718,0.09503113478422165,0.03526517003774643,0.080360047519207,0.7874895334243774
Columbus' expedition led to the,The first spanish explorer to land in the Americas' expedition led to the,Columbus' expedition,The first spanish explorer to land in the Americas' expedition, discovery,1.1412673757149605e-06,2.329870312678395e-06,1.1750451989200883e-07,2.0368777313706232e-06,5.990053614368662e-05,9.547657100483775e-05,2.1395655494416133e-05,1.3620418030768633e-05,0.0002282964560436085,1.3535105608752929e-05,5.18160049978178e-05,4.969771907781251e-06,1.4460861166298855e-05,7.1073836807045154e-06,3.7450852232723264e-06,0.0001607889571459964,0.00022873154375702143,6.0815003962488845e-05,0.00010447621752973646,3.519116944517009e-05,2.1953317627776414e-05,7.647741585969925e-05,7.559516961919144e-05,1.5832540157134645e-05,5.426959251053631e-05,2.3695094569120556e-05,1.8214257579529658e-05,7.181971795944264e-06,6.0050679167034104e-06,1.1949108738917857e-05,9.172729733109009e-06,3.375999949639663e-05,0.40789318084716797,0.4678117632865906
Royce Gracie was born in the country of,The first champion of the UFC was born in the country of,Royce Gracie,The first champion of the UFC, Brazil,8.209926818381064e-07,4.8602419866483615e-08,9.602152317711443e-08,4.3515470338206796e-07,3.702589594922756e-07,2.5660112896730425e-06,1.7329770116703003e-06,1.0366438800701872e-06,5.3941130317980424e-05,3.970756097260164e-06,1.1605148984017433e-06,1.3537645600081305e-06,3.9105393057070614e-07,1.1896920568688074e-06,1.9976157545897877e-06,3.545065396792779e-07,1.6685437003616244e-05,1.691137731540948e-05,0.0009976411238312721,0.0006339509272947907,0.0015077190473675728,0.0058437492698431015,0.00040985035593621433,0.00012494441762100905,0.000518614484462887,0.0009696792112663388,0.006077525205910206,0.0055724033154547215,0.0004051274445373565,0.0005237351288087666,0.00032774178544059396,2.77665139947203e-06,0.5411407947540283,0.9643753170967102
Enzo Ferrari was a lover of the sport of,Henry Ford's competitor was a lover of the sport of,Enzo Ferrari,Henry Ford's competitor, racing,1.004316914077208e-06,4.3109719172207406e-07,4.636906325572454e-08,1.4099613032669822e-08,3.487364352849909e-08,2.0104578197788214e-06,7.567721240775427e-07,2.700227419438761e-08,1.0544860629124742e-07,1.0847047633433249e-06,1.9698735798101552e-07,2.851448357432673e-07,9.73881469690241e-07,1.778147407094366e-06,2.176657062591403e-06,1.1668774959616712e-06,2.379074794589542e-05,7.207826001831563e-06,6.1715650190308224e-06,3.4518554912210675e-06,7.500673291360727e-06,7.393156920443289e-06,3.403209848329425e-05,0.0007920560310594738,0.00014252346591092646,0.0005114459781907499,0.00019025626534130424,5.26084731973242e-05,1.531337693450041e-05,1.5497715139645152e-05,5.6135522754630074e-05,5.551584763452411e-05,0.07159175723791122,0.2677919566631317
